BOOK_FormID	BOOK_EDID	LocationName	LocationSource	QuestName
0046A395	P01B_Lying_LocationList	Van Lowe Taxidermy	NameParse	Lying Lowe
0046A396	P01B_Lying_RobCoCustomerSupport	Van Lowe Taxidermy	NameParse	
0046A397	P01B_Lying_NoteToWolf	Van Lowe Taxidermy	NameParse	Lying Lowe
0046A3A4	NOTINUSE_Recipe_Armor_Backpack_Frame			
0046A3A5	P01C_Tadpole_Recipe_Backpack_Effect_ArmorPlated			
0046A3A6	P01C_Tadpole_Recipe_Backpack_Effect_HighCapacity			
0046A3A7	P01C_Tadpole_Recipe_Backpack_Effect_Insulated			
0046A3A8	P01C_Tadpole_Recipe_Backpack_Effect_Refrigerated			
0046A3A9	zzz_Recipe_Backpack_Material_Aqua			
0046A3AA	zzz_Recipe_Backpack_Material_Blue			
0046A3AB	zzz_Recipe_Backpack_Material_Green			
0046A3AC	zzz_Recipe_Backpack_Material_Pink			
0046A3AD	zzz_Recipe_Backpack_Material_Red			
0046A3AE	zzz_Recipe_Backpack_Material_VaultTec			
0046A3AF	zzz_Recipe_Backpack_Material_White			
0046A3B0	zzz_Recipe_Backpack_Material_Yellow			
0046A5D3	P01B_Mini_Random03_Book_Map			Unsolved  Death and Taxidermy
0046A5D4	P01B_Mini_Random03_Book_Invoice			Unsolved  Death and Taxidermy
0046AAB0	V94_1_PumpRestartCodePage			Vault Mission  Dead in the Water<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>
0046CF1B	Recipe_Cooking_Lemonade			
0046CF1C	Recipe_Brewing_HardLemonade			
0046D290	Recipe_Workshop_MiscStructures_Tent_CampfireTales			
0046D291	Recipe_Cooking_Smores			
0046D298	zzzrecipe_mod_AssaultronHead_Sheepsquatch			
0046D299	Recipe_Weapon_Ranged_TheFixer			
0046D2A4	recipe_Clothes_SpyOutfit			
0046D624	P01B_Mini_Albino01_Relocation	[CELL:00050B2C]	ExtCell	
0046D625	P01B_Mini_Albino01_Confession			Unsolved  Best of Intentions
0046D626	TestTrevorNote			
0046DBDB	P01B_Mini_Albino01_VetNote	[CELL:00050B2C]	ExtCell	
0046DC75	P01B_Mini_Robot01_CalPsychEval	[CELL:00050B2C]	ExtCell	Baa Baa Black Sheep
0046DC7A	ZZZP01B_Mini_Robot01_BurntNote			
0046EBCA	P01B_Mini_Robot01_CrimeSceneNotes	[CELL:00050B2C]	ExtCell	Baa Baa Black Sheep
0046ECB4	Recipe_Cooking_SheepsquatchMeatTasty			
0046F0BC	P01B_Lying_CalvinSecurityPhrase			Lying Lowe
00470A2B	recipe_mod_10mm_receiver_Auto_AntiScorchBeast			
00470A2C	recipe_mod_10mm_receiver_SemiAuto_AntiScorchBeast			
00470A2D	recipe_mod_10mmsmg_receiver_AntiScorchBeast			
00470A2E	recipe_mod_44_receiver_AntiScorchBeast			
00470A2F	recipe_mod_50CalMachineGun_Receiver_AntiScorchBeast			
00470A30	recipe_mod_assaultrifle_receiver_Auto_AntiScorchBeast			
00470A31	recipe_mod_assaultrifle_receiver_SemiAuto_AntiScorchBeast			
00470A32	recipe_mod_CombatRifle_Receiver_Auto_AntiScorchBeast			
00470A33	recipe_mod_CombatRifle_Receiver_SemiAuto_AntiScorchBeast			
00470A34	recipe_mod_CombatShotgun_Receiver_AntiScorchBeast			
00470A35	recipe_mod_Crossbow_receiver_AntiScorchBeast			
00470A36	recipe_mod_DLC04_Revolver_receiver_AntiScorchBeast			
00470A37	recipe_mod_DoubleBarrelShotgun_receiver_AntiScorchBeast			
00470A38	recipe_mod_Enclave_PlasmaGun_receiver_AntiScorchBeast			
00470A39	recipe_mod_GatlingGun_receiver_AntiScorchBeast			
00470A3A	recipe_mod_GatlingLaser_receiver_AntiScorchBeast			
00470A3B	recipe_mod_GatlingPlasma_Receiver_AntiScorchBeast			
00470A3C	recipe_mod_GaussRifle_Magazine_AntiScorchBeast			
00470A3D	recipe_mod_HandMadeGun_receiver_AntiScorchBeast			
00470A3E	recipe_mod_HandMadeGun_receiver_Auto_AntiScorchBeast			
00470A3F	recipe_mod_HuntingRifle_receiver_AntiScorchBeast			
00470A40	recipe_mod_LaserGun_receiver_AntiScorchBeast			
00470A41	recipe_mod_LeverGun_Receiver_AntiScorchBeast			
00470A42	recipe_mod_MG42_receiver_AmmoConv308_AntiScorchBeast			
00470A43	recipe_mod_Minigun_Barrel_AntiScorchBeast			
00470A44	recipe_mod_PipeBoltAction_Receiver_AntiScorchBeast			
00470A45	recipe_mod_PipeGun_receiver_AntiScorchBeast			
00470A46	recipe_mod_PipeGun_receiver_Auto_AntiScorchBeast			
00470A47	recipe_mod_PipeRevolver_Receiver_AntiScorchBeast			
00470A48	recipe_mod_PlasmaGun_receiver_AntiScorchBeast			
00470A49	recipe_mod_PumpActionShotgun_receiver_AntiScorchBeast			
00470A4A	recipe_mod_RadiumRifle_receiver_AntiScorchBeast			
00470A4B	recipe_mod_RadiumRifle_receiver_Auto_AntiScorchBeast			
00470A4C	recipe_mod_RailwayRifle_receiver_AntiScorchBeast			
00470A4D	recipe_mod_SingleActionRevolver_Receiver_AntiScorchBeast			
00470A4E	recipe_mod_SubMachineGun_receiver_AntiScorchBeast			
00470A4F	recipe_mod_Ultracite_GatlingLaser_receiver_AntiScorchBeast			
00470A50	recipe_mod_UltraciteLaserGun_receiver_AntiScorchBeast			
00477950	zzz_Babylon_Magazine_AwesomeTales03_Book			
00477952	zzz_Babylon_Magazine_AwesomeTales05_Book			
00477954	zzz_Babylon_Magazine_AwesomeTales06_Book			
00477956	zzz_Babylon_Magazine_AwesomeTales07_Book			
00477958	zzz_Babylon_Magazine_AwesomeTales10_Book			
0047795A	zzz_Babylon_Magazine_Backwoodsman02_Book			
0047795E	zzz_Babylon_Magazine_GrognakTheBarbarian01_Book			
0047795F	zzz_Babylon_Magazine_GrognakTheBarbarian08_Book			
00477961	zzz_Babylon_Magazine_GrognakTheBarbarian09_Book			
00477963	zzz_Babylon_Magazine_GunsAndBullets04_Book			
00477965	zzz_Babylon_Magazine_GunsAndBullets07_Book			
00477967	zzz_Babylon_Magazine_LiveAndLove01_Book			
00477969	zzz_Babylon_Magazine_LiveAndLove02_Book			
0047796B	zzz_Babylon_Magazine_LiveAndLove04_Book			
0047796D	zzz_Babylon_Magazine_LiveAndLove06_Book			
0047796F	zzz_Babylon_Magazine_LiveAndLove07_Book			
00477971	zzz_Babylon_Magazine_ScoutsLife01_Book			
00477973	zzz_Babylon_Magazine_ScoutsLife03_Book			
00477975	zzz_Babylon_Magazine_ScoutsLife08_Book			
00477977	zzz_Babylon_Magazine_TeslaScience03_Book			
00477979	zzz_Babylon_Magazine_TeslaScience05_Book			
0047797B	zzz_Babylon_Magazine_TumblersToday01_Book			
0047797D	zzz_Babylon_Magazine_TumblersToday05_Book			
0047797F	zzz_Babylon_Magazine_Unstoppables01_Book			
00477981	zzz_Babylon_Magazine_Unstoppables03_Book			
00477983	zzz_Babylon_Magazine_Unstoppables04_Book			
00477985	zzz_Babylon_Magazine_Unstoppables05_Book			
00477987	zzz_Babylon_Magazine_USCovertOps03_Book			
00477989	zzz_Babylon_Magazine_USCovertOps04_Book			
0047798D	zzz_Babylon_Magazine_USCovertOps08_Book			
0047798F	zzz_Babylon_Magazine_USCovertOps09_Book			
00478DD4	zzz_P01B_WrittenClue05			
00478DD6	zzz_P01B_Lying_Flier			
00478DDC	zzz_P01B_WrittenClue01			
00478DDF	zzz_P01B_WrittenClue02			
00478DE3	zzz_P01B_WrittenClue03			
00478DE5	zzz_P01B_WrittenClue04			
00478DEF	zzz_E01F_Fasnacht_Book_A			
00478DF0	E01F_Fasnacht_Analysis_Mixed			Event  Fasnacht Day
0047A44A	CUT_P01A_Nukashine_PartyNote			
0047A44B	P01A_Nukashine_Label			Wasted on Nukashine
0047B7F2	_DELETE_Note			
0047BBFD	P01A_Nukashine_IngredientsList1			Wasted on Nukashine
0047BBFE	P01A_Nukashine_IngredientsList2	The Nukashine	NameParse	Wasted on Nukashine
0047C954	UD005_EvictionNotice_Note	Pi House	NameParse	
0047C957	UD005_Mannequin_Note	Pi House	NameParse	
0047CFF7	P01A_Nukashine_FlashFermenterNote	The Nukashine	NameParse	Wasted on Nukashine
0047F321	UD006_NukaRoom_Note	Eta Psi House	NameParse	
0047F44F	zzz_P01B_Random01_PrimaryClue01			
0047F451	zzz_P01B_Random01_PrimaryClue02			
0047F459	P01B_Mini_Random02_Memo			
0047F45A	P01B_Mini_Random02_Report	[CELL:00050B2C]	ExtCell	
0047F462	zzz_P01B_Lying02_PoliceHolo01_TEMP			
0047F463	zzz_P01B_Lying02_PoliceHolo02_TEMP			
0047F464	zzz_P01B_Lying02_HaleReport			
0047F465	zzz_P01B_Lying02_CalvinLastWords			
004845B8	P01C_Bucket_List			Bucket List
00485026	TW007_FreddyHomeNote			Cold Case
00485031	TransceiverObjectMonongah01			
00485032	TransceiverObjectSpruceKnob01			
00485035	recipe_DiseaseCure_HerbalMedicine_AshHeap			
00485036	recipe_DiseaseCure_HerbalMedicine_CranberryBog			
00485038	recipe_DiseaseCure_HerbalMedicine_SavageDivide			
00485039	recipe_DiseaseCure_HerbalMedicine_TheMire			
0048503A	recipe_DiseaseCure_HerbalMedicine_ToxicValley			
0048503B	recipe_DiseaseCure_Antibiotics			
004875B6	Liberator_PropagandaNote	StormPioneerRangersSummerCampExt05	ExtCell	
004969C6	recipe_mod_PowerArmor_T51_Material_Paint_NukaCola			
004DE233	Nuke_CodePageSilo01_00			Nuke_Master
004DE234	Nuke_CodePageSilo01_01			Nuke_Master
004DE235	Nuke_CodePageSilo01_02			Nuke_Master
004DE236	Nuke_CodePageSilo01_03			Nuke_Master
004DE237	Nuke_CodePageSilo01_04			Nuke_Master
004DE238	Nuke_CodePageSilo01_05			Nuke_Master
004DE239	Nuke_CodePageSilo01_06			Nuke_Master
004DE23A	Nuke_CodePageSilo01_07			Nuke_Master
004DE23B	Nuke_CodePageSilo02_00			Nuke_Master
004DE23C	Nuke_CodePageSilo02_01			Nuke_Master
004DE23D	Nuke_CodePageSilo02_02			Nuke_Master
004DE23E	Nuke_CodePageSilo02_03			Nuke_Master
004DE23F	Nuke_CodePageSilo02_04			Nuke_Master
004DE240	Nuke_CodePageSilo02_05			Nuke_Master
004DE241	Nuke_CodePageSilo02_06			Nuke_Master
004DE242	Nuke_CodePageSilo02_07			Nuke_Master
004E10BF	RE_TravelCT01_Note			Free Roaming Gutsy
004E1FCE	LC095_ConcernedNeighborNote01	MorgantownExt23	ExtCell	
004E2101	LC095_RoofClimberNote01	MorgantownExt05	ExtCell	
004E2B4B	FFZ13_GiantTeapotManual	GiantTeapotExt03	ExtCell	
004E33AB	LC095_VTUPostcardNote01	MorgantownExt15	ExtCell	
004E33AC	LC095_VTUPostcardNote02	MorgantownExt19	ExtCell	
004E417D	NuclearLaunchCodeCipherPageSugarGrove01			
004E417E	NuclearLaunchCodeCipherPageSpruceKnob01			
004E417F	NuclearLaunchCodeCipherPageMonongah01			
004E484B	Recipe_Workshop_Bed_BedHospital			
004E484D	zzz_Recipe_Workshop_Bed_BedMattress			
004E484F	Recipe_Workshop_Doors_DoorsWood_Painted			
004E4850	Recipe_Workshop_Bed_NpcBunkBedLay01			
004E4852	zzz_Recipe_Workshop_Bed_BedMetal			
004E4854	Recipe_Workshop_Bed_BedMilitaryCot			
004E4856	Recipe_Workshop_Bed_BedVault			
004E4858	Recipe_Workshop_Bed_BedVault02			
004E485B	Recipe_Workshop_Bed_CharGen_Bed01			
004E485D	Recipe_Workshop_Bed_NpcFancyBed_Full			
004E4869	Recipe_Workshop_Doors_DoorsWood_Barn			
004E486B	Recipe_Workshop_Doors_DoorsWood_Shack			
004E486D	Recipe_Workshop_Doors_DoorsMetal_Industrial			
004E486F	Recipe_Workshop_Doors_DoorsMetal_Security			
004E4871	Recipe_Workshop_Doors_DoorsMetal_Diner			
004E487B	Recipe_Workshop_Crafting_CraftingChems			
004E487D	Recipe_Workshop_Crafting_CraftingCooking_Spit			
004E487F	Recipe_Workshop_Crafting_CraftingPowerArmor			
004E4881	Recipe_Workshop_Crafting_CraftingTinkers			
004E4885	Recipe_Workshop_Crafting_CraftingCooking_Stove			
004E4B3D	MTNL01_AdminPasswordNote			Key To the Past
004E4B3E	MTNL01_MargieNote			
004E5BB6	CB04_LetterFromJennica			
004E5BB7	CB04_LetterToJennica			
004E5BBA	CB04_Password_Note			Mayor for a Day
004E6CE7	Recipe_Workshop_Benches_Metal_Asylum			
004E6CE8	Recipe_Workshop_Benches_Stone			
004E6CEB	Recipe_Workshop_Chairs_Stools_Metal			
004E6CEF	Recipe_Workshop_Chairs_Chairs_Wood_Rockers			
004E6CF0	Recipe_Workshop_Chairs_Chairs_Wood_Antique			
004E6CF1	Recipe_Workshop_Chairs_Chairs_Wood_Garden			
004E6CF2	Recipe_Workshop_Chairs_Chairs_Wood_Stool			
004E6CF3	Recipe_Workshop_Walls_Barn_Set			
004E6CF4	Recipe_Workshop_Walls_Warehouse_Set			
004E6CF5	Recipe_Workshop_Walls_Brick_Set			
004E6CF6	Recipe_Workshop_Walls_Metal_Set			
004E7A53	Recipe_Workshop_Power_Generator_Fusion			
004E7A55	Recipe_Workshop_Power_Generator_Windmill			
004E7A57	zzz_Recipe_Workshop_Power_Generator_Medium			
004E7A59	Recipe_Workshop_Power_Generator_Large			
004E84E9	Recipe_Tinkers_GrenadeCryo			
004E84EA	Recipe_Tinkers_MineCryo			
004E84EB	POST_Recipe_Tinkers_GrenadeNukaCherry			
004E84EC	POST_Recipe_Tinkers_GrenadeFragSmart			
004E84ED	Recipe_Tinkers_GrenadeFragMIRV			
004E84EE	Recipe_Tinkers_GrenadeNukaQuantum			
004E84EF	Recipe_Tinkers_GrenadeNuka			
004E84F0	Recipe_Tinkers_MineNuke			
004E84F1	Recipe_Tinkers_MinePlasma			
004E84F2	Recipe_Tinkers_GrenadePlasma			
004E84F3	Recipe_Tinkers_MinePulse			
004E84F4	Recipe_Tinkers_GrenadePulse			
004E84F5	POST_Recipe_Tinkers_GrenadeThrowingBearTrap			
004E84F6	POST_Recipe_Tinkers_GrenadeThrowingBearTrapBleeding			
004E84FC	Recipe_Workshop_Water_WaterPumpPowered			
004E84FE	Recipe_Workshop_Water_WaterPurifierLarge			
004E8500	Recipe_Workshop_Water_WaterPurifier			
004E8502	Recipe_Workshop_Water_WaterPump01			
004E8507	Recipe_Workshop_Walls_PoweredGates			
004E850B	Recipe_Workshop_WallDecor_Whitespring_Mirror			
004E850D	Recipe_Workshop_WallDecor_Signs_LetterLabels			
004E8519	POST_Recipe_Workshop_Vendors_Stores			
004E851C	Recipe_Workshop_Tables_Whitespring_Tables			
004E851E	Recipe_Workshop_FloorDecor_Whitespring_Planters			
004E8520	Recipe_Workshop_Container_Whitespring_Trashcan			
004E8522	Recipe_Workshop_FloorDecor_Whitespring_Busts			
004E8524	Recipe_Workshop_Lights_Whitespring_Lamps			
004E8526	Recipe_Workshop_FloorDecor_Whitespring_Vases			
004E852C	Recipe_Workshop_FloorDecor_Whitespring_Dome_Sculpture			
004E852D	Recipe_Workshop_FloorDecor_Misc_PottedPlants			
004E852F	Recipe_Workshop_FloorDecor_Misc_LawnFlamingos			
004E8531	Recipe_Workshop_FloorDecor_Misc_Primitive_Furniture_Spindle			
004E8533	Recipe_Workshop_FloorDecor_Misc_RedRocketGasSign01			
004E8535	Recipe_Workshop_FloorDecor_Rugs_Bearskin_Rug			
004E8537	Recipe_Workshop_FloorDecor_Rugs_DaisyRug			
004E8539	Recipe_Workshop_FloorDecor_Rugs_Rug01			
004E853B	Recipe_Workshop_FloorDecor_Rugs_Rugs02			
004E853D	Recipe_Workshop_FloorDecor_Rugs_WelcomeMats			
004E853F	Recipe_Workshop_FloorDecor_Statues_Baseball01			
004E8541	Recipe_Workshop_FloorDecor_Statues_Fountain01			
004E8543	Recipe_Workshop_FloorDecor_Statues_Lions			
004E8545	Recipe_Workshop_FloorDecor_Statues_Scarecrows			
004E8547	Recipe_Workshop_FloorDecor_Statues_VaultBoy			
004E8549	Recipe_Workshop_FloorDecor_Statues_VaultGirl			
004E854B	Recipe_Workshop_FloorDecor_Statues_VaultBoyUniversityStatue01			
004E854D	Recipe_Workshop_FloorDecor_Statues_VaultCardboardCutouts			
004E854F	Recipe_Workshop_Appliances_PicnicGrill			
004E8811	LC005_Aaronholt_Shawn_Journal_Note			
004E8812	LC005_Aaronholt_Lowell_Will_Note			
004E8813	LC005_Aaronholt_John_LastWords_Note			
004E896E	Recipe_Workshop_Appliances_WoodStove			
004E8971	Recipe_Workshop_Appliances_Eatotronic			
004E8973	Recipe_Workshop_Appliances_Jukebox			
004E8975	Recipe_Workshop_Appliances_HighTechTV_Dirty			
004E8977	Recipe_Workshop_Appliances_HighTechAshtray_Dirty			
004E8979	Recipe_Workshop_Appliances_Television			
004E897B	Recipe_Workshop_Appliances_CigaretteMachine			
004E897D	Recipe_Workshop_Appliances_IceMachine			
004E897F	Recipe_Workshop_Appliances_MilkMachine			
004E8981	Recipe_Workshop_Appliances_NukaColaMachine			
004E8983	Recipe_Workshop_Appliances_Grill01			
004E8987	Recipe_Workshop_Appliances_BathroomToilet_Broken			
004E8989	Recipe_Workshop_Appliances_BathroomBathtub_Broken			
004E898B	Recipe_Workshop_Appliances_Stove			
004E898D	Recipe_Workshop_Appliances_TelevisionTable			
004E899B	Recipe_Workshop_DefensiveStructures_Artillery	Fort Defiance	NameParse	
004E899D	Recipe_Workshop_MiscStructures_BasketballHoop			
004E899F	Recipe_Workshop_MiscStructures_BasketballHoop02			
004E89A1	Recipe_Workshop_MiscStructures_Tent_Medium			
004E89A3	Recipe_Workshop_MiscStructures_Tent_Large			
004E89A5	Recipe_Workshop_MiscStructures_PortaPotty			
004E9FB7	Recipe_Workshop_Lights_TrackLights			
004E9FB9	Recipe_Workshop_Lights_HighTechLights			
004E9FBB	Recipe_Workshop_Lights_MiscLights			
004E9FBD	Recipe_Workshop_Lights_StreetLamps			
004E9FBF	Recipe_Workshop_Lights_SignsAndLetters			
004E9FC1	Recipe_Workshop_Lights_FancyLights			
004E9FC3	Recipe_Workshop_Lights_TableLamps			
004E9FC5	Recipe_Workshop_WallDecor_WallPaintings_Modern			
004E9FC7	Recipe_Workshop_WallDecor_Signs_SmallLetters			
004E9FCD	Recipe_Workshop_Resources_ScavengingStation			
004E9FCF	Recipe_Workshop_Resources_Collector_Fertilizer			
004E9FD1	Recipe_Workshop_PowerConnectors_AdvancedItems			
004E9FD4	Recipe_Workshop_WallDecor_Taxidermy_Dog			
004E9FD9	Recipe_Workshop_WallDecor_Taxidermy_Bloodbug			
004E9FDB	Recipe_Workshop_WallDecor_Taxidermy_MirelurkKing			
004E9FDD	Recipe_Workshop_WallDecor_Taxidermy_MirelurkQueen			
004E9FDF	Recipe_Workshop_WallDecor_Taxidermy_Raddog			
004E9FE1	Recipe_Workshop_WallDecor_Taxidermy_Radroach			
004E9FE3	Recipe_Workshop_WallDecor_Taxidermy_Radscorpion			
004E9FE5	Recipe_Workshop_WallDecor_Taxidermy_Stingwing			
004E9FE7	P01B_Mini_Random02_Recipe_Workshop_WallDecor_Taxidermy_YaoGuai			
004E9FE9	Recipe_Workshop_WallDecor_Taxidermy_Cat			
004E9FEB	Recipe_Workshop_WallDecor_Taxidermy_Molerat			
004E9FED	Recipe_Workshop_WallDecor_Taxidermy_Radstag			
004E9FEF	Recipe_Workshop_WallDecor_Taxidermy_Bloatfly			
004E9FF1	Recipe_Workshop_WallDecor_Taxidermy_Brahmin			
004E9FF3	Recipe_Workshop_WallDecor_Taxidermy_FeralGhoul			
004E9FF5	Recipe_Workshop_WallDecor_Taxidermy_FEVHound			
004E9FF7	Recipe_Workshop_WallDecor_Taxidermy_FeralGlowingOne			
004E9FF9	Recipe_Workshop_WallDecor_Taxidermy_MirelurkHunter			
004E9FFB	Recipe_Workshop_WallDecor_Taxidermy_Deathclaw			
004E9FFD	Recipe_Workshop_WallDecor_Taxidermy_Mirelurk			
004EAEEB	Recipe_Weapon_Melee_WalkingCane	76 QA Smoke	NameParse	
004EAEEC	Recipe_Weapon_Melee_MeatHook	76 QA Smoke	NameParse	
004EAEED	Recipe_Weapon_Melee_Spear	76 QA Smoke	NameParse	
004EAEEE	Recipe_Weapon_Melee_WoodCuttingAxe	76 QA Smoke	NameParse	
004EB73C	Recipe_Weapon_Melee_ChineseOfficerSword	76 QA Smoke	NameParse	
004EB73D	Recipe_Weapon_Melee_CultistBlade	76 QA Smoke	NameParse	
004EB73E	Recipe_Weapon_Melee_CultistDagger	76 QA Smoke	NameParse	
004EB73F	Recipe_Weapon_Melee_FireAxe	76 QA Smoke	NameParse	
004EB740	Recipe_Weapon_Melee_PickAxe	76 QA Smoke	NameParse	
004EB741	Recipe_Weapon_Melee_RevolutionarySword	76 QA Smoke	NameParse	
004EC713	LC042_FreyjasHausNote01	HelvetiaExt02	ExtCell	
004ECF41	MoM03ClueNote01			Seeker of Mysteries
004ECF42	MoM03ClueNote02			Seeker of Mysteries
004ECF43	MoM03ClueNote03			Seeker of Mysteries
004ECF44	MoM03ClueNote04			Seeker of Mysteries
004ECF45	MoM03ClueNote05			Seeker of Mysteries
004ED18A	LC042_HotelNote_01	HelvetiaExt01	ExtCell	
004ED190	LC042_ReaversNote_01	[CELL:00262F3D]	ExtCell	
004ED191	LC042_Responders_01	HelvetiaExt03	ExtCell	
004ED4EB	LC042_Church_01	HelvetiaExt07	ExtCell	
004ED98D	LC117_SearchTeams_Note	PointPleasantExt06	ExtCell	
004ED990	LC117_MorningShift_Note	PointPleasantExt04	ExtCell	
004ED991	LC117_LeavingAtDawn_Note	PointPleasantExt06	ExtCell	
004EE7A1	LC172_MaintenanceRequestNote_CBLore_Note	WatogaEmergencyServicesExt	ExtCell	
004F42E0	Recipe_Weapon_Melee_DeathTambo	76 QA Smoke	NameParse	
004F42E1	Recipe_Weapon_Melee_GrognaksAxe	76 QA Smoke	NameParse	
004F42E2	Recipe_Weapon_Melee_Powerfist	76 QA Smoke	NameParse	
004F42E3	Recipe_Weapon_Melee_Ripper	76 QA Smoke	NameParse	
004F42E4	Recipe_Weapon_Melee_Shishkebab	76 QA Smoke	NameParse	
004F42E5	Recipe_Weapon_Melee_MrHandyBuzzBlade	76 QA Smoke	NameParse	
004F4768	Recipe_Weapon_Ranged_FlareGun	76 QA Smoke	NameParse	
004F4769	Recipe_Weapon_Ranged_PumpActionShotgun			
004F476A	Recipe_Weapon_Ranged_10mmSMG	76 QA Smoke	NameParse	
004F476B	Recipe_Weapon_Ranged_Blackpowder_Pistol	76 QA Smoke	NameParse	
004F476C	Recipe_Weapon_Ranged_SingleActionRevolver			
004F476D	Recipe_Weapon_Mod_Ranged_LaserGun_SCOPE_MediumScope_Base			
004F476E	Recipe_Weapon_Mod_Ranged_PipeGun_receiver_automatic_base			
004F476F	Recipe_Weapon_Ranged_Blackpowder_Rifle	76 QA Smoke	NameParse	
004F4770	Recipe_Weapon_Ranged_AssaultRifle_MQ	76 QA Smoke	NameParse	
004F477E	Recipe_Weapon_Ranged_AutoGrenadeLauncher	76 QA Smoke	NameParse	
004F477F	Recipe_Weapon_Ranged_Combatshotgun	76 QA Smoke	NameParse	
004F4780	Recipe_Weapon_Ranged_Crossbow	[CELL:002629A6]	ExtCell	
004F4781	Recipe_Weapon_Ranged_Cryolater	76 QA Smoke	NameParse	
004F4782	Recipe_Weapon_Ranged_LeverGun			
004F4783	Recipe_Weapon_Ranged_RadiumRifle			
004F4784	Recipe_Weapon_Ranged_HandmadeGun			
004F4785	Recipe_Weapon_Ranged_Revolver			
004F4786	Recipe_Weapon_Ranged_DoubleBarrelShotgun_MQ	76 QA Smoke	NameParse	
004F4787	Recipe_Weapon_Ranged_Flamer	76 QA Smoke	NameParse	
004F4788	Recipe_Weapon_Ranged_GatlingLaser			
004F4789	Recipe_Weapon_Ranged_GatlingPlasma			
004F478A	Recipe_Weapon_Ranged_GaussRifle			
004F478B	CUT_Recipe_Weapon_Ranged_LaserMusket			
004F478C	Recipe_Weapon_Ranged_M79			
004F478D	Recipe_Weapon_Ranged_MG42			
004F478E	Recipe_Weapon_Ranged_MissileLauncher_MQ			
004F478F	Recipe_Weapon_Ranged_GatlingGun	76 QA Smoke	NameParse	
004F4790	Recipe_Weapon_Ranged_Ultracite_LaserGun			
004F4791	Recipe_Weapon_Ranged_Ultracite_GatlingLaser			
004F5709	Recipe_Armor_Metal_Torso_Light			
004F570C	Recipe_Armor_Metal_Legs_Light			
004F570D	Recipe_Armor_Metal_Arms_Light			
004F570F	Recipe_Armor_Combat_Arms_Light			
004F5710	Recipe_Armor_Combat_Legs_Light			
004F5711	Recipe_Armor_Combat_Torso_Light			
004F5712	Recipe_Armor_Robot_Arms_Light			
004F5713	Recipe_Armor_Robot_Legs_Light			
004F5714	Recipe_Armor_Robot_Torso_Light			
004F5715	Recipe_Armor_Marine_Arms			
004F5716	Recipe_Armor_Marine_Legs			
004F5717	Recipe_Armor_Marine_Torso			
004F5718	Recipe_Armor_Trapper_Arms			
004F5719	Recipe_Armor_Trapper_Legs			
004F571A	Recipe_Armor_Trapper_Torso			
004F7BE7	CUT_MTR15_ButchsNote			
004F852C	LC090_MonongahMineMiscNote	MonongahMineExt02	ExtCell	
004F8E09	LC154_RoofGuy_Note	TylerCountyFairgroundsExt03	ExtCell	
004FA79E	NRGPOI_CourseEndNote	NewRiverGorgeRopesCourseExt03	ExtCell	
004FC028	RE_ObjectMP01_Book_RSVP_Start			
004FCC86	MothmanNote01	PointPleasantExt02	ExtCell	
004FD2E6	POI151_HorizonsRestNote	HorizonsRestExt	ExtCell	
004FD2E7	LC037_CultistCaveNote	[CELL:002617DA]	ExtCell	
004FD2E8	LC158_LumberMillNote	LumberMillExt	ExtCell	
004FD2E9	LC026_MorgantownHSNote	Morgantown High School	NameParse	
004FD2EA	LC169_WavyWillardsWaterParkNote	WavyWillardsWaterParkExt02	ExtCell	
004FD2EB	LC018_AVRMedicalCenterNote	AVR Medical Center	NameParse	
004FD2EC	LC106_NationalIsolatedRadioArrayNote	RadioArrayExt03	ExtCell	
004FD2ED	LC171_WatogaCivicCenterNote	Watoga Civic Center	NameParse	
004FD2EE	POI004_CrashedPlaneNote	CrashedPlaneExt	ExtCell	
004FDC5A	LC081_GraveNote	MiddleMountainCabinsExt05	ExtCell	
004FE049	LC108_TruckNote			
004FE04A	LC142_SafeNote	NewGadExt06	ExtCell	
004FE04B	LC028_KeyNote	CharlestonTrainyardExt03	ExtCell	
004FE04C	POI287_DeliveryNote			
004FE04D	POI286_ForemanNote	[BOOK 004FE04D] in GauleyMine01	NameParse	
004FE04E	POI286_CodeNote	Gauley Mine	NameParse	
004FE1AA	GauleyMine_BreadCrumbNote_Flatwoods	FlatwoodsTavernExt	ExtCell	
00501885	recipe_Armor_PowerArmor_Excavator_ArmLeft			
00501886	recipe_Armor_PowerArmor_Excavator_ArmRight			
00501887	recipe_Armor_PowerArmor_Excavator_Helmet			
00501888	recipe_Armor_PowerArmor_Excavator_LegLeft			
00501889	recipe_Armor_PowerArmor_Excavator_LegRight			
0050188A	recipe_Armor_PowerArmor_Excavator_Torso			
