SPEL_FormID	SPEL_EDID	SPEL_FULL	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	CVTO_CURV_FormID	CVTO_CURV_EDID	MAGA_AVIF_FormID	MAGA_AVIF_EDID	EFIT_Magnitude	EFIT_Area	EFIT_Duration
003713DB	Test_Tut05_VentsSpell	Invigorating Fumes	1	00023735	RestoreHealthGeneric	Restore Health					0.000000	0	300
003713DB	Test_Tut05_VentsSpell	Invigorating Fumes	2	00023735	RestoreHealthGeneric	Restore Health					0.000000	0	300
003713DB	Test_Tut05_VentsSpell	Invigorating Fumes	3	00023735	RestoreHealthGeneric	Restore Health					0.000000	0	300
0038040D	abMothmanCombatantSpell	Mothman Combatant	0	0038040C	abMothmanCombatant	Mothman Combatant					0.000000	0	0
003808B8	PerkPhilanthropistHealThirstSmallSpell	Heal Thirst	0	00134836	SURV_Drink_Effect	SURV_Drink_Effect					500.000000	0	0
003808C8	AbPerkTheWeird	The Weird	0	003808C9	AbPerkTheWeird_ScriptEffect	The Weird Perk Script					0.000000	0	0
003808CF	PerkTheWeirdRadResist03	Radiation Resistance	0	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					30.000000	0	0
003808CB	PerkTheWeirdRadResist02	Radiation Resistance	0	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					20.000000	0	0
003808D1	AbPerkStrangeInNumbers	Strange In Numbers	0	003808C9	AbPerkTheWeird_ScriptEffect	The Weird Perk Script					0.000000	0	0
003808CD	PerkTheWeirdRadResist01	Radiation Resistance	0	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					10.000000	0	0
003808BA	PerkPhilanthropistHealThirstMediumSpell	Heal Thirst	0	00134836	SURV_Drink_Effect	SURV_Drink_Effect					1000.000000	0	0
003808B9	PerkPhilanthropistHealHungerMediumSpell	Heal Hunger	0	00026874	SURV_Food_Effect	SURV_Food_Effect					1000.000000	0	0
003808B1	AbPerkPhilanthropist	Philanthropist	0	003808B6	AbPerkPhilanthropist_ScriptEffect	Philanthropist Script					0.000000	0	0
003808B7	PerkPhilanthropistHealHungerSmallSpell	Heal Hunger	0	00026874	SURV_Food_Effect	SURV_Food_Effect					500.000000	0	0
003808AB	AbPerkRadSponge	Rad Sponge	0	003808B2	AbPerkRadSponge_ScriptEffect	Rad Sponge					0.200000	0	0
003808BB	PerkPhilanthropistHealHungerLargeSpell	Heal Hunger	0	00026874	SURV_Food_Effect	SURV_Food_Effect					1500.000000	0	0
003808BC	PerkPhilanthropistHealThirstLargeSpell	Heal Thirst	0	00134836	SURV_Drink_Effect	SURV_Drink_Effect					1500.000000	0	0
00382A4E	AbPerkTeamMedic	Medic	0	00382A4F	AbPerkTeamMedic_ScriptEffect	Medic Script					0.000000	0	0
00382A52	PerkTeamMedicHealSpell	Local Practitioner Heal	0	00382A54	PerkTeamMedicHealEffect	Restore Health					2.000000	0	20
00382A52	PerkTeamMedicHealSpell	Local Practitioner Heal	1	00382A54	PerkTeamMedicHealEffect	Restore Health					10.000000	0	2
00382A50	PerkTeamMedicHealWeakSpell	Local Practitioner Weak Heal	0	00382A54	PerkTeamMedicHealEffect	Restore Health					1.000000	0	20
00382A50	PerkTeamMedicHealWeakSpell	Local Practitioner Weak Heal	1	00382A54	PerkTeamMedicHealEffect	Restore Health					5.000000	0	2
00382A53	PerkTeamMedicHealSuperSpell	Local Practitioner Super Heal	0	00382A54	PerkTeamMedicHealEffect	Restore Health					4.000000	0	20
00382A53	PerkTeamMedicHealSuperSpell	Local Practitioner Super Heal	1	00382A54	PerkTeamMedicHealEffect	Restore Health					20.000000	0	2
003873F5	EpicRankUpFX_Spell		0	003873F6	EpicRankUpFX_Effect	EpicRankUpFX_Effect					0.000000	0	15
003879AC	AbRaceHoneyBeast	Honey Beast Abilities	0	003879AB	abHoneyBeastRaceEffect	Honey Beast Abilities					0.000000	0	0
003879AC	AbRaceHoneyBeast	Honey Beast Abilities	1	0043C721	UnlockTaxidermyRecipes_ScriptEffect	Unlock Taxidermy Script Effect					0.000000	0	0
003896E9	PerkSpiritualHealer	Spiritual Healer	0	00023735	RestoreHealthGeneric	Restore Health					6.000000	0	5
003896E9	PerkSpiritualHealer	Spiritual Healer	1	00023735	RestoreHealthGeneric	Restore Health					8.000000	0	7
003896E9	PerkSpiritualHealer	Spiritual Healer	2	00023735	RestoreHealthGeneric	Restore Health					10.000000	0	10
003896F3	AbPerkDeadManSprinting	Dead Man Sprinting	0	00511AE5	AbPerkFortifyActorSpeedMult	Fortify Actor Speed Mult					10.000000	0	0
003896F3	AbPerkDeadManSprinting	Dead Man Sprinting	1	00511AE5	AbPerkFortifyActorSpeedMult	Fortify Actor Speed Mult					20.000000	0	0
003896EF	PerkHealingHandsSpell	Healing Hands	0	003B03E0	PerkHealingHandsEffect	Healing Hands					100.000000	0	0
00389CC8	AbRaceTick	Tick Abilities	0	00389CC9	abTickRaceEffect	Tick Abilities					0.000000	0	0
00389CC8	AbRaceTick	Tick Abilities	1	0043C721	UnlockTaxidermyRecipes_ScriptEffect	Unlock Taxidermy Script Effect					0.000000	0	0
0038AB89	PerkInjector01Spell	Injector	0	0051DE73	PerkInjectorEffect	Fortify AP Regen					18.000000	0	60
0038AB8F	AbPerkSecretAgent	Secret Agent	0	0038AB92	abPerkFortifyStealthBoyDuration	Fortify Stealth Boy Duration					100.000000	0	0
0038AB8F	AbPerkSecretAgent	Secret Agent	1	0038AB92	abPerkFortifyStealthBoyDuration	Fortify Stealth Boy Duration					200.000000	0	0
0038AB8F	AbPerkSecretAgent	Secret Agent	2	0038AB92	abPerkFortifyStealthBoyDuration	Fortify Stealth Boy Duration					300.000000	0	0
0038DC42	SURV_Disease_Parasites_PerioidicFoodLoss		0	0038DC43	SURV_AddHunger_Effect	SURV_AddHunger_Effect					600.000000	0	0
00391F20	AbPerkLastLaugh	Last Laugh	0	00391F21	AbPerkLastLaugh_ScriptEffect	Last Laugh Script					0.000000	0	0
00391F1B	AbPerkStormChaser	Storm Chaser	0	0004D8A8	AbFortifyHealRateHideUI	Fortify Heal Rate					0.500000	0	0
00391F1B	AbPerkStormChaser	Storm Chaser	1	0004D8A8	AbFortifyHealRateHideUI	Fortify Heal Rate					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	0	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	1	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	2	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	3	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	4	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	5	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	6	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	7	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	8	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	9	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	10	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	11	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	12	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	13	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F7B	AbPerkRadicool	Radicool	14	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00393F61	AbPerkGlowSight	Glow Sight	0	00393F60	AbPerkFortifyDmgVsGlowing	Fortify Damage Vs. Glowing					20.000000	0	0
00393F61	AbPerkGlowSight	Glow Sight	1	00393F60	AbPerkFortifyDmgVsGlowing	Fortify Damage Vs. Glowing					40.000000	0	0
00393F61	AbPerkGlowSight	Glow Sight	2	00393F60	AbPerkFortifyDmgVsGlowing	Fortify Damage Vs. Glowing					60.000000	0	0
00393F73	AbPerkSunKissed	Sun Kissed	0	00246161	AbPerkFortifyRadsRate	Fortify Rads Rate					300.000000	0	0
00393F73	AbPerkSunKissed	Sun Kissed	1	00246161	AbPerkFortifyRadsRate	Fortify Rads Rate					600.000000	0	0
00393F56	AbPerkFireproof	Fireproof	0	0004D86E	AbPerkFortifyResistFire	Fortify Fire Resist					20.000000	0	0
00393F56	AbPerkFireproof	Fireproof	1	0004D86E	AbPerkFortifyResistFire	Fortify Fire Resist					40.000000	0	0
00393F56	AbPerkFireproof	Fireproof	2	0004D86E	AbPerkFortifyResistFire	Fortify Fire Resist					60.000000	0	0
00393F67	AbPerkGrenadier	Grenadier	0	00393F68	AbPerkFortifyExplosionRadius	Fortify Explosive Radius					50.000000	0	0
00393F67	AbPerkGrenadier	Grenadier	1	00393F68	AbPerkFortifyExplosionRadius	Fortify Explosive Radius					100.000000	0	0
00393F6F	AbPerkHomebody	Homebody	0	0005DD99	FortifyLimbRegenRate	Limb Regeneration					200.000000	0	0
00393F6F	AbPerkHomebody	Homebody	1	0004D8A8	AbFortifyHealRateHideUI	Fortify Heal Rate					2.000000	0	0
00397CBD	zzz_PerkAdrenalineBuffSpell	Adrenaline	0	00397CBE	zzz_PerkAdrenalineEffect	Fortify All Damage					1.000000	0	30
00397CB5	AbPerkRevenant	Revenant	0	00397CB4	AbPerkRevenant_ScriptEffect	Revenant Script					1.000000	0	0
00397CB6	PerkRevenantSpell	Revenant	0	0051DE74	PerkRevenantEffect	Fortify All Damage					25.000000	0	120
00398930	AbRaceFlatwoodsMonster	Flatwoods Monster Abilities	0	0039892F	abFlatwoodsMonsterRaceEffect	Flatwoods Monster Abilities					0.000000	0	0
00398930	AbRaceFlatwoodsMonster	Flatwoods Monster Abilities	1	0002866B	AbWaterwalking	Waterwalking					0.000000	0	0
00398932	AbRaceGrafton	Grafton Abilities	0	00398931	abGraftonRaceEffect	Grafton Abilities					0.000000	0	0
003989C1	AbRaceHoneyBeastBeeSwarm	Bee Swarm Abilities	0	003989C0	abHoneyBeastBeeSwarmRaceEffect	Bee Swarm Abilities					0.000000	0	0
003989C1	AbRaceHoneyBeastBeeSwarm	Bee Swarm Abilities	1	006AF9AB	abHoneyBeastBeeSwarmRaceNoDisperseEffect	Bee Swarm Abilities					0.000000	0	0
003989C3	AbRaceLiberator	Liberator Abilities	0	003989C2	abLiberatorRaceEffect	Liberator Abilities					0.000000	0	0
00398B36	AbRaceMegaSloth	Mega Sloth Abilities	0	00398B35	abMegaSlothRaceEffect	Mega Sloth Abilities					0.000000	0	0
00398B36	AbRaceMegaSloth	Mega Sloth Abilities	1	0043C721	UnlockTaxidermyRecipes_ScriptEffect	Unlock Taxidermy Script Effect					0.000000	0	0
00398B3B	AbRaceMoleMiner	Mole Miner Abilities	0	00398B3A	abMoleMinerRaceEffect	Mole Miner Abilities					0.000000	0	0
0039A01D	AbRaceRadtoad	Radtoad Abilities	0	0039A01C	abRadtoadRaceEffect	Radtoad Abilities					0.000000	0	0
0039A01D	AbRaceRadtoad	Radtoad Abilities	1	0043C721	UnlockTaxidermyRecipes_ScriptEffect	Unlock Taxidermy Script Effect					0.000000	0	0
0039AE10	AbRaceSnallygaster	Snallygaster Abilities	0	0039AE0F	abSnallygasterRaceEffect	Snallygaster Abilities					0.000000	0	0
0039AE10	AbRaceSnallygaster	Snallygaster Abilities	1	0043C721	UnlockTaxidermyRecipes_ScriptEffect	Unlock Taxidermy Script Effect					0.000000	0	0
0039AF7F	AbRaceWendigo	Wendigo Abilities	0	0039AF7E	abWendigoRaceEffect	Wendigo Abilities					0.000000	0	0
0039AF7F	AbRaceWendigo	Wendigo Abilities	1	0043C721	UnlockTaxidermyRecipes_ScriptEffect	Unlock Taxidermy Script Effect					0.000000	0	0
003A4A4F	PerkPacifyCooldown	Perk Pacify Cooldown	0	003A4A4E	PerkPacifyCooldownEffect	Pacify Cooldown					1.000000	0	60
003A4A51	PerkIncite	Perk Incite	0	003A4A50	PerkInciteEffect	Incite					50.000000	0	60
003B35CD	AbAudioRaceCritterRadSquirrelSoundRepeater		0	003B35CC	abAudioRaceCritterRadSquirrelRepeaterEffect	Audio Race Repeater					0.000000	0	0
003B9848	Trap_Disease_BoneWorms_Spell		0	003B9849	Trap_Disease_BoneWorms_Effect	Trap_Disease_BoneWorms_Effect					1.000000	0	0
003BD78A	GraftonLaunchOilBombSalvoSpell		0	003BD789	GraftonLaunchOilBombSalvoEffect	Grafton Launch Oil Bomb Salvo Effect					0.000000	0	0
003BDC8E	MTNZ03_OverheatStrongSpell	Black Box Overheating	0	003BDC91	MTNZ03_OverheatEffect	Black Box Overheat Damage					7.000000	0	863913600
003BDC8F	MTNZ03_OverheatDeadlySpell	Black Box Overheating	0	003BDC91	MTNZ03_OverheatEffect	Black Box Overheat Damage					25.000000	0	863913600
003BDC8D	MTNZ03_OverheatLightSpell	Black Box Overheating	0	003BDC90	MTNZ03_OverheatLightEffect	Black Box Overheat Damage Light					5.000000	0	863913600
003BEF03	TWZ05RewardSpell	Mirelurk Marauder	0	003BEF02	TWZ05Effect	Mirelurk Mauder					0.000000	0	14400
003C2E05	WaterRadiationSevereHazard	Severe Water Radiation	0	00023F16	WaterRadiationHazardEffect	Radiation Damage					0.000000	0	0
003C30DE	AbPerkTravelAgent	Travel Agent	0	003C30DF	AbPerkTravelAgentEffect	Travel Agent					1.000000	0	0
003C4045	Mutation_EggHead	Egg Head	0	0028D3BD	Mutation_Treated_Effect	SURV_Mutation_Treated_Effect					0.000000	0	0
003C4045	Mutation_EggHead	Egg Head	1	003C4038	Mutation_ReduceStrength	Mutation: Reduce					3.000000	0	0
003C4045	Mutation_EggHead	Egg Head	2	003C4048	Mutation_ReduceEndurance	Mutation: Reduce					3.000000	0	0
003C4045	Mutation_EggHead	Egg Head	3	003C404A	Mutation_FortifyIntelligence	Mutation: Fortify					6.000000	0	0
003C4045	Mutation_EggHead	Egg Head	4	003C404A	Mutation_FortifyIntelligence	Mutation: Fortify					8.000000	0	0
003C4045	Mutation_EggHead	Egg Head	5	006C2DBC	abMutationCount	Mutation Count					1.000000	0	0
003C4037	Mutation_EagleEyes	Eagle Eyes	0	0028D3BD	Mutation_Treated_Effect	SURV_Mutation_Treated_Effect					0.000000	0	0
003C4037	Mutation_EagleEyes	Eagle Eyes	1	003C403A	Mutation_FortifyPerception	Mutation: Fortify					4.000000	0	0
003C4037	Mutation_EagleEyes	Eagle Eyes	2	003C403A	Mutation_FortifyPerception	Mutation: Fortify					5.000000	0	0
003C4037	Mutation_EagleEyes	Eagle Eyes	3	003C403B	Mutation_FortifyCrits	Mutation: Fortify Critical Damage					50.000000	0	0
003C4037	Mutation_EagleEyes	Eagle Eyes	4	003C403B	Mutation_FortifyCrits	Mutation: Fortify Critical Damage					62.500000	0	0
003C4037	Mutation_EagleEyes	Eagle Eyes	5	003C4038	Mutation_ReduceStrength	Mutation: Reduce					4.000000	0	0
003C4037	Mutation_EagleEyes	Eagle Eyes	6	006C2DBC	abMutationCount	Mutation Count					1.000000	0	0
003C4049	Mutation_Carnivore	Carnivore	0	0028D3BD	Mutation_Treated_Effect	SURV_Mutation_Treated_Effect					0.000000	0	0
003C4049	Mutation_Carnivore	Carnivore	1	003C4050	Mutation_EatAllTheMeat	Mutation: Double Meat Benefits					0.000000	0	0
003C4049	Mutation_Carnivore	Carnivore	2	003C4052	Mutation_EatSafeMeat	Mutation: No Meat Disease					0.000000	0	0
003C4049	Mutation_Carnivore	Carnivore	3	003C404D	Mutation_EatNoVeggies	Mutation: No Veggies					0.000000	0	0
003C4049	Mutation_Carnivore	Carnivore	4	0050A5BE	Mutation_Carnivore_UIDummy	UI Text Dummy					2.000000	0	0
003C4049	Mutation_Carnivore	Carnivore	5	0050A5BE	Mutation_Carnivore_UIDummy	UI Text Dummy					2.500000	0	0
003C4049	Mutation_Carnivore	Carnivore	6	0050A5C1	Mutation_Carnivore_UIDummyWithSerum	UI Text Dummy (/w Serum)					2.000000	0	0
003C4049	Mutation_Carnivore	Carnivore	7	0050A5C1	Mutation_Carnivore_UIDummyWithSerum	UI Text Dummy (/w Serum)					2.500000	0	0
003C4049	Mutation_Carnivore	Carnivore	8	006C2DBC	abMutationCount	Mutation Count					1.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	0	0028D3BD	Mutation_Treated_Effect	SURV_Mutation_Treated_Effect					0.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	1	003C4031	Mutation_TwistedMusclesEffect	Twisted Muscles					25.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	2	003C4031	Mutation_TwistedMusclesEffect	Twisted Muscles					35.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	3	003C4034	Mutation_ReduceAccuracy	Mutation: Reduce Accuracy					50.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	4	006C2DBC	abMutationCount	Mutation Count					1.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	5	008065B2	Mutation_TwistedMuscleLimbDamage	Twisted Muscles					63.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	6	008065B2	Mutation_TwistedMuscleLimbDamage	Twisted Muscles					50.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	7	003C4034	Mutation_ReduceAccuracy	Mutation: Reduce Accuracy					50.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	8	003C4034	Mutation_ReduceAccuracy	Mutation: Reduce Accuracy					50.000000	0	0
003C402F	Mutation_TwistedMuscles	Twisted Muscles	9	003C4034	Mutation_ReduceAccuracy	Mutation: Reduce Accuracy					50.000000	0	0
003C404E	Mutation_Herbivore	Herbivore	0	0028D3BD	Mutation_Treated_Effect	SURV_Mutation_Treated_Effect					0.000000	0	0
003C404E	Mutation_Herbivore	Herbivore	1	003C4053	Mutation_EatAllTheVeggies	Mutation: Double Veggie Benefits					0.000000	0	0
003C404E	Mutation_Herbivore	Herbivore	2	003C4056	Mutation_EatSafeVeggies	Mutation: No Veggie Disease					0.000000	0	0
003C404E	Mutation_Herbivore	Herbivore	3	003C4055	Mutation_EatNoMeat	Mutation: No Meat					0.000000	0	0
003C404E	Mutation_Herbivore	Herbivore	4	0050A5C2	Mutation_Herbivore_UIDummy	UI Text Dummy					2.000000	0	0
003C404E	Mutation_Herbivore	Herbivore	5	0050A5C2	Mutation_Herbivore_UIDummy	UI Text Dummy					2.500000	0	0
003C404E	Mutation_Herbivore	Herbivore	6	0050A5C3	Mutation_Herbivore_UIDummyWithSerum	UI Text Dummy (/w Serum)					2.000000	0	0
003C404E	Mutation_Herbivore	Herbivore	7	0050A5C3	Mutation_Herbivore_UIDummyWithSerum	UI Text Dummy (/w Serum)					2.500000	0	0
003C404E	Mutation_Herbivore	Herbivore	8	006C2DBC	abMutationCount	Mutation Count					1.000000	0	0
003C403D	Mutation_BirdBones	Bird Bones	0	0028D3BD	Mutation_Treated_Effect	SURV_Mutation_Treated_Effect					0.000000	0	0
003C403D	Mutation_BirdBones	Bird Bones	1	0034D239	Mutation_BirdBones_UIDummy	UI Text Dummy					4.000000	0	0
003C403D	Mutation_BirdBones	Bird Bones	2	0034D1D6	Mutation_BirdBones_UIDummySuper	UI Text Dummy (super)					5.000000	0	0
003C403D	Mutation_BirdBones	Bird Bones	3	003C4038	Mutation_ReduceStrength	Mutation: Reduce					4.000000	0	0
003C403D	Mutation_BirdBones	Bird Bones	4	003C4042	Mutation_FortifyAgility	Mutation: Fortify					4.000000	0	0
003C403D	Mutation_BirdBones	Bird Bones	5	003C4042	Mutation_FortifyAgility	Mutation: Fortify					5.000000	0	0
003C403D	Mutation_BirdBones	Bird Bones	6	0034D237	Mutation_ReduceFallDamage	Mutation: Reduce Fall Damage					0.900000	0	0
003C403D	Mutation_BirdBones	Bird Bones	7	0034D237	Mutation_ReduceFallDamage	Mutation: Reduce Fall Damage					0.950000	0	0
003C403D	Mutation_BirdBones	Bird Bones	8	0034D2BF	Mutation_ReduceFallSpeed	Mutation: Reduce Fall Speed					0.450000	0	0
003C403D	Mutation_BirdBones	Bird Bones	9	0034D2BF	Mutation_ReduceFallSpeed	Mutation: Reduce Fall Speed					0.650000	0	0
003C403D	Mutation_BirdBones	Bird Bones	10	006C2DBC	abMutationCount	Mutation Count					1.000000	0	0
003CD03B	SURV_Disease_SwampItch	Swamp Itch	0	003CD03C	SURV_Disease_Effect_SwampItch	SURV_Disease_Effect_SwampItch					0.000000	0	900
003CD033	SURV_WellRested2	Well Rested	0	003CD032	SURV_WellRestedEffect2	Well Rested					1.000000	0	7200
003CD033	SURV_WellRested2	Well Rested	1	003CD032	SURV_WellRestedEffect2	Well Rested					1.000000	0	10800
003CD033	SURV_WellRested2	Well Rested	2	0003693C	FortifyAgility	Fortify Agility					2.000000	0	7200
003CD033	SURV_WellRested2	Well Rested	3	0003693C	FortifyAgility	Fortify Agility					2.000000	0	10800
003D2949	abPerkDodgy	Dodgy	0	007ACAFD	AbPerkFortifyEvadeChance	Fortify Evade Chance					5.000000	0	0
003D2959	AbPerkAntibiotic	Antibiotic	0	003D295A	AbPerkAntibiotic_ScriptEffect	Antibiotic Script					0.000000	0	0
003DBBD7	AbAudioRaceHoneybeastSoundRepeater		0	003DBBD6	abAudioRaceHoneybeastRepeaterEffect	Audio Race Repeater					0.000000	0	0
003DE595	CUT_PerkSuppressor01Spell	Suppressor	0	003DE596	PerkSuppressorTargetEffect	Reduce Damage Output					10.000000	0	2
003DF045	SURV_Disease_WeepingSores	Weeping Sores	0	003DF04A	SURV_Disease_Effect_WeepingSores	SURV_Disease_WeepingSores_Effect					0.000000	0	2700
003DF043	SURV_Disease_BloodWorms	Blood Worms	0	003DF049	SURV_Disease_Effect_BloodWorms	SURV_DiseaseEffect_BloodWorms					0.000000	0	900
003DF041	SURV_Disease_RadWorms	Rad Worms	0	003DF047	SURV_Disease_Effect_RadWorms	SURV_DiseaseEffect_RadWorms					0.000000	0	900
003DF244	zzz_RECLAIM_LunchboxRewards_NearbySpell	Rewards Nearby Actor Spell	0	00654C6F	zzz_EmptyEffect	Empty Effect					0.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	0	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					1.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	1	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					2.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	2	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					3.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	3	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					4.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	4	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					5.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	5	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					6.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	6	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					7.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	7	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					8.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	8	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					9.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	9	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					10.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	10	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					1.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	11	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					2.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	12	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					3.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	13	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					4.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	14	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					5.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	15	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					6.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	16	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					7.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	17	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					8.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	18	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					9.000000	0	0
003E21E9	AbPerkJunkShield02	Junk Shield	19	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					10.000000	0	0
003E21F8	PerkTenderizer01Spell	Tenderizer	0	003E21F7	PerkTenderizerDebuffEffect	Increase Damage Taken					0.100000	0	0
