PERK_FormID	PERK_EDID	FULL	DESC	ICON	FNAM_SpriteName	DATA_Playable	DATA_Hidden	DATA_Unknown	Refs_Flat	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	EffectCount	EffectIndex	PRKE_Type	PRKE_Rank	PRKE_Unknown	EP_EntryPoint	EP_Function	EP_PerkCondTabCount	EP_Unknown	PerkConditions_Flat	Cond_1	Cond_2	Cond_3	Cond_4	Cond_5	Cond_6	Cond_7	Cond_8	Cond_9	Cond_10	Cond_11	Cond_12	Cond_13	Cond_14	Cond_15	Cond_16	Cond_17	Cond_18	Cond_19	Cond_20	Cond_21	Cond_22	Cond_23	Cond_24	Cond_25	Cond_26	Cond_27	Cond_28	Cond_29	Cond_30	EPFT_Type	EPFB_PerkEntryID	EPFD_Float	EPF2_UnknownSpellValue	EPF4_ActorValue2	CurveTable_FormID	CurveTable_EDID	CurveTable_FULL	Spell_FormID	Spell_EDID	Spell_FULL	EffectLinks_Flat	EffectLink_1	EffectLink_2	EffectLink_3	EffectLink_4	EffectLink_5	EffectLink_6	EffectLink_7	EffectLink_8	EffectLink_9	EffectLink_10	EffectLink_11	EffectLink_12	EffectLink_13	EffectLink_14	EffectLink_15	EffectLink_16	EffectLink_17	EffectLink_18	EffectLink_19	EffectLink_20	EffectLink_21	EffectLink_22	EffectLink_23	EffectLink_24	EffectLink_25	EffectLink_26	EffectLink_27	EffectLink_28	EffectLink_29	EffectLink_30
000E3700	"CUT_Chemist02"	"Chemist"	"You get triple the quantity when you craft chems!"	""	"Chemist"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Crafting Return Quantity"	"Multiply Value"	"2"	"00"	"10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | ObjectTypeChem [KYWD:000F4AE7] | 00 00 00 00 | Subject | 0 | -1 | 10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | ObjectTypeStimpak [KYWD:000F4AEB] | 00 00 00 00 | Subject | 0 | -1 | 10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | ChemTypeHealing [KYWD:003078BD] | 00 00 00 00 | Subject | 0 | -1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"ObjectTypeChem [KYWD:000F4AE7]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"ObjectTypeStimpak [KYWD:000F4AEB]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"ChemTypeHealing [KYWD:003078BD]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"0"	"3.000000"	""	""		""	""		""	""	"KYWD:ObjectTypeChem[000F4AE7] | KYWD:ObjectTypeStimpak[000F4AEB] | KYWD:ChemTypeHealing[003078BD] | KYWD:ChemTypeRadaway[0006FA1B]"	"KYWD:ObjectTypeChem[000F4AE7]"	"KYWD:ObjectTypeStimpak[000F4AEB]"	"KYWD:ChemTypeHealing[003078BD]"	"KYWD:ChemTypeRadaway[0006FA1B]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000E3702	"Pickpocket02"	"Pickpocket"	"Picking pockets is now 50% easier. You can place a live grenade in a person's inventory."	""	"Pickpocket"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	0	"Entry Point"	"0"	""	"Mod VATS Critical Cost"	"Add Value"	"3"	"00"	"10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | Pickpocket03 ""Pickpocket"" [PERK:000E3703] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"Pickpocket03 ""Pickpocket"" [PERK:000E3703]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"50.000000"	""	""		""	""		""	""	"PERK:Pickpocket03[000E3703]"	"PERK:Pickpocket03[000E3703]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000E3702	"Pickpocket02"	"Pickpocket"	"Picking pockets is now 50% easier. You can place a live grenade in a person's inventory."	""	"Pickpocket"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	1	"Entry Point"	"0"	""	"Set Can Explode Pants"	"Set Value"	"2"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"1"	"1.000000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000E3703	"Pickpocket03"	"Pickpocket"	"Picking pockets is now 75% easier, and you can steal equipped weapons."	""	"Pickpocket"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	0	"Entry Point"	"0"	""	"Mod VATS Critical Cost"	"Add Value"	"3"	"00"	"10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | Pickpocket04 ""Pickpocket"" [PERK:001D248F] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"Pickpocket04 ""Pickpocket"" [PERK:001D248F]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"1"	"75.000000"	""	""		""	""		""	""	"PERK:Pickpocket04[001D248F]"	"PERK:Pickpocket04[001D248F]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000E3703	"Pickpocket03"	"Pickpocket"	"Picking pockets is now 75% easier, and you can steal equipped weapons."	""	"Pickpocket"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	1	"Entry Point"	"0"	""	"Mod VATS Attacker Accuracy"	"Set Value"	"3"	"00"	"10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | ObjectTypeWeapon [KYWD:000F4AEA] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"ObjectTypeWeapon [KYWD:000F4AEA]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"1.000000"	""	""		""	""		""	""	"KYWD:ObjectTypeWeapon[000F4AEA]"	"KYWD:ObjectTypeWeapon[000F4AEA]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000E3704	"Ninja02"	"Ninja"	"Bows, throwing, and melee weapons do +100% sneak attack damage."	""	"Ninja"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Sneak Attack Mult"	"Add Value"	"3"	"00"	"10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | Ninja03 ""Ninja"" [PERK:000E3705] | 00 00 00 00 | Subject | 0 | -1 | 10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | WeaponTypeMelee1H ""1-Hand Melee"" [KYWD:0004A0A4] | 00 00 00 00 | Subject | 0 | -1 | 10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | WeaponTypeMelee2H ""2-Hand Melee"" [KYWD:0004A0A5] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"Ninja03 ""Ninja"" [PERK:000E3705]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"WeaponTypeMelee1H ""1-Hand Melee"" [KYWD:0004A0A4]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"WeaponTypeMelee2H ""2-Hand Melee"" [KYWD:0004A0A5]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"1"	"1.000000"	""	""		""	""		""	""	"PERK:Ninja03[000E3705] | KYWD:WeaponTypeMelee1H[0004A0A4] | KYWD:WeaponTypeMelee2H[0004A0A5] | KYWD:WeaponTypeUnarmed[0005240E] | KYWD:WeaponTypeThrowingKnife[003879A4] | KYWD:WeaponTypeBow[0017F4FB]"	"PERK:Ninja03[000E3705]"	"KYWD:WeaponTypeMelee1H[0004A0A4]"	"KYWD:WeaponTypeMelee2H[0004A0A5]"	"KYWD:WeaponTypeUnarmed[0005240E]"	"KYWD:WeaponTypeThrowingKnife[003879A4]"	"KYWD:WeaponTypeBow[0017F4FB]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000E3705	"Ninja03"	"Ninja"	"Sneak attacks with melee weapons do an additional 90% sneak attack damage."	""	"Ninja"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Sneak Attack Mult"	"Add Value"	"3"	"00"	"10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | WeaponTypeMelee1H ""1-Hand Melee"" [KYWD:0004A0A4] | 00 00 00 00 | Subject | 0 | -1 | 10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | WeaponTypeMelee2H ""2-Hand Melee"" [KYWD:0004A0A5] | 00 00 00 00 | Subject | 0 | -1 | 10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | WeaponTypeUnarmed ""Fist"" [KYWD:0005240E] | 00 00 00 00 | Subject | 0 | -1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"WeaponTypeMelee1H ""1-Hand Melee"" [KYWD:0004A0A4]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"WeaponTypeMelee2H ""2-Hand Melee"" [KYWD:0004A0A5]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"WeaponTypeUnarmed ""Fist"" [KYWD:0005240E]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"0"	"0.900000"	""	""		""	""		""	""	"KYWD:WeaponTypeMelee1H[0004A0A4] | KYWD:WeaponTypeMelee2H[0004A0A5] | KYWD:WeaponTypeUnarmed[0005240E]"	"KYWD:WeaponTypeMelee1H[0004A0A4]"	"KYWD:WeaponTypeMelee2H[0004A0A5]"	"KYWD:WeaponTypeUnarmed[0005240E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000E6834	"BoS100Fight_BoSGhoulInvulnerabilityPerk"	""	""	""	""	"False"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Incoming Weapon Damage"	"Multiply Value"	"3"	"00"	"10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | BoS100FightGhoulKeyword [KYWD:001A734F] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"BoS100FightGhoulKeyword [KYWD:001A734F]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"0.100000"	""	""		""	""		""	""	"KYWD:BoS100FightGhoulKeyword[001A734F]"	"KYWD:BoS100FightGhoulKeyword[001A734F]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000E9453	"Aquagirl01"	"Aquagirl"	"You no longer take Rad damage from swimming and can breathe underwater."	""	"Aquagirl"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbPerkAquagirl[00323F95]"	"SPEL:AbPerkAquagirl[00323F95]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000ED6DC	"GenericBrawlPreventLimbDamage"	""	"Limb damage is reduced by 100%."	""	""	"False"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Incoming Limb Damage"	"Multiply Value"	"3"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"0.000000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000F3C1A	"LoversEmbracePerk"	"Lover's Embrace"	"After spending some quality time with your special someone, you feel completely relaxed and ready for anything! +15% XP earned for a limited time."	""	"Components\VaultBoys\Perks\Lovers Embrace.swf"	"False"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Exp"	"Multiply Value"	"4"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"1"	"1.150000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000F75E3	"crGlowingOne"	"Glowing One perk"	""	""	""	"False"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Commanded Actor Limit"	"Set Value"	"2"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"100000.000000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000FA292	"PlayerBaseLockpick"	"Locksmith"	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Set Player Gate Lockpick"	"Set Value"	"1"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"1.000000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0011C7C6	"LGN_LegendaryAgility_Perk01"	"Legendary Agility"	"+1 AGI and +1 AGI Perk Points. Perk Points cap at 15."	""	""	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbLgnPerkAgility[005CF1D6]"	"SPEL:AbLgnPerkAgility[005CF1D6]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0011C7CA	"LGN_LegendaryCharisma_Perk01"	"Legendary Charisma"	"+1 CHA and +1 CHA Perk Points. Perk Points cap at 15."	""	""	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbLgnPerkCharisma[005CF1D4]"	"SPEL:AbLgnPerkCharisma[005CF1D4]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0011C7CE	"LGN_LegendaryEndurance_Perk01"	"Legendary Endurance"	"+1 END and +1 END Perk Points. Perk Points cap at 15."	""	""	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbLgnPerkEndurance[005CF1D3]"	"SPEL:AbLgnPerkEndurance[005CF1D3]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0011C7D2	"LGN_LegendaryIntelligence_Perk01"	"Legendary Intelligence"	"+1 INT and +1 INT Perk Points. Perk Points cap at 15."	""	""	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbLgnPerkIntelligence[005CF1D5]"	"SPEL:AbLgnPerkIntelligence[005CF1D5]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0011C7D6	"LGN_LegendaryLuck_Perk01"	"Legendary Luck"	"+1 LCK and +1 LCK Perk Points. Perk Points cap at 15."	""	""	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbLgnPerkLuck[005CF1D7]"	"SPEL:AbLgnPerkLuck[005CF1D7]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0011C7DA	"LGN_LegendaryPerception_Perk01"	"Legendary Perception"	"+1 PER and +1 PER Perk Points. Perk Points cap at 15."	""	""	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbLgnPerkPerception[005CF1D2]"	"SPEL:AbLgnPerkPerception[005CF1D2]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0011C7DE	"LGN_LegendaryStrength_Perk01"	"Legendary Strength"	"+1 STR and +1 STR Perk Points. Perk Points cap at 15."	""	""	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbLgnPerkStrength[005CF181]"	"SPEL:AbLgnPerkStrength[005CF181]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0012BAFB	"Min02ModDamagePerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Weapon Attack Damage"	"Multiply Value"	"3"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"1.500000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00135F02	"Magazine_Unstoppables01Perk"	"Unstoppable"	"5% chance of taking no damage from an attack"	""	"Components\Magazine perks\MP_Unstoppables.swf"	"False"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Incoming Weapon Damage"	"Set Value"	"3"	"00"	"10000000 | 00 00 00 | 0.000000 | EPIsCalculatingBaseDamage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 00100000 | 00 00 00 | 5.000000 | GetRandomPercent | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"EPIsCalculatingBaseDamage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"00100000"	"00 00 00"	"5.000000"	"GetRandomPercent"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"0.000000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0014EF46	"HazmatSuitRadResistancePerk"	"Hazmat Suit Rad Resistance"	""	""	""	"True"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	"Entry Point"	"0"	""	"Mod Incoming Spell Magnitude"	"Set Value"	"2"	"00"	"10000000 | 00 00 00 | 1.000000 | EPMagic_SpellHasKeyword | 00 00 | DN102_PoisonGasEffectKeyword [KYWD:000449B9] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"1.000000"	"EPMagic_SpellHasKeyword"	"00 00"	"DN102_PoisonGasEffectKeyword [KYWD:000449B9]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"1"	"0.000000"	""	""		""	""		""	""	"KYWD:DN102_PoisonGasEffectKeyword[000449B9]"	"KYWD:DN102_PoisonGasEffectKeyword[000449B9]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0014EF46	"HazmatSuitRadResistancePerk"	"Hazmat Suit Rad Resistance"	""	""	""	"True"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	"Entry Point"	"0"	""	"Mod Incoming Spell Magnitude"	"Multiply Value"	"2"	"00"	"10000000 | 00 00 00 | 1.000000 | EPMagic_SpellHasKeyword | 00 00 | DamageTypeRadiation [KYWD:0004B25C] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"1.000000"	"EPMagic_SpellHasKeyword"	"00 00"	"DamageTypeRadiation [KYWD:0004B25C]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"0.020000"	""	""		""	""		""	""	"KYWD:DamageTypeRadiation[0004B25C]"	"KYWD:DamageTypeRadiation[0004B25C]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0014EF46	"HazmatSuitRadResistancePerk"	"Hazmat Suit Rad Resistance"	""	""	""	"True"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	"Entry Point"	"0"	""	"Mod Typed Incoming Spell Magnitude"	"Multiply Value"	"4"	"00"	"10000000 | 00 00 00 | 1.000000 | EPIsDamageType | 00 00 | dtRadiationExposure ""Radiation Damage"" [DMGT:00060A85] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"1.000000"	"EPIsDamageType"	"00 00"	"dtRadiationExposure ""Radiation Damage"" [DMGT:00060A85]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"2"	"0.020000"	""	""		""	""		""	""	"DMGT:dtRadiationExposure[00060A85]"	"DMGT:dtRadiationExposure[00060A85]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001504FA	"crDamage30"	""	""	""	""	"False"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Weapon Attack Damage"	"Multiply Value"	"3"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"3.000000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001504FC	"crRangedDmgPerk"	""	"Adds the crAttackDamage actor value to the melee damage done by creatures."	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	0	"Entry Point"	"0"	""	"Mod Weapon Attack Damage"	"Add Actor Value Mult"	"3"	"00"	"10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | crWeaponRanged [KYWD:00189348] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"crWeaponRanged [KYWD:00189348]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Actor Value and Value"	"0"	"1.000000"	""	""		""	""		""	""	"KYWD:crWeaponRanged[00189348] | AVIF:crRangedDmg[001504FB]"	"KYWD:crWeaponRanged[00189348]"	"AVIF:crRangedDmg[001504FB]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
