PCRD_FormID	PCRD_EDID	MNAM_Name	DESC	DATA_UnknownBytes	DATA_SpeciesCode	DATA_SpeciesText	DATA_MinLevel	DATA_Special	PCDV_GLOB_FormID	PCDV_GLOB_EDID	PCDV_GLOB_FULL	RankCount	RankPERKs_Flat	RankPERK_1_FormID	RankPERK_1_EDID	RankPERK_1_FULL	RankPERK_2_FormID	RankPERK_2_EDID	RankPERK_2_FULL	RankPERK_3_FormID	RankPERK_3_EDID	RankPERK_3_FULL	RankPERK_4_FormID	RankPERK_4_EDID	RankPERK_4_FULL	RankPERK_5_FormID	RankPERK_5_EDID	RankPERK_5_FULL	RankPERK_6_FormID	RankPERK_6_EDID	RankPERK_6_FULL	RankPERK_7_FormID	RankPERK_7_EDID	RankPERK_7_FULL	RankPERK_8_FormID	RankPERK_8_EDID	RankPERK_8_FULL	RankPERK_9_FormID	RankPERK_9_EDID	RankPERK_9_FULL	RankPERK_10_FormID	RankPERK_10_EDID	RankPERK_10_FULL
005A4F10	"zzz_LGN_HeavyDuty_Card"	"LGNHeavyDuty"	"You give ""bulletproof"" a whole new meaning."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=zzz_LGN_HeavyDuty_Perk01[005A4F14] | Rank2=zzz_LGN_HeavyDuty_Perk02[005A4F12] | Rank3=zzz_LGN_HeavyDuty_Perk03[005A4F15] | Rank4=zzz_LGN_HeavyDuty_Perk04[005A4F13]"	005A4F14	"zzz_LGN_HeavyDuty_Perk01"	"Heavy Duty"	005A4F12	"zzz_LGN_HeavyDuty_Perk02"	"Heavy Duty"	005A4F15	"zzz_LGN_HeavyDuty_Perk03"	"Heavy Duty"	005A4F13	"zzz_LGN_HeavyDuty_Perk04"	"Heavy Duty"		""	""		""	""		""	""		""	""		""	""		""	""
005A4F11	"zzz_LGN_ThinSkinned_Card"	"LGNReconBuild"	"Bulky armor is for losers and you are NOT a loser."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=zzz_LGN_ThinSkinned_Perk01[005A4F16] | Rank2=zzz_LGN_ThinSkinned_Perk02[005A4F17] | Rank3=zzz_LGN_ThinSkinned_Perk03[005A4F18] | Rank4=zzz_LGN_ThinSkinned_Perk04[005A4F19]"	005A4F16	"zzz_LGN_ThinSkinned_Perk01"	"Thin Skinned"	005A4F17	"zzz_LGN_ThinSkinned_Perk02"	"Thin Skinned"	005A4F18	"zzz_LGN_ThinSkinned_Perk03"	"Thin Skinned"	005A4F19	"zzz_LGN_ThinSkinned_Perk04"	"Thin Skinned"		""	""		""	""		""	""		""	""		""	""		""	""
005A4F1A	"zzz_LGN_SuitedUp_Card"	"LGNSuitedUp"	"Protection for you, pain for them."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=zzz_LGN_SuitedUp_Perk01[005A4F1B] | Rank2=zzz_LGN_SuitedUp_Perk02[005A4F1C] | Rank3=zzz_LGN_SuitedUp_Perk03[005A4F1D] | Rank4=zzz_LGN_SuitedUp_Perk04[005A4F1E]"	005A4F1B	"zzz_LGN_SuitedUp_Perk01"	"Suited Up"	005A4F1C	"zzz_LGN_SuitedUp_Perk02"	"Suited Up"	005A4F1D	"zzz_LGN_SuitedUp_Perk03"	"Suited Up"	005A4F1E	"zzz_LGN_SuitedUp_Perk04"	"Suited Up"		""	""		""	""		""	""		""	""		""	""		""	""
005A5943	"LGN_WhatRads_Card"	"LGNRadicalRadiation"	"Putting the ""active"" in radioactive!"	""	""	""	"50"	"Strength"		""	""	4	"Rank1=LGN_WhatRads_Perk01[005A5944] | Rank2=LGN_WhatRads_Perk02[005A5945] | Rank3=LGN_WhatRads_Perk03[005A5946] | Rank4=LGN_WhatRads_Perk04[005A5947]"	005A5944	"LGN_WhatRads_Perk01"	"What Rads?"	005A5945	"LGN_WhatRads_Perk02"	"What Rads?"	005A5946	"LGN_WhatRads_Perk03"	"What Rads?"	005A5947	"LGN_WhatRads_Perk04"	"What Rads?"		""	""		""	""		""	""		""	""		""	""		""	""
005A59C6	"LGN_TakingOneForTheTeam_Card"	"LGNTakingOneForTheTeam"	"It's me you want! Come on!"	""	""	""	"50"	"Strength"		""	""	4	"Rank1=LGN_TakingOneForTheTeam_Perk01[005A59C8] | Rank2=LGN_TakingOneForTheTeam_Perk02[005A59CA] | Rank3=LGN_TakingOneForTheTeam_Perk03[005A59C7] | Rank4=LGN_TakingOneForTheTeam_Perk04[005A59C9]"	005A59C8	"LGN_TakingOneForTheTeam_Perk01"	"Taking One For The Team"	005A59CA	"LGN_TakingOneForTheTeam_Perk02"	"Taking One For The Team"	005A59C7	"LGN_TakingOneForTheTeam_Perk03"	"Taking One For The Team"	005A59C9	"LGN_TakingOneForTheTeam_Perk04"	"Taking One For The Team"		""	""		""	""		""	""		""	""		""	""		""	""
005A59CB	"zzz_LGN_BotanyBuddy_Card"	"LGNBotanyExpert"	"Putting that green thumb to use!"	""	""	""	"50"	"Strength"		""	""	4	"Rank1=zzz_LGN_BotanyBuddy_Perk01[005A59CC] | Rank2=zzz_LGN_BotanyBuddy_Perk02[005A59CD] | Rank3=zzz_LGN_BotanyBuddy_Perk03[005A59CE] | Rank4=zzz_LGN_BotanyBuddy_Perk04[005A59CF]"	005A59CC	"zzz_LGN_BotanyBuddy_Perk01"	"Botany Buddy"	005A59CD	"zzz_LGN_BotanyBuddy_Perk02"	"Botany Buddy"	005A59CE	"zzz_LGN_BotanyBuddy_Perk03"	"Botany Buddy"	005A59CF	"zzz_LGN_BotanyBuddy_Perk04"	"Botany Buddy"		""	""		""	""		""	""		""	""		""	""		""	""
005A59D0	"LGN_BloodSacrifice_Card"	"LGNBloodSacrifice"	"The ULTIMATE sacrifice."	""	""	""	"50"	"Strength"		""	""	4	"Rank1=LGN_BloodSacrifice_Perk01[005A59D1] | Rank2=LGN_BloodSacrifice_Perk02[005A59D2] | Rank3=LGN_BloodSacrifice_Perk03[005A59D3] | Rank4=LGN_BloodSacrifice_Perk04[005A59D4]"	005A59D1	"LGN_BloodSacrifice_Perk01"	"Blood Sacrifice!"	005A59D2	"LGN_BloodSacrifice_Perk02"	"Blood Sacrifice!"	005A59D3	"LGN_BloodSacrifice_Perk03"	"Blood Sacrifice!"	005A59D4	"LGN_BloodSacrifice_Perk04"	"Blood Sacrifice!"		""	""		""	""		""	""		""	""		""	""		""	""
005A59DB	"zzzLGN_RewardsHound_Card"	"LGNRewardsHound"	"You gain more junk, legendary scrip, gold bullion, and caps"	""	""	""	"50"	"Strength"		""	""	4	"Rank1=zzzLGN_RewardsHound_Perk01[005A59DC] | Rank2=zzzLGN_RewardsHound_Perk02[005A59DD] | Rank3=zzzLGN_RewardsHound_Perk03[005A59DE] | Rank4=zzzLGN_RewardsHound_Perk04[005A59DF]"	005A59DC	"zzzLGN_RewardsHound_Perk01"	"Rewards Hound"	005A59DD	"zzzLGN_RewardsHound_Perk02"	"Rewards Hound"	005A59DE	"zzzLGN_RewardsHound_Perk03"	"Rewards Hound"	005A59DF	"zzzLGN_RewardsHound_Perk04"	"Rewards Hound"		""	""		""	""		""	""		""	""		""	""		""	""
005A5D68	"LGN_FollowThrough_Card"	"LGNFollowThrough"	"They'll never see it coming."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_FollowThrough_Perk01[005A5D69] | Rank2=LGN_FollowThrough_Perk02[005A5D6A] | Rank3=LGN_FollowThrough_Perk03[005A5D6B] | Rank4=LGN_FollowThrough_Perk04[005A5D6C]"	005A5D69	"LGN_FollowThrough_Perk01"	"Follow Through"	005A5D6A	"LGN_FollowThrough_Perk02"	"Follow Through"	005A5D6B	"LGN_FollowThrough_Perk03"	"Follow Through"	005A5D6C	"LGN_FollowThrough_Perk04"	"Follow Through"		""	""		""	""		""	""		""	""		""	""		""	""
005A5DA8	"zzzLGN_OverchargedCore_Card"	"LGNOverchargedCore"	"Get a little extra juice."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=zzzLGN_OverchargedCore_Perk01[005A5DA9] | Rank2=zzzLGN_OverchargedCore_Perk02[005A5DAA] | Rank3=zzzLGN_OverchargedCore_Perk03[005A5DAB] | Rank4=zzzLGN_OverchargedCore_Perk04[005A5DAC]"	005A5DA9	"zzzLGN_OverchargedCore_Perk01"	"Overcharged Core"	005A5DAA	"zzzLGN_OverchargedCore_Perk02"	"Overcharged Core"	005A5DAB	"zzzLGN_OverchargedCore_Perk03"	"Overcharged Core"	005A5DAC	"zzzLGN_OverchargedCore_Perk04"	"Overcharged Core"		""	""		""	""		""	""		""	""		""	""		""	""
005A5DB2	"LGN_BrawlingChemist_Card"	"LGNBrawlingChemist"	"An advanced biochemical implant periodically grants you a powerful chem."	""	""	""	"50"	"Strength"		""	""	4	"Rank1=LGN_BrawlingChemist_Perk01[005A5DBB] | Rank2=LGN_BrawlingChemist_Perk02[005A5DBC] | Rank3=LGN_BrawlingChemist_Perk03[005A5DBD] | Rank4=LGN_BrawlingChemist_Perk04[005A5DBE]"	005A5DBB	"LGN_BrawlingChemist_Perk01"	"Brawling Chemist"	005A5DBC	"LGN_BrawlingChemist_Perk02"	"Brawling Chemist"	005A5DBD	"LGN_BrawlingChemist_Perk03"	"Brawling Chemist"	005A5DBE	"LGN_BrawlingChemist_Perk04"	"Brawling Chemist"		""	""		""	""		""	""		""	""		""	""		""	""
005A5DD7	"LGN_FarFlungFireworks_Card"	"LGNDistanceDetonator"	"Stay back! Enemies go BOOM."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_FarFlungFireworks_Perk01[005A5DD8] | Rank2=LGN_FarFlungFireworks_Perk02[005A5DD9] | Rank3=LGN_FarFlungFireworks_Perk03[005A5DDA] | Rank4=LGN_FarFlungFireworks_Perk04[005A5DDB]"	005A5DD8	"LGN_FarFlungFireworks_Perk01"	"Far-Flung Fireworks"	005A5DD9	"LGN_FarFlungFireworks_Perk02"	"Far-Flung Fireworks"	005A5DDA	"LGN_FarFlungFireworks_Perk03"	"Far-Flung Fireworks"	005A5DDB	"LGN_FarFlungFireworks_Perk04"	"Far-Flung Fireworks"		""	""		""	""		""	""		""	""		""	""		""	""
005A5DDC	"LGN_DetonationContagion_Card"	"LGNDetonationContagion"	"Explosions begat explosions."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_DetonationContagion_Perk01[005A5DDD] | Rank2=LGN_DetonationContagion_Perk02[005A5DDE] | Rank3=LGN_DetonationContagion_Perk03[005A5DDF] | Rank4=LGN_DetonationContagion_Perk04[005A5DE0]"	005A5DDD	"LGN_DetonationContagion_Perk01"	"Detonation Contagion"	005A5DDE	"LGN_DetonationContagion_Perk02"	"Detonation Contagion"	005A5DDF	"LGN_DetonationContagion_Perk03"	"Detonation Contagion"	005A5DE0	"LGN_DetonationContagion_Perk04"	"Detonation Contagion"		""	""		""	""		""	""		""	""		""	""		""	""
005A5DE5	"LGN_ElectricAbsorption_Card"	"LGNElectricAbsorption"	"Recharge those batteries."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_ElectricAbsorption_Perk01[005A5DE4] | Rank2=LGN_ElectricAbsorption_Perk02[005A5DE3] | Rank3=LGN_ElectricAbsorption_Perk03[005A5DE2] | Rank4=LGN_ElectricAbsorption_Perk04[005A5DE1]"	005A5DE4	"LGN_ElectricAbsorption_Perk01"	"Electric Absorption"	005A5DE3	"LGN_ElectricAbsorption_Perk02"	"Electric Absorption"	005A5DE2	"LGN_ElectricAbsorption_Perk03"	"Electric Absorption"	005A5DE1	"LGN_ElectricAbsorption_Perk04"	"Electric Absorption"		""	""		""	""		""	""		""	""		""	""		""	""
005A5DEE	"LGN_PowerArmorReboot_Card"	"LGNPowerArmorReboot"	"A new lease on life!"	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_PowerArmorReboot_Perk01[005A5DED] | Rank2=LGN_PowerArmorReboot_Perk02[005A5DEC] | Rank3=LGN_PowerArmorReboot_Perk03[005A5DEB] | Rank4=LGN_PowerArmorReboot_Perk04[005A5DEA]"	005A5DED	"LGN_PowerArmorReboot_Perk01"	"Power Armor Reboot"	005A5DEC	"LGN_PowerArmorReboot_Perk02"	"Power Armor Reboot"	005A5DEB	"LGN_PowerArmorReboot_Perk03"	"Power Armor Reboot"	005A5DEA	"LGN_PowerArmorReboot_Perk04"	"Power Armor Reboot"		""	""		""	""		""	""		""	""		""	""		""	""
005A5DFC	"LGN_ExplodingPalm_Card"	"LGNExplodingPalm"	"You are the BOMB."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_ExplodingPalm_Perk01[005A5DFD] | Rank2=LGN_ExplodingPalm_Perk02[005A5DFE] | Rank3=LGN_ExplodingPalm_Perk03[005A5DFF] | Rank4=LGN_ExplodingPalm_Perk04[005A5E00]"	005A5DFD	"LGN_ExplodingPalm_Perk01"	"Exploding Palm"	005A5DFE	"LGN_ExplodingPalm_Perk02"	"Exploding Palm"	005A5DFF	"LGN_ExplodingPalm_Perk03"	"Exploding Palm"	005A5E00	"LGN_ExplodingPalm_Perk04"	"Exploding Palm"		""	""		""	""		""	""		""	""		""	""		""	""
005A5E23	"LGN_CollateralDamage_Card"	"LGNCollateralDamage"	"Ain't a knife fight until someone explodes."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_CollateralDamage_Perk01[005A5E24] | Rank2=LGN_CollateralDamage_Perk02[005A5E25] | Rank3=LGN_CollateralDamage_Perk03[005A5E26] | Rank4=LGN_CollateralDamage_Perk04[005A5E27]"	005A5E24	"LGN_CollateralDamage_Perk01"	"Collateral Damage"	005A5E25	"LGN_CollateralDamage_Perk02"	"Collateral Damage"	005A5E26	"LGN_CollateralDamage_Perk03"	"Collateral Damage"	005A5E27	"LGN_CollateralDamage_Perk04"	"Collateral Damage"		""	""		""	""		""	""		""	""		""	""		""	""
005AE151	"LGN_Retribution_Card"	"LGNRetribution"	"Payback never felt so good."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_Retribution_Perk01[005AE152] | Rank2=LGN_Retribution_Perk02[005AF818] | Rank3=LGN_Retribution_Perk03[005AF816] | Rank4=LGN_Retribution_Perk04[005AF817]"	005AE152	"LGN_Retribution_Perk01"	"Retribution"	005AF818	"LGN_Retribution_Perk02"	"Retribution"	005AF816	"LGN_Retribution_Perk03"	"Retribution"	005AF817	"LGN_Retribution_Perk04"	"Retribution"		""	""		""	""		""	""		""	""		""	""		""	""
005B5227	"zzzLGN_ArmsBreaker_Card"	"LGNArmsBreaker"	"Breaking things is fun."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=zzzLGN_ArmsBreaker_Perk01[005B5228] | Rank2=zzzLGN_ArmsBreaker_Perk02[005B5229] | Rank3=zzzLGN_ArmsBreaker_Perk03[005B522A] | Rank4=zzzLGN_ArmsBreaker_Perk04[005B522B]"	005B5228	"zzzLGN_ArmsBreaker_Perk01"	"Arms Breaker"	005B5229	"zzzLGN_ArmsBreaker_Perk02"	"Arms Breaker"	005B522A	"zzzLGN_ArmsBreaker_Perk03"	"Arms Breaker"	005B522B	"zzzLGN_ArmsBreaker_Perk04"	"Arms Breaker"		""	""		""	""		""	""		""	""		""	""		""	""
005CBB84	"LGN_SurvivalShortcut_Card"	"LGNSurvivalShortcut"	"Surviving Appalachia- made easy! Generate survival aiding chems!"	""	""	""	"50"	"Strength"		""	""	4	"Rank1=LGN_SurvivalShortcut_Perk01[005CBB85] | Rank2=LGN_SurvivalShortcut_Perk02[005CBB86] | Rank3=LGN_SurvivalShortcut_Perk03[005CBB87] | Rank4=LGN_SurvivalShortcut_Perk04[005CBB88]"	005CBB85	"LGN_SurvivalShortcut_Perk01"	"Survival Shortcut"	005CBB86	"LGN_SurvivalShortcut_Perk02"	"Survival Shortcut"	005CBB87	"LGN_SurvivalShortcut_Perk03"	"Survival Shortcut"	005CBB88	"LGN_SurvivalShortcut_Perk04"	"Survival Shortcut"		""	""		""	""		""	""		""	""		""	""		""	""
005CBBA4	"LGN_FunkyDuds_Card"	"LGNFunkyDuds"	"Your odious aroma even scares the poisons away."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_FunkyDuds_Perk01[005CBBA5] | Rank2=LGN_FunkyDuds_Perk02[005CBBA6] | Rank3=LGN_FunkyDuds_Perk03[005CBBA7] | Rank4=LGN_FunkyDuds_Perk04[005CBBA8]"	005CBBA5	"LGN_FunkyDuds_Perk01"	"Funky Duds"	005CBBA6	"LGN_FunkyDuds_Perk02"	"Funky Duds"	005CBBA7	"LGN_FunkyDuds_Perk03"	"Funky Duds"	005CBBA8	"LGN_FunkyDuds_Perk04"	"Funky Duds"		""	""		""	""		""	""		""	""		""	""		""	""
005CBE66	"LGN_SizzlingStyle_Card"	"LGNSizzlingStyle"	"Your fashion sense is so hot that you can take the heat!"	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_SizzlingStyle_Perk01[005CBE67] | Rank2=LGN_SizzlingStyle_Perk02[005CBE68] | Rank3=LGN_SizzlingStyle_Perk03[005CBE69] | Rank4=LGN_SizzlingStyle_Perk04[005CBE6A]"	005CBE67	"LGN_SizzlingStyle_Perk01"	"Sizzling Style"	005CBE68	"LGN_SizzlingStyle_Perk02"	"Sizzling Style"	005CBE69	"LGN_SizzlingStyle_Perk03"	"Sizzling Style"	005CBE6A	"LGN_SizzlingStyle_Perk04"	"Sizzling Style"		""	""		""	""		""	""		""	""		""	""		""	""
005CBE7A	"LGN_AmmoFactory_Card"	"LGNAmmoFactory"	"More BANG! for your buck."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_AmmoFactory_Perk01[005CBE7B] | Rank2=LGN_AmmoFactory_Perk02[005CBE7C] | Rank3=LGN_AmmoFactory_Perk03[005CBE7D] | Rank4=LGN_AmmoFactory_Perk04[005CBE7E]"	005CBE7B	"LGN_AmmoFactory_Perk01"	"Ammo Factory"	005CBE7C	"LGN_AmmoFactory_Perk02"	"Ammo Factory"	005CBE7D	"LGN_AmmoFactory_Perk03"	"Ammo Factory"	005CBE7E	"LGN_AmmoFactory_Perk04"	"Ammo Factory"		""	""		""	""		""	""		""	""		""	""		""	""
005CBE80	"LGN_PowerSprinter_Card"	"LGNPowerSprinter"	"Nothing can slow you down!"	""	""	""	"50"	"Strength"		""	""	4	"Rank1=LGN_PowerSprinter_Perk01[005CBE81] | Rank2=LGN_PowerSprinter_Perk02[005CBE82] | Rank3=LGN_PowerSprinter_Perk03[005CBE83] | Rank4=LGN_PowerSprinter_Perk04[005CBE84]"	005CBE81	"LGN_PowerSprinter_Perk01"	"Power Sprinter"	005CBE82	"LGN_PowerSprinter_Perk02"	"Power Sprinter"	005CBE83	"LGN_PowerSprinter_Perk03"	"Power Sprinter"	005CBE84	"LGN_PowerSprinter_Perk04"	"Power Sprinter"		""	""		""	""		""	""		""	""		""	""		""	""
005CF096	"LGN_NuclearProliferator_Card"	"LGNNuclearProliferator"	"That escalated quickly."	""	""	""	"50"	"Strength"		""	""	4	"Rank1=zzz_LGN_NuclearProliferator_Perk01[005CF097] | Rank2=zzz_LGN_NuclearProliferator_Perk02[005CF098] | Rank3=zzz_LGN_NuclearProliferator_Perk03[005CF099] | Rank4=zzz_LGN_NuclearProliferator_Perk04[005CF09A]"	005CF097	"zzz_LGN_NuclearProliferator_Perk01"	"Nuclear Proliferator"	005CF098	"zzz_LGN_NuclearProliferator_Perk02"	"Nuclear Proliferator"	005CF099	"zzz_LGN_NuclearProliferator_Perk03"	"Nuclear Proliferator"	005CF09A	"zzz_LGN_NuclearProliferator_Perk04"	"Nuclear Proliferator"		""	""		""	""		""	""		""	""		""	""		""	""
005CF180	"LGN_ExtraStrength_Card"	"LGNExtraStrength"	"Pack on a some extra muscle in the weight room."	""	""	""	"50"	"Strength"		""	""	4	"Rank1=LGN_LegendaryStrength_Perk01[0011C7DE] | Rank2=LGN_LegendaryStrength_Perk02[0011C7DD] | Rank3=LGN_LegendaryStrength_Perk03[0011C7DC] | Rank4=LGN_LegendaryStrength_Perk04[0011C7DB]"	0011C7DE	"LGN_LegendaryStrength_Perk01"	"Legendary Strength"	0011C7DD	"LGN_LegendaryStrength_Perk02"	"Legendary Strength"	0011C7DC	"LGN_LegendaryStrength_Perk03"	"Legendary Strength"	0011C7DB	"LGN_LegendaryStrength_Perk04"	"Legendary Strength"		""	""		""	""		""	""		""	""		""	""		""	""
005CF1CB	"LGN_ExtraPerception_Card"	"LGNExtraPerception"	"Open your third eye or just mutate a new one."	""	""	""	"50"	"Perception"		""	""	4	"Rank1=LGN_LegendaryPerception_Perk01[0011C7DA] | Rank2=LGN_LegendaryPerception_Perk02[0011C7D9] | Rank3=LGN_LegendaryPerception_Perk03[0011C7D8] | Rank4=LGN_LegendaryPerception_Perk04[0011C7D7]"	0011C7DA	"LGN_LegendaryPerception_Perk01"	"Legendary Perception"	0011C7D9	"LGN_LegendaryPerception_Perk02"	"Legendary Perception"	0011C7D8	"LGN_LegendaryPerception_Perk03"	"Legendary Perception"	0011C7D7	"LGN_LegendaryPerception_Perk04"	"Legendary Perception"		""	""		""	""		""	""		""	""		""	""		""	""
005CF1CC	"LGN_ExtraEndurance_Card"	"LGNExtraEndurance"	"Built for the long haul."	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=LGN_LegendaryEndurance_Perk01[0011C7CE] | Rank2=LGN_LegendaryEndurance_Perk02[0011C7CD] | Rank3=LGN_LegendaryEndurance_Perk03[0011C7CC] | Rank4=LGN_LegendaryEndurance_Perk04[005CF1D1]"	0011C7CE	"LGN_LegendaryEndurance_Perk01"	"Legendary Endurance"	0011C7CD	"LGN_LegendaryEndurance_Perk02"	"Legendary Endurance"	0011C7CC	"LGN_LegendaryEndurance_Perk03"	"Legendary Endurance"	005CF1D1	"LGN_LegendaryEndurance_Perk04"	"Legendary Endurance"		""	""		""	""		""	""		""	""		""	""		""	""
005CF1CD	"LGN_ExtraCharisma_Card"	"LGNExtraCharisma"	"You could learn to shoot straight or just convince people to not shoot you."	""	""	""	"50"	"Charisma"		""	""	4	"Rank1=LGN_LegendaryCharisma_Perk01[0011C7CA] | Rank2=LGN_LegendaryCharisma_Perk02[0011C7C9] | Rank3=LGN_LegendaryCharisma_Perk03[0011C7C8] | Rank4=LGN_LegendaryCharisma_Perk04[0011C7C7]"	0011C7CA	"LGN_LegendaryCharisma_Perk01"	"Legendary Charisma"	0011C7C9	"LGN_LegendaryCharisma_Perk02"	"Legendary Charisma"	0011C7C8	"LGN_LegendaryCharisma_Perk03"	"Legendary Charisma"	0011C7C7	"LGN_LegendaryCharisma_Perk04"	"Legendary Charisma"		""	""		""	""		""	""		""	""		""	""		""	""
005CF1CE	"LGN_ExtraIntelligence_Card"	"LGNExtraIntelligence"	"Hit the books for some extra credit."	""	""	""	"50"	"Intelligence"		""	""	4	"Rank1=LGN_LegendaryIntelligence_Perk01[0011C7D2] | Rank2=LGN_LegendaryIntelligence_Perk02[0011C7D1] | Rank3=LGN_LegendaryIntelligence_Perk03[0011C7D0] | Rank4=LGN_LegendaryIntelligence_Perk04[0011C7CF]"	0011C7D2	"LGN_LegendaryIntelligence_Perk01"	"Legendary Intelligence"	0011C7D1	"LGN_LegendaryIntelligence_Perk02"	"Legendary Intelligence"	0011C7D0	"LGN_LegendaryIntelligence_Perk03"	"Legendary Intelligence"	0011C7CF	"LGN_LegendaryIntelligence_Perk04"	"Legendary Intelligence"		""	""		""	""		""	""		""	""		""	""		""	""
005CF1CF	"LGN_ExtraAgility_Card"	"LGNExtraAgility"	"It's important to stretch before dodging bullets."	""	""	""	"50"	"Agility"		""	""	4	"Rank1=LGN_LegendaryAgility_Perk01[0011C7C6] | Rank2=LGN_LegendaryAgility_Perk02[0011C7C5] | Rank3=LGN_LegendaryAgility_Perk03[0011C7C4] | Rank4=LGN_LegendaryAgility_Perk04[0011C7C3]"	0011C7C6	"LGN_LegendaryAgility_Perk01"	"Legendary Agility"	0011C7C5	"LGN_LegendaryAgility_Perk02"	"Legendary Agility"	0011C7C4	"LGN_LegendaryAgility_Perk03"	"Legendary Agility"	0011C7C3	"LGN_LegendaryAgility_Perk04"	"Legendary Agility"		""	""		""	""		""	""		""	""		""	""		""	""
005CF1D0	"LGN_ExtraLuck_Card"	"LGNExtraLuck"	"Don't forget your lucky rabbit's foot."	""	""	""	"50"	"Luck"		""	""	4	"Rank1=LGN_LegendaryLuck_Perk01[0011C7D6] | Rank2=LGN_LegendaryLuck_Perk02[0011C7D4] | Rank3=LGN_LegendaryLuck_Perk03[0011C7D5] | Rank4=LGN_LegendaryLuck_Perk04[0011C7D3]"	0011C7D6	"LGN_LegendaryLuck_Perk01"	"Legendary Luck"	0011C7D4	"LGN_LegendaryLuck_Perk02"	"Legendary Luck"	0011C7D5	"LGN_LegendaryLuck_Perk03"	"Legendary Luck"	0011C7D3	"LGN_LegendaryLuck_Perk04"	"Legendary Luck"		""	""		""	""		""	""		""	""		""	""		""	""
005CFCAA	"LGN_MasterInfiltrator_Card"	"LGNMasterInfiltrator"	"Sleepwalk through the tightest security."	""	""	""	"50"	"Perception"		""	""	4	"Rank1=LGN_MasterInfiltrator_Perk01[005CFCAB] | Rank2=LGN_MasterInfiltrator_Perk02[005CFCAC] | Rank3=LGN_MasterInfiltrator_Perk03[005CFCAD] | Rank4=LGN_MasterInfiltrator_Perk04[005CFCAE]"	005CFCAB	"LGN_MasterInfiltrator_Perk01"	"Master Infiltrator"	005CFCAC	"LGN_MasterInfiltrator_Perk02"	"Master Infiltrator"	005CFCAD	"LGN_MasterInfiltrator_Perk03"	"Master Infiltrator"	005CFCAE	"LGN_MasterInfiltrator_Perk04"	"Master Infiltrator"		""	""		""	""		""	""		""	""		""	""		""	""
005D036D	"LGN_HackAndSlash_Card"	"LGNHackAndSlash"	"Mow your enemies down by the dozen. "	""	""	""	"50"	"Strength"		""	""	4	"Rank1=LGN_HackAndSlash_Perk01[005D036E] | Rank2=LGN_HackAndSlash_Perk02[005D036F] | Rank3=LGN_HackAndSlash_Perk03[005D0370] | Rank4=LGN_HackAndSlash_Perk04[005D0371]"	005D036E	"LGN_HackAndSlash_Perk01"	"Hack and Slash"	005D036F	"LGN_HackAndSlash_Perk02"	"Hack and Slash"	005D0370	"LGN_HackAndSlash_Perk03"	"Hack and Slash"	005D0371	"LGN_HackAndSlash_Perk04"	"Hack and Slash"		""	""		""	""		""	""		""	""		""	""		""	""
006D5080	"StableToolsCard"	"StableTools"	"Relying on the tools of democracy!"	""	""	""	"39"	"Intelligence"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=StableTools01[006D507F] | Rank2=StableTools02[006D507E] | Rank3=StableTools03[006D507D]"	006D507F	"StableTools01"	"Stable Tools"	006D507E	"StableTools02"	"Stable Tools"	006D507D	"StableTools03"	"Stable Tools"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
006D51E7	"ArmsKeeperCard"	"ArmsKeeper"	"I can hold as many of these!"	""	""	""	"28"	"Strength"	001179ED	"PerkCard_Caps_Common"	"PerkCard_Caps_Common"	2	"Rank1=ArmsKeeper01[006D51E4] | Rank2=ArmsKeeper02[006D51E5]"	006D51E4	"ArmsKeeper01"	"Arms Keeper"	006D51E5	"ArmsKeeper02"	"Arms Keeper"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
0077B578	"zzz_deletedCard"	""	""	""	""	""	"1"	"Endurance"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
