SPEL_FormID	SPEL_EDID	SPEL_FULL	SPEL_DESC	Keywords_Flat	Keyword_1	Keyword_2	Keyword_3	Keyword_4	Keyword_5	Keyword_6	Keyword_7	Keyword_8	Keyword_9	Keyword_10	Keyword_11	Keyword_12	Keyword_13	Keyword_14	Keyword_15	Keyword_16	Keyword_17	Keyword_18	Keyword_19	Keyword_20	ETYP_FormID	ETYP_EDID	ETYP_FULL	SPIT_BaseCost	SPIT_Flags	SPIT_Type	SPIT_ChargeTime	SPIT_CastType	SPIT_TargetType	SPIT_CastDuration	SPIT_Range	SPIT_CastingPerk_FormID	SPIT_CastingPerk_EDID	SPIT_CastingPerk_FULL	EffectCount	MIID_MaxItemID	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	EFIT_EffectID	EFIT_Magnitude	EFIT_Area	EFIT_Duration	EFIT_Unknown	Conditions_Flat	Cond_1	Cond_2	Cond_3	Cond_4	Cond_5	Cond_6	Cond_7	Cond_8	Cond_9	Cond_10	Cond_11	Cond_12	Cond_13	Cond_14	Cond_15	Cond_16	Cond_17	Cond_18	Cond_19	Cond_20
001C501F	"AbPerkMagHealthRegen"	"Regenerate Health"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	0004D8A8	"AbFortifyHealRateHideUI"	"Fortify Heal Rate"	"0"	"0.200000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C5E7B	"RadStormSpell"	"Radiation Storm"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	001C5E7A	"RadiationStormEffectM"	"Radiation Storm"	"0"	"0.000000"	"0"	"1"	""	"HasPerk = 0.000000 10000000 | HasKeyword = 0.000000 10000000 | IsInInterior = 0.000000 10000000 | GetIsCurrentWeather = 1.000000 10010000 | GetIsCurrentWeather = 1.000000 10010000 | GetIsCurrentWeather = 1.000000 10010000 | GetIsCurrentWeather = 1.000000 10010000 | GetIsCurrentWeather = 1.000000 10010000 | GetIsCurrentWeather = 1.000000 10010000 | GetIsCurrentWeather = 1.000000 10010000"	"HasPerk = 0.000000 10000000"	"HasKeyword = 0.000000 10000000"	"IsInInterior = 0.000000 10000000"	"GetIsCurrentWeather = 1.000000 10010000"	"GetIsCurrentWeather = 1.000000 10010000"	"GetIsCurrentWeather = 1.000000 10010000"	"GetIsCurrentWeather = 1.000000 10010000"	"GetIsCurrentWeather = 1.000000 10010000"	"GetIsCurrentWeather = 1.000000 10010000"	"GetIsCurrentWeather = 1.000000 10010000"	""	""	""	""	""	""	""	""	""	""
001C63EA	"AbPerkMagSwimSpeed"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	00084278	"AbFortifyActorSpeedMult"	"Fortify Actor Speed Mult"	"0"	"100.000000"	"0"	"0"	""	"IsSwimming = 1.000000 10000000"	"IsSwimming = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C6BCA	"CritMirelurkQueen"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	001C6BCB	"CritMirelurkQueenEffect"	"Critical Mirelurk Queen Hit"	"0"	"10.000000"	"0"	"10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	0	000459C4	"CureAddiction_OBSOLETE"	"Cure All Addictions OBSOLETE"	"0"	"999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	1	00245F0C	"RestoreAddictionAlcohol"	"Cure Addiction Alcohol"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	2	00245F0D	"RestoreAddictionBuffout"	"Cure Addiction Buffout"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	3	00245F0E	"RestoreAddictionDaddyO"	"Cure Addiction DaddyO"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	4	00245F0F	"RestoreAddictionJet"	"Cure Addiction Jet"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	5	00245F10	"RestoreAddictionMedX"	"Cure Addiction Med-X"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	6	00245F11	"RestoreAddictionMentats"	"Cure Addiction Mentats"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	7	00245F12	"RestoreAddictionPsycho"	"Cure Addiction Psycho"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	8	00245F13	"RestoreAddictionOverdrive"	"Cure Addiction Overdrive"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	9	00245F14	"RestoreAddictionXCell"	"Cure Addiction X-Cell"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	10	00247552	"RestoreAddictionCalmex"	"Cure Addiction Calmex"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	11	00247A6A	"RestoreAddictionDaytripper"	"Cure Addiction Daytripper"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	12	00247550	"RestoreAddictionFury"	"Cure Addiction Fury"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001C9A6A	"CureAddictions"	"Cure Addictions"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	14	"1"	13	006CA754	"RestoreAddictionFormulaP"	"Cure Addiction Formula P"	"1"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001CCDA3	"LegendaryCreatureChance_AbConvertLegendaryCreature"	"LegendaryChance_AbConvertLegendaryCreature"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	002129BC	"LegendaryCreatureChance_abEpicCreatureCreateEffect"	"Create Epic Creature Effect"	"0"	"0.000000"	"0"	"0"	""	"IsTrueForConditionForm = 1.000000 10000000"	"IsTrueForConditionForm = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001CFB14	"assaultronStealthSpell"	"Stealth Spell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	001CFB16	"AssaultronStealthEFFECT"	"Stealth Field"	"0"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D246C	"abPerkLoneWanderer"	"Lone Wanderer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"2"	0	0017ED89	"AbPerkFortifyActionPointRegen"	"Fortify Action Point Regen Mult"	"0"	"0.000000"	"0"	"0"	""	"IsMemberOfAPlayerTeam = 0.000000 10000000"	"IsMemberOfAPlayerTeam = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D246C	"abPerkLoneWanderer"	"Lone Wanderer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"2"	1	0004A0AC	"AbPerkFortifyResistDamage"	"Fortify Damage Resist"	"1"	"0.000000"	"0"	"0"	""	"IsMemberOfAPlayerTeam = 0.000000 10000000"	"IsMemberOfAPlayerTeam = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D246C	"abPerkLoneWanderer"	"Lone Wanderer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"2"	2	000559A4	"AbPerkFortifyResistEnergy"	"Fortify Energy Resist"	"2"	"0.000000"	"0"	"0"	""	"IsMemberOfAPlayerTeam = 0.000000 10000000"	"IsMemberOfAPlayerTeam = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D2481	"AbPerkRooted"	"Fortify Damage Resistance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	0	0004A0AC	"AbPerkFortifyResistDamage"	"Fortify Damage Resist"	"0"	"25.000000"	"0"	"0"	""	"HasPerk = 0.000000 10000000 | IsMoving = 0.000000 10000000"	"HasPerk = 0.000000 10000000"	"IsMoving = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D2481	"AbPerkRooted"	"Fortify Damage Resistance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	1	000559A4	"AbPerkFortifyResistEnergy"	"Fortify Energy Resist"	"0"	"25.000000"	"0"	"0"	""	"HasPerk = 0.000000 10000000 | IsMoving = 0.000000 10000000"	"HasPerk = 0.000000 10000000"	"IsMoving = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D2481	"AbPerkRooted"	"Fortify Damage Resistance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	2	0004A0AC	"AbPerkFortifyResistDamage"	"Fortify Damage Resist"	"0"	"50.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000 | IsMoving = 0.000000 10000000"	"HasPerk = 1.000000 10000000"	"IsMoving = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D2481	"AbPerkRooted"	"Fortify Damage Resistance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	3	000559A4	"AbPerkFortifyResistEnergy"	"Fortify Energy Resist"	"0"	"50.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000 | IsMoving = 0.000000 10000000"	"HasPerk = 1.000000 10000000"	"IsMoving = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D33D6	"PerkStagger"	"Stagger"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	1	"0"	0	001A03FB	"StaggerEffect"	"Stagger"	"0"	"2.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D4AB4	"SlowTime"	"Slow Time"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	001D4AB3	"SlowTimeEffect"	"Slow Time"	"0"	"0.300000"	"0"	"15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001D4AB8	"PerkDogmeatBleedingDmg"	"Bleeding Damage"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	1	"0"	0	001A03FD	"DamageHealthContact"	"Damage Health"	"0"	"2.000000"	"0"	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001E325A	"PerkSneakInvisibility"	"Invisibility"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	2	"2"	0	001E3259	"PerkSneakInvisibilityEffect"	"Invisibility"	"2"	"100.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001E325A	"PerkSneakInvisibility"	"Invisibility"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	2	"2"	1	0040D565	"PerkEscapeArtistCooldownEffect"	"Escape Artist Cooldown"	"1"	"1.000000"	"0"	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001E4502	"AbMirelurkKingCloakSpell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	2	"0"	0	0004AB43	"crMirelurkKingBlurCloakEffect"	"Mirelurk King Blur Cloak"	"0"	"0.000000"	"15"	"0"	""	"GetCombatState = 0.000000 00000000 | GetValue = 1.000000 10000000"	"GetCombatState = 0.000000 00000000"	"GetValue = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001E4502	"AbMirelurkKingCloakSpell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	2	"0"	1	001E4503	"crMirelurkKingBlurCloakScriptEffect"	"Mirelurk King BC Timer"	"0"	"0.000000"	"15"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001E4506	"CritLaserLtBlue"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"000000000000000000101"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	001E4505	"CritLaserLtBlueEffect"	"Critical Blue Laser Hit"	"0"	"10.000000"	"0"	"10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FA241	"abPerkRadResistant"	"Rad Resistant"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	0004C47D	"AbPerkFortifyResistRadiationExpose"	"Fortify Radiation Resist"	"0"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FA245	"Legendary_2xDmg"	"Double Damage"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	2	"0"	0	00023735	"RestoreHealthGeneric"	"Restore Health"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FA245	"Legendary_2xDmg"	"Double Damage"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	2	"0"	1	001FA244	"Legendary_2xDmgEffect"	"Double Damage"	"0"	"0.000000"	"0"	"900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FE6A3	"WaterRadiationHighHazard"	"High Water Radiation"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Disease"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	00023F16	"WaterRadiationHazardEffect"	"Radiation Damage"	"0"	"30.000000"	"0"	"0"	""	"GetInFaction = 0.000000 10000000 | HasKeyword = 0.000000 10000000 | HasPerk = 0.000000 10000000 | HasPerk = 0.000000 10000000"	"GetInFaction = 0.000000 10000000"	"HasKeyword = 0.000000 10000000"	"HasPerk = 0.000000 10000000"	"HasPerk = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FE6A4	"WaterRadiationHighDrinkingToxic"	"Toxic Water"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	0	0000397E	"RestoreHealthFood"	"Restore Health"	"0"	"2.000000"	"0"	"10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FE6A4	"WaterRadiationHighDrinkingToxic"	"Toxic Water"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	1	00284970	"SURV_DiseaseVector_Drink_Effect"	"SURV_DiseaseVector_Drink_Effect"	"0"	"30.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FE6A4	"WaterRadiationHighDrinkingToxic"	"Toxic Water"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	2	00134836	"SURV_Drink_Effect"	"SURV_Drink_Effect"	"0"	"900.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FE6A4	"WaterRadiationHighDrinkingToxic"	"Toxic Water"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	3	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"0"	"25.000000"	"0"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
001FE6AE	"Legendary_Radioactive"	"Radioactive"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	2	"0"	0	00023735	"RestoreHealthGeneric"	"Restore Health"	"0"	"9999.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
