NPC_FormID	NPC_EDID	PropIndex	ActorValue_FormID	ActorValue_EDID	ActorValue_Name	Value	CurveTable_FormID	CurveTable_EDID
000342C9	LvlMolerat	1	000002D4	Health	Health	0.000000	0076E9F6	CT_Creatures_Health_Universal_Tier15
000342C9	LvlMolerat	2	000002D5	ActionPoints	Action Points	50.000000		
000342C9	LvlMolerat	3	000002DA	SpeedMult	Move Speed	100.000000		
00033F49	AudioTemplateMirelurk	0	000002C2	Strength	Strength	0.000000		
00033F49	AudioTemplateMirelurk	1	000002C3	Perception	Perception	0.000000		
00033F49	AudioTemplateMirelurk	2	000002C4	Endurance	Endurance	0.000000		
00033F49	AudioTemplateMirelurk	3	000002C5	Charisma	Charisma	0.000000		
00033F49	AudioTemplateMirelurk	4	000002C6	Intelligence	Intelligence	0.000000		
00033F49	AudioTemplateMirelurk	5	000002C7	Agility	Agility	0.000000		
00033F49	AudioTemplateMirelurk	6	000002C8	Luck	Luck	0.000000		
00033F49	AudioTemplateMirelurk	7	000002D4	Health	Health	0.000000		
00033F49	AudioTemplateMirelurk	8	000002D5	ActionPoints	Action Points	0.000000		
00033F49	AudioTemplateMirelurk	9	000002DA	SpeedMult	Move Speed	100.000000		
00037005	AudioTemplateMrHandy	0	000002C2	Strength	Strength	0.000000		
00037005	AudioTemplateMrHandy	1	000002C3	Perception	Perception	0.000000		
00037005	AudioTemplateMrHandy	2	000002C4	Endurance	Endurance	0.000000		
00037005	AudioTemplateMrHandy	3	000002C5	Charisma	Charisma	0.000000		
00037005	AudioTemplateMrHandy	4	000002C6	Intelligence	Intelligence	0.000000		
00037005	AudioTemplateMrHandy	5	000002C7	Agility	Agility	0.000000		
00037005	AudioTemplateMrHandy	6	000002C8	Luck	Luck	0.000000		
00037005	AudioTemplateMrHandy	7	000002D4	Health	Health	0.000000		
00037005	AudioTemplateMrHandy	8	000002D5	ActionPoints	Action Points	0.000000		
00037005	AudioTemplateMrHandy	9	000002DA	SpeedMult	Move Speed	100.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	0	000002C2	Strength	Strength	0.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	1	000002C3	Perception	Perception	0.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	2	000002C4	Endurance	Endurance	0.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	3	000002C5	Charisma	Charisma	0.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	4	000002C6	Intelligence	Intelligence	0.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	5	000002C7	Agility	Agility	0.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	6	000002C8	Luck	Luck	0.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	7	000002D4	Health	Health	100.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	8	000002D5	ActionPoints	Action Points	50.000000		
0037D278	Loot_CorpseResponderGenericMale01_Empty	9	000002DA	SpeedMult	Move Speed	100.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	0	000002C2	Strength	Strength	0.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	1	000002C3	Perception	Perception	0.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	2	000002C4	Endurance	Endurance	0.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	3	000002C5	Charisma	Charisma	0.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	4	000002C6	Intelligence	Intelligence	0.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	5	000002C7	Agility	Agility	0.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	6	000002C8	Luck	Luck	0.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	7	000002D4	Health	Health	100.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	8	000002D5	ActionPoints	Action Points	50.000000		
0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	9	000002DA	SpeedMult	Move Speed	100.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	0	000002C2	Strength	Strength	0.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	1	000002C3	Perception	Perception	0.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	2	000002C4	Endurance	Endurance	0.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	3	000002C5	Charisma	Charisma	0.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	4	000002C6	Intelligence	Intelligence	0.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	5	000002C7	Agility	Agility	0.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	6	000002C8	Luck	Luck	0.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	7	000002D4	Health	Health	100.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	8	000002D5	ActionPoints	Action Points	50.000000		
0037D279	Loot_CorpseResponderGenericMale04_Empty	9	000002DA	SpeedMult	Move Speed	100.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	0	000002C2	Strength	Strength	0.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	1	000002C3	Perception	Perception	0.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	2	000002C4	Endurance	Endurance	0.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	3	000002C5	Charisma	Charisma	0.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	4	000002C6	Intelligence	Intelligence	0.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	5	000002C7	Agility	Agility	0.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	6	000002C8	Luck	Luck	0.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	7	000002D4	Health	Health	100.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	8	000002D5	ActionPoints	Action Points	50.000000		
0037D27C	Loot_CorpseResponderCopMale01_Empty	9	000002DA	SpeedMult	Move Speed	100.000000		
003E3CFE	EncSentryBot04Strikebreaker	0	000002C3	Perception	Perception	18.000000		
003E3CFE	EncSentryBot04Strikebreaker	1	000002D4	Health	Health	0.000000	0076EA0B	CT_Creatures_Health_Universal_Tier36
003E3CFE	EncSentryBot04Strikebreaker	2	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF2	EncAssaultron01Strikebreaker	0	000002C3	Perception	Perception	6.000000		
003E3CF2	EncAssaultron01Strikebreaker	1	000002D4	Health	Health	0.000000	0076EA04	CT_Creatures_Health_Universal_Tier29
003E3CF2	EncAssaultron01Strikebreaker	2	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF2	EncAssaultron01Strikebreaker	3	000002E3	DamageResist	Damage Resistance	0.000000	0076E9A4	CT_Creatures_Armor_Universal_Tier33
003E3CF2	EncAssaultron01Strikebreaker	4	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
003E3CF2	EncAssaultron01Strikebreaker	5	000002E5	FireResist	Fire Resistance	0.000000	0076E998	CT_Creatures_Armor_Universal_Tier21
003E3CF2	EncAssaultron01Strikebreaker	6	000002E7	FrostResist	Cryo Resistance	0.000000	0076E9A2	CT_Creatures_Armor_Universal_Tier31
003E3CF2	EncAssaultron01Strikebreaker	7	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
003E3CF2	EncAssaultron01Strikebreaker	8	000002EB	EnergyResist	Energy Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
003E3CF3	EncAssaultron02Strikebreaker	0	000002C3	Perception	Perception	6.000000		
003E3CF3	EncAssaultron02Strikebreaker	1	000002C7	Agility	Agility	10.000000		
003E3CF3	EncAssaultron02Strikebreaker	2	000002D4	Health	Health	0.000000	0076EA04	CT_Creatures_Health_Universal_Tier29
003E3CF3	EncAssaultron02Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF3	EncAssaultron02Strikebreaker	4	000002E3	DamageResist	Damage Resistance	0.000000	0076E9A4	CT_Creatures_Armor_Universal_Tier33
003E3CF3	EncAssaultron02Strikebreaker	5	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
003E3CF3	EncAssaultron02Strikebreaker	6	000002E5	FireResist	Fire Resistance	0.000000	0076E998	CT_Creatures_Armor_Universal_Tier21
003E3CF3	EncAssaultron02Strikebreaker	7	000002E7	FrostResist	Cryo Resistance	0.000000	0076E9A2	CT_Creatures_Armor_Universal_Tier31
003E3CF3	EncAssaultron02Strikebreaker	8	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
003E3CF3	EncAssaultron02Strikebreaker	9	000002EB	EnergyResist	Energy Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
003E3CEF	EncSentryBot01Strikebreaker	0	000002C3	Perception	Perception	18.000000		
003E3CEF	EncSentryBot01Strikebreaker	1	000002D4	Health	Health	0.000000	0076EA0B	CT_Creatures_Health_Universal_Tier36
003E3CEF	EncSentryBot01Strikebreaker	2	000002D5	ActionPoints	Action Points	50.000000		
003E3CEF	EncSentryBot01Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF6	EncMrGutsy03Strikebreaker	0	000002C3	Perception	Perception	8.000000		
003E3CF6	EncMrGutsy03Strikebreaker	1	000002D4	Health	Health	0.000000	0076E9F8	CT_Creatures_Health_Universal_Tier17
003E3CF6	EncMrGutsy03Strikebreaker	2	000002D5	ActionPoints	Action Points	50.000000		
003E3CF6	EncMrGutsy03Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CFD	EncSentryBot03Strikebreaker	0	000002C3	Perception	Perception	18.000000		
003E3CFD	EncSentryBot03Strikebreaker	1	000002D4	Health	Health	0.000000	0076EA0B	CT_Creatures_Health_Universal_Tier36
003E3CFD	EncSentryBot03Strikebreaker	2	000002D5	ActionPoints	Action Points	50.000000		
003E3CFD	EncSentryBot03Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF5	EncMrGutsy02Strikebreaker	0	000002C3	Perception	Perception	8.000000		
003E3CF5	EncMrGutsy02Strikebreaker	1	000002D4	Health	Health	0.000000	0076E9F8	CT_Creatures_Health_Universal_Tier17
003E3CF5	EncMrGutsy02Strikebreaker	2	000002D5	ActionPoints	Action Points	50.000000		
003E3CF5	EncMrGutsy02Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CFB	EncProtectron05StrikebreakerHostile	0	000002C3	Perception	Perception	7.000000		
003E3CFB	EncProtectron05StrikebreakerHostile	1	000002D4	Health	Health	0.000000	0076E9FD	CT_Creatures_Health_Universal_Tier22
003E3CFB	EncProtectron05StrikebreakerHostile	2	000002DA	SpeedMult	Move Speed	100.000000		
003E3CFB	EncProtectron05StrikebreakerHostile	3	001C5A31	ProtectronPersonalityValue	Protectron Personality Parameter	0.000000		
003E3CF1	EncMrGutsy01Strikebreaker	0	000002C3	Perception	Perception	8.000000		
003E3CF1	EncMrGutsy01Strikebreaker	1	000002D4	Health	Health	0.000000	0076E9F8	CT_Creatures_Health_Universal_Tier17
003E3CF1	EncMrGutsy01Strikebreaker	2	000002D5	ActionPoints	Action Points	50.000000		
003E3CF1	EncMrGutsy01Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF1	EncMrGutsy01Strikebreaker	4	007ADDD9	EncounterSkullIndex		0.000000		
003E3CF9	EncProtectron03StrikebreakerHostile	0	000002C3	Perception	Perception	7.000000		
003E3CF9	EncProtectron03StrikebreakerHostile	1	000002D4	Health	Health	0.000000	0076E9FD	CT_Creatures_Health_Universal_Tier22
003E3CF9	EncProtectron03StrikebreakerHostile	2	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF9	EncProtectron03StrikebreakerHostile	3	001C5A31	ProtectronPersonalityValue	Protectron Personality Parameter	0.000000		
003E3CF0	EncProtectron01StrikebreakerHostile	0	000002C3	Perception	Perception	7.000000		
003E3CF0	EncProtectron01StrikebreakerHostile	1	000002D4	Health	Health	0.000000	0076E9FD	CT_Creatures_Health_Universal_Tier22
003E3CF0	EncProtectron01StrikebreakerHostile	2	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF0	EncProtectron01StrikebreakerHostile	3	001C5A31	ProtectronPersonalityValue	Protectron Personality Parameter	0.000000		
003E3CF7	EncMrGutsy04Strikebreaker	0	000002C3	Perception	Perception	8.000000		
003E3CF7	EncMrGutsy04Strikebreaker	1	000002D4	Health	Health	0.000000	0076E9F8	CT_Creatures_Health_Universal_Tier17
003E3CF7	EncMrGutsy04Strikebreaker	2	000002D5	ActionPoints	Action Points	50.000000		
003E3CF7	EncMrGutsy04Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF7	EncMrGutsy04Strikebreaker	4	007ADDD9	EncounterSkullIndex		0.000000		
003E3CFC	EncSentryBot02Strikebreaker	0	000002C3	Perception	Perception	18.000000		
003E3CFC	EncSentryBot02Strikebreaker	1	000002D4	Health	Health	0.000000	0076EA0B	CT_Creatures_Health_Universal_Tier36
003E3CFC	EncSentryBot02Strikebreaker	2	000002D5	ActionPoints	Action Points	50.000000		
003E3CFC	EncSentryBot02Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF4	EncAssaultron03Strikebreaker	0	000002C3	Perception	Perception	6.000000		
003E3CF4	EncAssaultron03Strikebreaker	1	000002C7	Agility	Agility	10.000000		
003E3CF4	EncAssaultron03Strikebreaker	2	000002D4	Health	Health	0.000000	0076EA04	CT_Creatures_Health_Universal_Tier29
003E3CF4	EncAssaultron03Strikebreaker	3	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF4	EncAssaultron03Strikebreaker	4	000002E3	DamageResist	Damage Resistance	0.000000	0076E9A4	CT_Creatures_Armor_Universal_Tier33
003E3CF4	EncAssaultron03Strikebreaker	5	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
003E3CF4	EncAssaultron03Strikebreaker	6	000002E5	FireResist	Fire Resistance	0.000000	0076E998	CT_Creatures_Armor_Universal_Tier21
003E3CF4	EncAssaultron03Strikebreaker	7	000002E7	FrostResist	Cryo Resistance	0.000000	0076E9A2	CT_Creatures_Armor_Universal_Tier31
003E3CF4	EncAssaultron03Strikebreaker	8	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
003E3CF4	EncAssaultron03Strikebreaker	9	000002EB	EnergyResist	Energy Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
003E3CF8	EncProtectron02StrikebreakerHostile	0	000002C3	Perception	Perception	7.000000		
003E3CF8	EncProtectron02StrikebreakerHostile	1	000002D4	Health	Health	0.000000	0076E9FD	CT_Creatures_Health_Universal_Tier22
003E3CF8	EncProtectron02StrikebreakerHostile	2	000002DA	SpeedMult	Move Speed	100.000000		
003E3CF8	EncProtectron02StrikebreakerHostile	3	001C5A31	ProtectronPersonalityValue	Protectron Personality Parameter	0.000000		
003E3CFA	EncProtectron04StrikebreakerHostile	0	000002C3	Perception	Perception	7.000000		
003E3CFA	EncProtectron04StrikebreakerHostile	1	000002D4	Health	Health	0.000000	0076E9FD	CT_Creatures_Health_Universal_Tier22
003E3CFA	EncProtectron04StrikebreakerHostile	2	000002DA	SpeedMult	Move Speed	100.000000		
003E3CFA	EncProtectron04StrikebreakerHostile	3	001C5A31	ProtectronPersonalityValue	Protectron Personality Parameter	0.000000		
003C7A14	LC060_WhitespringVendor_Spa_Lotus	0	000002C3	Perception	Perception	6.000000		
003C7A14	LC060_WhitespringVendor_Spa_Lotus	1	000002C7	Agility	Agility	10.000000		
003C7A14	LC060_WhitespringVendor_Spa_Lotus	2	000002D4	Health	Health	0.000000	0076E9FF	CT_Creatures_Health_Universal_Tier24
003C7A14	LC060_WhitespringVendor_Spa_Lotus	3	000002DA	SpeedMult	Move Speed	100.000000		
003C7A14	LC060_WhitespringVendor_Spa_Lotus	4	000002E3	DamageResist	Damage Resistance	0.000000	0076E99A	CT_Creatures_Armor_Universal_Tier23
003C7A14	LC060_WhitespringVendor_Spa_Lotus	5	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
003C7A14	LC060_WhitespringVendor_Spa_Lotus	6	000002E5	FireResist	Fire Resistance	0.000000	0076E995	CT_Creatures_Armor_Universal_Tier18
003C7A14	LC060_WhitespringVendor_Spa_Lotus	7	000002E7	FrostResist	Cryo Resistance	0.000000	0076E999	CT_Creatures_Armor_Universal_Tier22
003C7A14	LC060_WhitespringVendor_Spa_Lotus	8	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
003C7A14	LC060_WhitespringVendor_Spa_Lotus	9	000002EB	EnergyResist	Energy Resistance	0.000000	0076E994	CT_Creatures_Armor_Universal_Tier17
003C9E97	LvlProtectronRedRocket	0	000002C3	Perception	Perception	7.000000		
003C9E97	LvlProtectronRedRocket	1	000002D4	Health	Health	0.000000	0076E9FD	CT_Creatures_Health_Universal_Tier22
003C9E97	LvlProtectronRedRocket	2	000002DA	SpeedMult	Move Speed	100.000000		
003C9E97	LvlProtectronRedRocket	3	001C5A31	ProtectronPersonalityValue	Protectron Personality Parameter	0.000000		
003C9E97	LvlProtectronRedRocket	4	007ADDD9	EncounterSkullIndex		0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	0	000002C2	Strength	Strength	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	1	000002C3	Perception	Perception	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	2	000002C4	Endurance	Endurance	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	3	000002C5	Charisma	Charisma	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	4	000002C6	Intelligence	Intelligence	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	5	000002C7	Agility	Agility	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	6	000002C8	Luck	Luck	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	7	000002D4	Health	Health	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	8	000002D5	ActionPoints	Action Points	0.000000		
003DC3CC	LC161_UnknownGhoul_VOICEONLY	9	000002DA	SpeedMult	Move Speed	100.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	0	000002C2	Strength	Strength	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	1	000002C3	Perception	Perception	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	2	000002C4	Endurance	Endurance	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	3	000002C5	Charisma	Charisma	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	4	000002C6	Intelligence	Intelligence	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	5	000002C7	Agility	Agility	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	6	000002C8	Luck	Luck	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	7	000002D4	Health	Health	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	8	000002D5	ActionPoints	Action Points	0.000000		
003DC3B3	LC007_Anthropologist_VOICEONLY	9	000002DA	SpeedMult	Move Speed	100.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	0	000002C2	Strength	Strength	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	1	000002C3	Perception	Perception	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	2	000002C4	Endurance	Endurance	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	3	000002C5	Charisma	Charisma	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	4	000002C6	Intelligence	Intelligence	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	5	000002C7	Agility	Agility	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	6	000002C8	Luck	Luck	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	7	000002D4	Health	Health	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	8	000002D5	ActionPoints	Action Points	0.000000		
003DC3D0	LC146_JesusSunday_VOICEONLY	9	000002DA	SpeedMult	Move Speed	100.000000		
002B8BF0	Loot_CorpseScorchedMale	0	000002C2	Strength	Strength	0.000000		
002B8BF0	Loot_CorpseScorchedMale	1	000002C3	Perception	Perception	0.000000		
002B8BF0	Loot_CorpseScorchedMale	2	000002C4	Endurance	Endurance	0.000000		
002B8BF0	Loot_CorpseScorchedMale	3	000002C5	Charisma	Charisma	0.000000		
002B8BF0	Loot_CorpseScorchedMale	4	000002C6	Intelligence	Intelligence	0.000000		
002B8BF0	Loot_CorpseScorchedMale	5	000002C7	Agility	Agility	0.000000		
002B8BF0	Loot_CorpseScorchedMale	6	000002C8	Luck	Luck	0.000000		
002B8BF0	Loot_CorpseScorchedMale	7	000002D4	Health	Health	100.000000		
002B8BF0	Loot_CorpseScorchedMale	8	000002D5	ActionPoints	Action Points	50.000000		
002B8BF0	Loot_CorpseScorchedMale	9	000002DA	SpeedMult	Move Speed	100.000000		
002B8BEF	Loot_CorpseScorchedFemale	0	000002C2	Strength	Strength	0.000000		
002B8BEF	Loot_CorpseScorchedFemale	1	000002C3	Perception	Perception	0.000000		
002B8BEF	Loot_CorpseScorchedFemale	2	000002C4	Endurance	Endurance	0.000000		
002B8BEF	Loot_CorpseScorchedFemale	3	000002C5	Charisma	Charisma	0.000000		
002B8BEF	Loot_CorpseScorchedFemale	4	000002C6	Intelligence	Intelligence	0.000000		
002B8BEF	Loot_CorpseScorchedFemale	5	000002C7	Agility	Agility	0.000000		
002B8BEF	Loot_CorpseScorchedFemale	6	000002C8	Luck	Luck	0.000000		
002B8BEF	Loot_CorpseScorchedFemale	7	000002D4	Health	Health	100.000000		
002B8BEF	Loot_CorpseScorchedFemale	8	000002D5	ActionPoints	Action Points	50.000000		
002B8BEF	Loot_CorpseScorchedFemale	9	000002DA	SpeedMult	Move Speed	100.000000		
003CD324	LvlViciousDogAlpha	0	000002C3	Perception	Perception	8.000000		
003CD324	LvlViciousDogAlpha	1	000002C7	Agility	Agility	6.000000		
003CD324	LvlViciousDogAlpha	2	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
003CD324	LvlViciousDogAlpha	3	000002D5	ActionPoints	Action Points	50.000000		
003CD324	LvlViciousDogAlpha	4	000002DA	SpeedMult	Move Speed	100.000000		
003CD324	LvlViciousDogAlpha	5	007ADDD9	EncounterSkullIndex		0.000000		
003CD2D0	LC024_Loot_Corpse_RosalynnJeffries	0	000002C2	Strength	Strength	0.000000		
003CD2D0	LC024_Loot_Corpse_RosalynnJeffries	1	000002C3	Perception	Perception	0.000000		
003CD2D0	LC024_Loot_Corpse_RosalynnJeffries	2	000002C4	Endurance	Endurance	0.000000		
003CD2D0	LC024_Loot_Corpse_RosalynnJeffries	3	000002C5	Charisma	Charisma	0.000000		
003CD2D0	LC024_Loot_Corpse_RosalynnJeffries	4	000002C6	Intelligence	Intelligence	0.000000		
003CD2D0	LC024_Loot_Corpse_RosalynnJeffries	5	000002C7	Agility	Agility	0.000000		
