FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	DNAM	JASF
0043ACC6	Challenge_Lifetime_Collect_Magazines_USCovertOps_Issue07	Collect US Covert Ops Issue #7	Items Acquired	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetIsID(Magazine_USCovertOps07_Potion "U.S. Covert Operations Manual 7" [ALCH:00432D4B]) = 1.000000																																																					Challenge_Lifetime_Collect_Magazines_USCovertOps_Issue07.json
0043AC6E	Challenge_Lifetime_Collect_Magazines_Backwoodsman_Issue02	Collect Backwoodsman Magazine Issue #2	Items Acquired	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetIsID(Magazine_Backwoodsman02_Potion "Backwoodsman 7" [ALCH:004303B6]) = 1.000000																																																					Challenge_Lifetime_Collect_Magazines_Backwoodsman_Issue02.json
0043AD2B	Challenge_Lifetime_Kill_Critters_SUB_Radstag	Kill a Radstag	Total Enemies Killed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ActorTypeCritter [KYWD:005F1197]) = 1.000000	Top:Target.GetIsRace(RadStagRace "Radstag" [RACE:0007ED1D]) = 1.000000																																																				Challenge_Lifetime_Kill_Critters_SUB_Radstags.json
0043AD2F	Challenge_Lifetime_Kill_Humanlike_SUB_SuperMutant	Kill a Super Mutant	Total Enemies Killed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ActorTypeHumanlike [KYWD:005F1198]) = 1.000000	Top:Target.GetIsRace(SuperMutantRace "Super Mutant" [RACE:0001A009]) = 1.000000																																																				Challenge_Lifetime_Kill_Humanlike_SUB_SuperMutant.json
0043ACC2	Challenge_Lifetime_Collect_Magazines_USCovertOps_Issue03	Collect US Covert Ops Issue #3	Items Acquired	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetIsID(Magazine_USCovertOps03_Potion "U.S. Covert Operations Manual 3" [ALCH:00432D3F]) = 1.000000																																																					Challenge_Lifetime_Collect_Magazines_USCovertOps_Issue03.json
0043AC8A	Challenge_Lifetime_Collect_Magazines_GunsAndBullets_Issue04	Collect Guns and Bullets Issue #4	Items Acquired	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetIsID(Magazine_GunsAndBullets04_Potion "Guns and Bullets 4" [ALCH:004303FE]) = 1.000000																																																					Challenge_Lifetime_Collect_Magazines_GunsAndBullets_Issue04.json
0043AD3C	Challenge_Lifetime_Kill_Robots_SUB_Turret	Destroy a Turret	Total Robots Killed	0	Lifetime	Sub Challenge (Unsorted)	5	Top:Target.GetIsRace(TurretAntiAirRace "ASAM" [RACE:0030F5BE]) = 1.000000	Top:Target.GetIsRace(TurretBubbleRace "Bubble Turret" [RACE:000B28D3]) = 1.000000	Top:Target.GetIsRace(TurretMilitaryRace "Military Turret" [RACE:0001E6E7]) = 1.000000	Top:Target.GetIsRace(TurretTripodRace "Tripod Turret" [RACE:000B1F08]) = 1.000000	Top:Target.GetIsRace(TurretWorkshopRace "Workshop Turret" [RACE:001A6D64]) = 1.000000																																																	Challenge_Lifetime_Kill_Robots_SUB_Turret.json
0043AD3D	Challenge_Lifetime_Kill_Robots_SUB_Vertibot	Destroy a Vertibot	Total Robots Killed	0	Lifetime	Sub Challenge (Unsorted)	3	Top:Target.GetIsRace(VertibotRace "Cargobot" [RACE:0000D18E]) = 1.000000	Top:Target.GetIsRace(VertibirdRace "Vertibot" [RACE:000D77E3]) = 1.000000	Top:Target.HasKeyword(ActorTypeVertibot [KYWD:004EA01B]) = 1.000000																																																			Challenge_Lifetime_Kill_Robots_SUB_Vertibot.json
0043AD44	Challenge_Lifetime_Kill_Robots_Tiers_Rifle_Assault	Destroy Robots with an Assault Rifle	Total Robots Killed	0	Lifetime	Combat	1	Top:Subject.WornHasKeyword(WeaponTypeAssaultRifle [KYWD:00226455]) = 1.000000																																																					Challenge_Lifetime_Kill_Robots_Tiers_Rifle_Assault.json
0043B4ED	Challenge_Lifetime_Kill_Robots_Tiers_Blunt	Destroy Robots with a Blunt Weapon	Total Robots Killed	0	Lifetime	Combat	1	Top:Subject.WornHasKeyword(WeaponTypeBlunt "Blunt" [KYWD:0033AB24]) = 1.000000																																																					Challenge_Lifetime_Kill_Robots_Tiers_Blunt.json
0043B560	Challenge_Lifetime_Discover_ForestRegion_Morgantown	Discover Morgantown	Locations Discovered	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocForestMorgantownLocation "Morgantown" [LCTN:00048318]) = 1.000000																																																					Challenge_Lifetime_Discover_ForestRegion_Morgantown.json
0043B55F	Challenge_Lifetime_Discover_ForestRegion_Charleston	Discover Charleston	Locations Discovered	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocForestCharlestonCityLocation "Charleston" [LCTN:0010CCEE]) = 1.000000																																																					Challenge_Lifetime_Discover_ForestRegion_Charleston.json
0043B55D	Challenge_Lifetime_Discover_ForestRegion_MorgantownAirport	Discover Morgantown Airport	Locations Discovered	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocForestMorgantownAirportLocation "Morgantown Airport" [LCTN:001157B8]) = 1.000000																																																					Challenge_Lifetime_Discover_ForestRegion_MorgantownAirport.json
0043B4F4	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_BoSr01	Complete the Event "Line in the Sand"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_BoSr01 "Event: Line in the Sand" [FLST:0043B519]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_BoSr01.json
0043B55C	Challenge_Lifetime_Discover_ForestRegion_Summersville	Discover Summersville	Locations Discovered	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocForestSummersvilleLocation "Summersville" [LCTN:0009A18A]) = 1.000000																																																					Challenge_Lifetime_Discover_ForestRegion_Summersville.json
0043B55B	Challenge_Lifetime_Discover_ForestRegion_Sutton	Discover Sutton	Locations Discovered	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocForestSuttonLocation "Sutton" [LCTN:0009A3F1]) = 1.000000																																																					Challenge_Lifetime_Discover_ForestRegion_Sutton.json
0043B54D	CUT_Challenge_Lifetime_QuestsCompleted_Event_Sub_TW009_OnDemand	Complete the Event "The Battle that Never Was"	 NONE	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Quests_SpecificEvent_TW009_OnDemand "Event: The Battle That Never Was" [FLST:0043B522]) = 1.000000																																																					Challenge_Lifetime_QuestsCompleted_Event_Sub_TW009_OnDemand.json
0043B545	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_RE_Scene_MTNZ05_Messenger_OnDemand	Complete the Activity "The Messenger"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_RE_Scene_MTNZ05_Messenger_OnDemand "Event: The Messenger" [FLST:0043B523]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_RE_Scene_MTNZ05_Messenger_OnDemand.json
0043B54E	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_TW043_OnDemand	Complete the Activity "Patrol Duty"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_TW043_OnDemand "Event: Patrol Duty" [FLST:0043B51B]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_TW043_OnDemand.json
0043B550	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_TWZ07_OnDemand	Complete the Activity "Grafton Day"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_TWZ07_OnDemand "Event: Grafton Day" [FLST:0043B517]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_TWZ07_OnDemand.json
0043B546	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_RS02_Beat	Complete the Activity "Back on the Beat"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_RS02_Beat "Event: Back on the Beat" [FLST:0043B4FB]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_RS02_Beat.json
0043B4E7	Challenge_Lifetime_Pick_Locks_Tiers_5	Pick Locks	Locks Picked	0	Lifetime	World	0																																																						Challenge_Lifetime_Pick_Locks_Tiers_5.json
0043B55A	Challenge_Lifetime_QuestComplete_Event_Base	Complete Events while in a Group	Quests Completed	76	Lifetime	Social	2	Top:Subject.IsMemberOfAPlayerTeam() = 1.000000	Top:Target.IsInList(Challenge_Quests_AnyEvents "All Events" [FLST:0043A1C8]) = 1.000000																																																				Challenge_Lifetime_QuestComplete_Event_Base.json
0043B559	Challenge_Lifetime_QuestComplete_Event_Intro	Complete an Event while in a Group	Quests Completed	0	Lifetime	Social	2	Top:Subject.IsMemberOfAPlayerTeam() = 1.000000	Top:Target.IsInList(Challenge_Quests_AnyEvents "All Events" [FLST:0043A1C8]) = 1.000000																																																				Challenge_Lifetime_QuestComplete_Event_Intro.json
0043B552	Challenge_Lifetime_Discover_CranberryBogRegion_SUB_FortDefiance	Discover Fort Defiance	Locations Discovered	1	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocCranberryAlleghenyAsylumLocation "Fort Defiance" [LCTN:00004143]) = 1.000000																																																					Challenge_Lifetime_Discover_CranberryBogRegion_SUB_AlleghenyAsylum.json
0043B549	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_SFZ08_Fear	Complete the Activity "Irrational Fear"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_SFZ08_Fear "Event: Irrational Fear" [FLST:0043B508]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_SFZ08_Fear.json
0043B4F1	Challenge_Lifetime_Discover_Forest_META	Discover Locales within the Forest		0	Lifetime	World	0																																																						Challenge_Lifetime_Discover_Forest_META.json
0043B558	Challenge_Lifetime_Kill_Humanlike_SUB_GraftonMonster	Kill the Grafton Monster	Total Enemies Killed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ActorTypeHumanlike [KYWD:005F1198]) = 1.000000	Top:Target.GetIsRace(GraftonMonsterRace "Grafton Monster" [RACE:0000E889]) = 1.000000																																																				Challenge_Lifetime_Kill_Humanlike_SUB_GraftonMonster.json
0043B557	Challenge_Lifetime_Kill_Humanlike_SUB_Alien	Kill an Alien	Total Enemies Killed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ActorTypeHumanlike [KYWD:005F1198]) = 1.000000	Top:Target.HasKeyword(ActorTypeAlien [KYWD:00331AB8]) = 1.000000																																																				Challenge_Lifetime_Kill_Humanlike_SUB_Alien.json
0043B4F2	CUT_Challenge_Lifetime_Collect_PlantsFungi_Different_Fungi_SUB_CaveFungus	Harvest Cave Fungus	 NONE	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(PlantTypeCaveFungus [KYWD:004713E5]) = 1.000000																																																					Challenge_Lifetime_Collect_PlantsFungi_Different_Fungi_SUB_CaveFungus.json
0043B556	Challenge_Lifetime_Photomode_Forest_SUB_FlatwoodsTavern	Use Photomode in Flatwoods Tavern	Photos Taken	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Subject.GetInCurrentLocation(LocForestFlatwoodsTavernLocation "Flatwoods Tavern" [LCTN:0028EBB6]) = 1.000000																																																					Challenge_Lifetime_Photomode_Forest_SUB_FlatwoodsTavern.json
0043B555	CUT_Challenge_Lifetime_Nukes_Cities_Med	Launch Nukes at Cities	 NONE	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.LocationHasKeyword(LocTypeChallenge_NukeCity [KYWD:004713D5]) = 1.000000																																																					CUT_Challenge_Lifetime_Nukes_Cities_Med.json
0043B554	Challenge_Lifetime_Revive_Low	Revive Players	Players Revived	76	Lifetime	Social	0																																																						Challenge_Lifetime_Revive_Low.json
0043B4E1	Challenge_Lifetime_Hack_Terminals_Tiers_4	Hack Terminals	Computers Hacked	0	Lifetime	World	0																																																						Challenge_Lifetime_Hack_Terminals_Tiers_4.json
0043B54A	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_TW003	Complete the Activity "Manhunt"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_TW003 "Event: Manhunt" [FLST:0043B505]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_TW003.json
0043B553	Challenge_Lifetime_Revive_Intro	Revive a Player	Players Revived	0	Lifetime	Social	0																																																						Challenge_Lifetime_Revive_Intro.json
0043B548	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_SFS09_Habitat	Complete the Event "Project Paradise"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_SFS09_Habitat "Event: Project Paradise" [FLST:0043B4F7]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_SFS09_Habitat.json
0043B551	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_TWZ09	Complete the Event "Dogwood Die Off"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(zzz_Challenge_Quests_SpecificEvent_TWZ09 "Event: Dogwood Die Off" [FLST:0043B507]) = 1.000000																																																					Challenge_Lifetime_QuestsCompleted_Event_Sub_TWZ09.json
0043B54F	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_TWZ05	Complete the Event "Swarm of Suitors"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_TWZ05 "Event: Swarm of Suitors" [FLST:0043B506]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_TWZ05.json
0043B4E3	Challenge_Lifetime_Hack_Terminals_Tiers_5	Hack Terminals	Computers Hacked	0	Lifetime	World	0																																																						Challenge_Lifetime_Hack_Terminals_Tiers_5.json
0043B4EE	Challenge_Lifetime_Kill_Robots_Tiers_Bladed	Destroy Robots with a Sharp Weapon	Total Robots Killed	1111	Lifetime	Combat	1	Top:Subject.WornHasKeyword(WeaponTypeBladed "Sharp" [KYWD:0033AB19]) = 1.000000																																																					Challenge_Lifetime_Kill_Robots_Tiers_Bladed.json
0043B54C	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_TW008	Complete the Activity "Jail Break"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_TW008 "Event: Jail Break" [FLST:0043B518]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_TW008.json
0043B544	POST_Challenge_Lifetime_QuestsCompleted_Event_Sub_MTR11_Delve	Complete the Event "A Mine of Her Own"	 NONE	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(zzzzChallenge_Quests_SpecificEvent_MTR11_Delve "Event: A Mine of Her Own" [FLST:0043B4F8]) = 1.000000																																																					POST_Challenge_Lifetime_QuestsCompleted_Event_Sub_MTR11_Delve.json
0043B542	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_MTR10_Battle_OnDemand	Complete the Activity "Battle Bot"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_MTR10_Battle_OnDemand "Event: Battle Bot" [FLST:0043B510]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_MTR10_Battle_OnDemand.json
0043B541	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_MTR08_Lode	Complete the Event "Lode Baring"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_MTR08_Lode "Event: Lode Baring" [FLST:0043B50B]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_MTR08_Lode.json
0043B540	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_MTR05_Mother_Breach	Complete the Activity "Breach and Clear"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_MTR05_Mother_Breach "Event: Breach and Clear" [FLST:0043B50C]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_MTR05_Mother_Breach.json
0043B526	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_CB02_MonsterMash_OnDemand	Complete the Activity "Monster Mash"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_CB02_MonsterMash_OnDemand "Event: Monster Mash" [FLST:0043B51A]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_CB02_MonsterMash_OnDemand.json
0043B53E	zzz_Challenge_Lifetime_QuestsCompleted_Event_Sub_MTNS06_Uranium	Complete the Event "Uranium Fever"	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_MTNS06_Uranium "Event: Uranium Fever" [FLST:0043B502]) = 1.000000																																																				Challenge_Lifetime_QuestsCompleted_Event_Sub_MTNS06_Uranium.json
0043B4E9	Challenge_Lifetime_Collect_PlantsFungi_Different_Herb_SUB_Bloodleaf	Harvest Bloodleaf	Plants Harvested	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(PlantTypeBloodleaf [KYWD:00494A08]) = 1.000000																																																					Challenge_Lifetime_Collect_PlantsFungi_Different_Herb_SUB_Bloodleaf.json
