QuestFormID	QuestEDID	QuestName	ObjectiveIndex	ObjectiveFlags	ObjectiveText	TargetIndex	TargetAliasID	TargetAliasName	TargetFlags	TargetConditions	TargetLinks
006274EC	XPD_Pitt01_Mission	The Pitt: Union Dues	4800		(Optional) Speak to Wicker	0	322 Wicker	Wicker		10000000|1.000000|IsInSameCurrentLocationAsRefAlias|00 00 00|00 00|322 Wicker|NULL - Null Reference [00000000]|0|019 ExpeditionLeader|Quest Alias| ; 00101000|4000.000000|GetDistance|00 00 00|00 00|322 Wicker|00 00 00 00|0|-1|Target| ; 10010000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|4520 On my way back to the Penn, I've come under attack by vicious mutant creatures. The Penn is surely under attack as well. I need to get back and help defend it!|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|4700 We've managed to fight off the attack on the Penn. I should speak to Hex and wrap up anything I still want to do in the Pitt.|00 00 00 00|0|-1|Subject|	
006274EC	XPD_Pitt01_Mission	The Pitt: Union Dues	4825		(Optional) Collect steel ingots (<Variable=SteelIngotsCollected>/<Variable=SteelIngotsToCollectTotal>)	0	325	SteelIngots_Exterior		00100000|1500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject|	
006274EC	XPD_Pitt01_Mission	The Pitt: Union Dues	4825		(Optional) Collect steel ingots (<Variable=SteelIngotsCollected>/<Variable=SteelIngotsToCollectTotal>)	1	326	SteelIngots_Dungeon		00100000|1500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject|	
006274EC	XPD_Pitt01_Mission	The Pitt: Union Dues	4850		(Optional) Return steel ingots to Wicker	0	322 Wicker	Wicker		10000000|1.000000|IsInSameCurrentLocationAsRefAlias|00 00 00|00 00|322 Wicker|NULL - Null Reference [00000000]|0|019 ExpeditionLeader|Quest Alias| ; 00101000|4000.000000|GetDistance|00 00 00|00 00|322 Wicker|00 00 00 00|0|-1|Target| ; 10010000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|4520 On my way back to the Penn, I've come under attack by vicious mutant creatures. The Penn is surely under attack as well. I need to get back and help defend it!|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|4700 We've managed to fight off the attack on the Penn. I should speak to Hex and wrap up anything I still want to do in the Pitt.|00 00 00 00|0|-1|Subject|	
006274EC	XPD_Pitt01_Mission	The Pitt: Union Dues	4875		(Optional) Retrieve the Union supplies	0	420	HiddenCrates		00100000|1500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject|	
006274EC	XPD_Pitt01_Mission	The Pitt: Union Dues	4880		(Optional) Return the supplies to Wicker	0	322 Wicker	Wicker		10000000|1.000000|IsInSameCurrentLocationAsRefAlias|00 00 00|00 00|322 Wicker|NULL - Null Reference [00000000]|0|019 ExpeditionLeader|Quest Alias| ; 00101000|4000.000000|GetDistance|00 00 00|00 00|322 Wicker|00 00 00 00|0|-1|Target| ; 10010000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|4520 On my way back to the Penn, I've come under attack by vicious mutant creatures. The Penn is surely under attack as well. I need to get back and help defend it!|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|4700 We've managed to fight off the attack on the Penn. I should speak to Hex and wrap up anything I still want to do in the Pitt.|00 00 00 00|0|-1|Subject|	
006274EC	XPD_Pitt01_Mission	The Pitt: Union Dues	5810		View the post-expedition report						
0062403D	XPD_Template_Example01_Mission	Expedition: Template	410		(Leader Only) Use the intercom to request landing	0	298 VertibirdInitiateLanding_Activator	VertibirdInitiateLanding_Activator			
0062403D	XPD_Template_Example01_Mission	Expedition: Template	610		Make contact with the NPC	0	114 ExteriorNPC_01	ExteriorNPC_01			
0062403D	XPD_Template_Example01_Mission	Expedition: Template	1610		Report back to the NPC	0	114 ExteriorNPC_01	ExteriorNPC_01			
0062403D	XPD_Template_Example01_Mission	Expedition: Template	4510		Defeat the boss	0	115 Boss_01	Boss_01			
0062403D	XPD_Template_Example01_Mission	Expedition: Template	4710		Give a final report to the NPC	0	114 ExteriorNPC_01	ExteriorNPC_01			
0062403D	XPD_Template_Example01_Mission	Expedition: Template	5210		Speak to Lennox to depart	0	104 VertibirdPilot_01	VertibirdPilot_01			
0062403D	XPD_Template_Example01_Mission	Expedition: Template	5810		View the post-expedition report						
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	10	Uses Timer	Speak to Moonshiner Ned	0	014 MoonshinerNed	MoonshinerNed			
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	15	Uses Timer	Wait for the Jamboree to begin	0	014 MoonshinerNed	MoonshinerNed			
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	20	Uses Timer	Light the Jamboree fire	0	015 JamboreeFire	JamboreeFire			
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	90	Uses Timer	Defend the Stills - Wave 1/4						
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	95	Uses Timer	Prepare for Wave 2						
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	100	Uses Timer	Defend the Stills - Wave 2/4						
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	105	Uses Timer	Prepare for Wave 3						
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	110	Uses Timer	Defend the Stills - Wave 3/4						
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	115	Uses Timer	Prepare for Wave 4						
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	120	Uses Timer	Defend the Stills - Wave 4/4						
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	130		Barn Still	0	007 Distiller1	Distiller1		00100000|3.000000|GetDestructionStage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|007 Distiller1|Quest Alias|	
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	140		Field Still	0	010 Distiller2	Distiller2		00100000|3.000000|GetDestructionStage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	150		Greenhouse Still	0	011 Distiller3	Distiller3		00100000|3.000000|GetDestructionStage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	160		Deliver Acidic Gulper Venom to the tub (<Variable=VenomCollected>/30)	0	009 Bathtub	Bathtub			
006216DA	E08A_Moonshine	Event: Moonshine Jamboree	170		(Optional) Deliver Acidic Gulper Venom to the tub (<Variable=VenomCollected>/60)	0	009 Bathtub	Bathtub			
00620F7B	E07B_Invaders	Event: Invaders From Beyond	10	Uses Timer	Investigate the alien device	0	004 Activator_ExtractorKappa	Activator_ExtractorKappa			
00620F7B	E07B_Invaders	Event: Invaders From Beyond	15		Fend off the aliens before they finish siphoning brainwaves!						
00620F7B	E07B_Invaders	Event: Invaders From Beyond	16		Brainwave Siphoning Progress:						
00620F7B	E07B_Invaders	Event: Invaders From Beyond	20		Defeat aliens to draw out Lieutenant Kappa (<Variable=AliensKilledA>/<Variable=AlienKillsRequiredA>)	0	005 SpawnCenter01	SpawnCenter01		01000000|2.000000|GetNumElementsInRefCollection|00 00 00|00 00|013|00 00 00 00|0|-1|Subject|	
00620F7B	E07B_Invaders	Event: Invaders From Beyond	20		Defeat aliens to draw out Lieutenant Kappa (<Variable=AliensKilledA>/<Variable=AlienKillsRequiredA>)	1	013	Actors_Enemies_ALL		10100000|2.000000|GetNumElementsInRefCollection|00 00 00|00 00|013|00 00 00 00|0|-1|Subject|	
00620F7B	E07B_Invaders	Event: Invaders From Beyond	22		Defeat Lieutenant Kappa	0	015 Actor_MiniBoss01	Actor_MiniBoss01			
00620F7B	E07B_Invaders	Event: Invaders From Beyond	30		Destroy Siphon Kappa	0	004 Activator_ExtractorKappa	Activator_ExtractorKappa		10000000|0.000000|GetDestroyed|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00620F7B	E07B_Invaders	Event: Invaders From Beyond	31	Uses Timer	Move to Siphon Omega	0	019 Activator_ExtractorOmega	Activator_ExtractorOmega			
00620F7B	E07B_Invaders	Event: Invaders From Beyond	32		Defeat aliens to draw out Captain Omega (<Variable=AliensKilledB>/<Variable=AlienKillsRequiredB>)	0	009 SpawnCenter02	SpawnCenter02		01000000|2.000000|GetNumElementsInRefCollection|00 00 00|00 00|013|00 00 00 00|0|-1|Subject|	
00620F7B	E07B_Invaders	Event: Invaders From Beyond	32		Defeat aliens to draw out Captain Omega (<Variable=AliensKilledB>/<Variable=AlienKillsRequiredB>)	1	013	Actors_Enemies_ALL		10100000|2.000000|GetNumElementsInRefCollection|00 00 00|00 00|013|00 00 00 00|0|-1|Subject|	
00620F7B	E07B_Invaders	Event: Invaders From Beyond	33		Defeat Captain Alpha	0	016 Actor_MiniBoss02_Alpha	Actor_MiniBoss02_Alpha			
00620F7B	E07B_Invaders	Event: Invaders From Beyond	34		Defeat Captain Omega	0	021 Actor_MiniBoss02_Omega	Actor_MiniBoss02_Omega			
00620F7B	E07B_Invaders	Event: Invaders From Beyond	36		Destroy Siphon Omega	0	019 Activator_ExtractorOmega	Activator_ExtractorOmega		10000000|0.000000|GetDestroyed|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00620F7B	E07B_Invaders	Event: Invaders From Beyond	38	Uses Timer	Move to Siphon Zeta	0	020 Activator_ExtractorZeta	Activator_ExtractorZeta			
00620F7B	E07B_Invaders	Event: Invaders From Beyond	40		Defeat aliens to draw out General Zeta (<Variable=AliensKilledC>/<Variable=AlienKillsRequiredC>)	0	010 SpawnCenter03	SpawnCenter03		01000000|2.000000|GetNumElementsInRefCollection|00 00 00|00 00|013|00 00 00 00|0|-1|Subject|	
00620F7B	E07B_Invaders	Event: Invaders From Beyond	40		Defeat aliens to draw out General Zeta (<Variable=AliensKilledC>/<Variable=AlienKillsRequiredC>)	1	013	Actors_Enemies_ALL		10100000|2.000000|GetNumElementsInRefCollection|00 00 00|00 00|013|00 00 00 00|0|-1|Subject|	
00620F7B	E07B_Invaders	Event: Invaders From Beyond	50		Defeat General Zeta	0	014 Actor_Boss	Actor_Boss			
00620F7B	E07B_Invaders	Event: Invaders From Beyond	60		Destroy Siphon Zeta	0	020 Activator_ExtractorZeta	Activator_ExtractorZeta		10000000|0.000000|GetDestroyed|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00617D40	XPD_Template_Mission	Expedition: Template	410		(Leader Only) Use the intercom to request landing	0	230 VertibirdInitiateLanding_Activator	VertibirdInitiateLanding_Activator			
00617D40	XPD_Template_Mission	Expedition: Template	610		(Temp) Make contact with the NPC	0	114 ExteriorNPC_01	ExteriorNPC_01			
00617D40	XPD_Template_Mission	Expedition: Template	1610		(Temp) Report back to the NPC	0	114 ExteriorNPC_01	ExteriorNPC_01			
00617D40	XPD_Template_Mission	Expedition: Template	4510		(Temp) Defeat the boss	0	115 Boss_01	Boss_01			
00617D40	XPD_Template_Mission	Expedition: Template	4710		(Temp) Give a final report to the NPC	0	114 ExteriorNPC_01	ExteriorNPC_01			
00617D40	XPD_Template_Mission	Expedition: Template	5210		(Temp) Speak to the pilot to depart when ready	0	104 VertibirdPilot_01	VertibirdPilot_01			
00617D40	XPD_Template_Mission	Expedition: Template	5810		(Temp) View the post-expedition report						
006173A1	E07A_Mothman	Event: The Mothman Equinox	10	Uses Timer	Speak with Interpreter Clarence	0	086 Actor_InterpreterClarence	Actor_InterpreterClarence			
006173A1	E07A_Mothman	Event: The Mothman Equinox	20		Listen to the Interpreter's instructions						
006173A1	E07A_Mothman	Event: The Mothman Equinox	25	Uses Timer	Prepare for the ritual						
006173A1	E07A_Mothman	Event: The Mothman Equinox	30		Destroy the vines of containment around each Pyre (<Variable=Pyres_Current>/3)	0	110 dobj_Bonefire_Bridge	dobj_Bonefire_Bridge		10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|E07A_Mothman "Event: The Mothman Equinox" [QUST:006173A1]|220|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	30		Destroy the vines of containment around each Pyre (<Variable=Pyres_Current>/3)	1	109 dobj_Bonefire_Church	dobj_Bonefire_Church		10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|E07A_Mothman "Event: The Mothman Equinox" [QUST:006173A1]|210|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	30		Destroy the vines of containment around each Pyre (<Variable=Pyres_Current>/3)	2	111 dobj_Bonefire_Waterside	dobj_Bonefire_Waterside		10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|E07A_Mothman "Event: The Mothman Equinox" [QUST:006173A1]|230|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	100		Kill Cultist Prophets (<Variable=Bosses_Current>/6)	0	000 SpawnCenter	SpawnCenter		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|9079|00 00 00 00|0|-1|Subject| ; 10100000|1.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	100		Kill Cultist Prophets (<Variable=Bosses_Current>/6)	1	100	refcol_CultistBosses		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|1500|00 00 00 00|0|-1|Subject| ; 11000000|2.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	100		Kill Cultist Prophets (<Variable=Bosses_Current>/6)	2	100	refcol_CultistBosses		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|9079|00 00 00 00|0|-1|Subject| ; 00100000|2.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	200		Destroy Totems of Warding (<Variable=Totems_Current>/10)	0	000 SpawnCenter	SpawnCenter		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|9079|00 00 00 00|0|-1|Subject| ; 10100000|1.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	200		Destroy Totems of Warding (<Variable=Totems_Current>/10)	1	097	refcol_Totems		11000000|2.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	200		Destroy Totems of Warding (<Variable=Totems_Current>/10)	2	097	refcol_Totems		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|9079|00 00 00 00|0|-1|Subject| ; 00100000|2.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	300		Collect and deposit Albino Radstag Blood into the blood troughs (<Variable=Blood_Current>/15)	0	000 SpawnCenter	SpawnCenter		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|9079|00 00 00 00|0|-1|Subject| ; 10100000|1.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	300		Collect and deposit Albino Radstag Blood into the blood troughs (<Variable=Blood_Current>/15)	1	106	refcol_Enemies_AlbinoRadStags		11000000|2.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	300		Collect and deposit Albino Radstag Blood into the blood troughs (<Variable=Blood_Current>/15)	2	106	refcol_Enemies_AlbinoRadStags		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|9079|00 00 00 00|0|-1|Subject| ; 00100000|2.000000|GetGlobalValue|00 00 00|00 00|E07A_Mothman_Global_BonfireTasks_Completed [GLOB:0061D33D]|00 00 00 00|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	400		Light the ritual pyres (<Variable=pyrelights_Current>/3)	0	110 dobj_Bonefire_Bridge	dobj_Bonefire_Bridge		10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|E07A_Mothman "Event: The Mothman Equinox" [QUST:006173A1]|4200|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	400		Light the ritual pyres (<Variable=pyrelights_Current>/3)	1	109 dobj_Bonefire_Church	dobj_Bonefire_Church		10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|E07A_Mothman "Event: The Mothman Equinox" [QUST:006173A1]|4100|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	400		Light the ritual pyres (<Variable=pyrelights_Current>/3)	2	111 dobj_Bonefire_Waterside	dobj_Bonefire_Waterside		10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|E07A_Mothman "Event: The Mothman Equinox" [QUST:006173A1]|4300|0|-1|Subject|	
006173A1	E07A_Mothman	Event: The Mothman Equinox	500		Defend the Ritual Pyres						
006173A1	E07A_Mothman	Event: The Mothman Equinox	505	Uses Timer	The heretics are approaching the Church Pyre...	0	139 xmarker_Bonfire_Church	xmarker_Bonfire_Church			
006173A1	E07A_Mothman	Event: The Mothman Equinox	510	Uses Timer	Fend off the first wave						
006173A1	E07A_Mothman	Event: The Mothman Equinox	515	Uses Timer	The heretics are approaching the Bridge Pyre...	0	140 xmarker_Bonfire_Bridge	xmarker_Bonfire_Bridge			
006173A1	E07A_Mothman	Event: The Mothman Equinox	520	Uses Timer	Fend off the second wave						
006173A1	E07A_Mothman	Event: The Mothman Equinox	525	Uses Timer	The heretics are approaching the Waterside Pyre...	0	141 xmarker_Bonfire_Waterside	xmarker_Bonfire_Waterside			
006173A1	E07A_Mothman	Event: The Mothman Equinox	530	Uses Timer	Fend off the final wave						
006173A1	E07A_Mothman	Event: The Mothman Equinox	600	Uses Timer	Perform merriment atop the Mothman Museum (<Variable=Dances_Current>/30)	0	098 static_MothmanStatue	static_MothmanStatue			
006173A1	E07A_Mothman	Event: The Mothman Equinox	901		Church Ritual Pyre	0	139 xmarker_Bonfire_Church	xmarker_Bonfire_Church			
006173A1	E07A_Mothman	Event: The Mothman Equinox	902		Bridge Ritual Pyre	0	140 xmarker_Bonfire_Bridge	xmarker_Bonfire_Bridge			
006173A1	E07A_Mothman	Event: The Mothman Equinox	903		Waterside Ritual Pyre	0	141 xmarker_Bonfire_Waterside	xmarker_Bonfire_Waterside			
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	10	Uses Timer	Speak to Initiate Pappas	0	003 Actor_InitiatePappas	Actor_InitiatePappas			
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	20	Uses Timer	Prepare for the arena battle	0	001 SpawnCenter	SpawnCenter			
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	30		Defend the Brotherhood Team						
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	31		Brotherhood Rifleman						
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	32		Brotherhood Scout						
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	33		Brotherhood Technician						
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	34	Uses Timer	Heal Brotherhood Rifleman	0	004 Actor_BoSRifleman	Actor_BoSRifleman		10000000|1.000000|IsBleedingOut|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	35	Uses Timer	Heal Brotherhood Scout	0	005 Actor_BoSScout	Actor_BoSScout		10000000|1.000000|IsBleedingOut|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	36	Uses Timer	Heal Brotherhood Technician	0	006 Actor_BoSTechnician	Actor_BoSTechnician		10000000|1.000000|IsBleedingOut|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	40		Round 1: Defeat Rust Eagle robots						
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	50	Uses Timer	Prepare for the next round	0	001 SpawnCenter	SpawnCenter			
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	55		(Bonus) Kill the Golden Eyebot	0	031 Actor_GoldenEyebot_Spawned	Actor_GoldenEyebot_Spawned		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	60		Round 2: Defeat Rust Eagle robots						
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	65		(Bonus) Emote to hype up the crowd (<Variable=Emotes_Done>/20)	0	001 SpawnCenter	SpawnCenter			
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	70	Uses Timer	Prepare for the final round						
005FE4D7	BS02_E01_Metal	Event: Test Your Metal	80		Round 3: Defeat the bosses						
005F0897	DailyOps_Mode02_Quest	Decryption: <Alias=Location>	90		Track and Eliminate Enemies (<Variable=EnemyKillCount_R1>/<Variable=EnemyKillGoal_R1>)						
005F0897	DailyOps_Mode02_Quest	Decryption: <Alias=Location>	190		Eliminate Carrier to Obtain First Code	0	044 Boss	Boss		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
005F0897	DailyOps_Mode02_Quest	Decryption: <Alias=Location>	190		Eliminate Carrier to Obtain First Code	1	081	Acting_Minions		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
005F0897	DailyOps_Mode02_Quest	Decryption: <Alias=Location>	290		Disable Any Radio Interceptor	0	055 Activator00	Activator00		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|250|00 00 00 00|0|-1|Subject|	
005F0897	DailyOps_Mode02_Quest	Decryption: <Alias=Location>	290		Disable Any Radio Interceptor	1	056 Activator01	Activator01		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|251|00 00 00 00|0|-1|Subject|	
005F0897	DailyOps_Mode02_Quest	Decryption: <Alias=Location>	290		Disable Any Radio Interceptor	2	057 Activator02	Activator02		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|252|00 00 00 00|0|-1|Subject|	
