LVLI_FormID	LVLI_EDID	LVLF_Flags	EntryCount	EntryIndex	LVLO_Reference	RefSig	SubLVLI_FormID	ListChanceNoneValue	ListChanceNoneGlobal	ListChanceNoneCurve	ListChanceNoneResolved	EntryChanceNoneValue	EntryChanceNoneGlobal	EntryChanceNoneCurve	EntryChanceNoneResolved	EntryCondChance_RandomPercent	EntryPresenceChance	EntryAprioriChance_NoSublist
0033AB7B	LL_Weapon_Ranged_LaserGun	11	9	7	001879E7:LL_Weapon_Ranged_LaserGun_Pistol_Auto:LVLI	LVLI	001879E7	0.000000			0.000000	0.000000	0039E762:MinLvl_Laser_Pistol_Auto_ECON:GLOB		25.000000	1	0.75	0.75
0033AB7B	LL_Weapon_Ranged_LaserGun	11	9	8	001879EA:LL_Weapon_Ranged_LaserGun_Rifle_Auto:LVLI	LVLI	001879EA	0.000000			0.000000	0.000000	00535D54:MinLvl_Laser_Rifle_Auto_ECON:GLOB		25.000000	1	0.75	0.75
0033AB7C	LL_Weapon_Ranged_LaserGun_Shotgun_Rifle_SemiAuto	11	1	0	0009983B:LaserGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB7D	CUT_LL_Weapon_Simple_Ranged_LaserMusket	11	1	0	0001DACF:zzz_LaserMusket:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB7E	LL_Weapon_Simple_Ranged_M79	11	1	0	0008F0EF:M79:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB7F	LL_Weapon_Simple_Ranged_MG42	11	1	0	0007CAB1:MG42:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB80	LL_Weapon_Ranged_Minigun	11	1	0	0001F669:Minigun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB81	LL_Weapon_Simple_Ranged_MissileLauncher	11	1	0	0003F6F8:MissileLauncher:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB84	LL_Weapon_Ranged_PipeGun	11	6	0	00032B0B:LL_Weapon_Ranged_PipeGun_Pistol_SemiAuto:LVLI	LVLI	00032B0B	0.000000			0.000000	0.000000	00535D4B:MinLvl_Guaranteed_ECON:GLOB		1.000000	1	0.99	0.99
0033AB84	LL_Weapon_Ranged_PipeGun	11	6	1	000CF799:LL_Weapon_Ranged_PipeGun_SubmachineGun:LVLI	LVLI	000CF799	0.000000			0.000000	0.000000	0039DEC3:MinLvl_PipeGun_SMG_ECON:GLOB		10.000000	1	0.9	0.9
0033AB84	LL_Weapon_Ranged_PipeGun	11	6	2	00023791:LL_Weapon_Ranged_PipeGun_Rifle_SemiAuto:LVLI	LVLI	00023791	0.000000			0.000000	0.000000	0039E136:MinLvl_PipeGun_Rifle_SemiAuto_ECON:GLOB		10.000000	1	0.9	0.9
0033AB84	LL_Weapon_Ranged_PipeGun	11	6	3	0007129D:LL_Weapon_Ranged_PipeGun_Rifle_Auto:LVLI	LVLI	0007129D	0.000000			0.000000	0.000000	0039E19F:MinLvl_PipeGun_Rifle_Auto_ECON:GLOB		10.000000	1	0.9	0.9
0033AB84	LL_Weapon_Ranged_PipeGun	11	6	4	0033AB86:LL_Weapon_Ranged_PipeGun_Pistol_Auto:LVLI	LVLI	0033AB86	0.000000			0.000000	0.000000	0039E1C5:MinLvl_PipeGun_Pistol_Auto_ECON:GLOB		10.000000	1	0.9	0.9
0033AB84	LL_Weapon_Ranged_PipeGun	11	6	5	0033AB88:LL_Weapon_Ranged_PipeGun_SniperRifle:LVLI	LVLI	0033AB88	0.000000			0.000000	0.000000	0039DEC3:MinLvl_PipeGun_SMG_ECON:GLOB		10.000000	1	0.9	0.9
0033AB86	LL_Weapon_Ranged_PipeGun_Pistol_Auto	01	1	0	00024F55:PipeGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB87	LL_Weapon_Simple_Ranged_PipeGun_Pistol	11	1	0	00024F55:PipeGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB88	LL_Weapon_Ranged_PipeGun_SniperRifle	01	1	0	00024F55:PipeGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB8A	LL_Weapon_Simple_Ranged_PipeSyringer	11	1	0	0014D09E:PipeSyringer:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB8B	LL_Weapon_Simple_Ranged_PipeWeapons_All	11	3	0	0033AB87:LL_Weapon_Simple_Ranged_PipeGun_Pistol:LVLI	LVLI	0033AB87	0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB8B	LL_Weapon_Simple_Ranged_PipeWeapons_All	11	3	1	00164A76:LL_Weapon_Simple_Ranged_PipeBoltAction_Pistol:LVLI	LVLI	00164A76	0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB8B	LL_Weapon_Simple_Ranged_PipeWeapons_All	11	3	2	00165002:LL_Weapon_Simple_Ranged_PipeRevolver_Pistol:LVLI	LVLI	00165002	0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB8C	LL_Weapon_Simple_Ranged_PumpActionShotgun	11	1	0	0012DBB3:PumpActionShotgun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB8D	LL_Weapon_Simple_Ranged_RailwayRifle	11	1	0	000FE268:RailwayRifle:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB8E	LL_Weapon_Simple_Ranged_SingleActionRevolver	11	1	0	001C7A69:SingleActionRevolver:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB8F	LL_Weapon_Ranged_SubmachineGun	11	1	0	0015B043:SubmachineGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB90	LL_Weapon_Simple_Ranged_SubmachineGun	11	1	0	0015B043:SubmachineGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB91	LLD_Creature_Mothman	001	5	0	003315B5:NeurotoxicDust:MISC	MISC		0.000000			0.000000	0.000000		003496BC:ItemThree_High_ChanceNone_Tier:GLOB	0.000000	1	1	1
0033AB91	LLD_Creature_Mothman	001	5	1	003315B6:MothmanWing:MISC	MISC		0.000000			0.000000	0.000000		00348FEA:ItemTwo_Medium_ChanceNone_Tier:GLOB	0.000000	1	1	1
0033AB91	LLD_Creature_Mothman	001	5	2	003315B6:MothmanWing:MISC	MISC		0.000000			0.000000	0.000000		00348FEA:ItemTwo_Medium_ChanceNone_Tier:GLOB	0.000000	1	1	1
0033AB91	LLD_Creature_Mothman	001	5	3	003DF3DA:LLS_Creature_VeryLarge:LVLI	LVLI	003DF3DA	0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB91	LLD_Creature_Mothman	001	5	4	0043438A:LLE_Creature_Boss_Component_Mothman:LVLI	LVLI	0043438A	0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB92	LPI_Weapon_All_Melee	11	1	0	001CA7E3:LL_Weapon_Melee_All:LVLI	LVLI	001CA7E3	0.000000			0.000000	0.000000			0.000000	1	1	1
0033AB93	CUT_LPI_Weapon_Ranged_LaserMusket_Marksman	01	1	0	000ECE79:CUT_LL_Weapon_Ranged_LaserMusket_Marksman:LVLI	LVLI	000ECE79	0.000000			0.000000	0.000000			0.000000	1	1	1
0033AF0D	LC043_LPI_Clothes_LocTheme_Raider	11	1	0	0051AC14:LL_Clothes_LocTheme_Raider:LVLI	LVLI	0051AC14	0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	0	0002FBE4:BlamcoMacAndCheese:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	1	000330EE:Cram:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	2	0002FBF7:DandyBoyApples:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	3	000330B4:FancyLadSnackCakes:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	4	000330FC:Gumdrops:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	5	00017C73:NoodleCup:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	6	000330F2:SugarBombs:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	7	000366BD:YumYumDeviledEggs:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	8	000330F1:PotatoCrisps:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	9	000330F0:PorknBeans:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	10	000330F6:Bubblegum:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	11	000366BE:SweetRollGourmet:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	12	0000BAEF:BlackberryFruit:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	13	0010D90E:CranberryFruit:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	14	0012C48E:FirecrackerBerryFruit:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	15	000FAFEB:MelonFruit:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	16	00033102:MutfruitFruit:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08E	LL_Food_RE_ScenePS02	11	18	17	000D981D:TarberryFruit:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	0	002D1585:BlackberryFruitTastyTea:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	1	003C60F1:BloodLeafHerbTastyTea:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	2	003C60EE:MutfruitFruitTastyTea:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	3	003C60F4:SootFlowerHerbTastyTea:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	4	00294521:BlackberryFruitCookedJuice:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	5	00294523:CranberryCookedJuice:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	6	00294524:FirecrackerBerryFruitCookedJuice:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	7	00294526:MutfruitFruitCookedJuice:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	8	00294529:TarberryFruitCookedJuice:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	9	00294525:MelonFruitCookedJuice:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	10	0004835D:NukaCola:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	11	00048360:NukaColaCherry:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	12	0004835F:NukaColaQuantum:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	13	000366C0:WaterPurified:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B08F	RE_ScenePS02_LL_Drink	11	15	14	000366C0:WaterPurified:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B090	LL_Snacks_RE_ScenePS02	001	2	0	0033B08F:RE_ScenePS02_LL_Drink:LVLI	LVLI	0033B08F	0.000000			0.000000	0.000000			0.000000	1	1	1
0033B090	LL_Snacks_RE_ScenePS02	001	2	1	0033B08E:LL_Food_RE_ScenePS02:LVLI	LVLI	0033B08E	0.000000			0.000000	0.000000			0.000000	1	1	1
0033B139	LL_Clothes_Headwear_Raider_SurgicalMask	11	1	0	000787DA:Headwear_Raider_SurgicalMask:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
0033B13A	LPI_Clothes_Headwear_Raider_SurgicalMask	11	1	0	0033B139:LL_Clothes_Headwear_Raider_SurgicalMask:LVLI	LVLI	0033B139	0.000000			0.000000	0.000000			0.000000	1	1	1
0033C4FA	FS01_MQ_Warn_QuestRewards	001	3	0	001B8811:LLS_Loot_Explosives_All:LVLI	LVLI	001B8811	0.000000			0.000000	0.000000			0.000000	1	1	1
0033C4FA	FS01_MQ_Warn_QuestRewards	001	3	1	0033F7A7:LL_Armor_Wood_Any:LVLI	LVLI	0033F7A7	0.000000			0.000000	0.000000			0.000000	1	1	1
0033C4FA	FS01_MQ_Warn_QuestRewards	001	3	2	003D6548:recipe_mod_armor_UnderArmor_Casual_Mk4:BOOK	BOOK		0.000000			0.000000	0.000000			0.000000	1	1	1
0033C77B	zzzBoS02_LL_QuestReward	001	4	0	000C1898:LL_Ammo_FusionCell:LVLI	LVLI	000C1898	0.000000			0.000000	0.000000			0.000000	1	1	1
0033C77B	zzzBoS02_LL_QuestReward	001	4	1	0039EE51:LL_Ammo_FusionCell_Fixed:LVLI	LVLI	0039EE51	0.000000			0.000000	0.000000			0.000000	1	1	1
0033C77B	zzzBoS02_LL_QuestReward	001	4	2	00186171:UltraciteLaserGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
0033C77B	zzzBoS02_LL_QuestReward	001	4	3	0016BAD2:LL_Clothes_BoSScribe_Field:LVLI	LVLI	0016BAD2	0.000000			0.000000	0.000000			0.000000	1	1	1
0033D90E	MTR10_Robot01DeathList	0000000000000000000000000000000000000000000000000000000000000000	2	0	0033D90D:MTR10_CircuitBoard:MISC	MISC										1	1	1
0033D90E	MTR10_Robot01DeathList	0000000000000000000000000000000000000000000000000000000000000000	2	1	0001B34C:LLD_Creature_Robot_SentryBot:LVLI	LVLI	0001B34C									1	1	1
0033E207	WorkshopProduceAsh	01	9	0	000AEC63:c_Lead_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
0033E207	WorkshopProduceAsh	01	9	1	00106D99:c_Concrete_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
0033E207	WorkshopProduceAsh	01	9	2	00017DEB:c_BlackTitanium_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
0033E207	WorkshopProduceAsh	01	9	3	000AEC62:c_Gold_scrap:MISC	MISC		0.000000			0.000000	25.000000			25.000000	1	0.75	0.75
0033E207	WorkshopProduceAsh	01	9	4	0006907A:c_Aluminum_scrap:MISC	MISC		0.000000			0.000000	25.000000			25.000000	1	0.75	0.75
0033E207	WorkshopProduceAsh	01	9	5	00391A44:LL_Chems_Any:LVLI	LVLI	00391A44	0.000000			0.000000	25.000000			25.000000	1	0.75	0.75
0033E207	WorkshopProduceAsh	01	9	6	00621921:LL_Ammo_Loot_Container:LVLI	LVLI	00621921	0.000000			0.000000	25.000000			25.000000	1	0.75	0.75
0033E207	WorkshopProduceAsh	01	9	7	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	50.000000			50.000000	1	0.5	0.5
0033E207	WorkshopProduceAsh	01	9	8	00069086:c_NuclearMaterial_scrap:MISC	MISC		0.000000			0.000000	75.000000			75.000000	1	0.25	0.25
0033F7A3	LL_Armor_Wood_Torso	11	1	0	0012C3CB:Armor_Wood_Torso:ARMO	ARMO										1	1	1
0033F7A7	LL_Armor_Wood_Any	11	5	0	0033F7A8:LL_Armor_Wood_ArmLeft:LVLI	LVLI	0033F7A8	0.000000			0.000000	0.000000			0.000000	1	1	1
0033F7A7	LL_Armor_Wood_Any	11	5	1	0033F7AC:LL_Armor_Wood_ArmRight:LVLI	LVLI	0033F7AC	0.000000			0.000000	0.000000			0.000000	1	1	1
0033F7A7	LL_Armor_Wood_Any	11	5	2	0033F7B0:LL_Armor_Wood_LegLeft:LVLI	LVLI	0033F7B0	0.000000			0.000000	0.000000			0.000000	1	1	1
0033F7A7	LL_Armor_Wood_Any	11	5	3	0033F7B4:LL_Armor_Wood_LegRight:LVLI	LVLI	0033F7B4	0.000000			0.000000	0.000000			0.000000	1	1	1
0033F7A7	LL_Armor_Wood_Any	11	5	4	0033F7A3:LL_Armor_Wood_Torso:LVLI	LVLI	0033F7A3	0.000000			0.000000	0.000000			0.000000	1	1	1
0033F7A8	LL_Armor_Wood_ArmLeft	11	1	0	0012C3B0:Armor_Wood_ArmLeft:ARMO	ARMO										1	1	1
0033F7AC	LL_Armor_Wood_ArmRight	11	1	0	0012C3B2:Armor_Wood_ArmRight:ARMO	ARMO										1	1	1
0033F7B0	LL_Armor_Wood_LegLeft	11	1	0	0012C3C2:Armor_Wood_LegLeft:ARMO	ARMO										1	1	1
0033F7B4	LL_Armor_Wood_LegRight	11	1	0	0012C3C3:Armor_Wood_LegRight:ARMO	ARMO										1	1	1
0033F7B8	LL_Armor_Wood_Set	001	6	0	0033F7A8:LL_Armor_Wood_ArmLeft:LVLI	LVLI	0033F7A8									1	1	1
0033F7B8	LL_Armor_Wood_Set	001	6	1	0033F7AC:LL_Armor_Wood_ArmRight:LVLI	LVLI	0033F7AC									1	1	1
0033F7B8	LL_Armor_Wood_Set	001	6	2	0033F7B0:LL_Armor_Wood_LegLeft:LVLI	LVLI	0033F7B0									1	1	1
0033F7B8	LL_Armor_Wood_Set	001	6	3	0033F7B4:LL_Armor_Wood_LegRight:LVLI	LVLI	0033F7B4									1	1	1
0033F7B8	LL_Armor_Wood_Set	001	6	4	0033F7A3:LL_Armor_Wood_Torso:LVLI	LVLI	0033F7A3									1	1	1
0033F7B8	LL_Armor_Wood_Set	001	6	5	0033F7C7:LL_Armor_Wood_Helm:LVLI	LVLI	0033F7C7									1	1	1
0033F7C7	LL_Armor_Wood_Helm	11	1	0	0012C3CC:Headwear_Clothes_Wood_Helmet:ARMO	ARMO										1	1	1
0033F8C9	Test_LPI_Ammo_10mm_UseAll	001	5	0	0001F276:Ammo10mm:AMMO	AMMO										1	1	1
0033F8C9	Test_LPI_Ammo_10mm_UseAll	001	5	1	0001F276:Ammo10mm:AMMO	AMMO										1	1	1
0033F8C9	Test_LPI_Ammo_10mm_UseAll	001	5	2	0001F276:Ammo10mm:AMMO	AMMO										1	1	1
0033F8C9	Test_LPI_Ammo_10mm_UseAll	001	5	3	0001F276:Ammo10mm:AMMO	AMMO										1	1	1
0033F8C9	Test_LPI_Ammo_10mm_UseAll	001	5	4	0001F276:Ammo10mm:AMMO	AMMO										1	1	1
0033FCB4	LPI_Weapon_Melee_MoleMinerGauntlet	01	2	0	0039E89C:LLS_Weapon_Melee_Short_Level1_Fallthrough:LVLI	LVLI	0039E89C	0.000000			0.000000	0.000000			0.000000	1	1	1
0033FCB4	LPI_Weapon_Melee_MoleMinerGauntlet	01	2	1	0031FA7F:LL_Weapon_Melee_MoleMinerGauntlet:LVLI	LVLI	0031FA7F	0.000000			0.000000	0.000000	00313758:MinLvl_MoleMinerGauntlet_ECON:GLOB		20.000000	1	0.8	0.8
00341B47	LPI_EN05_UniformLogs	0000000000000000000000000000000000000000000000000000000000000000	1	0	00341B35:EN05_UniformVoucherPage01:BOOK	BOOK										1	1	1
0034251F	LL_Drink_Alcohol_Beer_75	11	1	0	00391A41:LL_Drink_Alcohol_Beer:LVLI	LVLI	00391A41		00389277:LL_ChanceNone_25_ECON:GLOB		25.000000					1	0.75	0.75
00342522	MTNS04_LL_RareRewards_QuestReward	0000000000000000000000000000000000000000000000000000000000000000	7	0	00342521:MTNS04_NailerSword:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00342522	MTNS04_LL_RareRewards_QuestReward	0000000000000000000000000000000000000000000000000000000000000000	7	1	00391A41:LL_Drink_Alcohol_Beer:LVLI	LVLI	00391A41	0.000000			0.000000	0.000000			0.000000	1	1	1
00342522	MTNS04_LL_RareRewards_QuestReward	0000000000000000000000000000000000000000000000000000000000000000	7	2	00391A41:LL_Drink_Alcohol_Beer:LVLI	LVLI	00391A41	0.000000			0.000000	0.000000			0.000000	1	1	1
00342522	MTNS04_LL_RareRewards_QuestReward	0000000000000000000000000000000000000000000000000000000000000000	7	3	00391A41:LL_Drink_Alcohol_Beer:LVLI	LVLI	00391A41	0.000000			0.000000	0.000000			0.000000	1	1	1
00342522	MTNS04_LL_RareRewards_QuestReward	0000000000000000000000000000000000000000000000000000000000000000	7	4	00391A41:LL_Drink_Alcohol_Beer:LVLI	LVLI	00391A41	0.000000			0.000000	0.000000			0.000000	1	1	1
00342522	MTNS04_LL_RareRewards_QuestReward	0000000000000000000000000000000000000000000000000000000000000000	7	5	00391A41:LL_Drink_Alcohol_Beer:LVLI	LVLI	00391A41	0.000000			0.000000	0.000000			0.000000	1	1	1
00342522	MTNS04_LL_RareRewards_QuestReward	0000000000000000000000000000000000000000000000000000000000000000	7	6	00391A41:LL_Drink_Alcohol_Beer:LVLI	LVLI	00391A41	0.000000			0.000000	0.000000			0.000000	1	1	1
00342523	LPI_Drink_Alcohol_Beer	001001	2	0	00391A41:LL_Drink_Alcohol_Beer:LVLI	LVLI	00391A41	0.000000	0043A971:LPI_Chance_Drink_Common_ECON:GLOB		50.000000	0.000000		004FC249:LPI_Chance_Alcohol_Beer:GLOB	0.000000	1	0.5	0.5
00342523	LPI_Drink_Alcohol_Beer	001001	2	1	000211DD:BeerBottleEmpty01:MISC	MISC		0.000000	0043A971:LPI_Chance_Drink_Common_ECON:GLOB		50.000000	0.000000			0.000000	1	0.5	0.5
00342525	zzzMTNS04_LL_OptionalSuccess_RareRewards_QuestReward	0000000000000000000000000000000000000000000000000000000000000000	1	0	00342521:MTNS04_NailerSword:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	0	00032B01:LL_Weapon_Ranged_PipeWeapons_All:LVLI	LVLI	00032B01	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	1	0033AB59:LL_Weapon_Ranged_10mm:LVLI	LVLI	0033AB59	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	2	0033AB7B:LL_Weapon_Ranged_LaserGun:LVLI	LVLI	0033AB7B	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	3	00085320:LL_Weapon_Ranged_All_Heavy:LVLI	LVLI	00085320	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	4	0033AB66:LL_Weapon_Ranged_CombatShotgun:LVLI	LVLI	0033AB66	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	5	000E7511:LL_Weapon_Ranged_CombatRifle:LVLI	LVLI	000E7511	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	6	00128D61:LL_Weapon_Ranged_PlasmaGun:LVLI	LVLI	00128D61	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	7	001ACFBB:LL_Weapon_Ranged_44:LVLI	LVLI	001ACFBB	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	8	0033AB5F:LL_Weapon_Ranged_AssaultRifle:LVLI	LVLI	0033AB5F	0.000000			0.000000	0.000000			0.000000	1	1	1
00342BEA	LL_Weapon_Any_Lvl50	11	10	9	0033AB5F:LL_Weapon_Ranged_AssaultRifle:LVLI	LVLI	0033AB5F	0.000000			0.000000	0.000000			0.000000	1	1	1
00342E50	LL_Quickplay_TDM_Rewards_Win	001	1	0	003C2C1A:DEBUG_LL_QP_Rewards_TDM_Weapon_Ranged:LVLI	LVLI	003C2C1A									1	1	1
00342E51	LL_Quickplay_TDM_Rewards_Lose	11	1	0	003C2C1B:DEBUG_LL_QP_Rewards_TDM_Armor:LVLI	LVLI	003C2C1B									1	1	1
00345A59	LL_Weapon_Simple_Ranged_Ultracite_LaserGun	11	1	0	00186171:UltraciteLaserGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A5A	LL_Weapon_Ranged_Ultracite_LaserGun	11	1	0	00186171:UltraciteLaserGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A5B	LL_Weapon_Simple_Ranged_GatlingGun	11	1	0	00011BF6:GatlingGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A5C	LL_Weapon_Ranged_GatlingGun	11	1	0	00011BF6:GatlingGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A5D	LL_Weapon_Simple_Ranged_FlareGun	11	1	0	001025AC:FlareGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A5E	LL_Weapon_Ranged_FlareGun	11	1	0	001025AC:FlareGun:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A5F	LL_Weapon_Simple_Ranged_Crossbow	11	1	0	00055463:CCrossbow:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A60	LL_Weapon_Ranged_Crossbow	11	1	0	00055463:CCrossbow:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A61	LL_Weapon_Simple_Ranged_AutoGrenadeLauncher	11	1	0	00182634:AutoGrenadeLauncher:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345A62	LL_Weapon_Ranged_AutoGrenadeLauncher	11	1	0	00182634:AutoGrenadeLauncher:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00345D7F	LLD_MistressOfMystery	001	2	0	000330E9:LL_Stimpak_25:LVLI	LVLI	000330E9	0.000000			0.000000	0.000000			0.000000	1	1	1
00345D7F	LLD_MistressOfMystery	001	2	1	0022D0F8:LLI_Loot_Corpse_Inventory_Humanoid_Standard:LVLI	LVLI	0022D0F8	0.000000			0.000000	0.000000			0.000000	1	1	1
00345D81	LL_Armor_MM_MistressOfMysteryVeilCorpse_100	01	1	0	00345D63:MoM_ClothesMistressOfMysteryWornVeil:ARMO	ARMO										1	1	1
00345D82	LL_Armor_MM_MistressOfMysteryVeilCorpse_10	01	1	0	00345D63:MoM_ClothesMistressOfMysteryWornVeil:ARMO	ARMO										1	1	1
