FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132
006310D7	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_030			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A53E:CUT_Babylon_Challenge_Lifetime_OverseerRank_030:CHAL																																																																																																																																			
00631148	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_143			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A596:CUT_Babylon_Challenge_Lifetime_OverseerRank_143:CHAL																																																																																																																																			
006310CB	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_018			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A534:CUT_Babylon_Challenge_Lifetime_OverseerRank_018:CHAL																																																																																																																																			
006310C5	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_012			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A531:CUT_Babylon_Challenge_Lifetime_OverseerRank_012:CHAL																																																																																																																																			
00631107	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_078			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A561:CUT_Babylon_Challenge_Lifetime_OverseerRank_078:CHAL																																																																																																																																			
00631106	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_077			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A560:CUT_Babylon_Challenge_Lifetime_OverseerRank_077:CHAL																																																																																																																																			
006310E9	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_048			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A54A:CUT_Babylon_Challenge_Lifetime_OverseerRank_048:CHAL																																																																																																																																			
0063113C	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_131			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A58C:CUT_Babylon_Challenge_Lifetime_OverseerRank_131:CHAL																																																																																																																																			
00631140	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_135			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A58F:CUT_Babylon_Challenge_Lifetime_OverseerRank_135:CHAL																																																																																																																																			
006310CE	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_021			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A536:CUT_Babylon_Challenge_Lifetime_OverseerRank_021:CHAL																																																																																																																																			
00631154	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_155			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A59F:CUT_Babylon_Challenge_Lifetime_OverseerRank_155:CHAL																																																																																																																																			
00631101	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_072			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A55C:CUT_Babylon_Challenge_Lifetime_OverseerRank_072:CHAL																																																																																																																																			
006310E1	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_040			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A544:CUT_Babylon_Challenge_Lifetime_OverseerRank_040:CHAL																																																																																																																																			
0063116B	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_178			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5B2:CUT_Babylon_Challenge_Lifetime_OverseerRank_178:CHAL																																																																																																																																			
0063117E	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_197			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5C1:CUT_Babylon_Challenge_Lifetime_OverseerRank_197:CHAL																																																																																																																																			
006310FB	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_066			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A558:CUT_Babylon_Challenge_Lifetime_OverseerRank_066:CHAL																																																																																																																																			
006310E3	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_042			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A546:CUT_Babylon_Challenge_Lifetime_OverseerRank_042:CHAL																																																																																																																																			
0063117A	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_193			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5BE:CUT_Babylon_Challenge_Lifetime_OverseerRank_193:CHAL																																																																																																																																			
0063112C	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_115			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A57E:CUT_Babylon_Challenge_Lifetime_OverseerRank_115:CHAL																																																																																																																																			
00631178	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_191			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5BC:CUT_Babylon_Challenge_Lifetime_OverseerRank_191:CHAL																																																																																																																																			
006310D2	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_025			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A539:CUT_Babylon_Challenge_Lifetime_OverseerRank_025:CHAL																																																																																																																																			
00631174	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_187			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5B9:CUT_Babylon_Challenge_Lifetime_OverseerRank_187:CHAL																																																																																																																																			
00631142	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_137			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A591:CUT_Babylon_Challenge_Lifetime_OverseerRank_137:CHAL																																																																																																																																			
00631172	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_185			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5B7:CUT_Babylon_Challenge_Lifetime_OverseerRank_185:CHAL																																																																																																																																			
00631170	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_183			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5B6:CUT_Babylon_Challenge_Lifetime_OverseerRank_183:CHAL																																																																																																																																			
0063117F	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_198			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5C2:CUT_Babylon_Challenge_Lifetime_OverseerRank_198:CHAL																																																																																																																																			
0063116E	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_181			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5B4:CUT_Babylon_Challenge_Lifetime_OverseerRank_181:CHAL																																																																																																																																			
006310F6	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_061			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A554:CUT_Babylon_Challenge_Lifetime_OverseerRank_061:CHAL																																																																																																																																			
00631132	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_121			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A583:CUT_Babylon_Challenge_Lifetime_OverseerRank_121:CHAL																																																																																																																																			
0063116A	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_177			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5B1:CUT_Babylon_Challenge_Lifetime_OverseerRank_177:CHAL																																																																																																																																			
00631123	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_106			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A576:CUT_Babylon_Challenge_Lifetime_OverseerRank_106:CHAL																																																																																																																																			
00631168	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_175			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5AF:CUT_Babylon_Challenge_Lifetime_OverseerRank_175:CHAL																																																																																																																																			
006310DB	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_034			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A540:CUT_Babylon_Challenge_Lifetime_OverseerRank_034:CHAL																																																																																																																																			
00631165	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_172			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5AD:CUT_Babylon_Challenge_Lifetime_OverseerRank_172:CHAL																																																																																																																																			
00631163	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_170			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A5AB:CUT_Babylon_Challenge_Lifetime_OverseerRank_170:CHAL																																																																																																																																			
0063111F	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_102			1	0	0	003FCBB4:zzz_BabylonGoldPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1				1	0055A572:CUT_Babylon_Challenge_Lifetime_OverseerRank_102:CHAL																																																																																																																																			
