FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52
00417603	CUT_Challenge_Daily_LevelUp_Different_Variant3_SUB_Wearing_Asylum_Camera	Level up while wearing an Asylum Uniform and Hat	NONE	0			2	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeAsylum [KYWD:00417605]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|HatTypeAsylum [KYWD:00417606]|00 00 00 00|0|-1|Subject|																																																		
00417604	CUT_Challenge_Daily_LevelUp_Different_Variant4_SUB_Wearing_ClownSuit_Camera	Level up while wearing a full Clown Suit	NONE	0			2	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeClown [KYWD:00416804]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|HatTypeClown [KYWD:0041680D]|00 00 00 00|0|-1|Subject|																																																		
00417607	CUT_Challenge_Daily_LevelUp_Different_Variant3_SUB_Wearing_Sunglasses_Camera	Level up while wearing Sunglasses	NONE	0			1	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeSunglasses [KYWD:00486830]|00 00 00 00|0|-1|Subject|																																																			
00417608	CUT_Challenge_Daily_LevelUp_Different_Variant3_SUB_Wielding_Sword_Camera	Level up while wielding a Sword	NONE	0			1	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|WeaponTypeSword [KYWD:0033AB17]|00 00 00 00|0|-1|Subject|																																																			
0041760B	CUT_Challenge_Daily_LevelUp_Different_Variant3_SUB_Level76_Over_Camera	Level up once while Level 76 or Higher	NONE	0			1	11000000|76.000000|GetLevel|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
0041760C	CUT_Challenge_Daily_LevelUp_Different_Variant4_SUB_Level76_Over_Camera	Level up once while Level 76 or Higher	NONE	0			1	11000000|76.000000|GetLevel|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
0041760D	CUT_Challenge_Daily_LevelUp_Different_Variant2_SUB_at_VTecAgriculturalCenter_Level20_Camera	Level up in Vault-Tec Agricultural Research Center while under Level 10	NONE	0			2	10100000|10.000000|GetLevel|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|LocForestVaultTecAgCenterLocation "Vault-Tec Agricultural Research Center" [LCTN:0000FBB9]|00 00 00 00|0|-1|Subject|																																																		
0041760E	CUT_Challenge_Daily_LevelUp_Different_Variant4_SUB_at_Workshop_Level20_Camera	Level up in a Workshop while under Level 20	NONE	0			2	10000000|1.000000|LocationHasKeyword|00 00 00|9C 43|LocTypeWorkshop [KYWD:000234F1]|00 00 00 00|0|-1|Subject|	10100000|20.000000|GetLevel|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																		
0041760F	CUT_Challenge_Daily_LevelUp_Different_Variant4_SUB_Wearing_Sleepwear_Camera	Level up while wearing Sleepwear	NONE	0			1	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeSleepwear [KYWD:00486835]|00 00 00 00|0|-1|Subject|																																																			
00417610	CUT_Challenge_Daily_LevelUp_Different_Variant1_SUB_Wearing_Responder_Camera	Level up while wearing Responder Gear	NONE	0			1	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeResponders [KYWD:0043A189]|00 00 00 00|0|-1|Subject|																																																			
00417611	CUT_Challenge_Daily_LevelUp_Different_Variant4_SUB_Wielding_Axe_Camera	Level up while wielding an Axe	NONE	0			1	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|WeaponTypeAxe [KYWD:0033AB1D]|00 00 00 00|0|-1|Subject|																																																			
00417612	CUT_Challenge_Daily_LevelUp_Different_Variant1_SUB_Wielding_ProtestSign_Camera	Level up while wielding a Protest Sign	NONE	0			1	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|WeaponTypeProtestSign [KYWD:00452E47]|00 00 00 00|0|-1|Subject|																																																			
00417613	CUT_Challenge_Daily_LevelUp_Different_Variant2_SUB_While_in_PowerArmor_Camera	Level up while in Power Armor	NONE	0			1	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ArmorTypePower [KYWD:0004D8A1]|00 00 00 00|0|-1|Subject|																																																			
00417614	CUT_Challenge_Daily_LevelUp_Different_Variant2_SUB_while_WellFed_Camera	Level up while Well Fed	NONE	0			1	10000000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_WellFed_AbFortifyHealth "Well Fed - Fortify Health" [MGEF:0004E0CB]|00 00 00 00|0|-1|Subject|																																																			
00417615	CUT_Challenge_Daily_LevelUp_Different_Variant2_SUB_while_PvP_Camera	Level up while engaged in PvP	NONE	0			1	10000000|1.000000|IsEngagedInPvP|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
00417616	CUT_Challenge_Daily_LevelUp_Different_Variant3_SUB_while_PvP_Camera	Level up while engaged in PvP	NONE	0			1	10000000|1.000000|IsEngagedInPvP|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
00417617	CUT_Challenge_Daily_LevelUp_Different_Variant4_SUB_while_PvP_Camera	Level up while engaged in PvP	NONE	0			1	10000000|1.000000|IsEngagedInPvP|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
00417618	CUT_Challenge_Daily_LevelUp_Different_Variant1_SUB_while_Naked_Camera	Level up while Naked	NONE	0			1	10000000|1.000000|GetVATSMode|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
00417619	CUT_Challenge_Daily_LevelUp_Different_Variant3_META_Camera	Level up while ...		0			0																																																				
0041761A	CUT_Challenge_Daily_LevelUp_Different_Variant4_META_Camera	Level up while ...		0			0																																																				
004176E4	CUT_Challenge_Weekly_Picture_Players_SUB_Lvl76Player_Camera	Take a Camera Picture of a Player who is Level 76	NONE	0			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|9C 43|Challenge_Weekly_Picture_Players_SUB_Lvl76Player_Camera_Condition [CNDF:00536F8A]|00 00 00 00|0|1|Target List|																																																			
004176E5	CUT_Challenge_Weekly_Picture_Players_SUB_Sunglasses_NukedRegion_Camera	Take a Camera Picture of a Player wearing Sunglasses in a Nuked Region	NONE	0			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|9C 43|Challenge_Weekly_Picture_Players_SUB_Sunglasses_NukedRegion_Camera_Condition [CNDF:00536FC1]|00 00 00 00|0|1|Target List|																																																			
004176E6	CUT_Challenge_Weekly_Picture_Players_SUB_Player_wearing_Naked_Camera	Take a Camera Picture of a Player who is Naked	NONE	0			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|9C 43|Challenge_Weekly_Picture_Players_SUB_Player_wearing_Naked_Camera_Condition [CNDF:00536FE1]|00 00 00 00|0|1|Target List|																																																			
004176E7	CUT_Challenge_Weekly_Picture_Players_SUB_Sleepwear_Night_Camera	Take a Camera Picture of a Player wearing Sleepwear at Night	NONE	0			2	10000000|1.000000|IsTrueForConditionForm|00 00 00|9C 43|Challenge_Weekly_Picture_Players_SUB_Sleepwear_Night_Camera_Condition [CNDF:00536FC3]|00 00 00 00|0|1|Target List|	10000000|1.000000|IsTimeSpanAnyNight|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																		
0041F3EF	CUT_Challenge_Daily_Kill_Radroaches_ToxicValley_Camera	Kill Radroaches in the Toxic Valley	NONE	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|RegionToxicValleyLocation "Toxic Valley" [LCTN:00088ABA]|00 00 00 00|0|-1|Subject|																																																			
0041F3F0	CUT_Challenge_Daily_Kill_Megasloth_in_CranberryBog_Camera	Kill a Megasloth in the Cranberry Bog	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|RegionCranberryBogLocation "Cranberry Bog" [LCTN:000012A2]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetIsRace|00 00 00|9C 43|MegaSlothRace "Megasloth" [RACE:0013BA06]|00 00 00 00|0|-1|Target|																																																		
0041F3F1	CUT_Challenge_Daily_Kill_MoleratBroodMother_Camera	Kill a Mole Rat Brood Mother	NONE	0			2	10000000|1.000000|GetIsRace|00 00 00|9C 43|MoleratRace "Mole Rat" [RACE:0001D810]|00 00 00 00|0|-1|Target|	10000000|1.000000|HasKeyword|00 00 00|9C 43|ActorTypeMoleratBroodMother [KYWD:003D6B8D]|00 00 00 00|0|-1|Target|																																																		
0041F3F2	CUT_Challenge_Daily_Kill_Radscorpions_in_SavageDivide_Camera	Kill Radscorpions in the Savage Divide	NONE	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|RegionMountainLocation "Savage Divide" [LCTN:001789F8]|00 00 00 00|0|-1|Subject|																																																			
0041F3F3	CUT_Challenge_Daily_Kill_Anglers_in_Mire_Camera	Kill Anglers in the Mire	NONE	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|RegionSwampForestLocation "The Mire" [LCTN:000045E1]|00 00 00 00|0|-1|Subject|																																																			
0041F3F4	CUT_Challenge_Daily_Kill_Gulper_in_GulperLagoon_Camera	Kill a Gulper at the Gulper Lagoon	NONE	0			3	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|LocSwampGulperLagoonLocation "Gulper Lagoon" [LCTN:005253A5]|00 00 00 00|0|-1|Subject|	10010000|1.000000|GetIsRace|00 00 00|9C 43|DLC03_GulperRace "Gulper" [RACE:00110D23]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|9C 43|DLC03_GulperSmallRace "Gulper" [RACE:00111655]|00 00 00 00|0|-1|Target|																																																	
0041F3F5	CUT_Challenge_Daily_Kill_CaveCricket_in_Uncanny_Caverns_Camera	Kill a Cave Cricket in Uncanny Caverns	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|LocMountainsUncannyCavernsInteriorLocation "Uncanny Caverns" [LCTN:00090579]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetIsRace|00 00 00|9C 43|DLC04_CaveCricketRace "Cave Cricket" [RACE:00112A18]|00 00 00 00|0|-1|Target|																																																		
0041F3F6	CUT_Challenge_Daily_Kill_RadAnts_Camera	Kill Rad Ants	NONE	0			0																																																				
0041F3F7	CUT_Challenge_Daily_Kill_Fireflies_Camera	Kill Fireflies	NONE	0			1	10000000|1.000000|GetIsRace|00 00 00|9C 43|FireflyRace "Firefly" [RACE:0026F9F9]|00 00 00 00|0|-1|Target|																																																			
0041F3F8	CUT_Challenge_Daily_Kill_Mirelurks_while_wearing_Fishing_Gear_Camera	Kill Mirelurks while wearing Fishing Clothes and Hat	NONE	0			2	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeFishingOutfit [KYWD:00452E6E]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeFishingHat [KYWD:00452E6D]|00 00 00 00|0|-1|Subject|																																																		
0041F3F9	SCORE_Challenge_Daily_Kill_Wendigo	Kill a Wendigo	Total Creatures Killed	1			1	10000000|1.000000|GetIsRace|00 00 00|00 00|WendigoRace "Wendigo" [RACE:0001554D]|00 00 00 00|0|-1|Target|																																																			
0041F3FA	CUT_Challenge_Daily_Kill_Enemies_at_TylerCountyFairgrounds_while_in_ClownSuit_Camera	Kill Enemies in the Tyler County Fairgrounds while in a full Clown Suit	NONE	0			4	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeClown [KYWD:00416804]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|HatTypeClown [KYWD:0041680D]|00 00 00 00|0|-1|Subject|	10010000|1.000000|GetInCurrentLocation|00 00 00|9C 43|LocForestTylerCountyFairgroundsLocation "Tyler County Fairgrounds" [LCTN:000A1B7E]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|LocForestTylerCountyTrackLocation "Tyler County Dirt Track" [LCTN:002DE57D]|00 00 00 00|0|-1|Subject|																																																
0041F3FB	SCORE_Challenge_Daily_Kill_Sheepsquatch	Epic - Kill a Sheepsquatch	Total Enemies Killed	1			1	10000000|1.000000|GetIsRace|00 00 00|00 00|SheepsquatchRace "Sheepsquatch" [RACE:00479D50]|00 00 00 00|0|-1|Target|																																																			
004219EC	CUT_Challenge_Daily_Picture_Players_Wearing_Costumes_at_Vault76_Camera	Take a Camera Picture of a Costumed Player outside of Vault 76	NONE	0			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|9C 43|Challenge_Daily_Picture_Players_Wearing_Costumes_at_Vault76_Camera_Condition [CNDF:00536F9C]|00 00 00 00|0|1|Target List|																																																			
004219ED	CUT_Challenge_Daily_Kill_RadStag_during_RadStorm_Camera	Kill a Radstag during a Radstorm	NONE	0			0																																																				
004219EE	CUT_Challenge_Daily_Kill_RadStag_during_RadStorm_Camera_2	Kill a Radstag	NONE	0			0																																																				
004220DC	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic	Tadpole: Medic		8			0																																																				
004220DD	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic_Sub_CraftAntibiotics	Craft Antibiotics	Item Crafted	0			1	10000000|1.000000|GetIsID|00 00 00|94 43|SURV_DiseaseCure_Antibiotics "Antibiotics" [ALCH:003E08A9]|00 00 00 00|0|-1|Target|																																																			
004220DE	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic_Sub_CraftDiseaseCure	Craft Disease Cure	Item Crafted	0			1	10000000|1.000000|GetIsID|00 00 00|94 43|SURV_DiseaseCure_HerbalMedicine "Disease Cure" [ALCH:003E08A8]|00 00 00 00|0|-1|Target|																																																			
004220DF	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic_Sub_CraftHealingSalve	Craft Healing Salve	Item Crafted	0			1	10000000|1.000000|GetIsID|00 00 00|94 43|HealingSalve "Healing Salve" [ALCH:000522F7]|00 00 00 00|0|-1|Target|																																																			
004220E0	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic_Sub_PassKnowledgeExam	Pass "Medic" knowledge exam at an exam terminal	Script				0																																																				
004220E1	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic_Sub_UseStimpak	Use a Stimpak	Items Consumed	0			1	10000000|1.000000|GetIsID|00 00 00|94 43|Stimpak "Stimpak" [ALCH:00023736]|00 00 00 00|0|-1|Target|																																																			
004220E2	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic_Sub_UseStimpakDiffuser	Use a Stimpak Diffuser	Items Consumed	0			1	10000000|1.000000|GetIsID|00 00 00|94 43|StimGas "Stimpak Diffuser" [ALCH:0041557C]|00 00 00 00|0|-1|Target|																																																			
004220E3	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic_Sub_UseStimpakDiluted	Use a Stimpak: Diluted	Items Consumed	0			1	10000000|1.000000|GetIsID|00 00 00|94 43|StimpakDiluted "Stimpak: Diluted" [ALCH:003078C2]|00 00 00 00|0|-1|Target|																																																			
004220E4	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic_Sub_UseStimpakSuper	Use a Stimpak: Super	Items Consumed	0			1	10000000|1.000000|GetIsID|00 00 00|94 43|SuperStimpak "Stimpak: Super" [ALCH:00117DF9]|00 00 00 00|0|-1|Target|																																																			
00422139	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter	Tadpole: Hunter		9			0																																																				
0042213A	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_CookMeal	Cook a meal with Radstag, Yao Guai, or Wolf meat	Item Crafted	0			5	10010000|1.000000|GetIsID|00 00 00|94 43|RadStagMeatCooked "Grilled Radstag" [ALCH:00046952]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsID|00 00 00|94 43|RadStagMeatTastyStew "Radstag Stew" [ALCH:0004696A]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsID|00 00 00|94 43|YaoGuaiMeatCooked "Yao Guai Ribs" [ALCH:00046955]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsID|00 00 00|94 43|YaoGuaiMeatTasty "Tasty Yao Guai Roast" [ALCH:0004696D]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsID|00 00 00|94 43|WolfMeatCooked "Wolf Ribs" [ALCH:001113DF]|00 00 00 00|0|-1|Target|																																															
0042213B	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_KillRadstagBlackPowderWeapon	Kill a Radstag with a Black Powder Weapon	Rad Stags Slaughtered	1			1	10000000|1.000000|WornHasKeyword|00 00 00|00 00|WeaponTypeBlackPowder [KYWD:0034EBD2]|00 00 00 00|0|-1|Subject|																																																			
0042213C	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_KillRadstagCrossbow	Kill a Radstag with a Crossbow	Rad Stags Slaughtered	0			1	10000000|1.000000|WornHasKeyword|00 00 00|94 43|ma_Crossbow [KYWD:0032CEDD]|00 00 00 00|0|-1|Subject|																																																			
0042213D	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_KillRadstagHuntingRifle	Kill a Radstag with a Hunting Rifle	Rad Stags Slaughtered	0			1	10000000|1.000000|WornHasKeyword|00 00 00|94 43|ma_HuntingRifle [KYWD:00050F1E]|00 00 00 00|0|-1|Subject|																																																			
0042213E	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_KillWolfKnife	Kill a Wolf with a knife	Mutated Wolves Killed	0			1	10000000|1.000000|WornHasKeyword|00 00 00|94 43|WeaponTypeKnives [KYWD:0033AB1C]|00 00 00 00|0|-1|Subject|																																																			
0042213F	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_KillYaoGuaiAutomaticWeapon	Kill a Yao Guai with an Automatic Weapon	Yao Guais Killed	1			1	10000000|1.000000|WornHasKeyword|00 00 00|00 00|WeaponTypeAutomatic [KYWD:0004A0A2]|00 00 00 00|0|-1|Subject|																																																			
00422140	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_KillYaoGuaiShotgun	Kill a Yao Guai with a shotgun	Yao Guais Killed	0			1	10000000|1.000000|WornHasKeyword|00 00 00|94 43|WeaponTypeShotgun "Shotgun" [KYWD:00226454]|00 00 00 00|0|-1|Subject|																																																			
00422141	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_KillYaoGuaiSyringer	Kill a Yao Guai with a Pipe Syringer	Yao Guais Killed	0			1	10000000|1.000000|WornHasKeyword|00 00 00|94 43|ma_PipeSyringer [KYWD:0014DBB2]|00 00 00 00|0|-1|Subject|																																																			
00422142	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter_Sub_PassKnowledgeExam	Pass "Hunter" knowledge exam at an exam terminal	Script				0																																																				
00422162	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Codebreaker	Tadpole: Codebreaker		6			0																																																				
00422163	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Codebreaker_Sub_HackTerminalsLvl0	Hack into skill level "0" terminals	Easy Computers Hacked				0																																																				
00422164	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Codebreaker_Sub_HackTerminalsLvl1	Hack into skill level "1" terminals	Average Computers Hacked				0																																																				
00422165	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Codebreaker_Sub_HackTerminalsLvl2	Hack into skill level "2" terminals	Hard Computers Hacked				0																																																				
00422166	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Codebreaker_Sub_HackTerminalsLvl3	Hack into skill level "3" terminals	Very Hard Computers Hacked				0																																																				
00422167	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Codebreaker_Sub_PassKnowledgeExam	Pass "Codebreaker" knowledge exam at an exam terminal	Script				0																																																				
00422168	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Codebreaker_Sub_SolveNukeCodeSequence	Solve a nuke launch code sequence by launching a nuke	Total Meltdowns				0																																																				
0042217B	Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Swimmer	Tadpole: Swimmer		6			0																																																				
