ARMO_FormID	ARMO_EDID	ARMO_FULL	KeywordCount	DATA_Value	DATA_Weight	DATA_Health	DAMA_Energy_Amount	DAMA_Energy_Curve	DAMA_Fire_Amount	DAMA_Fire_Curve	DAMA_Cryo_Amount	DAMA_Cryo_Curve	DAMA_Poison_Amount	DAMA_Poison_Curve	DAMA_Rad_Amount	DAMA_Rad_Curve	DAMA_Physical_Amount	DAMA_Physical_Curve	APPR_SlotCount	APPR_1	APPR_2	APPR_3	APPR_4	APPR_5	APPR_6	APPR_7	APPR_8	APPR_9	APPR_10	APPR_11	APPR_12	APPR_13	APPR_14	CVT1_DurabilityMin	CVT2_CondDmgScaleFactor	CVT3_DurabilityMax	ModelCount	Model1	Model2	Model3	Model4	Model5	Model6	Model7	Model8	Model9	Model10	Model11	Model12	Model13	Model14	Model15	Model16	Model17	Model18	Model19	Model20	Model21	Model22	Model23	Model24	Model25	Model26	Model27	Model28
0018E413	Armor_RaiderMod_ArmRight	Raider Right Arm	0	30	0.500000	100	0	CT_Player_Armor_Universal_Tier06	0	CT_Player_Armor_Universal_Tier12	0	CT_Player_Armor_Universal_Tier06	0	CT_Player_Armor_Universal_Tier07	0	CT_Player_Armor_Universal_Tier04	0	CT_Player_Armor_Universal_Tier11	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	6	AA_RaiderMod_RArmLite:0018E412	AA_RaiderMod_RArmMed:0018E406	AA_RaiderMod_RArmHvy:0018E3FC	AA_RaiderMod2_RArmHvy0:001E09E2	AA_RaiderMod2_RArmHvy1:001E09E3	AA_RaiderMod2_RArmHvy2:001E09E4																						
0018E415	Armor_RaiderMod_Torso	Raider Chest Piece	0	50	1.010000	100	0	CT_Player_Armor_Universal_Tier09	0	CT_Player_Armor_Universal_Tier17	0	CT_Player_Armor_Universal_Tier09	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier06	0	CT_Player_Armor_Universal_Tier16	12	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_customName:Unique Effect	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods			Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	15	AA_RaiderMod_TorsoLite5:0018E414	AA_RaiderMod_TorsoLite6:0001B390	AA_RaiderMod_TorsoLite3:0001B391	AA_RaiderMod_TorsoLite1:0001B392	AA_RaiderMod_TorsoLite2:0001B396	AA_RaiderMod_TorsoLite4:0001B398	AA_RaiderMod_TorsoMedium:0018E40A	AA_RaiderMod2_TorsoHvy06:0020E224	AA_RaiderMod2_TorsoHvy01:001E09DC	AA_RaiderMod2_TorsoHvy1:001E09DA	AA_RaiderMod2_TorsoHvy2:001E09DB	AA_RaiderMod2_TorsoHvy02:0020E220	AA_RaiderMod2_TorsoHvy03:0020E221	AA_RaiderMod2_TorsoHvy04:0020E222	AA_RaiderMod2_TorsoHvy05:0020E223													
0018E417	Headwear_RaiderMod_Hood1	Sack Hood	0	5	0.100000	0													1	ap_Armor_SURV_Description:																	1	AA_Headwear_RaiderMod_Hood1:0018E416																											
0018E419	Headwear_RaiderMod_Hood2	Sack Hood with Hoses	0	5	0.100000	0													1	ap_Armor_SURV_Description:																	1	AA_Headwear_RaiderMod_Hood2:0018E418																											
0018E41B	Headwear_RaiderMod_Hood3	Sack Hood with Straps	0	5	0.100000	0													1	ap_Armor_SURV_Description:																	1	AA_Headwear_RaiderMod_Hood3:0018E41A																											
001909D1	ArmorPoweredFrameAtomCat_DONOTDELETE	Powered Armor Frame AtomCat	0	0	0.000000	0													5	ap_PowerArmor_BatteryMod:Battery	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	AAPowerArmorFrameAtomCat:001909D2																											
001909D5	ArmorPoweredFrameWastelander_DONOTDELETE	Powered Armor Frame AtomCat	0	0	0.000000	0													5	ap_PowerArmor_BatteryMod:Battery	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	AAPowerArmorFrameWastelander:001909D3																											
001909D6	ArmorPoweredFrameRaider_DONOTDELETE	Powered Armor Frame AtomCat	0	0	0.000000	0													5	ap_PowerArmor_BatteryMod:Battery	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	AAPowerArmorFrameRaider:001909D8																											
001921D6	ATX_Clothes_CaitOutfit	Cait's Outfit	0	0	0.100000	0													0																		3	ATX_AAClothesCait:001921D5	ATX_AAClothesCaitBandolier:001921D7	NakedHands:00000D6C																									
001955A7	SkinDeathclawAlbino		0	0	0.000000	0													5	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	DeathclawWholeAlbino:001955A8																											
001955AB	SkinDeathclawAlpha		0	0	0.000000	0													5	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	DeathclawWholeAlpha:001955AA																											
001955AE	SkinDeathclawMatriarch		0	0	0.000000	0													5	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	DeathclawWholeMatriarch:001955AD																											
001955B1	SkinDeathclawSavage		0	0	0.000000	0													5	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	DeathclawWholeSavage:001955B0																											
001955B4	SkinDeathclawGlowing		0	0	0.000000	0													5	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	DeathclawWholeGlowing:001955B3																											
00198B13	ArmorPoweredFrameBOS_DONOTDELETE	Powered Armor Frame AtomCat	0	0	0.000000	0													5	ap_PowerArmor_BatteryMod:Battery	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	AAPowerArmorFrameRaider:001909D8																											
001999FB	SkinMirelurkRazorClaw		0	0	0.000000	0													0																		1	MirelurkRazorClaw:001999FA																											
001999FF	SkinMirelurkGlowing		0	0	0.000000	0													0																		1	MirelurkGlowing:001999FE																											
0019EFE0	SkinTurretWorkshop		0	0	0.000000	0													0																		1	TurretWorkshopAA:0019EFDF																											
001A4B24	SkinMirelurkDeepKing	Deep King	0	0	0.000000	0													0																		1	MirelurkDeepKingAA:001A4B23																											
001A4B26	SkinMirelurkGlowingKing	Deep King	0	0	0.000000	0													0																		1	MirelurkGlowingKingAA:001A4B25																											
0002B4D7	HandyArtObjectsFX		0	0	0.000000	0													4	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬														2	HandyBoosterFXAA:000432AB	HandyHoverFXAA:000432AA																										
0003D414	SkinRadStagAlbino		0	0	0.000000	0													0																		1	RadStagAlbino:0003D413																											
0003D417	SkinRadStagCorrupted		0	0	0.000000	0													0																		1	RadStagCorrupted:0003D416																											
0003D41A	SkinRadStagFawn		0	0	0.000000	0													0																		1	RadStagFawn:0003D419																											
0003D41D	SkinRadStagGlowing		0	0	0.000000	0													0																		1	RadStagGlowing:0003D41C																											
00042565	ATX_Headwear_FlightHelmet	Yellow Flight Helmet	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	2	AA_Headwear_FlightHelmet:00042564	AAHeadwear_HelmetFlightCap:0022DA5B																										
0004322C	ATX_Headwear_FlightHelmetRed	Red Flight Helmet	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	2	AA_Headwear_FlightHelmetRed:0004322B	AAHeadwear_HelmetFlightCap:0022DA5B																										
000498E0	SkinMoleratBroodmother		0	0	0.000000	0													0																		1	MoleratBroodmother:000498DF																											
0005E148	CreatureClothes_FeralGhoulDressColor		0	0	0.100000	0													0																		1	FeralGhoulDressColorAA:0005E147																											
0005E173	CreatureClothes_FeralGhoulPantsColor		0	0	0.100000	0													0																		1	FeralGhoulPantsColorAA:0005E14C																											
0005E17B	CreatureClothes_FeralGhoulShortsColor		0	0	0.100000	0													0																		1	FeralGhoulShortsColorAA:0005E17A																											
0005E186	CreatureClothes_FeralGhoulDressPink		0	0	0.100000	0													0																		1	FeralGhoulDressPinkAA:0005E184																											
0006388E	CreatureClothes_FeralGhoulReaverArmor		0	0	0.100000	0													0																		1	FeralGhoulReaverArmorAA:0006388D																											
00063891	CreatureClothes_FeralGhoulReaverArmor2		0	0	0.100000	0													0																		1	FeralGhoulReaverArmor2AA:00063890																											
00063895	CreatureClothes_FeralGhoulReaverArmor3		0	0	0.100000	0													0																		1	FeralGhoulReaverArmor3AA:00063894																											
0007154C	SkinMirelurkSpawn		0	0	0.000000	0													0																		1	MirelurkSpawnAA:0007154B																											
00082901	SkinYaoGuaiRabid		0	0	0.000000	0													0																		2	FEVHoundWholeAA:00090C34	YaoGuaiRabidAA:000828D9																										
00082902	SkinYaoGuaiGlowing		0	0	0.000000	0													0																		2	FEVHoundWholeAA:00090C34	YaoGuaiGlowingAA:00082900																										
00082904	SkinYaoGuaiShaggy		0	0	0.000000	0													0																		2	FEVHoundWholeAA:00090C34	YaoGuaiShaggyAA:00082903																										
00082907	SkinYaoGuaiLumbering		0	0	0.000000	0													0																		2	FEVHoundWholeAA:00090C34	YaoGuaiLumberingAA:00082906																										
0008290A	SkinYaoGuaiDusky		0	0	0.000000	0													0																		2	FEVHoundWholeAA:00090C34	YaoGuaiDuskyAA:00082909																										
000976B7	ATX_Armor_Vault111Clean_Underwear	Vault 111 Jumpsuit - New	0	0	1.000000	0													0																		1	ATX_AAVault111SuitClean:000976B6																											
0009AC97	CUT_Clothes_PrewarSweaterVest_01_Clean	Covert Sweater Vest	0	10	0.100000	0													0																		2	AAClothesSweaterVest:000DFFC4	NakedHands:00000D6C																										
000A074B	SkinFeralGhoulWitheredHead4		0	0	0.000000	0													0																		1	FeralGhoulWitheredHead4:000A073F																											
000A074C	CreatureClothes_FeralGhoulShortsRndColor		0	0	0.100000	0													0																		1	FeralGhoulShortsRndColorAA:00123D8B																											
000A074D	SkinFeralGhoulWithered		0	0	0.000000	0													0																		1	FeralGhoulWitheredWhole:000A073E																											
000A0751	CreatureClothes_FeralGhoulArmwrapsRndColor		0	0	0.100000	0													0																		1	FeralGhoulArmwrapsAA:00123D8E																											
000A0754	CreatureClothes_FeralGhoulShirtShreddedRndColor		0	0	0.100000	0													0																		1	FeralGhoulShirtShreddedRndColorAA:000A0724																											
000A0755	CreatureClothes_FeralGhoulShortsShreddedRndColor		0	0	0.100000	0													0																		1	FeralGhoulShortsRndColorAA:00123D8B																											
000A0757	CreatureClothes_FeralGhoulDressRndColor		0	0	0.100000	0													0																		1	FeralGhoulDressRndColorAA:0007ED0E																											
000A0758	CreatureClothes_FeralGhoulPantsRndColor		0	0	0.100000	0													0																		1	FeralGhoulPantsRndColorAA:0007ED0A																											
000A075F	CreatureClothes_FeralGhoulShirtSmallRndColor		0	0	0.100000	0													0																		1	FeralGhoulShirtSmallRndColorAA:0007ED19																											
000A0760	CreatureClothes_FeralGhoulShirtRndColor		0	0	0.100000	0													0																		1	FeralGhoulShirtRndColorAA:0007ED0C																											
000A0761	SkinFeralGhoulWitheredHead3		0	0	0.000000	0													0																		1	FeralGhoulWitheredHead3:000A0748																											
000A0762	SkinFeralGhoulGengrenous		0	0	0.000000	0													0																		1	FeralGhoulWhole:0006B4ED																											
000A0763	SkinFeralGhoulShadow		0	0	0.000000	0													0																		1	FeralGhoulWholeShadow:000A0749																											
000A0764	CreatureClothes_FeralGhoulShirtSmallBloody		0	0	0.100000	0													0																		1	FeralGhoulBloodyShirtSmAA:000A0733																											
000A0765	CreatureClothes_FeralGhoulShirtBloody		0	0	0.100000	0													0																		1	FeralGhoulBloodyShirtAA:000A0732																											
000A0766	CreatureClothes_FeralGhoulBloodyHands		0	0	0.100000	0													0																		1	FeralGhoulBloodyHandsAA:000A0746																											
000A0767	SkinFeralGhoulBloodyHead2		0	0	0.000000	0													0																		1	FeralGhoulBloodyHead2:000A0745																											
000A0768	CreatureClothes_FeralGhoulBloodyPants		0	0	0.100000	0													0																		1	FeralGhoulBloodyPantsAA:000A0747																											
000A0769	SkinFeralGhoulWitheredHead2		0	0	0.000000	0													0																		1	FeralGhoulWitheredHead2:000A072C																											
000A076A	SkinFeralGhoulWitheredHead1		0	0	0.000000	0													0																		1	FeralGhoulWitheredHead1:000A0727																											
000A96BA	SkinFeralGhoulGlowingPutridB		0	0	0.000000	0													0																		1	FeralGhoulGlowingPutridWholeB:000A96B8																											
000A96BB	SkinFeralGhoulGlowingPutrid		0	0	0.000000	0													0																		1	FeralGhoulGlowingPutridWhole:000A96B9																											
000A96BC	SkinFeralGhoulGlowingBloated		0	0	0.000000	0													0																		1	FeralGhoulGlowingBloated:000A96B7																											
000B03B2	SkinFeralGhoulBubble1c		0	0	0.000000	0													0																		1	FeralGhoulWholeBubble1c:000B0393																											
000B03B3	SkinFeralGhoulBubble1b		0	0	0.000000	0													0																		1	FeralGhoulWholeBubble1b:000B03B0																											
000B03B4	SkinFeralGhoulHeadBubble1		0	0	0.000000	0													0																		1	FeralGhoulHeadBubble1:000B03AE																											
000B03B5	SkinFeralGhoulBubble1a		0	0	0.000000	0													0																		1	FeralGhoulWholeBubble1a:000B03B1																											
000B03B6	SkinBloatflyDark		0	0	0.000000	0													0																		2	BloatflyWholeFatAA:000B03AC	HoverFXAA:0002B4D6																										
000B03B7	SkinBloatflyColor		0	0	0.000000	0													0																		2	HoverFXAA:0002B4D6	BloatflyWholeColorAA:000B03AB																										
000B03BC	SkinFeralGhoulHeadBubble2		0	0	0.000000	0													0																		1	FeralGhoulHeadBubble2:000B03A7																											
000B03BD	SkinFeralGhoulHeadBubble3		0	0	0.000000	0													0																		1	FeralGhoulHeadBubble3:000B03A5																											
000B03BE	SkinBloatflyGlow		0	0	0.000000	0													0																		2	HoverFXAA:0002B4D6	BloatflyWholeGlowAA:000B03AA																										
000B03BF	SkinFeralGhoulHeadBubble4		0	0	0.000000	0													0																		1	FeralGhoulHeadBubble4:000B03A4																											
000B03C0	SkinFeralGhoulBubble2b		0	0	0.000000	0													0																		1	FeralGhoulWholeBubble2b:000B039B																											
000B03C1	SkinFeralGhoulBubble2a		0	0	0.000000	0													0																		1	FeralGhoulWholeBubble2a:000B0392																											
000B2BF1	SkinRaiderDog		0	0	0.000000	0													0																		1	RaiderDogAA:000B2BF0																											
000BEDF2	SkinBloodbugVampJuvi		0	0	0.000000	0													0																		3	HoverFXAA:0002B4D6	BloodbugHair:000D15EB	BloodbugWholeVampJuvi:000BEDF1																									
000BEDF3	SkinBloodbugVampTeen		0	0	0.000000	0													0																		3	HoverFXAA:0002B4D6	BloodbugHair:000D15EB	BloodbugWholeVampTeen:000BEDF0																									
000BEDF4	SkinBloodbugVampAdult		0	0	0.000000	0													0																		3	HoverFXAA:0002B4D6	BloodbugHair:000D15EB	BloodbugWholeVampAdult:000BEDEF																									
000BEDF5	SkinBloodbugRedAdult		0	0	0.000000	0													0																		2	HoverFXAA:0002B4D6	BloodbugWholeRedAdult:000BEDEC																										
000BEDF6	SkinBloodbugRedJuvi		0	0	0.000000	0													0																		2	HoverFXAA:0002B4D6	BloodbugWholeRedJuvi:000BEDEE																										
000BEDF7	SkinBloodbugRedTeen		0	0	0.000000	0													0																		2	HoverFXAA:0002B4D6	BloodbugWholeRedTeen:000BEDED																										
000C978E	SkinStingwingFat		0	0	0.000000	0													0																		2	HoverFXAA:0002B4D6	StingwingFatAA:000C978D																										
000C978F	SkinStingwingGlow		0	0	0.000000	0													0																		2	HoverFXAA:0002B4D6	StingwingGlowAA:000C978C																										
000C9790	SkinBloodbugBaseAdultGlow		0	0	0.000000	0													0																		2	HoverFXAA:0002B4D6	BloodbugWholeGlow:000C978A																										
000C9791	SkinStingwingThin		0	0	0.000000	0													0																		2	StingwingThinAA:000C978B	HoverFXAA:0002B4D6																										
000D4166	ATX_Headwear_FlightHelmetBrown	Brown Flight Helmet	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	2	AA_Headwear_FlightHelmetBrown:000D415C	AAHeadwear_HelmetFlightCap:0022DA5B																										
0013879C	SkinMirelurkBarnacleMax01		0	0	0.000000	0													0																		1	MirelurkBarnacleMax01AA:0013878E																											
0013879D	SkinMirelurkBarnacleMax02		0	0	0.000000	0													0																		1	MirelurkBarnacleMax02AA:0013878F																											
0013879E	SkinMirelurkBarnacleMax03		0	0	0.000000	0													0																		1	MirelurkBarnacleMax03AA:00138790																											
0013879F	SkinMirelurkBarnacleMega01		0	0	0.000000	0													0																		1	MirelurkBarnacleMega01AA:00138791																											
001387A0	SkinMirelurkBarnacleMega02		0	0	0.000000	0													0																		1	MirelurkBarnacleMega02AA:00138792																											
001387A1	SkinMirelurkBarnacleMin01		0	0	0.000000	0													0																		1	MirelurkBarnacleMin01AA:00138793																											
001387A2	SkinMirelurkBarnacleMin02		0	0	0.000000	0													0																		1	MirelurkBarnacleMin02AA:00138794																											
001387A3	SkinMirelurkBarnacleMin03		0	0	0.000000	0													0																		1	MirelurkBarnacleMin03AA:00138795																											
001387A4	SkinMirelurkBarnacleMin04		0	0	0.000000	0													0																		1	MirelurkBarnacleMin04AA:00138796																											
001387A5	SkinMirelurkFishingnet01		0	0	0.000000	0													0																		1	MirelurkFishingnet01AA:00138797																											
001387A6	SkinMirelurkSeaweed01		0	0	0.000000	0													0																		1	MirelurkSeaweed01AA:00138799																											
001387A7	SkinMirelurkSeaweed01vine		0	0	0.000000	0													0																		2	MirelurkSeaweed01AA:00138799	MirelurkVine01AA:0013879B																										
001387A8	SkinMirelurkSeaweed02		0	0	0.000000	0													0																		1	MirelurkSeaweed02AA:0013879A																											
001387A9	SkinMirelurkSeaweed02vine		0	0	0.000000	0													0																		2	MirelurkSeaweed02AA:0013879A	MirelurkVine01AA:0013879B																										
001387AA	SkinMirelurkVine01		0	0	0.000000	0													0																		1	MirelurkVine01AA:0013879B																											
0013D65E	ATX_Clothes_PrewarShortSleevesAndSlacks_Clean	Checkered Shirt and Slacks	0	0	0.100000	0													0																		2	AAClothesShortSleevesAndSlacks:0013D65D	NakedHands:00000D6C																										
00140CE4	HandyArtObjectsPrewarFX		0	0	0.000000	0													4	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬														2	HandyHoverPrewarFXAA:00140CDE	HandyBoosterFXAA:000432AB																										
00140D16	SkinMirelurkDirtGravel		0	0	0.000000	0													0																		1	MirelurkDirtGravelAA:00140D13																											
00140D19	SkinMirelurkCaveMud		0	0	0.000000	0													0																		1	MirelurkCaveMudAA:00140D18																											
00140D85	SkinMirelurkNestMud		0	0	0.000000	0													0																		1	MirelurkNestMudAA:00140D1A																											
00140D86	SkinMirelurkRiverbedRocks		0	0	0.000000	0													0																		1	MirelurkRiverbedRocksAA:00140D1B																											
00140D87	SkinMirelurkRiverbedRocksWet01		0	0	0.000000	0													0																		1	MirelurkRiverbedRocksWet01AA:00140D2C																											
00140D88	SkinMirelurkRiverbedRocksWet02		0	0	0.000000	0													0																		1	MirelurkRiverbedRocksWet02AA:00140D2D																											
00140D89	SkinMirelurkSandRocksWet		0	0	0.000000	0													0																		1	MirelurkRocksSandWetAA:00140D2E																											
00140F05	SkinMirelurkWaterDrops		0	0	0.000000	0													0																		1	MirelurkWaterDropsAA:00140F03																											
001428EE	SkinMirelurkHunterDirt	MirelurkHunter	0	0	0.000000	0													0																		1	MirelurkHunterDirtAA:001428E5																											
00142910	SkinMirelurkHunterCaveMud	MirelurkHunter	0	0	0.000000	0													0																		1	MirelurkHunterCaveMudAA:001428F5																											
00142916	SkinMirelurkHunterNestMud	MirelurkHunter	0	0	0.000000	0													0																		1	MirelurkHunterNestMudAA:00142909																											
0014292F	SkinMirelurkHunterSandRock	MirelurkHunter	0	0	0.000000	0													0																		1	MirelurkHunterSandRockWetAA:0014290A																											
00142939	SkinMirelurkHunterWater	MirelurkHunter	0	0	0.000000	0													0																		1	MirelurkHunterWaterAA:00142938																											
0014616D	SkinNaked_UnderwearWhite		0	0	0.000000	0													0																		2	NakedHands:00000D6C	AAClothesUnderwear:0014616C																										
