FormID	EDID	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	Cond53	Cond54	Cond55	Cond56	Cond57	Cond58	Cond59	Cond60	Cond61	Cond62	Cond63	Cond64	Cond65	Cond66	Cond67	Cond68	Cond69	Cond70	Cond71	Cond72	Cond73	Cond74	Cond75	Cond76	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132	Ref133	Ref134	Ref135	Ref136	Ref137	Ref138	Ref139	Ref140	Ref141	Ref142	Ref143	Ref144	Ref145	Ref146	Ref147	Ref148	Ref149	Ref150	Ref151	Ref152	Ref153	Ref154	Ref155	Ref156	Ref157	Ref158	Ref159	Ref160	Ref161	Ref162	Ref163	Ref164	Ref165	Ref166	Ref167	Ref168	Ref169	Ref170	Ref171	Ref172	Ref173	Ref174	Ref175	Ref176	Ref177	Ref178	Ref179	Ref180	Ref181	Ref182	Ref183	Ref184	Ref185	Ref186	Ref187	Ref188	Ref189	Ref190	Ref191	Ref192	Ref193	Ref194	Ref195	Ref196	Ref197	Ref198	Ref199	Ref200	Ref201	Ref202	Ref203	Ref204	Ref205	Ref206	Ref207	Ref208	Ref209	Ref210	Ref211	Ref212	Ref213	Ref214	Ref215	Ref216	Ref217	Ref218	Ref219	Ref220	Ref221	Ref222	Ref223	Ref224	Ref225	Ref226	Ref227	Ref228	Ref229	Ref230	Ref231	Ref232	Ref233	Ref234	Ref235	Ref236	Ref237	Ref238	Ref239	Ref240	Ref241	Ref242	Ref243	Ref244	Ref245	Ref246	Ref247	Ref248	Ref249	Ref250	Ref251	Ref252	Ref253	Ref254	Ref255	Ref256	Ref257	Ref258	Ref259	Ref260	Ref261	Ref262	Ref263
005720A3	COMP_Cond_ActiveQuestTargetActor_Raider	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Raider [GLOB:0055DA1D]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											10	00572042:QuestTargetActor_Raider--ALLY_RaiderPunk:INFO	00582554:QuestTargetActor_Raider--COMP_DUPLICATE000:INFO	00582664:QuestTargetActor_Raider--COMP_Wanderer:INFO	0058287D:QuestTargetActor_Raider--COMP_:INFO	00582C77:QuestTargetActor_Raider--COMP_Beckett:INFO	00582DDF:QuestTargetActor_Raider--COMP_DUPLICATE001:INFO	00583A25:QuestTargetActor_Raider--COMP_DUPLICATE002:INFO	0058F38B:QuestTargetActor_RescueRaider:INFO	0059F249:QuestTargetActor_RaiderRescue--COMP_Wanderer:INFO	0059FBDA:QuestTargetActor_Raider--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																													
0057209E	COMP_Cond_ActiveQuestTargetActor_MrGutsy	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_MrGutsy [GLOB:0055DA18]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	0057202E:QuestTargetActor_MrGutsy--ALLY_RaiderPunk:INFO	00582540:QuestTargetActor_MrGutsy--COMP_DUPLICATE000:INFO	00582650:QuestTargetActor_MrGutsy--COMP_Wanderer:INFO	00582869:QuestTargetActor_MrGutsy--COMP_:INFO	00582C63:QuestTargetActor_MrGutsy--COMP_Beckett:INFO	00582DCB:QuestTargetActor_MrGutsy--COMP_DUPLICATE001:INFO	00583A11:QuestTargetActor_MrGutsy--COMP_DUPLICATE002:INFO	0059FBBE:QuestTargetActor_MrGutsy--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720A0	COMP_Cond_ActiveQuestTargetActor_Protection	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Protectron [GLOB:0055DA1A]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	00572036:QuestTargetActor_Protectron--ALLY_RaiderPunk:INFO	00582548:QuestTargetActor_Protectron--COMP_DUPLICATE000:INFO	00582658:QuestTargetActor_Protectron--COMP_Wanderer:INFO	00582871:QuestTargetActor_Protectron--COMP_:INFO	00582C6B:QuestTargetActor_Protectron--COMP_Beckett:INFO	00582DD3:QuestTargetActor_Protectron--COMP_DUPLICATE001:INFO	00583A19:QuestTargetActor_Protectron--COMP_DUPLICATE002:INFO	0059FBC6:QuestTargetActor_Protectron--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
00572094	COMP_Cond_ActiveQuestTargetActor_Ghouls	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Ghouls [GLOB:00559BAA]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	00572006:QuestTargetActor_FeralGhoul--ALLY_RaiderPunk:INFO	00582514:QuestTargetActor_FeralGhoul--COMP_DUPLICATE000:INFO	00582628:QuestTargetActor_Ghoul--COMP_Wanderer:INFO	0058283D:QuestTargetActor_FeralGhoul--COMP_:INFO	00582C37:QuestTargetActor_FeralGhoul--COMP_Beckett:INFO	00582D9F:QuestTargetActor_FeralGhoul--COMP_DUPLICATE001:INFO	005839E5:QuestTargetActor_FeralGhoul--COMP_DUPLICATE002:INFO	0059FB92:QuestTargetActor_FeralGhoul--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720AE	COMP_Cond_ActiveQuestTargetActor_SuperMutants	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_SuperMutants [GLOB:00559BAB]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	0057206E:QuestTargetActor_SuperMutant--ALLY_RaiderPunk:INFO	00582580:QuestTargetActor_SuperMutant--COMP_DUPLICATE000:INFO	00582690:QuestTargetActor_Supermutant--COMP_Wanderer:INFO	005828A9:QuestTargetActor_SuperMutant--COMP_:INFO	00582CA3:QuestTargetActor_Supermutant--COMP_Beckett:INFO	00582E0B:QuestTargetActor_SuperMutant--COMP_DUPLICATE001:INFO	00583A51:QuestTargetActor_SuperMutant--COMP_DUPLICATE002:INFO	0059FBFE:QuestTargetActor_SuperMutant--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
00572093	COMP_Cond_ActiveQuestTargetActor_FogCrawler	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_FogCrawler [GLOB:0055DA0E]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	00572002:QuestTargetActor_FogCrawler--ALLY_RaiderPunk:INFO	00582510:QuestTargetActor_FogCrawler--COMP_DUPLICATE000:INFO	00582624:QuestTargetActor_FogCrawler--COMP_Wanderer:INFO	00582839:QuestTargetActor_FogCrawler--COMP_:INFO	00582C33:QuestTargetActor_FogCrawler--COMP_Beckett:INFO	00582D9B:QuestTargetActor_FogCrawler--COMP_DUPLICATE001:INFO	005839E1:QuestTargetActor_FogCrawler--COMP_DUPLICATE002:INFO	0059FB8E:QuestTargetActor_FogCrawler--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720AC	COMP_Cond_ActiveQuestTargetActor_SnallyGaster	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_SnallyGaster [GLOB:00571CCA]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	00572066:QuestTargetActor_Snallygaster--ALLY_RaiderPunk:INFO	00582578:QuestTargetActor_Snallygaster--COMP_DUPLICATE000:INFO	00582688:QuestTargetActor_Snallygaster--COMP_Wanderer:INFO	005828A1:QuestTargetActor_Snallygaster--COMP_:INFO	00582C9B:QuestTargetActor_Snallygaster--COMP_Beckett:INFO	00582E03:QuestTargetActor_Snallygaster--COMP_DUPLICATE001:INFO	00583A49:QuestTargetActor_Snallygaster--COMP_DUPLICATE002:INFO	0059FBF6:QuestTargetActor_Snallygaster--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720B5	COMP_Cond_ActiveQuestTargetActor_IsAPerson	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Raider [GLOB:0055DA1D]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											0																																																																																																																																																																																																																																																																							
0057209B	COMP_Cond_ActiveQuestTargetActor_Mirelurks	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Mirelurks [GLOB:0055DA15]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	00572022:QuestTargetActor_Mirelurk--ALLY_RaiderPunk:INFO	00582530:QuestTargetActor_Mirelurk--COMP_DUPLICATE000:INFO	00582644:QuestTargetActor_Mirelurk--COMP_Wanderer:INFO	00582859:QuestTargetActor_Mirelurk--COMP_:INFO	00582C53:QuestTargetActor_Mirelurk--COMP_Beckett:INFO	00582DBB:QuestTargetActor_Mirelurk--COMP_DUPLICATE001:INFO	00583A01:QuestTargetActor_Mirelurk--COMP_DUPLICATE002:INFO	0059FBB2:QuestTargetActor_Mirelurk--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720B1	COMP_Cond_ActiveQuestTargetActor_Toad	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Toad [GLOB:0055DA29]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	0057207A:QuestTargetActor_RadToad--ALLY_RaiderPunk:INFO	0058258C:QuestTargetActor_RadToad--COMP_DUPLICATE000:INFO	0058269C:QuestTargetActor_Toad--COMP_Wanderer:INFO	005828B5:QuestTargetActor_RadToad--COMP_:INFO	00582CAF:QuestTargetActor_RadToad--COMP_Beckett:INFO	00582E17:QuestTargetActor_RadToad--COMP_DUPLICATE001:INFO	00583A5D:QuestTargetActor_RadToad--COMP_DUPLICATE002:INFO	0059FC0A:QuestTargetActor_RadToad--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720A9	COMP_Cond_ActiveQuestTargetActor_Scorpions	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Scorpions [GLOB:0055DA23]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	0057205A:QuestTargetActor_Radscorpion--ALLY_RaiderPunk:INFO	0058256C:QuestTargetActor_Radscorpion--COMP_DUPLICATE000:INFO	0058267C:QuestTargetActor_Radscorpion--COMP_Wanderer:INFO	00582895:QuestTargetActor_Radscorpion--COMP_:INFO	00582C8F:QuestTargetActor_Radscorpion--COMP_Beckett:INFO	00582DF7:QuestTargetActor_Radscorpion--COMP_DUPLICATE001:INFO	00583A3D:QuestTargetActor_Radscorpion--COMP_DUPLICATE002:INFO	0059FBCE:QuestTargetActor_Radscorpion--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720B8	COMP_Cond_ActiveQuestEnemy_Scorchbeast	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Scorchbeast [GLOB:005720B7]|GetValue|00 00 00|14 00|COMP_QuestEnemy [AVIF:00555482]|00 00 00 00|0|-1|Subject|																																																																											0																																																																																																																																																																																																																																																																							
0057208B	COMP_Cond_ActiveQuestTargetActor__Unknown	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy__Unknown [GLOB:00555485]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											16	00571FE2:QuestTargetActor_Unknown--ALLY_RaiderPunk:INFO	005727C0:QuestTargetActor_Rescue--ALLY_RaiderPunk:INFO	005824E8:QuestTargetActor_RescueUnknown--COMP_DUPLICATE000:INFO	005824EC:QuestTargetActor_Unknown--COMP_DUPLICATE000:INFO	00582600:QuestTargetActor_Rescue_Unknown--COMP_Wanderer:INFO	00582604:QuestTargetActor_Unknown--COMP_Wanderer:INFO	00582811:QuestTargetActor_RescueUnknown--COMP_:INFO	00582815:QuestTargetActor_Unknown--COMP_:INFO	00582C0B:QuestTargetActor_Rescue_Unknown--COMP_Beckett:INFO	00582C0F:QuestTargetActor_Unknown--COMP_Beckett:INFO	00582D73:QuestTargetActor_RescueUnknown--COMP_DUPLICATE001:INFO	00582D77:QuestTargetActor_Unknown--COMP_DUPLICATE001:INFO	005839B9:QuestTargetActor_RescueUnknown--ALLY_Hunter:INFO	005839BD:QuestTargetActor_Unknown--ALLY_Hunter:INFO	0059FB35:QuestTargetActor_Rescue--ALLY_Astronaut:INFO	0059FB76:QuestTargetActor_Unknown--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																							
005720A4	COMP_Cond_ActiveQuestTargetActor_Rats	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Rats [GLOB:0055DA1E]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	00572046:QuestTargetActor_RadRat--ALLY_RaiderPunk:INFO	00582558:QuestTargetActor_RadRat--COMP_DUPLICATE000:INFO	00582668:QuestTargetActor_Rats--COMP_Wanderer:INFO	00582881:QuestTargetActor_RadRat--COMP_:INFO	00582C7B:QuestTargetActor_RadRats--COMP_Beckett:INFO	00582DE3:QuestTargetActor_RadRat--COMP_DUPLICATE001:INFO	00583A29:QuestTargetActor_RadRat--COMP_DUPLICATE002:INFO	0059FBD6:QuestTargetActor_RadRat--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
0057208C	COMP_Cond_ActiveQuestTargetActor_Angler	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Angler [GLOB:0055DA07]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	00571FE6:QuestTargetActor_Angler--ALLY_RaiderPunk:INFO	005824F0:QuestTargetActor_Angler--COMP_DUPLICATE000:INFO	00582608:QuestTargetActor_Angler--COMP_Wanderer:INFO	00582819:QuestTargetActor_Angler--COMP_:INFO	00582C13:QuestTargetActor_Angler--COMP_Beckett:INFO	00582D7B:QuestTargetActor_Angler--COMP_DUPLICATE001:INFO	005839C1:QuestTargetActor_Angler--ALLY_Hunter:INFO	0059FB62:QuestTargetActor_Angler--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
00572097	COMP_Cond_ActiveQuestTargetActor_HoneyBeast	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_HoneyBeast [GLOB:0055DA11]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	00572012:QuestTargetActor_HoneyBeast--ALLY_RaiderPunk:INFO	00582520:QuestTargetActor_HoneyBeast--COMP_DUPLICATE000:INFO	00582634:QuestTargetActor_HoneyBeast--COMP_Wanderer:INFO	00582849:QuestTargetActor_HoneyBeast--COMP_:INFO	00582C43:QuestTargetActor_HoneyBeast--COMP_Beckett:INFO	00582DAB:QuestTargetActor_HoneyBeast--COMP_DUPLICATE001:INFO	005839F1:QuestTargetActor_HoneyBeast--COMP_DUPLICATE002:INFO	0059FBA2:QuestTargetActor_HoneyBeast--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
0057209A	COMP_Cond_ActiveQuestTargetActor_MegaSloth	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_MegaSloth [GLOB:0055DA14]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	0057201E:QuestTargetActor_MegaSloth--ALLY_RaiderPunk:INFO	0058252C:QuestTargetActor_MegaSloth--COMP_DUPLICATE000:INFO	00582640:QuestTargetActor_MegaSloth--COMP_Wanderer:INFO	00582855:QuestTargetActor_MegaSloth--COMP_:INFO	00582C4F:QuestTargetActor_MegaSloth--COMP_Beckett:INFO	00582DB7:QuestTargetActor_MegaSloth--COMP_DUPLICATE001:INFO	005839FD:QuestTargetActor_MegaSloth--COMP_DUPLICATE002:INFO	0059FBAE:QuestTargetActor_MegaSloth--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720A2	COMP_Cond_ActiveQuestTargetActor_Radroach	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_Radroach [GLOB:0055DA1C]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	0057203E:QuestTargetActor_Radroach--ALLY_RaiderPunk:INFO	00582550:QuestTargetActor_Radroach--COMP_DUPLICATE000:INFO	00582660:QuestTargetActor_Radroach--COMP_Wanderer:INFO	00582879:QuestTargetActor_Radroach--COMP_:INFO	00582C73:QuestTargetActor_Radroach--COMP_Beckett:INFO	00582DDB:QuestTargetActor_Radroach--COMP_DUPLICATE001:INFO	00583A21:QuestTargetActor_Radroach--COMP_DUPLICATE002:INFO	0059FBD2:QuestTargetActor_Radroach--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
005720AA	COMP_Cond_ActiveQuestTargetActor_SentryBot	2	10000000|1.000000|HasKeyword|00 00 00|14 00|COMP_HasActiveRadiantQuest [KYWD:00553B1E]|00 00 00 00|0|-1|Subject|	10000100|COMP_Enum_QuestEnemy_SentryBot [GLOB:0055DA24]|GetValue|00 00 00|14 00|COMP_QuestTargetActor [AVIF:00571CCC]|00 00 00 00|0|-1|Subject|																																																																											8	0057205E:QuestTargetActor_SentryBot--ALLY_RaiderPunk:INFO	00582570:QuestTargetActor_SentryBot--COMP_DUPLICATE000:INFO	00582680:QuestTargetActor_SentryBot--COMP_Wanderer:INFO	00582899:QuestTargetActor_SentryBot--COMP_:INFO	00582C93:QuestTargetActor_SentryBot--COMP_Beckett:INFO	00582DFB:QuestTargetActor_SentryBot--COMP_DUPLICATE001:INFO	00583A41:QuestTargetActor_SentryBot--COMP_DUPLICATE002:INFO	0059FBEA:QuestTargetActor_SentryBot--ALLY_Astronaut:INFO																																																																																																																																																																																																																																																															
