LVLI_FormID	LVLI_EDID	LVLI_FULL	LVLF_Flags	LLCT_Count	EntryCount	LVLG_ChanceNoneGlobal	LVCT_ChanceNoneCurve	LLKC_FilterKeywordChances	LVSG_EpicLootChance	DIQO_Quest	LIMC_MarkerColor
0032DA9A	DONOTUSELPI_PowerArmorFurnitureFrame_MTNZ04_QuestReward		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0032E044	CB02_LL_Quest_Reward_Rank1_High		001	1	1				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
0032E045	CB02_LL_Quest_Reward_Rank2_Medium		001	1	1				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
0032E046	CB02_LL_Quest_Reward_Rank3_Low		0000000000000000000000000000000000000000000000000000000000000000	1	1				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
0032E1A0	DELETED_SFL02_Track_Rewards		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0032F76C	LLD_Creature_Wendigo		001	3	3						
0032F76B	LLD_Creature_Grafton		001	4	4						
00330C10	zzzBoS01_LL_QuestReward		001	4	4				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
00331BCF	zzzMTNM04_LL_Small_Loot_QuestReward_Event_Repeatable		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00331BD0	zzzMTNM04_LL_Medium_Loot_QuestReward_Event_Repeatable		0000000000000000000000000000000000000000000000000000000000000000	3	3						
00331BD1	zzzMTNM04_LL_Large_Loot_QuestReward_Event_Repeatable		0000000000000000000000000000000000000000000000000000000000000000	4	4						
00331BD2	zzzMTNM04_LL_Huge_Loot_QuestReward_Event_Repeatable		0000000000000000000000000000000000000000000000000000000000000000	4	4						
00331CAD	MTR05_LLI_MotherlodeIntroReward		001	2	2						
00332424	LL_Recipes_Weapons_Ranged_AllRegions		1100001	8	8						
00332425	LL_Recipes_Weapons_Melee_AllRegions		1100001	8	8						
003329DF	zzzCB04_LL_Quest_Reward		001	1	1				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
0033672F	workshop_LL_WallDecor_WallClocks		0000000000000000000000000000000000000000000000000000000000000000	20	20						
00336731	workshop_LL_Benches_Stone		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00336733	workshop_LL_Tables_Whitespring_Black		0000000000000000000000000000000000000000000000000000000000000000	8	8						
0033673C	workshop_LL_Decorations_WhitespringVases01		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0033674F	workshop_LL_Decorations_WallPaintings		0000000000000000000000000000000000000000000000000000000000000000	48	48						
00336751	workshop_LL_Decorations_WhitespringBusts01		0000000000000000000000000000000000000000000000000000000000000000	10	10						
003368A3	workshop_LL_CraftingChems		0000000000000000000000000000000000000000000000000000000000000000	6	6						
003368A4	workshop_LL_CraftingCooking		0000000000000000000000000000000000000000000000000000000000000000	23	23						
003368A5	workshop_LL_CraftingWeapon		0000000000000000000000000000000000000000000000000000000000000000	9	9						
003368A6	workshop_LL_CraftingPowerArmor		0000000000000000000000000000000000000000000000000000000000000000	12	12						
003368A7	workshop_LL_CraftingArmor		0000000000000000000000000000000000000000000000000000000000000000	6	6						
00336B52	SFS08_Heart_Rewards		001	2	2						
003384F5	zzzLLS_Ammo_Any_Lvl05		11		0						
003384F8	zzzLLS_Ammo_Any_Lvl10		11		0						
003384F9	LL_Ammo_FlareGun		11	5	5						
003384FA	zzzLLS_Ammo_Any_Lvl50		11		0						
003384F6	LL_Ammo_CrossbowBolt		11	4	4						
003384F7	zzzLLS_Ammo_Any_Lvl01		11		0						
0033859A	DONOTUSELPI_PowerArmorFurniture_Excavator_Full		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0033859C	LL_Armor_PowerArmor_Excavator_Set_A		001	6	6						
00338634	LL_Armor_PowerArmor_T51_SugarBombs_Set		001	6	6						
00338709	LL_Armor_PowerArmor_X01_Set_Enclave		001	6	6						
0033859E	DONOTUSELPI_PowerArmorFurniture_T60_Full		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00338637	LC003_LPI_PowerArmorFurniture_T51_NukaCola		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00338632	zzz_LL_Armor_PowerArmor_T51_VimGreen_Set		001	6	6						
00338631	LL_Armor_PowerArmor_T51_NukaCola_Partial		001	5	5						
00338708	DONOTUSELPI_PowerArmorFurniture_X01_Enclave_Full		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00338616	DONOTUSELPI_PowerArmorFurniture_T51_Full		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00338705	DONOTUSELPI_PowerArmorFurniture_X01_Full		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0033862B	LL_Armor_PowerArmor_T51_Abraxo_Set		001	6	6						
00338644	DONOTUSELPI_PowerArmorFurniture_X01_Quantum		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00338643	LL_Armor_PowerArmor_X01_Quantum_Set		001	6	6						
00338606	LL_Armor_PowerArmor_Ultracite_Set_A		001	6	6						
00338633	LL_Armor_PowerArmor_T51_VimRed_Set		001	6	6						
00338608	DONOTUSELPI_PowerArmorFurniture_Ultracite_Full		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0033AA08	LL_Caps		01	11	11						
0033AA05	LL_Caps_LowChanceNone		0000000000000000000000000000000000000000000000000000000000000000	1	1	00361354:LL_Caps_Medium_ChanceNone_ECON:GLOB					
0033AA07	LL_Caps_HighChanceNone		0000000000000000000000000000000000000000000000000000000000000000	1	1	00361359:LL_Caps_VeryHigh_ChanceNone_ECON:GLOB					
0033AA06	LL_Caps_MediumChanceNone		0000000000000000000000000000000000000000000000000000000000000000	1	1	00361354:LL_Caps_Medium_ChanceNone_ECON:GLOB					
0033AB36	LL_Weapon_Melee_BaseballBat		11	1	1						
0033AB52	LL_Weapon_Simple_Melee_Pitchfork		11	1	1						
0033AB8B	LL_Weapon_Simple_Ranged_PipeWeapons_All		11	3	3						
0033AB58	LL_Weapon_Simple_Melee_WoodCuttingAxe		11	1	1						
0033AB8D	LL_Weapon_Simple_Ranged_RailwayRifle		11	1	1						
0033AB5E	LL_Weapon_Simple_Ranged_AlienBlaster		11	1	1						
0033AB38	LL_Weapon_Simple_Melee_BowieKnife		11	1	1						
0033AB76	LL_Weapon_Simple_Ranged_GaussRifle		11	1	1						
0033AB50	LL_Weapon_Simple_Melee_MoleMinerGauntlet		11	1	1						
0033AB7D	CUT_LL_Weapon_Simple_Ranged_LaserMusket		11	1	1						
0033AB74	LL_Weapon_Simple_Ranged_GatlingLaser		11	1	1						
0033AB8F	LL_Weapon_Ranged_SubmachineGun		11	1	1						
0033AB79	LL_Weapon_Ranged_HuntingRifle_Sniper		01	1	1						
0033AB86	LL_Weapon_Ranged_PipeGun_Pistol_Auto		01	1	1						
0033AB67	LL_Weapon_Ranged_CombatShotgun_Rifle_Auto		01	1	1						
0033AB60	LL_Weapon_Simple_Ranged_Blackpowder_Pistol		11	1	1						
0033AB63	LL_Weapon_Ranged_CombatRifle_Rifle_Auto		01	1	1						
0033AB80	LL_Weapon_Ranged_Minigun		11	1	1						
0033AB77	LL_Weapon_Ranged_HuntingRifle		11	3	3						
0033AB7A	zzz_LL_Weapon_Simple_Ranged_JunkJet		11		0						
0033AB5A	LL_Weapon_Ranged_10mm_Auto		01	1	1						
0033AB90	LL_Weapon_Simple_Ranged_SubmachineGun		11	1	1						
0033AB4C	LL_Weapon_Melee_Knife		11	1	1						
0033AB70	LL_Weapon_Simple_Ranged_Revolver		11	1	1						
0033AB65	LL_Weapon_Ranged_CombatRifle_Sniper		01	1	1						
0033AB4E	LL_Weapon_Melee_Machete		11	1	1						
0033AB4D	LL_Weapon_Melee_LeadPipe		11	1	1						
0033AB7E	LL_Weapon_Simple_Ranged_M79		11	1	1						
0033AB3C	LL_Weapon_Simple_Melee_CultistDagger		11	1	1						
0033AB3A	LL_Weapon_Simple_Melee_CultistBlade		11	1	1						
0033AB8A	LL_Weapon_Simple_Ranged_PipeSyringer		11	1	1						
0033AB81	LL_Weapon_Simple_Ranged_MissileLauncher		11	1	1						
0033AB37	LL_Weapon_Melee_Baton		11	1	1						
0033AB3F	LL_Weapon_Simple_Melee_AssaultronBlade		11	1	1						
0033AB91	LLD_Creature_Mothman		001	5	5						
0033AB57	LL_Weapon_Simple_Melee_WarDrum		11	1	1						
0033AB8E	LL_Weapon_Simple_Ranged_SingleActionRevolver		11	1	1						
0033AB5C	LL_Weapon_Simple_Ranged_10mmSMG		11	1	1						
0033AB51	LL_Weapon_Simple_Melee_PickAxe		11	1	1						
0033AB54	LL_Weapon_Simple_Melee_SkiSword		11	1	1						
0033AB4A	LL_Weapon_Simple_Melee_GuitarSword		11	1	1						
0033AB4B	LL_Weapon_Simple_Melee_Hatchet		11	1	1						
0033AB45	LL_Weapon_Simple_Melee_Drill		11	1	1						
0033AB72	LL_Weapon_Simple_Ranged_Flamer		11	1	1						
0033AB93	CUT_LPI_Weapon_Ranged_LaserMusket_Marksman		01	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
0033AB56	LL_Weapon_Melee_Spear		11	1	1						
0033AB55	LL_Weapon_Melee_Sledgehammer		11	1	1						
0033AB73	LL_Weapon_Simple_Ranged_GammaGun		11	1	1						
0033AB47	LL_Weapon_Simple_Melee_GolfClub		11	1	1						
0033AB6D	LL_Weapon_Simple_Ranged_HarpoonGun		11	1	1						
0033AB71	LL_Weapon_Simple_Ranged_DoubleBarrelShotgun		11	1	1						
0033AB61	LL_Weapon_Simple_Ranged_BlackPowder_Rifle		11	1	1						
0033AB7B	LL_Weapon_Ranged_LaserGun		11	9	9						
0033AB87	LL_Weapon_Simple_Ranged_PipeGun_Pistol		11	1	1						
0033AB68	LL_Weapon_Ranged_CombatShotgun_Rifle_SemiAuto		01	1	1						
0033AB64	LL_Weapon_Ranged_CombatRifle_Rifle_SemiAuto		01	1	1						
0033AB5B	LL_Weapon_Ranged_10mm_SemiAuto		01	1	1						
0033AB6B	LL_Weapon_Simple_Ranged_AssaultronHeadCharging		11	1	1						
0033AB49	LL_Weapon_Simple_Melee_GrognaksAxe		11	1	1						
0033AB88	LL_Weapon_Ranged_PipeGun_SniperRifle		01	1	1						
0033AB43	LL_Weapon_Melee_CommieWhacker		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033AB3E	LL_Weapon_Melee_AssaultronBlade		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033AB40	LL_Weapon_Simple_Melee_MrHandyBuzzBlade		11	1	1						
0033AB6A	LL_Weapon_Ranged_AssaultronHeadCharging		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033AB48	LL_Weapon_Melee_GrognaksAxe		11	1	1						
0033AB5D	LL_Weapon_Simple_Ranged_50CalMachineGun		11	1	1						
0033AB92	LPI_Weapon_All_Melee		11	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
0033AB53	LL_Weapon_Simple_Melee_Sickle		11	1	1						
0033AB69	LL_Weapon_Simple_Ranged_Cryolator		11	1	1						
0033AB7F	LL_Weapon_Simple_Ranged_MG42		11	1	1						
0033AB84	LL_Weapon_Ranged_PipeGun		11	6	6						
0033AB66	LL_Weapon_Ranged_CombatShotgun		11	4	4						
0033AB8C	LL_Weapon_Simple_Ranged_PumpActionShotgun		11	1	1						
0033AB6C	LL_Weapon_Ranged_LightningGun		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033AB41	LL_Weapon_Simple_Melee_MeatHook		11	1	1						
0033AB42	LL_Weapon_Simple_Melee_PoleHook		11	1	1						
0033AB39	LL_Weapon_Melee_CultistBlade		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0033AB3B	LL_Weapon_Melee_CultistDagger		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0033AB7C	LL_Weapon_Ranged_LaserGun_Shotgun_Rifle_SemiAuto		11	1	1						
0033AB46	LL_Weapon_Simple_Melee_Fire_Axe		11	1	1						
0033AB3D	LL_Weapon_Simple_Melee_DeathTambo		11	1	1						
0033AB59	LL_Weapon_Ranged_10mm		11	2	2						
0033AB6F	LL_Weapon_Simple_Ranged_PaddleBall		11	1	1						
0033AB78	LL_Weapon_Ranged_HuntingRifle_ShortRifle		01	1	1						
0033AB62	LL_Weapon_Simple_Ranged_Broadsider		11	1	1						
0033AB44	LL_Weapon_Simple_Melee_CommieWhacker		11	1	1						
0033AB5F	LL_Weapon_Ranged_AssaultRifle		11	4	4						
0033AB75	LL_Weapon_Simple_Ranged_GatlingPlasma		11	1	1						
0033C4FA	FS01_MQ_Warn_QuestRewards		001	3	3						
0033C77B	zzzBoS02_LL_QuestReward		001	4	4				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
0033D90E	MTR10_Robot01DeathList		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0033E207	WorkshopProduceAsh		01	9	9						
0033F7B4	LL_Armor_Wood_LegRight		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033F7C7	LL_Armor_Wood_Helm		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033F7A7	LL_Armor_Wood_Any		11	5	5						
0033F7B0	LL_Armor_Wood_LegLeft		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033F7A3	LL_Armor_Wood_Torso		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033F7AC	LL_Armor_Wood_ArmRight		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033F7B8	LL_Armor_Wood_Set		001	6	6						
0033F7A8	LL_Armor_Wood_ArmLeft		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0033F8C9	Test_LPI_Ammo_10mm_UseAll		001	5	5						
0033FCB4	LPI_Weapon_Melee_MoleMinerGauntlet		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00340805	zzzLLS_Ammo_Any_Lvl15		11		0						
00340806	zzzLLS_Ammo_Any_Lvl20		11		0						
00340807	zzzLLS_Ammo_Any_Lvl30		11		0						
00340808	zzzLLS_Ammo_Any_Lvl35		11		0						
00340809	zzzLLS_Ammo_Any_Lvl40		11		0						
0034080A	zzzLLS_Ammo_Any_Lvl45		11		0						
0034080B	zzzLLS_Ammo_Any_Lvl25		11		0						
00341B47	LPI_EN05_UniformLogs		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0034251F	LL_Drink_Alcohol_Beer_75		11	1	1	00389277:LL_ChanceNone_25_ECON:GLOB					
00342522	MTNS04_LL_RareRewards_QuestReward		0000000000000000000000000000000000000000000000000000000000000000	7	7				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
00342523	LPI_Drink_Alcohol_Beer		001001	2	2	0043A971:LPI_Chance_Drink_Common_ECON:GLOB					
00342525	zzzMTNS04_LL_OptionalSuccess_RareRewards_QuestReward		0000000000000000000000000000000000000000000000000000000000000000	1	1				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
00342BEA	LL_Weapon_Any_Lvl50		11	10	10						
00342E51	LL_Quickplay_TDM_Rewards_Lose		11	1	1				LL_EpicChance_Boss_ECON [GLOB:0005F430]		
00342E50	LL_Quickplay_TDM_Rewards_Win		001	1	1				EC_Angle_Close [GLOB:00116855]		
00345A5B	LL_Weapon_Simple_Ranged_GatlingGun		11	1	1						
00345A5A	LL_Weapon_Ranged_Ultracite_LaserGun		11	1	1						
00345A62	LL_Weapon_Ranged_AutoGrenadeLauncher		11	1	1						
00345A5C	LL_Weapon_Ranged_GatlingGun		11	1	1						
00345A61	LL_Weapon_Simple_Ranged_AutoGrenadeLauncher		11	1	1						
00345A5E	LL_Weapon_Ranged_FlareGun		11	1	1						
00345A59	LL_Weapon_Simple_Ranged_Ultracite_LaserGun		11	1	1						
00345A5F	LL_Weapon_Simple_Ranged_Crossbow		11	1	1						
00345A60	LL_Weapon_Ranged_Crossbow		11	1	1						
00345A5D	LL_Weapon_Simple_Ranged_FlareGun		11	1	1						
00345D7F	LLD_MistressOfMystery		001	2	2						
00345D81	LL_Armor_MM_MistressOfMysteryVeilCorpse_100		01	1	1						
00345D82	LL_Armor_MM_MistressOfMysteryVeilCorpse_10		01	1	1						
0034AD5B	FS03_MQ_Fruition_QuestRewards		001	3	3						
0034ADA8	MTR04_LL_ComicBookPrizes		0001	71	71						
0034ADC2	Test_InstanceContainer		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0034AE15	EN05_LL_QuestReward		001	3	3				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
0034B446	zzzBoS03_LL_QuestReward		001	5	5				LL_EpicChance_Quest_ECON [GLOB:0052E1AB]		
0034E218	LL_Weapon_Melee_All_Short		11	24	24						
0034E217	LL_Weapon_Melee_Baton_Shock		11	1	1						
0034E214	LPI_Weapon_All_Melee_Long		11	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
0034E20F	LL_Weapon_Ranged_44_SemiAuto		01	1	1						
0034E216	LPI_Weapon_All_Melee_Short		11	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
0034E215	LPI_Weapon_All_Ranged_Energy		11	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
0034E211	LL_Weapon_Ranged_PipeWeapons_All_Short		11	4	4						
0034E219	LL_Weapon_Melee_All_Long		11	23	23						
0034E210	LLS_Grenades_NukaQuantum		11	1	1						
0034E213	POST_LLS_Grenades_NukaCherry		11	1	1						
0034E21A	LPI_Weapon_All_Melee_Unarmed		11	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
0034E212	LLS_Grenades_Baseball		001	3	3						
0034E969	LL_Armor_Marine_UnderArmor_Body		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0034E967	LL_Armor_Marine_Underarmor_Set		001	2	2						
0034E968	LL_Armor_Marine_UnderArmor_Helmet		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0034ED56	LL_Armor_EnclaveScoutUniform_LegLeft_Urban		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0034ED55	LL_Armor_EnclaveScoutUniform_ArmRight_Forest		11	1	1						
0034ED5E	LL_Armor_EnclaveScoutUniform_Torso_Urban		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0034ED52	LL_Armor_EnclaveScoutUniform_ArmLeft_Urban		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0034ED59	LL_Armor_EnclaveScoutUniform_LegRight_Forest		11	1	1						
0034ED58	LL_Armor_EnclaveScoutUniform_LegRight_Urban		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0034ED5A	LL_Armor_EnclaveScoutUniform_Mask_Urban		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0034ED57	LL_Armor_EnclaveScoutUniform_LegLeft_Forest		11	1	1						
0034ED54	LL_Armor_EnclaveScoutUniform_ArmRight_Urban		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
0034ED5C	LL_Armor_EnclaveScoutUniform_Set		001	6	6						
0034ED53	LL_Armor_EnclaveScoutUniform_ArmLeft_Forest		11	1	1						
0034ED5D	LL_Armor_EnclaveScoutUniform_Forest_Set		001	6	6						
0034ED5F	LL_Armor_EnclaveScoutUniform_Torso_Forest		11	1	1						
0034ED5B	LL_Armor_EnclaveScoutUniform_Mask_Forest		11	1	1						
0034FB3F	TEST_LL_BoSR02_SMRecipe		001	5	5						
003533DB	LLS_Creature_FeralGhoul		0000000000000000000000000000000000000000000000000000000000000000	7	7						
003533DE	LLS_Creature_HermitCrab		001	5	5						
003533DA	LLS_Creature_Cat		001	1	1						
003533D9	LLD_Creature_MirelurkHunter		001	4	4						
003533DF	LLS_Creature_Mirelurk		0000000000000000000000000000000000000000000000000000000000000000	6	6						
003533DC	LLS_Creature_FogCrawler		0000000000000000000000000000000000000000000000000000000000000000	5	5						
003533DD	LLS_Creature_Gulper		001	4	4						
00356784	FF08_LL_Reward		001	2	2						
0035684B	LL_Weapon_Ranged_PipeRevolver		11	2	2						
00356849	LL_Weapon_Ranged_GaussRifle_SemiAuto		11	1	1						
0035684C	LL_Weapon_Ranged_PipeWeapons_All_Long		11	7	7						
0035684A	LL_Weapon_Ranged_LaserGun_SubmachineGun_Auto		11	1	1						
00356BDC	LLE_Creature_FeralGhoul		001		0						
00356BD9	LLS_Creature_Assaultron		0000000000000000000000000000000000000000000000000000000000000000	3	3						
00356BD5	LLS_MoleMiner		0000000000000000000000000000000000000000000000000000000000000000	7	7						
00356BDA	LLE_Creature_Assaultron		001	6	6						
00356BD6	LLE_MoleMiner		001	4	4						
00356BE1	LLS_Creature_FlatwoodsMonster		001	2	2						
00356BDE	LLS_Creature_Behemoth		001	4	4						
00356BDD	LLD_Creature_Behemoth		001	9	9						
00356BDF	LLE_Creature_Behemoth		11	1	1						
00356BD7	LLS_Creature_Scorched_Ranged		0000000000000000000000000000000000000000000000000000000000000000	9	9						
