FURN_FormID	FURN_EDID	FURN_FULL	XALG_Flags	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	KW_7	KW_8	KW_9	KW_10	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve
0009DE1C	Asylum_Exterior_Bench01	Bench		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0009DE1D	Asylum_Exterior_Chair01	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0000167C	EyebotPod			4	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	000F9E1B:LinkTerminalRobot:KYWD	0017135A:AnimFurnEyebotPod:KYWD							0									
00002EB0	Wendigo_CorpseEating			1	00050136:AnimFurnWendigoCorpseEating:KYWD										0									
00050130	AmbushMoleMinerGround			1	00050133:AnimFurnMoleMinerAmbushGround:KYWD										0									
00050132	AmbushMoleMinerWall			1	00050134:AnimFurnMoleMinerAmbushWall:KYWD										0									
00026678	Primitive_Chair01	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00019B16	NpcBunkBedLay02	Bed		4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							0									
00047FBD	NpcBunkBedLay01	Bunk Bed		4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							0									
000182BC	Primitive_Bench_Long	Bench		3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001B9AF6:AnimFurnPicnicTable:KYWD								0									
000182BD	Primitive_Bench_Small	Bench		3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001B9AF6:AnimFurnPicnicTable:KYWD								0									
000954B5	SFZ04_Waste_DisabledProtectron			1	0010222E:AnimFurnProtectronNoodles:KYWD										0									
0012B922	Camping_Chair	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0006C705	AmbushSpawnFromSkyToFloor02			5	00018B07:AnimFurnAmbushFromSkyToFloor02:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD						0									
001206CC	AmbushNonSpawnStandFromFloor02			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	001206CB:AnimFurnAmbushStandFromFloor02:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD						0									
001206CF	AmbushNonSpawnStandFromFloor03			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	001206CE:AnimFurnAmbushStandFromFloor03:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD						0									
001206D2	AmbushNonSpawnStandFromFloor04			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	001206D1:AnimFurnAmbushStandFromFloor04:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD						0									
001206D5	AmbushNonSpawnStandFromFloor05			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	001206D4:AnimFurnAmbushStandFromFloor05:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD						0									
001206D8	AmbushNonSpawnStandFromFloor06			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	001206D7:AnimFurnAmbushStandFromFloor06:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD						0									
000725DD	TestSpawnChair	Patio Chair		4	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD							0									
000725E4	TestSpawnMoleratAmbush			6	00021B18:IsSleepFurniture:KYWD	000329C5:AnimFurnMoleratAmbushShort:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD					0									
000115CB	AmbushTick256			1	000115CA:AnimFurnAmbushTick256:KYWD										0									
000115D4	SFS01_Brew_CookingStove	Cooking Stove		6	000115D2:SFS01_Brew_StoveKeyword:KYWD	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102152:Workbench_Crafting_Cooking:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	001865BA:AnimFurnWorkbenchCookingStove:KYWD					1	WorkshopItemOverlap	32.000000	NULL - Null Reference [00000000]						
0010F61D	AmbushSpawnGenericFabricator			6	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	00097324:AnimFurnGenericFabricator:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD					0									
0014297B	AmbushMegaSloth_Nest			0											0									
0001A8F3	AmbushMegaSlothSleeping			5	0001A8F4:AnimFurnAmbushMegaSlothSleeping:KYWD	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD						0									
002A1570	AmbushMegaSlothTree			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	002A156F:AnimFurnAmbushMegaslothTree:KYWD						0									
00012FF0	WorkbenchTinkersA	Tinker's Workbench		6	00012FF2:Workbench_Crafting_Tinkers:KYWD	00033AA4:CraftingFunctionTinkers:KYWD	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0046B335:AnimFurnWorkbenchTinkersA:KYWD					1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
002AF222	76CharGenFaceChair			5	0004AF68:MustPersist:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BA2F6:FurnitureCantWait:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00295AEF:AnimFurnCharGenCreateChar:KYWD						0									
00014134	AmbushMegaSlothTreeFalling			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0008F5EE:AnimFurnAmbushMegaSlothTreeFalling:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD						0									
00078535	ATX_CollectronPod	Scavenger Collectron Station		4	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	000F9E1B:LinkTerminalRobot:KYWD	00101610:AnimFurnProtectronPod:KYWD							0									
0000EE1B	FlatwoodsMonster_AmbushMarker_Land			1	00006FBC:AnimFurnFlatwoodsmonsterAmbush:KYWD										0									
0013B7F1	Electric_Chair	Electric Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
002BF991	TEST_WorkbenchNoFurniture	No Keyword or Furniiture Workbench		2	00091FD4:Workbench_General:KYWD	002EBD20:Workbench_FurnitureNoAnim:KYWD									0									
002BF9A3	TEST_WorkbenchKeywordsNoFurn	Workbench Keywords No Furniture		4	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0017B3A2:AnimFurnWorkbenchWeapons:KYWD							0									
0009A9E4	AmbushSpawnFromSkyToFloor01			6	00018AFB:AnimFurnAmbushFromSkyToFloor01:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD	00618B4E:FurnitureCullActorWhileNotExiting:KYWD					0									
002D113A	EN07_TargetingPodAlpha	Targeting Computer		6	0006D5BB:PlayerPathToFurniture:KYWD	000A56D7:FurnitureForce1stPerson:KYWD	000BA2F6:FurnitureCantWait:KYWD	000D755F:AnimFurnMemoryLounge:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0018F692:FurnitureClassRelaxation:KYWD					0									
0023EDD1	76CharGenSodaFountainNONAME			10	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	0005C2A3:WorkshopRelaxationObject:KYWD	0006E9C7:FurnitureSpecial:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	001126E1:LinkTerminalSodaStationDLC06:KYWD	00112866:AnimFurnSodaStationDLC06:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0018F691:FurnitureClassWork:KYWD	001CD02B:BlockPlayerActivation:KYWD	1	PowerRequired	2.000000	NULL - Null Reference [00000000]						
0000CFA7	Instrument_AcousticGuitar	Acoustic Guitar		4	000A56D8:FurnitureForce3rdPerson:KYWD	002EBD36:AnimFurnAcousticGuitar:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
00044DB4	POST_Instrument_Cello_DONOTPLACE	Cello		5	000A56D8:FurnitureForce3rdPerson:KYWD	00377F1E:AnimFurnCello:KYWD	00378AA5:AnimFurnCelloBow:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD						0									
00044DBC	Instrument_SnareDrum	Snare Drum		5	000A56D8:FurnitureForce3rdPerson:KYWD	0036C1E0:AnimFurnSnareDrumLDrumstick:KYWD	0036C1E1:AnimFurnSnareDrumRDrumstick:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD						0									
000522F4	POST_Instrument_Violin_DONOTPLACE	Violin		5	000A56D8:FurnitureForce3rdPerson:KYWD	00350FE9:AnimFurnViolin:KYWD	00355DB4:AnimFurnViolinBow:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD						0									
0010F30F	Instrument_Grand_Piano	Grand Piano		4	000A56D8:FurnitureForce3rdPerson:KYWD	002EBD37:AnimFurnGrandPiano:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
0010F3BC	Instrument_Upright_Piano	Upright Piano		4	000A56D8:FurnitureForce3rdPerson:KYWD	0034FD49:AnimFurnUprightPiano:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
00008D86	FireFlyGroundIdle			3	0008CC6D:AnimFurnFireFlyGround:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD								0									
0022C01A	FireFlyWallIdle			3	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	0022C01B:AnimFurnFireFlyWall:KYWD								0									
0011B099	AmbushGraftonMonsterSwamp			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0011B09A:AnimFurnAmbushGraftonSwamp:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD						0									
0000C22A	Instrument_Banjo	Banjo		4	000A56D8:FurnitureForce3rdPerson:KYWD	002EBD35:AnimFurnBanjo:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
0003A0F7	POST_Instrument_Trumpet_DONOTPLACE	Trumpet		4	000A56D8:FurnitureForce3rdPerson:KYWD	002EBD39:AnimFurnTrumpet:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
0018619F	AutoDoc	Sympto-matic		2	000A56D8:FurnitureForce3rdPerson:KYWD	003C276C:AnimsFurnAutoDoc:KYWD									0									
001292E3	CharGenWakeUp1stP	CharGen WakeUp		4	000A56D7:FurnitureForce1stPerson:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	002E641B:AnimFurnCharGenWakeUp:KYWD							0									
002E6646	Camping_Chair02	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
002556CB	TestCharGenWakeUp1stP	CharGen WakeUp		4	000A56D7:FurnitureForce1stPerson:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	002E641B:AnimFurnCharGenWakeUp:KYWD							0									
001EB12D	NPCBenchParkSit01alt	Bench		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00147622	AmbushSpawn_SpecialScorchBeastFissure01		Visible Distant	5	00021B18:IsSleepFurniture:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00241C65:AnimFurnFissure:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD						0									
00075D5A	POST_Instrument_Harmonica_DONOTPLACE	Harmonica		4	000A56D8:FurnitureForce3rdPerson:KYWD	0034DC65:AnimFurnHarmonica:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
00006F48	Instrument_SteelGuitar	Steel Guitar		4	00007414:AnimFurnSteelGuitar:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
00295A58	CharGenCreateCharacter	CharGen WakeUp		5	0004AF68:MustPersist:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BA2F6:FurnitureCantWait:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00295AEF:AnimFurnCharGenCreateChar:KYWD						0									
00295AE0	76CharGenPipboyPickup	Pip-Boy Console		5	0006D5BB:PlayerPathToFurniture:KYWD	000A56D7:FurnitureForce1stPerson:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	002A8BD9:AnimFurnCharGenPipBoyPickUp:KYWD						0									
000530F7	CharGen_Bed01	Bed		4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							0									
001703AE	CharGen_Chair01	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
002B6239	CharGen_DiningChair01	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
002B6242	CharGen_Couch01	Couch		3	0010013D:AnimFurnCouch:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
002B6272	CharGen_Stool01	Stool		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00002C9E	PowerArmorFurnitureRaiderMTNZ04	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
00007364	PowerArmorFurniture_T60_President_Full	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
00205412	AmbushNonSpawnRobotPod			5	00021B18:IsSleepFurniture:KYWD	000259C7:AnimFurnAmbushRobotPod:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	000F9E1B:LinkTerminalRobot:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD						0									
0030DA61	NpcBenchChurchSit02	Pew		2	00140F74:AnimFurnPraying:KYWD	0018F692:FurnitureClassRelaxation:KYWD									0									
00006F2B	Fissure02			0											0									
0001A3E7	TargetingComputer	Targeting Computer		2	00055F44:AnimFurnTargetingComputer:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD									0									
00317C86	AmbushSpawn_SpecialScorchBeastFissure01Toxic		Visible Distant	4	00021B18:IsSleepFurniture:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00241C65:AnimFurnFissure:KYWD							0									
0032B9B6	FX_GraftonWaterEmerge			0											0									
00338607	PowerArmorFurniture_Ultracite_Full	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0033859B	PowerArmorFurniture_Excavator_Full	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
00338642	PowerArmorFurniture_X01_Quantum	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0033870A	PowerArmorFurniture_X01_Enclave_Full	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
00338706	PowerArmorFurniture_X01_Full	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
00338638	PowerArmorFurniture_T51_NukaCola_Partial	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0033859F	PowerArmorFurniture_T60_Full	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0033C4E0	MTR02_MinerWorkbenchRobot	Robot Workbench		5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0010EDA4:AnimsFurnWorkbenchRobot:KYWD	0010F0E0:DLC01WorkbenchRobotKeyword:KYWD	0012F848:FurnitureScaleActorToOne:KYWD						0									
0033C9DD	CharGen_Chair02	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0033C9DF	CharGen_Chair03	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0033CA08	CharGen_Couch02	Couch		3	0010013D:AnimFurnCouch:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00343924	EN07_TargetingComputer	Targeting Computer		2	00055F44:AnimFurnTargetingComputer:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD									0									
00344416	POST_Instrument_Flute_DONOTPLACE	Flute		4	000A56D8:FurnitureForce3rdPerson:KYWD	00344415:AnimFurnFlute:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
003444AD	MiningBot_Ground			1	003444AF:AnimFurnMineBotGround:KYWD										0									
003444AE	MiningBot_Wall			1	003444B0:AnimFurnMineBotWall:KYWD										0									
0034ADBC	PowerArmorFrameStandard	Power Armor Chassis		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0034ADD0	Throne	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0034ADD1	NPCPalaceBenchSit01	Bench		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0034D1F5	Instrument_Tuba	Tuba		4	000A56D8:FurnitureForce3rdPerson:KYWD	0034D1F3:AnimFurnTuba:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
0034E7D4	NPCWallmountKeypad	Keypad		2	000A56D8:FurnitureForce3rdPerson:KYWD	0034E7D3:AnimFurnWallmountKeypad:KYWD									0									
0035595D	LC184_InjectorFurniture			0											0									
0036172A	AmbushSpawn_SpecialScorchBeastNoFissure			4	00021B18:IsSleepFurniture:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00241C65:AnimFurnFissure:KYWD							0									
003621C1	Ambush_Smoke_FlatwoodsMonster			0											0									
003665FF	CharGen_ChairDirty02	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00366600	CharGen_CouchDirty01	Couch		3	0010013D:AnimFurnCouch:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00366601	CharGen_DiningChairDirty01	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
003665FD	CharGen_BedDirty01	Bed		4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							0									
003665FE	CharGen_ChairDirty01	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00368F86	EN01_SamsSanctumKeypad	Keypad		2	000A56D8:FurnitureForce3rdPerson:KYWD	0034E7D3:AnimFurnWallmountKeypad:KYWD									0									
0037B015	AmbushSpawn_SpecialScorchBeastFissure02		Visible Distant	5	00021B18:IsSleepFurniture:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD	0037B016:AnimFurnFissure02:KYWD						0									
0037B080	Workshop_Ashforge_console_standing	First Aid Station		4	0006E9C7:FurnitureSpecial:KYWD	00183AD5:AnimFurnClipboardWithPen:KYWD	0018F691:FurnitureClassWork:KYWD	001CD02B:BlockPlayerActivation:KYWD							1	vendorIncome	1.000000	NULL - Null Reference [00000000]						
0037B0A7	NpcGroundConsoleStand01COPY0001			2	0001B2B5:AnimFurnConsoleMQ206:KYWD	0012F848:FurnitureScaleActorToOne:KYWD									0									
0037B07E	Workshop_AshForge_Console			0											0									
0037B7F4	Instrument_Bass	Bass		4	000A56D8:FurnitureForce3rdPerson:KYWD	0037B7F2:AnimFurnBass:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
00380B94	Protectron76Disabled			2	000954F1:SFZ04_Waste_ProtectronLinkKeyword:KYWD	00380B93:AnimFurn76ProtectronDisabled:KYWD									0									
0038A8E2	WorkshopKeypadFurniture	Keypad		3	000A56D8:FurnitureForce3rdPerson:KYWD	000C2022:AnimFurnWallTerminal:KYWD	0034E7D3:AnimFurnWallmountKeypad:KYWD								0									
003971FF	FS01_MQ_Warn_WorkbenchTinkers	Tinker's Workbench		7	00012FF2:Workbench_Crafting_Tinkers:KYWD	00033AA4:CraftingFunctionTinkers:KYWD	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	001487BE:AnimFurnWorkbenchChemistryA:KYWD	00397200:FS01_MQ_Warn_UplinkWorkbenchKeyword:KYWD				0									
003A404F	RS03_Inoculation_Symptomatic	Sympto-matic		2	000A56D8:FurnitureForce3rdPerson:KYWD	003C276C:AnimsFurnAutoDoc:KYWD									0									
003A4E3A	DebugKurtChair	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
003A560C	EN07_NPCWallmountKeypad	Keypad		2	000A56D8:FurnitureForce3rdPerson:KYWD	0034E7D3:AnimFurnWallmountKeypad:KYWD									0									
