FormID	EDID	FULL	DESC	NNAM	XALG	KEYWORDS	SWFI	BEVA	ETIP	ETUI	ETDI	ETLG	ECIL_Count	ECIL_1	ECIL_2	ECIL_3	ECIL_4	ECIL_5	ECIL_6	ECIL_7	ECIL_8	ECIL_9	ECIL_10	ECIL_11	ECIL_12	ECIL_13	ECIL_14
00451DE6	ATX_ENTM_Photomode_Frame_Letterbox	Letterbox Frame	Explore your inner cinematographer with this classic Letterbox Frame for Photomode!    - UNLOCKS A PHOTOMODE FRAME. - 	Letterbox Frame					Textures/ATX/Storefront/Player/PhotoFrame/		ATX_Photomode_Frame_Letterbox.dds		1	ATX_Photomode_Frame_Letterbox_C1.dds													
00451DE2	TEMPLATE_ENTM_Skin_ArmorSkin_Armor_Skin	TEMPLATE ARMOR  SKIN	    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -						Textures/ATX/Storefront/Player/ArmorSkin/		ATX_Skin_ArmorSkin_		0														
00451DE8	ATX_ENTM_Photomode_Frame_Photograph04	Scrapbook Frame	Give some down-home charm to your pictures with this unique Photomode frame.    - UNLOCKS A PHOTOMODE FRAME. - 	Scrapbook Frame					Textures/ATX/Storefront/Player/PhotoFrame/		ATX_Photomode_Frame_Photograph04.dds		0														
00451DE5	ATX_ENTM_Photomode_Frame_VaultTecBasic	Vault-Tec Basic Frames	Two introductory frames, provided by your friends at Vault-Tec.    - UNLOCKS A PHOTOMODE FRAME. - 	Vault-Tec Frames					Textures/ATX/Storefront/Player/PhotoFrame/		ATX_Photomode_Frame_VaultTecBasic.dds		2	ATX_Photomode_Frame_VaultTecBasic_C1.dds	ATX_Photomode_Frame_VaultTecBasic_C2.dds												
00451DE4	ATX_ENTM_Photomode_Frame_RoundedSquares	Rounded Square Frames	Change your photographic form factor with this set of Rounded Square Frames. (Contains: 4 Frame variations)    - UNLOCKS A PHOTOMODE FRAME. - 	Square Frames					Textures/ATX/Storefront/Player/PhotoFrame/		ATX_Photomode_Frame_RoundedSquares.dds		0														
00450CD5	ATX_ENTM_PlayerStyle_HairStyle_M_GammaDream	Gamma Dream Hairstyle	Live a life of Nuka-Cola wishes and Gamma Dreams, with this hairstyle for men.    - UNLOCKS A HAIRSTYLE OPTION FOR MALES. -	Gamma Dream					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_HairStyle_M_GammaDream.dds		0														
00450CD4	ATX_ENTM_PlayerStyle_HairStyle_F_BetaRays	Beta Rays Hairstyle	Spread the warmth of your presence with the Beta Rays hairstyle for women.    - UNLOCKS A HAIRSTYLE OPTION FOR FEMALES. -	Beta Rays					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_HairStyle_F_BetaRays.dds		0														
00450CD3	ATX_ENTM_PlayerStyle_HairStyle_F_AcidRain	Acid Rain Hairstyle	Show Appalachia that a little rain won't ruin your day, with the Acid Rain hairstyle for women.     - UNLOCKS A HAIRSTYLE OPTION FOR FEMALES. -	Acid Rain					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_Hair_F_AcidRain.dds		0														
00450CDD	ATX_ENTM_PlayerStyle_HairStyle_M_GeigerCountered	Geiger Countered Hairstyle	Stand up and be Geiger Countered with this hairstyle for men.    - UNLOCKS A HAIRSTYLE OPTION FOR MALES. -	Geiger Countered					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_HairStyle_M_GeigerCountered.dds		0														
00450CDC	zzz_ATX_ENTM_PlayerStyle_HairStyle_M_BlastBack	Blast Back Hairstyle	Blast Back to an earlier time with this hairstyle for men.    - UNLOCKS A HAIRSTYLE OPTION FOR ALL MALE CHARACTERS. -	Blast Back					Textures/ATX/Storefront/HairStyle/		ATX_PlayerStyle_HairStyle_M_BlastBack.dds		0														
00450CDB	ATX_ENTM_PlayerStyle_HairStyle_M_RadRage	Rad Rage Hairstyle	No one likes you when you're angry; instead just wear the Rad Rage hairstyle for men.    - UNLOCKS A HAIRSTYLE OPTION FOR MALES. -	Rad Rage					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_HairStyle_M_RadRage.dds		0														
00450CDA	ATX_ENTM_PlayerStyle_HairStyle_M_Warhawk	Warhawk Hairstyle	The Warhawk Hairstyle. Because the Warhawk Hairstyle never changes.    - UNLOCKS A HAIRSTYLE OPTION FOR MALES. -	Warhawk					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_HairStyle_M_Warhawk.dds		0														
00450CD9	zzz_ATX_ENTM_PlayerStyle_HairStyle_F_NuclearBreezed	Nuclear Breezed Hairstyle	Life is simply a breeze when using this hairstyle for women.    - UNLOCKS A HAIRSTYLE OPTION FOR ALL FEMALE CHARACTERS. -	Nuclear Breezed 					Textures/ATX/Storefront/HairStyle/		ATX_PlayerStyle_HairStyle_F_NuclearBreezed.dds		0														
00450CD8	ATX_ENTM_PlayerStyle_HairStyle_F_Razorhawk	Razorhawk Hairstyle	Live life on the edge with this sharp Razorhawk Hairstyle for women.    - UNLOCKS A HAIRSTYLE OPTION FOR FEMALES. -	Razorhawk 					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_HairStyle_F_Razorhawk.dds		0														
00450CD7	ATX_ENTM_PlayerStyle_HairStyle_F_Spikehawk	Spikehawk Hairstyle	Take your hair to new heights with this intimidating hairstyle for women.    - UNLOCKS A HAIRSTYLE OPTION FOR FEMALES. -	Spikehawk 					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_HairStyle_F_Spikehawk.dds		0														
00450CD6	ATX_ENTM_PlayerStyle_HairStyle_M_ChemicalStorm	Chemical Storm Hairstyle	Take the world by storm with this cool themed Hairstyle for men.    - UNLOCKS A HAIRSTYLE OPTION FOR MALES. -	Chemical Storm					Textures/ATX/Storefront/Player/Hairstyle/		ATX_PlayerStyle_HairStyle_M_ChemicalStorm.dds		0														
00450C17	ATX_ENTM_Apparel_Headwear_SilverShroud_Fedora	The Silver Shroud Fedora	Become death's Shroud and help wipe out evil-doers across Appalachia. By the shadows, it's dangerous!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Silver Fedora					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_SilverShroud.dds		4	ATX_Apparel_Headwear_Unstoppables_SilverShroud_Fedora_C1.dds	ATX_Apparel_Headwear_Unstoppables_SilverShroud_Fedora_C2.dds	ATX_Apparel_Headwear_Unstoppables_SilverShroud_Fedora_C3.dds	ATX_Apparel_Headwear_Unstoppables_SilverShroud_Fedora_C4.dds										
0044D42C	ATX_ENTM_Apparel_Outfit_Western_03	Orange Shirt Western Outfit	Hit the dusty trails in this classic western look.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Orange Western Outfit					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_Western_03.dds		2	ATX_Apparel_Outfit_Western_03_C1.dds	ATX_Apparel_Outfit_Western_03_C2.dds												
0044D42B	ATX_ENTM_Apparel_Outfit_SummerShorts	Summer Shorts	Stay cool even in the vicinity of a freshly-launched nuke with these classic Summer Shorts.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Summer Shorts					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_SummerShorts.dds		4	ATX_Apparel_Outfit_SummerShorts_C1.dds	ATX_Apparel_Outfit_SummerShorts_C2.dds	ATX_Apparel_Outfit_SummerShorts_C4.dds	ATX_Apparel_Outfit_SummerShorts_C5.dds										
0044D42A	ATX_ENTM_Apparel_Outfit_SkiingOutfitClean	Skiing Outfit	Get that "fresh from the slopes" look with this comfortable Skiing Outfit.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Skiing Outfit					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_SkiingOutfitClean.dds		3	ATX_Apparel_Outfit_SkiingOutfitClean_C1.dds	ATX_Apparel_Outfit_SkiingOutfitClean_C2.dds	ATX_Apparel_Outfit_SkiingOutfitClean_C3.dds											
0044D429	ATX_ENTM_Apparel_Outfit_SequinDress	Sequin Dress	Dress up for a fabulous night out in the Wasteland with this gorgeous Sequin Dress.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Sequin Dress					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_SequinDress.dds		2	ATX_Apparel_Outfit_SequinDress_C1.dds	ATX_Apparel_Outfit_SequinDress_C2.dds												
0044D428	ATX_ENTM_Apparel_Outfit_PrewarSweaterVest_Clean	Sweater Vest and Slacks	The end of civilization is no excuse for incivility. Keep a mature air about you with the Sweater Vest and Slacks.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Sweater and Slacks					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_PrewarSweaterVest_Clean.dds		4	ATX_Apparel_Outfit_PrewarSweaterVest_Clean_C1.dds	ATX_Apparel_Outfit_PrewarSweaterVest_Clean_C2.dds	ATX_Apparel_Outfit_PrewarSweaterVest_Clean_C3.dds	ATX_Apparel_Outfit_PrewarSweaterVest_Clean_C4.dds										
0044D427	ATX_ENTM_Apparel_Outfit_PrewarShortSleevesAndSlacks_WhiteAndGrey	White and Grey Shirt and Slacks	The White and Grey Shirt and Slacks - for when you really mean business.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Shirt and Slacks					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_PrewarShortSleevesAndSlacks_WhiteAndGrey.dds		2	ATX_Apparel_Outfit_PrewarShortSleevesAndSlacks_WhiteAndGrey_C1.dds	ATX_Apparel_Outfit_PrewarShortSleevesAndSlacks_WhiteAndGrey_C2.dds												
0044D426	ATX_ENTM_Apparel_Outfit_PrewarShortSleevesAndSlacks_RedAndKhaki	Red and Khaki Shirt and Slacks	A sensible look for a sensible survivor.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Red Shirt and Slacks					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_RedAndKhaki.dds		2	ATX_Apparel_Outfit_RedAndKhaki_C1.dds	ATX_Apparel_Outfit_RedAndKhaki_C2.dds												
0044D425	ATX_ENTM_Apparel_Outfit_PrewarHouseDress_Pink_Clean	Laundered Pink Dress	Add a splash of cheer to the wasteland with this smart dress.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Pink Dress					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_PrewarHouseDress_Pink_Clean.dds		2	ATX_Apparel_Outfit_PrewarHouseDress_Pink_Clean_C1.dds	ATX_Apparel_Outfit_PrewarHouseDress_Pink_Clean_C2.dds												
0044D424	ATX_ENTM_Apparel_Outfit_PrewarHouseDress_Cream_Clean	Laundered Cream Dress	Blood, grime, nuclear fallout? Whatever. Nobody tells YOU not to look great in the Wasteland.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Cream Dress					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_PrewarHouseDress_Cream_Clean.dds		3	ATX_Apparel_Outfit_PrewarHouseDress_Cream_Clean_C1.dds	ATX_Apparel_Outfit_PrewarHouseDress_Cream_Clean_C3.dds	ATX_Apparel_Outfit_PrewarHouseDress_Cream_Clean_C4.dds											
0044D423	ATX_ENTM_Apparel_Outfit_PrewarHouseDress_Blue_Clean	Laundered Blue Dress	Be the bell of the ball in this lovely Blue Dress.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Blue Dress					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_PrewarHouseDress_Blue_Clean.dds		2	ATX_Apparel_Outfit_PrewarHouseDress_Blue_Clean_C1.dds	ATX_Apparel_Outfit_PrewarHouseDress_Blue_Clean_C2.dds												
0044D422	ATX_ENTM_Apparel_Outfit_Mobster01	Black Vest and Slacks	Classic and stylish, this outfit will make you feel like a million bucks.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Vest and Slacks					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_Mobster01.dds		2	ATX_Apparel_Outfit_Mobster01_C1.dds	ATX_Apparel_Outfit_Mobster01_C2.dds												
0044D421	ATX_ENTM_Apparel_Outfit_FishermanOutfit04	Green Fisherman's Overalls	Explore the rivers of Appalachia in these fisherman's overalls.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Green Overalls					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_FishermanOutfit04.dds		2	ATX_Apparel_Outfit_FishermanOutfit04_C1.dds	ATX_Apparel_Outfit_FishermanOutfit04_C2.dds												
0044D420	ATX_ENTM_Apparel_Outfit_FishermanOutfit03	Black Fisherman's Overalls	Perfect for relaxing on the water or mercilessly hunting Mirelurks.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Black Overalls					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_FishermanOutfit03.dds		3	ATX_Apparel_Outfit_FishermanOutfit03_C1.dds	ATX_Apparel_Outfit_FishermanOutfit03_C2.dds	ATX_Apparel_Outfit_FishermanOutfit03_C3.dds											
0044D40E	ATX_ENTM_Apparel_Headwear_FlightHelmetRed	Red Flight Helmet	Take to the skies with this sleek flight helmet.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Red Flight Helmet					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_FlightHelmetRed.dds		2	ATX_Apparel_Headwear_FlightHelmetRed_C3.dds	ATX_Apparel_Headwear_FlightHelmetRed_C4.dds												
0044D40D	ATX_ENTM_Apparel_Headwear_FlightHelmetBrown	Brown Flight Helmet	Don't get grounded with this earthy flight helmet.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Brown Flight Helmet					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_FlightHelmetBrown.dds		2	ATX_Apparel_Headwear_FlightHelmetBrown_C3.dds	ATX_Apparel_Headwear_FlightHelmetBrown_C4.dds												
00439D89	ATX_ENTM_Skin_PowerArmor_Skin_WarRider	War Rider Power Armor Skin	Conflict, aggression, nukes - and now comes the War Rider. Conquer the Wasteland with the War Rider Skin.    This is a unique skin that completely alters the appearance of your Power Armor. It can be equipped on all main Power Armors.    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	War Rider					Textures/ATX/Storefront/Player/PowerArmor/		ATX_Skin_PowerArmor_Skin_WarRider.dds		4	ATX_Skin_PowerArmor_Skin_WarRider_C1.dds	ATX_Skin_PowerArmor_Skin_WarRider_C2.dds	ATX_Skin_PowerArmor_Skin_WarRider_C3.dds	ATX_Skin_PowerArmor_Skin_WarRider_C4.dds										
00439342	ATX_ENTM_Photomode_Pose_Heroic	Heroic Pose	You may not be the hero Appalachia wants... but you're the hero Appalachia NEEDS.    - UNLOCKS A PHOTOMODE POSE. -	Heroic					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Heroic.dds		3	ATX_Photomode_Pose_Heroic_C1.dds	ATX_Photomode_Pose_Heroic_C2.dds	ATX_Photomode_Pose_Heroic_C3.dds											
00439346	ATX_ENTM_Photomode_Pose_Ready	Ready Pose	Just like a stalwart Frontier Scout, you'll always be ready with this custom Photomode Pose.    - UNLOCKS A PHOTOMODE POSE. -	Ready					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Ready.dds		3	ATX_Photomode_Pose_Ready_C1.dds	ATX_Photomode_Pose_Ready_C2.dds	ATX_Photomode_Pose_Ready_C3.dds											
0043934B	ATX_ENTM_Photomode_Pose_Gunslinger	Gunslinger Pose	Add some pistol packin' flair to your photos with this custom Gunslinger Pose.    - UNLOCKS A PHOTOMODE POSE. -    	Gunslinger					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Gunslinger.dds		2	ATX_Photomode_Pose_Gunslinger_C1.dds	ATX_Photomode_Pose_Gunslinger_C2.dds												
00439345	ATX_ENTM_Photomode_Pose_PointToTheSky	Point-To-The-Sky Pose	It's a bird! It's a plane! It's a pose for Photomode!    - UNLOCKS A PHOTOMODE POSE. -    	Point-To-The-Sky 					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_PointToTheSky.dds		0														
0043934A	ATX_ENTM_Photomode_Pose_Wave	Wave Pose	Add a friendly wave to all your Photomode photos with this positive Pose.    - UNLOCKS A PHOTOMODE POSE. -	Wave					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Wave.dds		2	ATX_Photomode_Pose_Wave_C1.dds	ATX_Photomode_Pose_Wave_C2.dds												
00439340	ATX_ENTM_Photomode_Pose_Chic	Chic Pose	What could be more chic than this unique Pose for your Photomode photos?    - UNLOCKS A PHOTOMODE POSE. -        	Chic					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Chic.dds		2	ATX_Photomode_Pose_Chic_C1.dds	ATX_Photomode_Pose_Chic_C2.dds												
00439344	ATX_ENTM_Photomode_Pose_PipBoy	Pip-Boy Pose	Show off your trusty Pip-Boy 2000 with this cool Pose for your Photomode photos.    - UNLOCKS A PHOTOMODE POSE. -	Pip-Boy					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_PipBoy.dds		2	ATX_Photomode_Pose_PipBoy_C1.dds	ATX_Photomode_Pose_PipBoy_C2.dds												
00439349	ATX_ENTM_Photomode_Pose_Thinking	Thinking Pose	Contemplate your next move with this pose for your photos.    - UNLOCKS A PHOTOMODE POSE. -  	Thinking					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Thinking.dds		0														
00439348	ATX_ENTM_Photomode_Pose_Sitting	Sitting Pose	Time to take a load off and grab a relaxed photo in Photomode, thanks to this cool custom Pose.    - UNLOCKS A PHOTOMODE POSE. -	Sitting					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Sitting.dds		2	ATX_Photomode_Pose_Sitting_C1.dds	ATX_Photomode_Pose_Sitting_C2.dds												
00439341	CUT_ATX_ENTM_Photomode_Pose_HandsOnHips	Hands-On-Hips Pose	Stand tall in your photos with this pose.    - UNLOCKS A PHOTOMODE POSE FOR ALL CHARACTERS. -    	Hands-On-Hips					Textures/ATX/Storefront/PhotoMode/		ATX_Photomode_Pose_HandsOnHips.dds		0														
00439343	CUT_ATX_ENTM_Photomode_Pose_Kneel	Kneeling Pose	Be ready for anything in your photos with this pose.    - UNLOCKS A PHOTOMODE POSE FOR ALL CHARACTERS. -    	Kneeling					Textures/ATX/Storefront/PhotoMode/		ATX_Photomode_Pose_Kneel.dds		0														
00439347	ATX_ENTM_Photomode_Pose_Showcase	Showcase Pose	Would you get a look at this pose?!    - UNLOCKS A PHOTOMODE POSE. -    	Showcase					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Showcase.dds		0														
004374F9	ATX_ENTM_CAMP_Statue_VaultBoyStone	Vault Boy Stone Statue	Bring both Vault-Tec pride and Romanesque class to your C.A.M.P. with this masterfully crafted Vault Boy Stone Statue.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Vault Boy Statue					Textures/ATX/Storefront/Camp/Statues/		ATX_CAMP_Statue_VaultBoyStone.dds		2	ATX_CAMP_Statue_VaultBoyStone_C1.dds	ATX_CAMP_Statue_VaultBoyStone_C2.dds												
004374AD	ATX_F1_ENTM_Photomode_Pose_Presenter	The Presenter Pose	Show off the best features of your photos with the Presenter pose.    This offer is exclusive to Fallout 1st Members. Available November 2021.    - UNLOCKS A PHOTOMODE POSE. -    	Presenter	000000000001				Textures/ATX/Storefront/Player/PhotoPose/		ATX_F1_Photomode_Pose_Presenter.dds		1	ATX_F1_Photomode_Pose_Presenter_C1.dds													
004374AC	ATX_ENTM_Photomode_Pose_Lotus	Lotus Pose	Find inner peace, or just fake it believably, with this Lotus Pose for your photos.     - UNLOCKS A PHOTOMODE POSE. -	Lotus					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Lotus.dds		2	ATX_Photomode_Pose_Lotus_C1.dds	ATX_Photomode_Pose_Lotus_C2.dds												
004374B1	ATX_ENTM_Photomode_Pose_Victory	Victory Pose	"V" is for "Victory". Be a true winner in your photos with this Pose.    - UNLOCKS A PHOTOMODE POSE. -    	Victory					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Victory.dds		1	ATX_Photomode_Pose_Victory_C1.dds													
004374A9	ATX_ENTM_Photomode_Pose_Confidence	Confidence Pose	Nothing can knock you down when you're this Confident in your photos.    - UNLOCKS A PHOTOMODE POSE. -    	Confidence					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Confidence.dds		0														
004374B0	ATX_ENTM_Photomode_Pose_TwoThumbsUp	Thumbs Up Pose	Bring some Vault Boy-like optimism to your photos with this unique Pose!     - UNLOCKS A PHOTOMODE POSE. -    	Thumbs Up					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_TwoThumbsUp.dds		2	ATX_Photomode_Pose_TwoThumbsUp_C1.dds	ATX_Photomode_Pose_TwoThumbsUp_C2.dds												
004374A7	TEMPLATE_ENTM_Photomode_Pose_Pose	TEMPLATE POSE	    - UNLOCKS A PHOTOMODE POSE. -    						Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_		0														
004374B2	ATX_ENTM_Photomode_Pose_VictorySquared	Victory Squared Pose	Why flash a victory sign in Photomode when you can flash two?    - UNLOCKS A PHOTOMODE POSE. -	Victory Squared					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_VictorySquared.dds		2	ATX_Photomode_Pose_VictorySquared_C1.dds	ATX_Photomode_Pose_VictorySquared_C2.dds												
004374AE	ATX_ENTM_Photomode_Pose_Sharpshooter	The Sharpshooter Pose	Nothing says "I can shoot a Scorchbeast out of the sky at 100 yards" like this unique Photomode Pose.    - UNLOCKS A PHOTOMODE POSE. -      	Sharpshooter	000000001				Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Sharpshooter.dds		2	ATX_Photomode_Pose_Sharpshooter_C1.dds	ATX_Photomode_Pose_Sharpshooter_C2.dds												
004374AF	ATX_ENTM_Photomode_Pose_TheDancer	The Dancer Pose	Capture that little skip in your step with the Dancer Pose for Photomode.     - UNLOCKS A PHOTOMODE POSE. -        	Dancer					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_TheDancer.dds		1	ATX_Photomode_Pose_TheDancer_C1.dds													
004374AB	ATX_ENTM_Photomode_Pose_Heart	Heart Pose	Spread love through all of Appalachia with this lovable Heart Pose for all your photos.    - UNLOCKS A PHOTOMODE POSE. -  	Heart					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Heart.dds		1	ATX_Photomode_Pose_Heart_C1.dds													
004374A8	ATX_ENTM_Photomode_Pose_Champ	The Champ Pose	Show everyone who the real winner is with the Champ pose for your photos.     - UNLOCKS A PHOTOMODE POSE. -  	Champ					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Champ.dds		2	ATX_Photomode_Pose_Champ_C1.dds	ATX_Photomode_Pose_Champ_C2.dds												
004374AA	ATX_ENTM_Photomode_Pose_Greaser	The Greaser Pose	Show your rebellious side with the Greaser pose for your photos.     - UNLOCKS A PHOTOMODE POSE. -    	Greaser					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Greaser.dds		0														
004374B4	ATX_ENTM_Photomode_Pose_Walking	Walking Pose	Now you can capture all those hours of walking through the Wasteland with this unique Photomode Pose.    - UNLOCKS A PHOTOMODE POSE. -	Walking					Textures/ATX/Storefront/Player/PhotoPose/		ATX_Photomode_Pose_Walking.dds		2	ATX_Photomode_Pose_Walking_C1.dds	ATX_Photomode_Pose_Walking_C2.dds												
