ACTI_FormID	ACTI_EDID	ACTI_FULL	XALG_Flags	CanBeInstanced	KeywordCount	PropCount	VMAD_ScriptCount	VMAD_Scripts
000268E8	FF05_Balance_Sign	RS03_Balance Quest Starter		False	0	0	0	
0018E924	MTR08_DrillingMachine	Drilling Machine		False	0	0	0	
001903C8	MTR08_MineKillTrigger				0	0	0	
001563B9	V94_2_GECKContainmentVessel	G.E.C.K. Containment Vessel		False	0	0	0	
00017C7B	EnvironmentalSensor	Environmental Sensor		False	0	0	0	
00242D61	DefaultTriggerEncounterWave			False	0	0	0	
0008C8E7	ResourceGeneratorButton	Generate Resource Button		False	0	0	0	
0007A2DE	TempTW002Turret	Temp Turret		False	0	0	0	
0007A2DF	TempTW003Turret	Temp Turret		False	0	0	0	
0028DC97	Valve	Valve		False	0	0	0	
0028DD7D	Vault63CircuitBreakerOld	Fire Suppression Switch		False	0	0	0	
001B6B0B	Vault63RedR_ButtonBox	Start Cooldown Process		False	0	0	0	
002417AC	IndustrialMachineTurbine01				0	0	0	
00242B1A	IndustrialMachineReactor01				0	0	0	
002935E4	Water1024IntMurkyPuddle				0	0	0	
00018FC7	WatogaRobotProgrammingAntenna				0	0	0	
0023B2CB	Water1024ExtMtnRemovalDefault				0	0	0	
0023C823	TW005PrickettsFortAdmission	Admission		False	0	0	0	
0023C827	TW005BlackBearCheckin	Checkin		False	0	0	0	
0023C840	TW010_Grill	Grill		False	0	0	0	
0016636C	WaterxxOldFlowSgt01				0	0	0	
00291E48	GPUBenchmarkActivator	GPU Benchmark Activator		False	0	0	0	
0003A3CC	TempCampsiteTriggerBox				0	0	0	
0012BD66	WorkshopPowerBox01Floor_Poseidon	Poseidon Power Box		False	0	0	0	
0012BD68	WorkshopPowerBox01WithPole_Poseidon	Poseidon Power Box		False	0	0	0	
0029DBB4	WaterxxOldFlowSgtStepped01				0	0	0	
0029DBB5	WaterxxOldFlowSgtStepped02				0	0	0	
0008772B	BucketExcavator_BucketWheel01				0	0	0	
001F12ED	WaterxxOldFlowLt				0	0	0	
001F12EE	WaterxxOldFlowLtStepped01				0	0	0	
001F12EF	WaterxxOldFlowLtStepped02				0	0	0	
001F1309	WaterxxOldFlowRt				0	0	0	
001F130A	WaterxxOldFlowRtStepped01				0	0	0	
001F130B	WaterxxOldFlowRtStepped02				0	0	0	
0013DB3E	StranglerHeart	Strangler Heart		False	0	0	0	
002A2B0A	IndustrialMachineFanTower01	Aerosolizer		False	0	0	0	
0022F392	KeycardPrinter	Keycard Printer		False	0	0	0	
0022F509	DefaultSendStoryEventTrigger				0	0	0	
0022F50C	MTRz02_StartMiscQuestTrigger				0	0	0	
00275C1C	RS01_Contact_Sign	RS01_Contact Quest Starter		False	0	0	0	
002A8D67	TestWeaponFireDummy				0	0	0	
0004CBD5	TestHasRefTypeBug	TestHasRefTypeBug		False	0	0	0	
002681C7	CUT_SFM04_Organic_CatalystActivator	Chemical Tube		False	0	0	0	
002AB8EC	FreeStatesBunker5MainPower	Main Power		False	0	0	0	
002AB8F9	FreeStatesBunker5Button1	Power Button 1		False	0	0	0	
002AB8FA	FreeStatesBunker5Button2	Power Button 2		False	0	0	0	
002AB8FB	FreeStatesBunker5Button3	Power Button 3		False	0	0	0	
002AB8FC	FreeStatesBunker5Button4	Power Button 4		False	0	0	0	
002ACF51	RS02_Beat_Sign	RS02_Beat Quest Starter		False	0	0	0	
002AF20B	76CharGenStartTrigger				0	0	0	
00186BAB	BoSZ01SchematicCache	Secure Document Storage		False	0	0	0	
002A9603	LC060_ElevatorCallButtonPublic	Call Button		False	0	0	0	
0001868D	76DefaulTrigger				0	0	0	
000720B2	ArcheryTarget_Activator	Archery Target		False	0	0	0	
002B47E3	EN06_BallotPrinterGroup01	Ballot Printer		False	0	0	0	
002B480C	EN06_BallotPrinterGroup02	Ballot Printer		False	0	0	0	
002B480E	EN06_BallotPrinterGroup03	Ballot Printer		False	0	0	0	
002B4812	EN06_BallotPrinterGroup04	Ballot Printer		False	0	0	0	
002B59C3	EN06_SealDispenser	Dispenser		False	0	0	0	
002B5B55	EN06_EndorsmentPrinter	Printer		False	0	0	0	
002B5B62	EN06_Debate_Podium	Debate Podium		False	0	0	0	
0007E557	Modus_Terminal_Wall				0	0	0	
0007E559	Modus_Terminal_Floor				0	0	0	
002098F2	TestNativeTerminalDummy01	Default Dummy		False	0	0	0	
002098F4	TestNativeTerminalDummy02	Default Dummy		False	0	0	0	
0005008E	MTR05_MotherlodeDrill			False	0	0	0	
002A268E	MTRZ05VendingMachine	U-Mine-It! Vending Machine	Camera Weapon Detectable	False	0	0	0	
0003BE7E	FreeButtonStand01	Button		False	0	0	0	
002C543F	BoSZ04MissionPackage	Mission 099-01 Package		False	0	0	0	
00030481	WorkshopPowerBox01Wall_Poseidon	Poseidon Power Box		False	0	0	0	
00066750	OrbitalStrike				0	0	0	
000683D7	MTR05_KeycardPrinter	ID Card Printer	Skip HAVOK on Load	False	0	0	0	
0006871D	MTR05_ArchivePrinter	Printer		False	0	0	0	
00068894	MTR05_ResumeRecepticle	Resume Receptacle		False	0	0	0	
00068CFB	MTR05_RepairBeaconDispenser	Dispenser		False	0	0	0	
00068FED	MTR05_RepairDeploymentBeacon	Repair Beacon Launcher		False	0	0	0	
0006913E	MTR05_DockingStation01	Docking Station Dispenser		False	0	0	0	
000355A1	MTRZ05MiningSite	Dig Site		False	0	0	0	
00047182	TestRadioReceiver	Radio		False	0	0	0	
0006BEDC	MTNM04_RoomTrigger				0	0	0	
0006BEE0	MTNM04_Table	Table		False	0	0	0	
0006E202	MTNM04_Placesetting_Activator	Bolton Greens Place Setting	Skip HAVOK on Load	False	0	0	0	
0006E230	MTNM04_Centerpiece_Activator	Bolton Greens Centerpiece	Skip HAVOK on Load	False	0	0	0	
000182DC	ModifiedDistiller_NoDoor				0	0	0	
0001D0F0	ModifiedDistiller_NoDoorDestroyed				0	0	0	
002BDB22	TWZ03_GunRangeTarget01	Gun Range Target		False	0	0	0	
002BDB23	TW002_SecurityStation	Security Station		False	0	0	0	
00023711	CUT_BoSTombstone	Tombstone		False	0	0	0	
001E99C0	76CharGenSurvivalKitTrigger	Survival Gear		False	0	0	0	
002D1117	EN07_BriefcasePrinter	Strange Briefcase		False	0	0	0	
002D1157	EN07_SiloLoudspeaker				0	0	0	
002D115F	EN07_NuclearBlastMarker01				0	0	0	
0027BA0E	LC043_SecurityMarker	Security Marker		False	0	0	0	
002C0894	FFZ16_Swatter_Sign	Start Quest FFZ15_Swatter		False	0	0	0	
002D658C	BoS01AsylumGenerator	Power Generator		False	0	0	0	
00223B94	DebugCorrieActivator	TestActivator		False	0	0	0	
00035F48	IndMachines_Extractor01				0	0	0	
00017DA7	EN01_CircuitConduit	Circuit Conduit		False	0	0	0	
0012781F	EN01_GasValve	Air Flue		False	0	0	0	
001278C4	EN01_Handscanner	Hand Scanner		False	0	0	0	
0017EFCC	FS02_MQ_Reassembly_ScorchedDetectorActivator01	Scorched Detector		False	0	0	0	
0028950E	BoSR02_ScanningModuleActivator	Scanning Module		False	0	0	0	
0028950F	BoSR02_InvisibleActivator	Place Sensor Module		False	0	0	0	
002DC995	DisplayCaseFree01				0	0	0	
002DC996	DisplayCaseWall01				0	0	0	
002DC997	DisplayCaseWall02				0	0	0	
002DC998	DisplayCaseWall02a				0	0	0	
002DC999	DisplayCaseWall03				0	0	0	
002DC99A	DisplayCaseWall03a				0	0	0	
000921AF	FF06_Feed_Sign	FF06_Feed Quest Starter		False	0	0	0	
0016561E	FF06_Feed_PowerSwitch	Main Power Circuit		False	0	0	0	
0023D7A6	TestBellNoScript	Bell		False	0	0	0	
0014EC57	IndMachines_Extractor02				0	0	0	
001287CF	AshForge_TerminalOn_Damaged				0	0	0	
001287D0	AshForge_TerminalOn_Destroyed				0	0	0	
0003E0AB	AshForge_Exhaust				0	0	0	
0011C264	AshForge_TerminalOn				0	0	0	
002E1533	LC184_SecurityMarker	Security Marker		False	0	0	0	
002E1EF7	JunkWallGateCargo01				0	0	0	
002E238D	FloodlandsLootMound01				0	0	0	
002E238E	FloodlandsLootMound02				0	0	0	
002E238F	FloodlandsLootMound03				0	0	0	
002E2390	FloodlandsLootMound04				0	0	0	
002E2391	FloodlandsLootMound05				0	0	0	
002E2392	FloodlandsLootMound01TEMP				0	0	0	
002E2393	FloodlandsLootMound02TEMP				0	0	0	
002E2394	FloodlandsLootMound03TEMP				0	0	0	
002E2395	FloodlandsLootMound04TEMP				0	0	0	
002E2396	FloodlandsLootMound05TEMP				0	0	0	
0009AB1D	CB01_LoudSpeaker				0	0	0	
0009AB3D	CB01_StartQuestTrigger				0	0	0	
001F140D	LC006_SecurityMarker	Security Marker		False	0	0	0	
002E3A75	Water1024ExtToxicFlow				0	0	0	
0007F0AC	TargetingComputer01TEST				0	0	0	
00186414	TrapResetter	Traps		False	0	0	0	
0006CE51	QP_CorpseFlower				0	0	0	
002D64F6	FF11_Raid_Sign	FF11_Raid Quest Starter		False	0	0	0	
0027DB36	ENB_UniformDispenser	Dispenser		False	0	0	0	
0029CAF0	EN02_FoodDispenser				0	0	0	
0029CBE6	EN02_SugarGroveArchiveDispenser	Archival Dispenser		False	0	0	0	
001877AA	Water1024ExtToxicBasin				0	0	0	
002E6690	MTNS01_RadioRepeater_Activator	Radio Relay Access Point		False	0	0	0	
00048313	CameraAttachVertibirdPlantGasFX				0	0	0	
002E907B	EN07_SiloElevatorPanelUtility	Elevator Panel		False	0	0	0	
002E9082	EN07_Handscanner	Hand Scanner		False	0	0	0	
002EC9C8	HandScanner_Destructible	Hand Scanner		False	0	0	0	
002ECA05	ToggleButton_StartsOn	Button		False	0	0	0	
002ECA09	LaserGrid01				0	0	0	
002ECB3E	HitWinIntShutters01L_Opens45Degrees				0	0	0	
002ECB3F	HitWinIntShutters01R_Opens45Degrees				0	0	0	
002E5C40	TW07PASpeaker	Loudspeaker		False	0	0	0	
002ECCAA	TWZ07_PASpeaker	Loudspeaker		False	0	0	0	
0004807E	76CharGenPerkBoardTrigger	Job Board		False	0	0	0	
001E59EE	BoS02Intercom	Security Intercom		False	0	0	0	
001E6855	BoS02_StartTrigger				0	0	0	
0027E573	BoS02DMVPrinter	Number Printer		False	0	0	0	
0029A8E0	BoS02GovernorSeal	Governor's Seal		False	0	0	0	
002A6DD4	BoS02AmendmentActivator	Blank DMV-AT-21C-V Forms		False	0	0	0	
002A6DE9	BoS02DMVCamera	DMV Camera		False	0	0	0	
0015862B	Vault76EntranceExt01				0	0	0	
0001C7FF	TestBriefcasePrinter	Strange Briefcase		False	0	0	0	
002EEC86	76CharGenTableSpeaker				0	0	0	
002EEC90	76CharGenOpenIntVaultDoorTrigger				0	0	0	
002AF426	WaterCircle1024ExtToxicBasin				0	0	0	
0001FCA9	RS03_Inoculation_Injector	Vaccine Injector		False	0	0	0	
0001FCAA	RS03_Inoculation_Centrifuge	Automated Centrifuge		False	0	0	0	
0009C9FC	76CharGenAcquireHolotapeTrigger	Holotape		False	0	0	0	
00056575	EN07_FissureKillTrigger				0	0	0	
00002CD1	FS03_MQ_Fruition_EntranceSpeaker				0	0	0	
00002CD7	FS03_MQ_Fruition_ArmorySpeaker				0	0	0	
0009C7B8	MissileSiloFakeElevatorButton	Mysterious Button		False	0	0	0	
0026B2DE	BoSSetStageTrigger				0	0	0	
0026B336	BoS03Transponders	Military Transponder		False	0	0	0	
0026B341	BoS03Rubble	Rubble		False	0	0	0	
000863F6	TestBellNoScriptB	Bell		False	0	0	0	
002F0318	MTNL01_SpawnTrigger				0	0	0	
002F031C	MTNL01_TrappersNote_Activator	Trappers Note	Skip HAVOK on Load	False	0	0	0	
002F034F	MTNL01_RaiderCacheKey_Activator		Skip HAVOK on Load	False	0	0	0	
00056FBA	MTR01_IgnitionCoreSchematicDispenser	Ignition Core Schematics		False	0	0	0	
00056FC1	MTR07_EarthIgnitionCoreTrigger	Ignition Core Port		False	0	0	0	
00056FC3	EN01_BypassDoorPanel	Elevator Panel		False	0	0	0	
00056FC4	EN01_BypassHolotapeTrigger				0	0	0	
002C8B3D	FlipCardSign01				0	0	0	
00045084	CB04_Dispenser_NoteGlade	Cranberry Glade Meeting	Skip HAVOK on Load	False	0	0	0	
0004E5F3	MTNZ05_DeliveryMarker				0	0	0	
002AAF15	CB04_RobotProgrammingTower				0	0	0	
002E3185	MTR01_PrecursorDropTrigger	Mine Fire Exhaust Tube		False	0	0	0	
002FF5C1	WindingPathPillar				0	0	0	
00300794	TestCharGenWakUpButton	Wake Up Furniture		False	0	0	0	
00300796	TestCharGenFaceGenButton	Face Gen Furniture		False	0	0	0	
00300798	TestCharGenPickupPipboyFurniture	Pick Up Pipboy Furniture		False	0	0	0	
00300799	TestCharGenWakeUpSequenceButton	Test Wakeup Sequence		False	0	0	0	
0013381E	SFL02_Track_RadioTransmitter	Free States Radio Transmitter		False	0	0	0	
00160524	WaterxxOldFlowSgt01CranBog				0	0	0	
00179C99	76CharGenPipboyActivator	Pip Boy		False	0	0	0	
00179D57	76CharGenPipboyActivatorTrigger	Pip Boy		False	0	0	0	
00305010	MTRz02_DemeritDialogueMarker				0	0	0	
00164C48	LC060_SulphurWaterFountain	Sulphur Water Fountain		False	0	0	0	
00052B48	Vault63CircuitBreakerNEW	Circuit Breaker		False	0	0	0	
00142EBB	Water1024ExtClearFlow				0	0	0	
002FB3FF	DebugSteveCTransmitter	Vault 94 Emergency Broadcast		False	0	0	0	
001D7F74	EN07_NukeFloraStubMarker	Default Dummy		False	0	0	0	
0030A540	MTNZ03_EnclaveBoxTransceiver_Activator		Skip HAVOK on Load	False	0	0	0	
0030A547	MTNZ03_DIABoxTransceiver_Activator		Skip HAVOK on Load	False	0	0	0	
000A1D66	WorldMapLightRed01_Off			False	0	0	0	
001ED2A7	WorldMapLightWhite01_Off			False	0	0	0	
001ED4B1	WorldMapLightYellow01_Off			False	0	0	0	
001ED4B2	WorldMapTackBlue01			False	0	0	0	
0029F53E	WorldMapTackGreen01			False	0	0	0	
0029F53F	WorldMapTackOrange01			False	0	0	0	
0029FB5A	WorldMapTackRed01			False	0	0	0	
002CE88A	WorldMapTackWhite01			False	0	0	0	
002CE938	WorldMapTackYellow01			False	0	0	0	
002CE9AB	WorldMapLightGreen01_Off			False	0	0	0	
002CFBAE	WorldMapLightOrange01_Off			False	0	0	0	
002CFD03	WorldMapLightBlue01_Off			False	0	0	0	
0005284A	WindingPathCollectibleEnergy				0	0	0	
00052850	WindingPathHealingEnergy				0	0	0	
001D5A97	ResponderHQ_RadioTransmitMarker	Responders Emergency Radio		False	0	0	0	
001D5AB3	RS01_Contact_StartQuestTrigger				0	0	0	
0030C9D4	TODO_V94PestControlDevice				0	0	0	
0030C9E3	TODO_V94PestControlSystemController				0	0	0	
0030C9EC	CUT_V94ReactorArcsSystemController			False	0	0	0	
0030CA4E	CUT_V94Intercom				0	0	0	
0030CA91	VaultSystemActivator				0	0	0	
0030CA9E	CUT_V94_RadioTransmitter9821	Vault 94 Emergency Broadcast		False	0	0	0	
0030CAA0	CUT_V94_RadioTransmitter9822	Vault 94 Emergency Broadcast		False	0	0	0	
0030CAA1	CUT_V94_2_GECKRoom				0	0	0	
0030CAF1	CUT_V94_ValveIntake	Water Intake Valve		False	0	0	0	
0030CAF2	CUT_V94_ValveOutflow	Water Outflow Valve		False	0	0	0	
0030CAF3	CUT_V94_CircuitBreaker	Breaker Switch		False	0	0	0	
0030CAF4	CUT_V94_Keylock	Manual Override Lock		False	0	0	0	
0030CAF5	CUT_V94_ToggleButtonOLD	Pump Reset Button		False	0	0	0	
0030CAFC	CUT_V94PumpArcsSystemController			False	0	0	0	
0030CB09	CUT_V94_RadioTransmitter9823	Vault 94 Emergency Broadcast		False	0	0	0	
0030CB0E	CUT_V94_3_PumpRoomTriggerBase				0	0	0	
0030CB15	VaultSystemGearRoomTrigger				0	0	0	
0030CB2E	TODO_V94Intercom_NoRadio				0	0	0	
0013D3D3	CUT_V94Intercom_NoRadio2				0	0	0	
0030E116	CUT_V94_2_SubOpsReceiver	Default Dummy		False	0	0	0	
0030E117	CUT_V94_2_SubCouncilReceiver	Default Dummy		False	0	0	0	
002DE15C	CUT_V94_3_BulkheadDoor				0	0	0	
0030E9F1	MTNS04_Hall_Trigger				0	0	0	
0030E9F9	MTNS04_Jukebox_LDI	Jukebox		False	0	0	0	
0006093B	BriefcasePrinter01	Strange Briefcase		False	0	0	0	
0002F892	TWZ13_GraveTrigger	Body		False	0	0	0	
00311393	FFZ17_Pipe_LDI	Water Pipe		False	0	0	0	
00310B34	FFZ17_TeapotControls	Giant Teapot Controls		False	0	0	0	
003113CD	REPLACE_EN01_Keypad	Keypad		False	0	0	0	
003113D9	EN01_JudyGravePlaque	Weathered Plaque		False	0	0	0	
003113E6	EN01_PaintingCache01	Painting		False	0	0	0	
003113E7	EN01_PaintingCache02	Painting		False	0	0	0	
003113EB	EN01_SpecialTestTrigger	Scattered Papers		False	0	0	0	
00311400	EN01_BunkerPASystem	Blackwell Bunker PA System		False	0	0	0	
00311402	EN01_LoudSpeaker_RadioReceiver				0	0	0	
003113A3	TWZ13_ShovelTrigger	in Grave		False	0	0	0	
00312317	LC110_CanisterPlacementActivator	Aerosol Solution		False	0	0	0	
00115C31	TW002WardenTrigger	Warden		False	0	0	0	
00110958	WaterClearFlowR00				0	0	0	
0011095B	WaterClearFlow00				0	0	0	
00110976	WaterClearFlowL00				0	0	0	
001109A3	WaterClearFlowR128				0	0	0	
001109A4	WaterClearFlowL256				0	0	0	
001109A5	WaterClearFlowL128				0	0	0	
0011197E	WaterClearFlowR256				0	0	0	
0011197F	WaterClearFlowR064				0	0	0	
00111980	WaterClearFlowHalf00				0	0	0	
00111981	WaterClearFlowL064				0	0	0	
0001A5B4	WorldMapLightGreen01_On			False	0	0	0	
0001A5B7	WorldMapLightOrange01_On			False	0	0	0	
0001A5B8	WorldMapLightRed01_On			False	0	0	0	
0001A5B9	WorldMapLightWhite01_On			False	0	0	0	
0001A5BA	WorldMapLightYellow01_On			False	0	0	0	
0001A5BB	WorldMapLightGreen01_Blink			False	0	0	0	
0001A5BC	WorldMapLightOrange01_Blink			False	0	0	0	
0001A5BD	WorldMapLightRed01_Blink			False	0	0	0	
0001A5BF	WorldMapLightWhite01_Blink			False	0	0	0	
0001A5C2	WorldMapLightYellow01_Blink			False	0	0	0	
0001A6B4	WorldMapLightBlue01_On			False	0	0	0	
0001A6B5	WorldMapLightBlue01_Blink			False	0	0	0	
0009A69C	RadiatonScrubber	Fog Condenser		False	0	0	0	
0018DBEB	Default2State1WayActivator				0	0	0	
0018DC72	DefaultEmptyTriggerPlayerOnly				0	0	0	
002F0BB2	EN02_IDCamera				0	0	0	
002F0C21	EN02_HandScanner01	Hand Scanner		False	0	0	0	
002F0C23	EN02_HandScanner02	Hand Scanner		False	0	0	0	
0017FFC1	MTNM03_BrazierFlameVolume				0	0	0	
00095609	HandScanner_WhitespringRoom	Hand Scanner		False	0	0	0	
002B3DA5	TalkingConsoleActivator01				0	0	0	
0031F178	TestConButton01Stand	Button		False	0	0	0	
0031F179	TestNamedLight	TestLight		False	0	0	0	
00320E3E	MTR04_LuckyCart	Lucky Mucker Cart		False	0	0	0	
00322FB6	WaterCranBogFlowR00				0	0	0	
00322FC0	WaterCranBogFlow00				0	0	0	
00323053	DisplaySign01				0	0	0	
00323054	DisplaySign02				0	0	0	
00323055	DisplaySign03				0	0	0	
00323056	DisplaySign04				0	0	0	
00323057	DisplaySign05				0	0	0	
00323D69	Tut01_ActivatorSign_Start	Sign: Start Quest		False	0	0	0	
00323D6F	Tut01_ActivatorSign_End	Sign: End Quest		False	0	0	0	
003241C6	V63_RadioTransmitterInterior	Vault 63 Mainframe		False	0	0	0	
003241EB	V63Intercom				0	0	0	
003241EC	V63_RadioTransmitter	Vault 63 Emergency Broadcast		False	0	0	0	
00326736	Tut02_RadioTransmitMarker	Responders Emergency Radio		False	0	0	0	
0032AD1A	FF06_Feed_RadioTransmitMarker	Responders Alert System		False	0	0	0	
0032C001	EN06_Debate_Handscanner01	Hand Scanner		False	0	0	0	
0032C002	EN06_HandScanner01	Hand Scanner		False	0	0	0	
0032CE03	WorkshopArtillery	Artillery Piece		False	0	0	0	
0032DA69	TestNewCharControlTrigger				0	0	0	
0032F694	DebugSteveCIntercom	Intercom		False	0	0	0	
00330958	RS03_Inoculation_Fusebox	Fusebox		False	0	0	0	
00330971	MissileSiloShutters01				0	0	0	
00330976	Test_KeyPad01				0	0	0	
00330AAE	TestSmoke18Activator	Default Activator		False	0	0	0	
00330C12	BoS01PerPlayerSetStageTrigger				0	0	0	
00331CA3	MTR05_RepairBeaconSequenceActivator			False	0	0	0	
00331CA7	MTR05_MotherlodeSiteLoudspeaker				0	0	0	
003323E8	WSBunkerIntercom				0	0	0	
003326E3	VaultDoorControls	Vault Door Controls		False	0	0	0	
0033293E	CB04_RobotProgrammingTowerCOPY0000				0	0	0	
0033293F	CB04PowerGeneratorDestructible	Fusion Generator	Skip HAVOK on Load|Camera Weapon Detectable	False	0	0	0	
0033553E	V63_3_IDCardReader01	ID Card Reader		False	0	0	0	
00335567	V63_2_MaintenanceIDCardReader01	ID Card Reader		False	0	0	0	
003367CA	WaterCranBogFlowHalf00				0	0	0	
003374CB	WorldMapTack_WelchStation	Welch Station		False	0	0	0	
003374CF	WorldMapTack_TheWhitespringStation	The Whitespring Station		False	0	0	0	
0033758E	WorldMapTack_CharlestonStation	Charleston Station		False	0	0	0	
00337590	WorldMapTack_GraftonStation	Grafton Station		False	0	0	0	
00337592	WorldMapTack_LewisburgStation	Lewisburg Station		False	0	0	0	
00337594	WorldMapTack_PleasantValleyStation	Pleasant Valley Station		False	0	0	0	
00337597	WorldMapTack_RNGStation	R&G Station		False	0	0	0	
00337599	WorldMapTack_SunnytopStation	Sunnytop Station		False	0	0	0	
0033759B	WorldMapTack_SuttonStation	Sutton Station		False	0	0	0	
0033759D	WorldMapTack_WatogaStation	Watoga Station		False	0	0	0	
003375A0	WorldMapTack_MorgantownStation	Morgantown Station		False	0	0	0	
00338783	MTNS06_QuestAddTrigger				0	0	0	
00338792	MTNS06_ProcessingUnitTrigger	Processing Unit		False	0	0	0	
003387A0	RS02_Beat_RadioTransmitMarker	Responders Alert System		False	0	0	0	
00339D09	MTNS06_Uranium_Extractor_LDI	Uranium Extractor		False	0	0	0	
0033A93C	WaterCranBogFlowL00				0	0	0	
0033AB34	MTR06_ExamButtonB	Checkpoint Button B		False	0	0	0	
0033C776	BoS02DMVPa				0	0	0	
003400F4	MTR02_MinerRegistrationControl	Power Armor Scan		False	0	0	0	
00341B30	EN05_UniformDispenser	Uniform Dispenser		False	0	0	0	
00342287	FS_AbbieRadioTransmitter	Radio Station		False	0	0	0	
00342289	FS_AbbieIntercomRadio	Intercom		False	0	0	0	
00342297	WorkshopStoreMisc01NEW	Trading Stand		False	0	0	0	
00342A96	MTR10_Robot01BunkerTrigger				0	0	0	
00343778	MTNZ04_Activator	Console		False	0	0	0	
0034377A	MTNZ04_ConsoleTrigger	Console		False	0	0	0	
00345AEF	EN05_CombatCourseTransmitter	Camp McClintock Announcement System		False	0	0	0	
00345AF1	EN05_CombatLoudpseaker				0	0	0	
00345D68	MoMIntercom				0	0	0	
00345D7D	MoMParlorEntryTrigger			False	0	0	0	
00346FA7	WaterCranBogFlowL064				0	0	0	
00346F42	WaterCranBogFlowR064				0	0	0	
00349062	WaterCircle1024ExtMtnRemoval				0	0	0	
0034ADB5	MTR02_MinerExcavatorPoster	Garrahan Excavator Poster		False	0	0	0	
0034C5FE	DebugKurtButton02	Button		False	0	0	0	
0034D9F5	MTR02_MinerPostNode				0	0	0	
0034EBC5	SFM01_Glow_CatalystConsole	Catalyst Insertion		False	0	0	0	
0034EBC1	WatogaHighSchoolStageCurtain01				0	0	0	
0034EBC4	SFM01_Glow_ChemConsole	Chemical Insertion		False	0	0	0	
00350436	Test_Tut04_TriggerQuestStart	Start Quest: Test_Tut04 (Debug)		False	0	0	0	
00350437	Test_Tut04_StartQuest	StartQuest (Debug)		False	0	0	0	
00350FE3	Presidential_Podium_Button				0	0	0	
00351E9B	testCollision_LaserGrid01				0	0	0	
00352BF6	InvisibleSpawnMarkerLarge				0	0	0	
00352FEF	WatogaHighSchoolStageCurtain02				0	0	0	
00354E3C	SF06_RadioTransmitMarker	Galleria Distress Beacon		False	0	0	0	
003559B9	VltSecurityGate02				0	0	0	
00355ACE	CharGen_BedsideMural01Anim	Mural		False	0	0	0	
00355EB9	ENB_BunkerTransmitter	Whitespring Bunker Announcement System		False	0	0	0	
00356C40	TestSetCharGenHudOneButton	SetCharGenHud 1		False	0	0	0	
00356C42	TestSetCharGenHudTwoButton	SetCharGenHud 2		False	0	0	0	
00356C3D	TestSetCharGenHudZeroButton	SetCharGenHud 0		False	0	0	0	
00357FC8	MoM02BHistoricSwordActivator	Grant's Saber	Skip HAVOK on Load	False	0	0	0	
00359E8A	MTR04_DrossTargetTrigger				0	0	0	
0035A840	TestJMtrigger				0	0	0	
0035ABEE	AutoDispenserAmmo				0	0	0	
0035ABE5	AutoDispenser				0	0	0	
0035ABF0	EN06_AutoDispenserSeal				0	0	0	
0035ABEA	AutoDispenserMed				0	0	0	
0035AD41	AutoDispenserPlain				0	0	0	
0035AD45	AutoDispenserGreen				0	0	0	
0035AD43	AutoDispenserGray				0	0	0	
0035D8DD	WaterCranBogFlowL128				0	0	0	
0035D8D8	WaterAngle45ExtCranBogDefault				0	0	0	
0035EDB7	SFS08_Heart_StranglerHeart_LDI	Strangler Heart		False	0	0	0	
0036009E	FF01_DeathBlossoms_Sign	FF01_DeathBlossoms Quest Starter		False	0	0	0	
003627A9	TimeClock01				0	0	0	
00364B3F	LC110_EncounterWaveTrigger			False	0	0	0	
00366706	MoM02B_DisplayCaseWall02_NoNativeTerminal				0	0	0	
003697AE	ENs02_LureArraySection_Destroyed				0	0	0	
0036C49D	TrapSwingingSpikeBoardsHoriz180	Spike Board Trap		False	0	0	0	
0036C49E	TrapSwingingSpikeBoardsVert180	Spike Board Trap		False	0	0	0	
0036CD27	ENz01_OrientationDish	Triangulation Point		False	0	0	0	
003701F7	Sign_Creature_Type_Gulper	Gulper Panel		False	0	0	0	
0037022D	Sign_Creature_Type_Radstag	Radstag Panel		False	0	0	0	
0037020C	Sign_Creature_Type_Moleminer	Moleminer Panel		False	0	0	0	
00370248	Sign_Creature_Type_Alien	Alien Panel		False	0	0	0	
0037020F	Sign_Creature_Type_Molerat	Molerat Panel		False	0	0	0	
00370224	Sign_Creature_Type_Radrat	Radrat Panel		False	0	0	0	
0037022A	Sign_Creature_Type_Radscorpion	Radscorpion Panel		False	0	0	0	
003701D3	Sign_Creature_Type_Bloatfly	Bloatfly Panel		False	0	0	0	
003701FD	Sign_Creature_Type_Honeybeast	Honeybeast Panel		False	0	0	0	
