OMOD_FormID	OMOD_EDID	PropIndex	ValueType	FunctionType	PropertyName	Value1	Value2	CurveTable
0010F093	POST_DLC01Bot_Legs_Sentry_Armor_Wasteland01_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F093	POST_DLC01Bot_Legs_Sentry_Armor_Wasteland01_Right	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F094	POST_DLC01Bot_Head_Assaultron_Armor_Wasteland01	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F095	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland01_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F095	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland01_Left	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F096	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland01_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F096	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland01_Right	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F097	POST_DLC01Bot_Legs_Assaultron_Armor_Wasteland01_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F097	POST_DLC01Bot_Legs_Assaultron_Armor_Wasteland01_Left	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F098	POST_DLC01Bot_Legs_Assaultron_Armor_Wasteland01_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F098	POST_DLC01Bot_Legs_Assaultron_Armor_Wasteland01_Right	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F099	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland01_Front	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F099	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland01_Front	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F09A	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland01_Rear	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F09A	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland01_Rear	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F09B	POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland01_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F09B	POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland01_Left	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F09C	POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland01_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland01 ""EnchBot_DamageResist"" [ENCH:0010FCDE]	1	NULL - Null Reference [00000000]
0010F09C	POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland01_Right	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F0FE	DLC01Bot_Head_Assaultron_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Head_Assaultron_Keyword """" [KYWD:0010F21A]	2	NULL - Null Reference [00000000]
0010F0FE	DLC01Bot_Head_Assaultron_Enc	1	FormID,Int	ADD	Enchantments	modEnchAssaultronHead """" [ENCH:00122622]	1	NULL - Null Reference [00000000]
0010F0FF	DLC01Bot_Head_Assaultron_PAM_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Head_Assaultron_Keyword """" [KYWD:0010F21A]	2	NULL - Null Reference [00000000]
0010F100	DLC01Bot_Head_Protectron_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Head_Protectron_Keyword """" [KYWD:0010F21B]	2	NULL - Null Reference [00000000]
0010F101	DLC01Bot_Head_RoboBrain_Mesmetron_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Head_RoboBrain_Keyword """" [KYWD:0010F21C]	2	NULL - Null Reference [00000000]
0010F101	DLC01Bot_Head_RoboBrain_Mesmetron_Enc	1	FormID,Int	ADD	Forced Inventory	crDLC01BotWeapRobobrainMezmatronHead ""Mesmetron"" [WEAP:0010F3AB]	1	NULL - Null Reference [00000000]
0010F102	DLC01Bot_Head_Sentry_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Head_Sentry_Keyword """" [KYWD:0010F21D]	2	NULL - Null Reference [00000000]
0010F102	DLC01Bot_Head_Sentry_Enc	1	FormID,Int	ADD	Enchantments	modEnchSentryFeceLightControl """" [ENCH:00240571]	1	NULL - Null Reference [00000000]
0010F104	DLC01Bot_Arm_Assaultron_Left_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Arm_Assaultron_Keyword """" [KYWD:0010F215]	2	NULL - Null Reference [00000000]
0010F105	DLC01Bot_Arm_Assaultron_Right_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Arm_Assaultron_Keyword """" [KYWD:0010F215]	2	NULL - Null Reference [00000000]
0010F106	DLC01Bot_Arm_MrHandy_Enc	0	FormID,Int	ADD	Forced Inventory	crDLC01UnarmedMrHandyLMOptional ""Unarmed Mr Handy"" [WEAP:0010EFFE]	1	NULL - Null Reference [00000000]
0010F106	DLC01Bot_Arm_MrHandy_Enc	1	FormID,Int	ADD	Forced Inventory	crDLC01UnarmedMrHandyRMOptional ""Unarmed Mr Handy"" [WEAP:0010EFFF]	1	NULL - Null Reference [00000000]
0010F107	DLC01Bot_Arm_Protectron_Left_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Arm_Protectron_Keyword """" [KYWD:0010F217]	2	NULL - Null Reference [00000000]
0010F108	DLC01Bot_Arm_Protectron_Right_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Arm_Protectron_Keyword """" [KYWD:0010F217]	2	NULL - Null Reference [00000000]
0010F109	DLC01Bot_Arm_RoboBrain_Left_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Arm_RoboBrain_Keyword """" [KYWD:0010F218]	2	NULL - Null Reference [00000000]
0010F10A	DLC01Bot_Arm_RoboBrain_Right_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Arm_RoboBrain_Keyword """" [KYWD:0010F218]	2	NULL - Null Reference [00000000]
0010F10B	DLC01Bot_Torso_RoboBrain_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_RoboBrain_Keyword """" [KYWD:0010F220]	2	NULL - Null Reference [00000000]
0010F10B	DLC01Bot_Torso_RoboBrain_Enc	1	FormID,Int	ADD	Keywords	AnimsDLC01TorsoRoboBrain """" [KYWD:0010FD1E]	2	NULL - Null Reference [00000000]
0010F10C	DLC01Bot_Legs_Assaultron_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Legs_Assaultron_Keyword """" [KYWD:0010F222]	2	NULL - Null Reference [00000000]
0010F10D	DLC01Bot_Legs_MrHandy_Thruster_Enc	0	FormID,Int	ADD	Forced Inventory	HandyArtObjectsFX """" [ARMO:0002B4D7]	1	NULL - Null Reference [00000000]
0010F10D	DLC01Bot_Legs_MrHandy_Thruster_Enc	1	FormID,Int	ADD	Enchantments	modEnchHandyHover """" [ENCH:0002B4DC]	1	NULL - Null Reference [00000000]
0010F10E	DLC01Bot_Legs_Protectron_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Legs_Protectron_Keyword """" [KYWD:0010F223]	2	NULL - Null Reference [00000000]
0010F10F	DLC01Bot_Legs_RoboBrain_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Legs_RoboBrain_Keyword """" [KYWD:0010F224]	2	NULL - Null Reference [00000000]
0010F110	DLC01Bot_Legs_Sentry_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Legs_Sentry_Keyword """" [KYWD:0010F225]	2	NULL - Null Reference [00000000]
0010F11E	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland01_Left_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Assaultron_Armor_Wasteland_Keyword """" [KYWD:0010EE1C]	2	NULL - Null Reference [00000000]
0010F11F	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland01_Right_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Assaultron_Armor_Wasteland_Keyword """" [KYWD:0010EE1C]	2	NULL - Null Reference [00000000]
0010F12B	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland01_Front_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Assaultron_Armor_Wasteland_Keyword """" [KYWD:0010EE1C]	2	NULL - Null Reference [00000000]
0010F145	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Rear	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F145	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Rear	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_RadsDamage ""DLC01EnchBot_AV_RadsDamage"" [ENCH:0010EB16]	1	NULL - Null Reference [00000000]
0010F145	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Rear	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F145	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Rear	3	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F146	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Front	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F146	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Front	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_BleedDamage ""DLC01EnchBot_AV_BleedDamage"" [ENCH:0010EB0F]	1	NULL - Null Reference [00000000]
0010F146	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Front	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F146	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Front	3	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F148	POST_DLC01Bot_Arm_MrHandy_Armor_Wasteland10	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F148	POST_DLC01Bot_Arm_MrHandy_Armor_Wasteland10	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F14A	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F14A	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Left	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_BleedDamage ""DLC01EnchBot_AV_BleedDamage"" [ENCH:0010EB0F]	1	NULL - Null Reference [00000000]
0010F14A	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Left	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F14B	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F14B	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Right	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_BleedDamage ""DLC01EnchBot_AV_BleedDamage"" [ENCH:0010EB0F]	1	NULL - Null Reference [00000000]
0010F14B	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Right	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F14C	POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland10_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F14C	POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland10_Left	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F14D	POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland10_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F14D	POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland10_Right	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F14E	POST_DLC01Bot_Head_Assaultron_Armor_Wasteland02	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland02 ""EnchBot_DamageResist"" [ENCH:0010FCE1]	1	NULL - Null Reference [00000000]
0010F151	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Front	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F151	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Front	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_BleedDamage ""DLC01EnchBot_AV_BleedDamage"" [ENCH:0010EB0F]	1	NULL - Null Reference [00000000]
0010F151	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Front	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F152	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Rear	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F152	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Rear	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_RadsDamage ""DLC01EnchBot_AV_RadsDamage"" [ENCH:0010EB16]	1	NULL - Null Reference [00000000]
0010F152	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Rear	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F154	POST_DLC01Bot_Legs_Sentry_Armor_Wasteland10_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F154	POST_DLC01Bot_Legs_Sentry_Armor_Wasteland10_Left	1	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F154	POST_DLC01Bot_Legs_Sentry_Armor_Wasteland10_Left	2	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_Knockdown ""DLC01EnchBot_AV_Knockdown"" [ENCH:0010EB28]	1	NULL - Null Reference [00000000]
0010F155	POST_DLC01Bot_Legs_Sentry_Armor_Wasteland10_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F156	POST_DLC01Bot_Torso_Sentry_Armor_Wasteland10_Front	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamage10 ""EnchBot_DamageResist"" [ENCH:0010EC8F]	1	NULL - Null Reference [00000000]
0010F156	POST_DLC01Bot_Torso_Sentry_Armor_Wasteland10_Front	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_BleedDamage ""DLC01EnchBot_AV_BleedDamage"" [ENCH:0010EB0F]	1	NULL - Null Reference [00000000]
0010F156	POST_DLC01Bot_Torso_Sentry_Armor_Wasteland10_Front	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F158	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Top	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F158	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Top	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_RadsDamage ""DLC01EnchBot_AV_RadsDamage"" [ENCH:0010EB16]	1	NULL - Null Reference [00000000]
0010F158	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Top	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F158	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Top	3	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F16A	POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F16A	POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Left	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_RadsDamage ""DLC01EnchBot_AV_RadsDamage"" [ENCH:0010EB16]	1	NULL - Null Reference [00000000]
0010F16A	POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Left	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F16A	POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Left	3	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F16B	POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F16B	POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Right	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_AV_RadsDamage ""DLC01EnchBot_AV_RadsDamage"" [ENCH:0010EB16]	1	NULL - Null Reference [00000000]
0010F16B	POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Right	2	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch ""DLC01EnchBot_CommonArmor"" [ENCH:0010EB0E]	1	NULL - Null Reference [00000000]
0010F16B	POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Right	3	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F16C	POST_DLC01Bot_Head_Protectron_Armor_Wasteland10_Unstable	0	FormID,Int	ADD	Keywords	DLC01Bot_Unstable_ChanceExplode_Keyword """" [KYWD:0010EE14]	2	NULL - Null Reference [00000000]
0010F16C	POST_DLC01Bot_Head_Protectron_Armor_Wasteland10_Unstable	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F16C	POST_DLC01Bot_Head_Protectron_Armor_Wasteland10_Unstable	2	FormID,Int	ADD	Enchantments	DLC01EnchBot_Unstable_LeftAttackCondition ""DLC01EnchBot_Unstable_LeftAttackCondition"" [ENCH:0010F326]	1	NULL - Null Reference [00000000]
0010F16C	POST_DLC01Bot_Head_Protectron_Armor_Wasteland10_Unstable	3	FormID,Int	ADD	Enchantments	DLC01Bot_CommonArmorEnch_Unstable ""DLC01Bot_CommonArmorEnch_Unstable"" [ENCH:0010EE11]	1	NULL - Null Reference [00000000]
0010F16D	POST_DLC01Bot_Legs_Protectron_Armor_Wasteland10_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageWasteland10 ""EnchBot_DamageResist"" [ENCH:0010FCEF]	1	NULL - Null Reference [00000000]
0010F16D	POST_DLC01Bot_Legs_Protectron_Armor_Wasteland10_Left	1	FormID,Int	ADD	Enchantments	DLC01EnchBot_ReduceCarryWeight20 ""EnchBot_ReduceCarryWeight20"" [ENCH:0010EC96]	1	NULL - Null Reference [00000000]
0010F172	DLC01Bot_Head_Assaultron_Armor_Standard_Laser	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageStandard02 ""DLC01EnchBot_FortifyResistDamageStandard01"" [ENCH:0010F023]	1	NULL - Null Reference [00000000]
0010F173	DLC01Bot_Legs_Protectron_Armor_Standard_Left	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageStandard01 ""DLC01EnchBot_FortifyResistDamageStandard01"" [ENCH:0010FCE9]	1	NULL - Null Reference [00000000]
0010F174	DLC01Bot_Legs_Protectron_Armor_Standard_Right	0	FormID,Int	ADD	Enchantments	DLC01EnchBot_FortifyResistDamageStandard01 ""DLC01EnchBot_FortifyResistDamageStandard01"" [ENCH:0010FCE9]	1	NULL - Null Reference [00000000]
0010F185	DLC01_mod_LightningGun_Scope_SightsGunner	0	FormID,Int	ADD	Keywords	dn_HasScope_IronSights """" [KYWD:0016304F]	2	NULL - Null Reference [00000000]
0010F185	DLC01_mod_LightningGun_Scope_SightsGunner	1	Float	ADD	ZoomDataCameraOffsetZ	-1.250000	0.000000	NULL - Null Reference [00000000]
0010F241	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Left_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Assaultron_Armor_Wasteland_Keyword """" [KYWD:0010EE1C]	2	NULL - Null Reference [00000000]
0010F242	POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Right_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Assaultron_Armor_Wasteland_Keyword """" [KYWD:0010EE1C]	2	NULL - Null Reference [00000000]
0010F243	POST_DLC01Bot_Arm_MrHandy_Armor_Wasteland10_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_MrHandy_Armor_Wasteland_Keyword """" [KYWD:0010EE1D]	2	NULL - Null Reference [00000000]
0010F24E	POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Front_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Assaultron_Armor_Wasteland_Keyword """" [KYWD:0010EE1C]	2	NULL - Null Reference [00000000]
0010F250	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Front_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_MrHandy_Armor_Wasteland_Keyword """" [KYWD:0010EE1D]	2	NULL - Null Reference [00000000]
0010F251	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Rear_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_MrHandy_Armor_Wasteland_Keyword """" [KYWD:0010EE1D]	2	NULL - Null Reference [00000000]
0010F252	POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Top_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_MrHandy_Armor_Wasteland_Keyword """" [KYWD:0010EE1D]	2	NULL - Null Reference [00000000]
0010F253	POST_DLC01Bot_Torso_Protectron_Armor_Wasteland10_Front_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Protectron_Armor_Wasteland_Keyword """" [KYWD:0010EE1E]	2	NULL - Null Reference [00000000]
0010F256	POST_DLC01Bot_Torso_RoboBrain_Armor_Wasteland10_Front_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Robobrain_Armor_Wasteland_Keyword """" [KYWD:0010EE1F]	2	NULL - Null Reference [00000000]
0010F257	POST_DLC01Bot_Torso_Sentry_Armor_Wasteland10_Front_Enc	0	FormID,Int	ADD	Keywords	DLC01Bot_Torso_Sentry_Armor_Wasteland_Keyword """" [KYWD:0010EE1B]	2	NULL - Null Reference [00000000]
