FormID	EDID	CNAM_FormID	CNAM_EDID	CNAM_FULL	GNAM_FormID	GNAM_EDID	GNAM_FULL	FNAM_Keywords	FVPA	ReferencedBy_Flat	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37
00518575	DEPRECATED_co_mod_PowerArmor_T60_Material_Paint_BOSInitiate	001979A4	DEPRECATED_mod_PowerArmor_T60_Material_Paint_BOSInitiate	BOS Initiate Paint*							0																																					
00518572	DEPRECATED_co_mod_PowerArmor_T60_Material_Paint_BOSOfficer	001814BE	DEPRECATED_mod_PowerArmor_T60_Material_Paint_BOSOfficer	BOS Officer Paint*							0																																					
00518574	DEPRECATED_co_mod_PowerArmor_T60_Material_Paint_BOSKnightCaptain	001979A3	DEPRECATED_mod_PowerArmor_T60_Material_Paint_BOSKnightCaptain	BOS Knight CPT Paint*							0																																					
00518576	DEPRECATED_co_mod_PowerArmor_T60_Material_Paint_BOSElder	001979A9	DEPRECATED_mod_PowerArmor_T60_Material_Paint_BOSElder	BOS Elder Paint*							0																																					
005187CA	co_chem_SURV_WaterFilter_WorkbenchChemLab	00518501	SURV_WaterFilter	Water Filter							0																																					
005187CB	co_chem_SURV_WaterFilter_WorkbenchCooking	00518501	SURV_WaterFilter	Water Filter							0																																					
00519A16	co_Armor_Wood_LegLeft_RepairOnly	0012C3C2	Armor_Wood_LegLeft	Wood Left Leg						004869E4:Challenge_All_Recipes_Armor:FLST	1	004869E4:Challenge_All_Recipes_Armor:FLST																																				
00519A14	co_Armor_Wood_ArmLeft_RepairOnly	0012C3B0	Armor_Wood_ArmLeft	Wood Left Arm						004869E4:Challenge_All_Recipes_Armor:FLST	1	004869E4:Challenge_All_Recipes_Armor:FLST																																				
00519A15	co_Armor_Wood_ArmRight_RepairOnly	0012C3B2	Armor_Wood_ArmRight	Wood Right Arm						004869E4:Challenge_All_Recipes_Armor:FLST	1	004869E4:Challenge_All_Recipes_Armor:FLST																																				
00519A17	co_Armor_Wood_LegRight_RepairOnly	0012C3C3	Armor_Wood_LegRight	Wood Right Leg						004869E4:Challenge_All_Recipes_Armor:FLST	1	004869E4:Challenge_All_Recipes_Armor:FLST																																				
00519A18	co_Armor_Wood_Torso_RepairOnly	0012C3CB	Armor_Wood_Torso	Wood Chest Piece						004869E4:Challenge_All_Recipes_Armor:FLST	1	004869E4:Challenge_All_Recipes_Armor:FLST																																				
0051B041	co_Tinker_MSilo_MainframeCore	0051AFFC	MainframeCore	Mainframe Core							0																																					
0051B4D3	co_MoM02B_HistoricSword_NOCRAFT	00357FBD	MoM02B_HistoricSword	Grant's Saber							0																																					
0051C694	co_mod_armor_Robot_Leg_Material_0	0051C6DD	mod_armor_Robot_Leg_Material_0	Standard							0																																					
0051C6AF	co_mod_armor_Robot_Lining_Torso_Lighter2	0051C6F9	mod_armor_Robot_Lining_Torso_Lighter2	Ultra-Light Build						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C6A6	co_mod_armor_Robot_Lining_LimbLeg_ReducedSprint	0051C6F0	mod_armor_Robot_Lining_LimbLeg_ReducedSprint	Custom Fitted							0																																					
0051C6AE	co_mod_armor_Robot_Lining_Torso_Lighter	0051C6F8	mod_armor_Robot_Lining_Torso_Lighter	Lighter Build							0																																					
0051C6B0	co_mod_armor_Robot_Lining_Torso_Mesh_BioComm	0051C6FA	mod_armor_Robot_Lining_Torso_Mesh_BioComm	BioCommMesh						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C68A	co_mod_armor_Robot_Arm_Material_0	0051C6D1	mod_armor_Robot_Arm_Material_0	Standard							0																																					
0051C6A1	co_mod_armor_Robot_Lining_LimbArm_Brawler	0051C6EB	mod_armor_Robot_Lining_LimbArm_Brawler	Brawling							0																																					
0051C69E	co_mod_armor_Robot_Lining_Limb_ResistanceLimbDamage	0051C6E8	mod_armor_Robot_Lining_Limb_ResistanceLimbDamage	Strengthened						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C69D	co_mod_armor_Robot_Lining_Limb_ReducedDetection	0051C6E7	mod_armor_Robot_Lining_Limb_ReducedDetection	Muffled							0																																					
0051C6A9	co_mod_armor_Robot_Lining_Torso_Explosion2	0051C6F3	mod_armor_Robot_Lining_Torso_Explosion2	Dense						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C6A7	co_mod_armor_Robot_Lining_LimbLeg_StealthMove	0051C6F1	mod_armor_Robot_Lining_LimbLeg_StealthMove	Sleek							0																																					
0051C6A5	co_mod_armor_Robot_Lining_LimbLeg_ReducedFallingDamage	0051C6EF	mod_armor_Robot_Lining_LimbLeg_ReducedFallingDamage	Cushioned						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C68D	co_mod_armor_Robot_Arm_Material_Shadowed	0051C6D4	mod_armor_Robot_Arm_Material_Shadowed	Shadowed Metal						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C6A8	co_mod_armor_Robot_Lining_Torso_Explosion1	0051C6F2	mod_armor_Robot_Lining_Torso_Explosion1	Padded							0																																					
0051C6B3	co_mod_armor_Robot_Torso_Material_3	0051C700	mod_armor_Robot_Torso_Material_3	Alloyed Metal							0																																					
0051C696	co_mod_armor_Robot_Leg_Material_2	0051C6DF	mod_armor_Robot_Leg_Material_2	Enameled Metal							0																																					
0051C69B	co_mod_armor_Robot_Lining_Limb_ImprovedCarryCapacity2	0051C6E4	mod_armor_Robot_Lining_Limb_ImprovedCarryCapacity2	Deep Pocketed						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C68B	co_mod_armor_Robot_Arm_Material_1	0051C6D2	mod_armor_Robot_Arm_Material_1	Painted Metal							0																																					
0051C699	co_mod_armor_Robot_Leg_Material_4	0051C6E2	mod_armor_Robot_Leg_Material_4	Polished Metal							0																																					
0051C6A4	co_mod_armor_Robot_Lining_LimbArm_Stabilized	0051C6EE	mod_armor_Robot_Lining_LimbArm_Stabilized	Stabilized							0																																					
0051C69F	co_mod_armor_Robot_Lining_Limb_ResistanceRadiation	0051C6E9	mod_armor_Robot_Lining_Limb_ResistanceRadiation	Lead Lined							0																																					
0051C69A	co_mod_armor_Robot_Lining_Limb_ImprovedCarryCapacity	0051C6E3	mod_armor_Robot_Lining_Limb_ImprovedCarryCapacity	Pocketed						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C6B1	co_mod_armor_Robot_Torso_Material_1	0051C6FD	mod_armor_Robot_Torso_Material_1	Painted Metal							0																																					
0051C6A2	co_mod_armor_Robot_Lining_LimbArm_IgnoreArmor	0051C6EC	mod_armor_Robot_Lining_LimbArm_IgnoreArmor	Weighted							0																																					
0051C6B2	co_mod_armor_Robot_Torso_Material_Shadowed	0051C6FF	mod_armor_Robot_Torso_Material_Shadowed	Shadowed Metal						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C6AC	co_mod_armor_Robot_Lining_Torso_ImprovedCarryCapacity2	0051C6F6	mod_armor_Robot_Lining_Torso_ImprovedCarryCapacity2	Deep Pocketed							0																																					
0051C6A3	co_mod_armor_Robot_Lining_LimbArm_ReducedPowerAttack	0051C6ED	mod_armor_Robot_Lining_LimbArm_ReducedPowerAttack	Aerodynamic							0																																					
0051C695	co_mod_armor_Robot_Leg_Material_1	0051C6DE	mod_armor_Robot_Leg_Material_1	Painted Metal							0																																					
0051C68E	co_mod_armor_Robot_Arm_Material_3	0051C6D5	mod_armor_Robot_Arm_Material_3	Alloyed Metal							0																																					
0051C6AA	co_mod_armor_Robot_Lining_Torso_FlameResistance	0051C6F4	mod_armor_Robot_Lining_Torso_FlameResistance	Asbestos Lining							0																																					
0051C6AB	co_mod_armor_Robot_Lining_Torso_ImprovedCarryCapacity	0051C6F5	mod_armor_Robot_Lining_Torso_ImprovedCarryCapacity	Pocketed							0																																					
0051C68F	co_mod_armor_Robot_Arm_Material_4	0051C6D6	mod_armor_Robot_Arm_Material_4	Polished Metal							0																																					
0051C698	co_mod_armor_Robot_Leg_Material_3	0051C6E1	mod_armor_Robot_Leg_Material_3	Alloyed Metal							0																																					
0051C690	co_mod_armor_Robot_Helmet_Material_0	0051C6D7	mod_armor_Robot_Helmet_Paint_0	Standard							0																																					
0051C6A0	co_mod_armor_Robot_Lining_LimbArm_BetterBlocking	0051C6EA	mod_armor_Robot_Lining_LimbArm_BetterBlocking	Braced							0																																					
0051C68C	co_mod_armor_Robot_Arm_Material_2	0051C6D3	mod_armor_Robot_Arm_Material_2	Enameled Metal							0																																					
0051C697	co_mod_armor_Robot_Leg_Material_Shadowed	0051C6E0	mod_armor_Robot_Leg_Material_Shadowed	Shadowed Metal						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
0051C6AD	co_mod_armor_Robot_Lining_Torso_LessStagger	0051C6F7	mod_armor_Robot_Lining_Torso_LessStagger	Pneumatic							0																																					
0051C69C	co_mod_armor_Robot_Lining_Limb_Lighter	0051C6E5	mod_armor_Robot_Lining_Limb_Lighter	Lighter Build							0																																					
00521928	co_MoM_VoiceofSet_44	0039C6C9	MoM_VoiceOfSet_44	Voice of Set						00357E7D:MoM02C:QUST	1	00357E7D:MoM02C:QUST																																				
00521927	co_MoM_BladeofBastet	0039C6C8	MoM_BladeOfBastet	Blade of Bastet						00357E7B:MoM02B:QUST	1	00357E7B:MoM02B:QUST																																				
00521F4C	workshop_co_CondProxy_WorkshopDeconArch01									004869E8:Challenge_All_Recipes_Workshop:FLST|0049A075:QuestReward_LLS_Schematic_CB15_Special:LVLI|007F97E5:ATX_workshop_LL_DeconShowers:LVLI	3	004869E8:Challenge_All_Recipes_Workshop:FLST	0049A075:QuestReward_LLS_Schematic_CB15_Special:LVLI	007F97E5:ATX_workshop_LL_DeconShowers:LVLI																																		
00522B6B	co_mod_armor_EnclaveScoutUniform_Torso_Material_3	0034ED8E	mod_armor_EnclaveScoutUniform_Torso_Material_3	Polymer							0																																					
00522B6A	co_mod_armor_EnclaveScoutUniform_Torso_Material_2	0034ED8D	mod_armor_EnclaveScoutUniform_Torso_Material_2	Fiberglass							0																																					
00522B69	co_mod_armor_EnclaveScoutUniform_Torso_Material_Shadowed	0034ED8C	mod_armor_EnclaveScoutUniform_Torso_Material_Shadowed	Shadowed							0																																					
00522B6F	co_mod_armor_RaiderMod_Arm_Material_0	0018B165	mod_armor_RaiderMod_Arm_Material_0	Standard							0																																					
00522B71	co_mod_armor_Trapper_Arm_Material_0	0011085C	mod_armor_Trapper_Arm_Material_0	Standard							0																																					
00522B68	co_mod_armor_EnclaveScoutUniform_Leg_Material_Shadowed	0034ED6D	mod_armor_EnclaveScoutUniform_Leg_Material_Shadowed	Shadowed							0																																					
00522B6E	co_mod_armor_Metal_Arm_Material_0	0018402D	mod_armor_Metal_Arm_Material_0	Standard							0																																					
00522B70	co_mod_armor_RaiderMod_Torso_Material_0	0018B17F	mod_armor_RaiderMod_Torso_Material_0	Standard							0																																					
00522B67	co_mod_armor_EnclaveScoutUniform_Arm_Material_Shadowed	0034ED63	mod_armor_EnclaveScoutUniform_Arm_Material_Shadowed	Shadowed							0																																					
00523EEB	co_mod_armor_Combat_Leg_Material_BOS	0017AE2D	mod_armor_Combat_Leg_Material_BOS	Brotherhood of Steel							0																																					
00523EF4	co_mod_armor_Robot_Lining_Limb_Lighter2	0051C6E6	mod_armor_Robot_Lining_Limb_Lighter2	Ultra-Light Build						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
00523EED	co_mod_armor_Combat_Leg_Material_0	00184BEA	mod_armor_Combat_Leg_Material_0	Standard							0																																					
00523EEE	co_mod_armor_Combat_Torso_Material_0	00184BE3	mod_armor_Combat_Torso_Material_0	Standard							0																																					
00523EF1	co_mod_armor_Robot_Torso_Material_4	0051C701	mod_armor_Robot_Torso_Material_4	Polished Metal							0																																					
00523EF2	co_mod_armor_Robot_Torso_Material_0	0051C6FC	mod_armor_Robot_Torso_Material_0	Standard							0																																					
00523EE9	co_mod_armor_Combat_Arm_Material_BOS	0017AE2C	mod_armor_Combat_Arm_Material_BOS	Brotherhood of Steel							0																																					
00524426	co_mod_10mm_Receiver_FastTrigger-HipAccuracy	00524440	mod_10mm_Receiver_FastTrigger-HipAccuracy	Steadfast Receiver							0																																					
00524424	co_mod_10mm_Receiver_FastTrigger-CritDMG	0052443E	mod_10mm_Receiver_FastTrigger-CritDMG	Fierce Receiver							0																																					
00524427	co_mod_10mm_SCOPE_ReflexCircle_Base	00524441	mod_10mm_SCOPE_ReflexCircle_Base	Reflex Sight (Circle)							0																																					
00524425	co_mod_10mm_Receiver_FastTrigger-Damage	0052443F	mod_10mm_Receiver_FastTrigger-Damage	Vigorous Receiver							0																																					
005249E9	co_mod_10mmSMG_Barrel_Short_Base	00355DC2	mod_10mmSMG_Barrel_Short_Base	Short Barrel							0																																					
005249EA	co_mod_10mmSMG_Barrel_VeryShort_Base	0010D883	mod_10mmSMG_Barrel_VeryShort_Base	Stub Barrel							0																																					
005249E8	co_mod_10mmSMG_Barrel_Long_Base	00355DC1	mod_10mmSMG_Barrel_Long_Base	Long Barrel							0																																					
00524C42	workshop_co_BlueprintIconGenerationRecipe	00524C41	workshopRecipe_BlueprintIcons							004869E8:Challenge_All_Recipes_Workshop:FLST	1	004869E8:Challenge_All_Recipes_Workshop:FLST																																				
00525025	co_mod_AssaultRifle_Receiver_FastTrigger-CritDMG	0052501D	mod_AssaultRifle_Receiver_FastTrigger-CritDMG	Fierce Receiver							0																																					
00525023	co_mod_AssaultRifle_Receiver_FastTrigger-Damage	0052501E	mod_AssaultRifle_Receiver_FastTrigger-Damage	Vigorous Receiver							0																																					
00525021	co_mod_AssaultRifle_Receiver_FastTrigger-HipAccuracy	0052501F	mod_AssaultRifle_Receiver_FastTrigger-HipAccuracy	Steadfast Receiver							0																																					
005255B3	co_DLC03_mod_LeverGun_Grip_Recoil	0003253B	DLC03_mod_LeverGun_Grip_Recoil	Stabilized Stock							0																																					
00525597	co_mod_AutoGrenadeLauncher_Barrel_Long	0017D888	mod_AutoGrenadeLauncher_Barrel_Long	Long Barrel							0																																					
005255A7	co_DLC03_mod_LeverGun_Barrel_Short_Recoil	000324E5	DLC03_mod_LeverGun_Barrel_Short_Recoil	Stabilized Short Barrel							0																																					
005255D2	co_DLC03_mod_LeverGun_SCOPE_Glow_Base	00142EA5	DLC03_mod_LeverGun_SCOPE_Glow_Base	Glow Sights							0																																					
005255B5	co_DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG	0003253D	DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG	Forceful Stock							0																																					
005255C5	co_DLC03_mod_LeverGun_Receiver_Damage-CritDMG	0006F854	DLC03_mod_LeverGun_Receiver_Damage-CritDMG	Severe Receiver							0																																					
005255DE	co_DLC03_mod_LeverGun_SCOPE_shortscope_Base	0026B601	DLC03_mod_LeverGun_SCOPE_shortscope_Base	Short Scope							0																																					
005255B7	co_DLC03_mod_LeverGun_Grip_SecondaryDMG	0003253E	DLC03_mod_LeverGun_Grip_SecondaryDMG	Bruising Stock							0																																					
0052559F	co_DLC03_mod_LeverGun_Barrel_Long_Recoil	00024199	DLC03_mod_LeverGun_Barrel_Long_Recoil	Stabilized Long Barrel							0																																					
005255B9	co_DLC03_mod_LeverGun_Muzzle_compensator_Base	000325A6	DLC03_mod_LeverGun_Muzzle_compensator_Base	Compensator							0																																					
005255D8	co_DLC03_mod_LeverGun_SCOPE_MediumScope_Base	00267D1F	DLC03_mod_LeverGun_SCOPE_MediumScope_Base	Medium Scope							0																																					
005255A3	co_DLC03_mod_LeverGun_Barrel_Long_Recoil-HipAccuracy	00024893	DLC03_mod_LeverGun_Barrel_Long_Recoil-HipAccuracy	Aligned Long Barrel							0																																					
005255D4	co_DLC03_mod_LeverGun_SCOPE_Ironsights_Base	00142EA9	DLC03_mod_LeverGun_SCOPE_Ironsights_Base	Standard Sights							0																																					
005255D6	co_DLC03_mod_LeverGun_SCOPE_Longscope_Base	0019A655	DLC03_mod_LeverGun_SCOPE_Longscope_Base	Long Scope							0																																					
005255BB	co_DLC03_mod_LeverGun_Muzzle_suppressor_Base	000325EE	DLC03_mod_LeverGun_Muzzle_suppressor_Base	Suppressor							0																																					
005255A1	co_DLC03_mod_LeverGun_Barrel_Short_Base	000324C0	DLC03_mod_LeverGun_Barrel_Short_Base	Short Barrel							0																																					
005255CE	co_DLC03_mod_LeverGun_Receiver_FastTrigger-HipAccuracy	0014100F	DLC03_mod_LeverGun_Receiver_FastTrigger-HipAccuracy	Steadfast Receiver							0																																					
0052559D	co_DLC03_mod_LeverGun_Barrel_Long_HipAccuracy	000221A2	DLC03_mod_LeverGun_Barrel_Long_HipAccuracy	True Long Barrel							0																																					
005255CA	co_DLC03_mod_LeverGun_receiver_FastTrigger	0006F866	DLC03_mod_LeverGun_receiver_FastTrigger	Hair Trigger Receiver							0																																					
005255C7	co_DLC03_mod_LeverGun_Receiver_Damage-HipAccuracy	0006F857	DLC03_mod_LeverGun_Receiver_Damage-HipAccuracy	Refined Receiver							0																																					
005255C3	co_DLC03_mod_LeverGun_Receiver_Damage	00061B34	DLC03_mod_LeverGun_Receiver_Damage	Hardened Receiver							0																																					
005255C1	co_DLC03_mod_LeverGun_receiver_Base	000326A0	DLC03_mod_LeverGun_receiver_Base	Standard Receiver							0																																					
0052559B	co_DLC03_mod_LeverGun_Barrel_Long_Base	0002219E	DLC03_mod_LeverGun_Barrel_Long_Base	Long Barrel							0																																					
005255A5	co_DLC03_mod_LeverGun_Barrel_Short_HipAccuracy	000324D5	DLC03_mod_LeverGun_Barrel_Short_HipAccuracy	True Short Barrel							0																																					
005255A9	co_DLC03_mod_LeverGun_Barrel_Short_Recoil-HipAccuracy	000324FB	DLC03_mod_LeverGun_Barrel_Short_Recoil-HipAccuracy	Aligned Short Barrel							0																																					
005255E0	co_DLC03_mod_LeverGun_SCOPE_shortscope_NV_Base	0026CB7D	DLC03_mod_LeverGun_SCOPE_shortscope_NV_Base	Short Night Vision Scope							0																																					
005255C9	co_DLC03_mod_LeverGun_Receiver_FastTrigger-BaseDMG	0006F8A9	DLC03_mod_LeverGun_Receiver_FastTrigger-BaseDMG	Tuned Receiver							0																																					
005255DC	co_DLC03_mod_LeverGun_SCOPE_reflex_Dot	0026B5F5	DLC03_mod_LeverGun_SCOPE_reflex_Dot	Reflex Sight (Dot)							0																																					
005255AB	co_DLC03_mod_LeverGun_Grip_Base	00032511	DLC03_mod_LeverGun_Grip_Base	Short Stock							0																																					
005255CC	co_DLC03_mod_LeverGun_Receiver_FastTrigger-CritDMG	0006F8AA	DLC03_mod_LeverGun_Receiver_FastTrigger-CritDMG	Fierce Receiver							0																																					
005255B1	co_DLC03_mod_LeverGun_Grip_HipAccuracy-Recoil	0003251D	DLC03_mod_LeverGun_Grip_Recoil-HipAccuracy	Aligned Stock							0																																					
005255D0	co_DLC03_mod_LeverGun_Receiver_HipAccuracy	00142EA3	DLC03_mod_LeverGun_Receiver_HipAccuracy	True Receiver							0																																					
005255BD	co_DLC03_mod_LeverGun_Receiver_CritDMG-HipAccuracy	00061B09	DLC03_mod_LeverGun_Receiver_CritDMG-HipAccuracy	Vicious Receiver							0																																					
005255AD	co_DLC03_mod_LeverGun_Grip_HipAccuracy	00032513	DLC03_mod_LeverGun_Grip_HipAccuracy	True Stock							0																																					
005255DA	co_DLC03_mod_LeverGun_SCOPE_MediumScope_NV_Base	00268EB5	DLC03_mod_LeverGun_SCOPE_MediumScope_NV_Base	Medium Night Vision Scope							0																																					
005255AF	co_DLC03_mod_LeverGun_Grip_HipAccuracy-SecondaryDMG	00032521	DLC03_mod_LeverGun_Grip_HipAccuracy-SecondaryDMG	Precise Stock							0																																					
