WEAP_FormID	WEAP_EDID	WEAP_FULL	DNAM_Ammo	DNAM_Speed	DNAM_ReloadSpeed	DNAM_NPCReloadDelay	DNAM_Reach	DNAM_ReachEngagementMult	DNAM_MinRange	DNAM_MaxRange	DNAM_AttackDelaySeconds	DNAM_DamageOutOfRangeMult	DNAM_OnHit	DNAM_Flags	DNAM_Capacity	DNAM_AmmoPerShot	DNAM_WeaponType	DNAM_SecondaryDamage	DNAM_Weight	DNAM_Value	DNAM_BaseDamage	DNAM_SoundLevel	DNAM_AccuracyBonus	DNAM_AnimAttackSeconds	DNAM_Rank	DNAM_ActionPointCost	DNAM_FullPowerSeconds	DNAM_MinPowerPerShot	DNAM_Stagger	DNAM_Health	CRDT_CritDamageMult	CRDT_CritChargeBonus	CRDT_CritEffect	DNAM_Projectiles	DNAM_RumblePattern	WSAM_SneakAttackMult	CVT0_DamageCurve	CVT1_MinDurabilityCurve	CVT2_CondLossScale	CVT3_BashCondLossScale	CVT4_MaxDurabilityCurve
000073F8	PulseGrenadeOrbital	Orbital Strike Beacon	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.350000	50	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
0003A0D4	50CalMachineGun	.50 Cal Machine Gun	Ammo50Caliber ".50 Round" [AMMO:0001F279]	1.000000	1.000000	0.000000	1.000000	1.000000	1947.000000	3895.000000	0.000000	0.500000	Normal formula behaviour		250	1	Gun	36.000000	18.000000	175	8	Very Loud	0	2.200000	0	12.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Player_Damage_Universal_Tier18 [CURV:0080F202]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_HighRoF [CURV:0050A608]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0007CAB1	MG42	Light Machine Gun	Ammo556 "5.56 Round" [AMMO:0001F278]	1.346200	1.000000	0.000000	1.000000	1.000000	2388.000000	4779.000000	0.250000	0.500000	Normal formula behaviour		100	1	Gun	22.000000	8.000000	150	0	Loud	0	2.200000	0	10.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Player_Damage_Universal_Tier16 [CURV:0080F200]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_HighRoF [CURV:0050A608]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0008F0EF	M79	M79 Grenade Launcher	AmmoGrenadeLauncher "40mm Grenade Round" [AMMO:001CF27D]	1.000000	1.000000	2.000000	1.000000	1.000000	2063.000000	4124.000000	1.000000	0.500000	Normal formula behaviour		1	1	Gun	20.000000	6.000000	30	3	Loud	0	1.000000	0	16.000000	0.000000	0.000000	Small	100	2.500000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0023C36F	crUnarmedScorched	Unarmed Scorched	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.680000	1.000000	500.000000	2000.000000	0.000000	0.500000	No dismember or explode		0	1	HandToHandMelee	0.000000	0.000000	0	20	Silent	0	1.096673	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier32 [CURV:0076E9D5]				
00098B4F	zzz_MTNM01_BaitMine	Explosive Bait	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Mine	3.000000	0.500000	40	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]								
00098B5A	zzz_ExplosiveBaitMine	Explosive Bait	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Mine	3.000000	0.500000	40	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002C3EC7	MTR05_ChineseOfficerSword	Ancient Blade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Dismember only		0	1	OneHandSword	10.000000	3.000000	75	16	Quiet	0	1.138894	0	30.000000	0.000000	0.000000	Small	100	3.500000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier30 [CURV:0080F20E]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
00129E7B	crTurretASAMMissileLauncherRight	Turret Missile Launcher	AmmoMissile "Missile" [AMMO:000CABA3]	1.000000	1.000000	0.000000	1.000000	1.000000	300.000000	8000.000000	1.500000	0.500000	Explode only		0	1	Gun	3.000000	20.000000	300	0	Loud	0	0.666667	0	45.000000	0.000000	0.000000	Medium	0	1.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier10 [CURV:0076E9BF]				
000311DE	BowieKnife	Bowie Knife	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Dismember only		0	1	OneHandSword	10.000000	1.000000	35	9	Silent	0	0.794453	0	19.000000	0.000000	0.000000	None	100	3.500000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier22 [CURV:0080F206]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002A0405	WoodCuttingAxe	Multi-Purpose Axe	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Normal formula behaviour		0	1	TwoHandSword	10.000000	4.000000	40	23	Normal	0	1.800010	0	43.000000	0.000000	0.000000	Medium	100	4.000000	1.000000	NULL - Null Reference [00000000]			3.000000	CT_Player_Damage_Universal_Tier36 [CURV:0080F214]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
00001BA1	crScorchbeastSonicAttackWeapon	Scorchbeast Sonic Attack	crAmmoScorchbeastSonicAttack "Scorchbeast Sonic Attack Ammo" [AMMO:00001BA4]	1.000000	1.000000	0.000000	1.000000	1.000000	800.000000	4000.000000	11.000000	1.000000	Normal formula behaviour		0	1	Gun	0.000000	0.000000	0	0	Loud	0	3.966667	4369	0.000000	20.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
00061AE2	crRadtoadTongue	Radtoad Tongue	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.600000	1.000000	500.000000	2000.000000	0.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	0.000000	0.000000	0	15	Normal	0	1.333339	0	10.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier35 [CURV:0076E9D8]				
002DB0D9	zzz_TEST_MTNS05VoxGrenade	Vox Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	1.000000	35	1	Normal	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]								
0003226A	crMegaslothDirtThrow		NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	1500.000000	5.000000	0.000000	Normal formula behaviour		0	1	Gun	0.000000	3.000000	0	15	Normal	0	4.333334	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier36 [CURV:0076E9D9]				
00079CE0	zzz_PresidentialGaussRifle	Presidential Gauss Rifle	Ammo556 "5.56 Round" [AMMO:0001F278]	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.100000	0.500000	Normal formula behaviour		30		Gun	15.000000	0.000000	0	8	Normal	0	0.300000	0	20.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]					Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	
00004117	crFlatwoodsMonsterLaser	Flatwoods Monster Laser	NULL - Null Reference [00000000]	1.000000	5.000000	0.000000	1.000000	1.000000	200.000000	2000.000000	2.000000	0.500000	Normal formula behaviour		0	1	Gun	6.000000	8.000000	0	0	Loud	0	1.166667	0	30.000000	0.000000	0.000000	Small	0	2.000000	1.000000	CritLaser [SPEL:000731B2]			2.000000					
00186171	UltraciteLaserGun	Ultracite Laser	AmmoFusionCell "Fusion Cell" [AMMO:000C1897]	1.000000	1.000000	0.000000	1.000000	1.000000	1622.000000	3243.000000	0.250000	0.500000	Dismember only		20	1	Gun	15.000000	3.000000	150	0	Loud	0	0.000000	0	14.000000	0.000000	0.000000	Small	100	2.500000	1.000000	CritUltracite [SPEL:005119FB]			2.500000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
0019909F	crUnarmedScorchBeast	Unarmed ScorchBeast	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	2.000000	1.000000	100.000000	500.000000	10.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	0.000000	0.000000	0	0	Normal	0	3.561111	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier37 [CURV:0076E9DA]				
0029CC0F	EN02_OrbitalStrikeGrenade	Orbital Strike Beacon	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	1.000000	50	1	Normal	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
00041EF1	PharmaBot_Left_Spray	PharmaBot_Left_Spray	AmmoFlamerFuel "Fuel" [AMMO:000CAC78]	1.000000	1.000000	0.000000	1.000000	1.000000	100.000000	500.000000	0.000000	0.700000	No dismember or explode		0	1	Gun	0.000000	0.000000	0	0	Loud	0	5.566667	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000					
00044101	PharmaBot_Middle_Spray	PharmaBot_Middle_Spray	AmmoFlamerFuel "Fuel" [AMMO:000CAC78]	1.000000	1.000000	0.000000	1.000000	1.000000	100.000000	500.000000	0.000000	0.000000	No dismember or explode		0	1	Gun	0.000000	0.000000	0	0	Loud	0	5.566667	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000					
00044102	PharmaBot_Right_Spray	PharmaBot_Right_Spray	AmmoFlamerFuel "Fuel" [AMMO:000CAC78]	1.000000	1.000000	0.000000	1.000000	1.000000	100.000000	500.000000	0.000000	0.700000	No dismember or explode		0	1	Gun	0.000000	0.000000	0	0	Loud	0	5.566667	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000					
002EF66E	Ultracite_GatlingLaser	Ultracite Gatling Laser	AmmoFusionCore "Fusion Core" [AMMO:00075FE4]	2.000000	1.000000	0.000000	1.000000	1.000000	2120.000000	4241.000000	0.150000	0.500000	Normal formula behaviour		500	1	Gun	36.000000	18.000000	300	0	Very Loud	0	2.200000	0	12.000000	0.000000	0.000000	Small	100	2.000000	1.000000	CritUltracite [SPEL:005119FB]			2.000000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy_HighRoF [CURV:00403826]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
002054E5	crUnarmedAlien	Unarmed Alien	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.680000	1.000000	500.000000	2000.000000	0.000000	0.500000	Explode only		0	1	HandToHandMelee	0.000000	0.000000	0	5	Normal	0	2.000000	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier16 [CURV:0076E9C5]				
002F0572	zzz_TestWeapon_CrippleAndLimbDMG	TestWeapon_CrippleAndLimbDMG	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	10	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002F054E	zzz_TestWeapon_ShockAndBleed	TestWeapon_ShockAndBleed	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	0	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002E80F1	zzz_TestWeapon_Shock	TestWeapon_Shock	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	0	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002E80F2	zzz_TestWeapon_ShockStun	TestWeapon_ShockStun	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	0	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002F0582	zzz_TestWeapon_Stagger	TestWeapon_Stagger	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	0	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002F0581	zzz_TestWeapon_ExplosionQuantum	TestWeapon_ExplosionQuantum	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	5	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002F0576	zzz_TestWeapon_ExplosionCherry	TestWeapon_ExplosionCherry	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	5	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002F0575	zzz_TestWeapon_ExplosionNuka	TestWeapon_ExplosionNuka	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	5	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002F0574	zzz_TestWeapon_Fire	TestWeapon_Fire	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	5	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002E80F0	zzz_TestWeapon_Bleed	TestWeapon_Bleed	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	0	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
002F0573	zzz_TestWeapon_Poison	TestWeapon_Poison	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	25	0	Quiet	0	1.138894	0	25.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
0004E5F5	zzz_RESPSoundGrenade	Sound Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	No dismember or explode		0		Grenade	3.000000	0.500000	20	0	Normal	0	1.833333	0	50.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	CritFire [SPEL:001478EC]								
002FD97A	Enclave_PlasmaGun	Enclave Plasma	AmmoPlasmaCartridge "Plasma Cartridge" [AMMO:0001DBB7]	1.000000	1.000000	0.000000	1.000000	1.000000	1714.000000	3429.000000	0.300000	0.500000	Normal formula behaviour		18	1	Gun	16.000000	3.000000	115	1	Loud	0	1.000000	0	18.000000	0.000000	0.000000	Small	100	2.500000	1.000000	CritPlasma [SPEL:00139F8C]			2.500000	CT_Player_Damage_Universal_Tier17 [CURV:0080F201]	Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
002D473A	Spear	Spear	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	10.000000	2.000000	40	23	Normal	0	1.673343	0	31.000000	0.000000	0.000000	Small	100	3.000000	1.000000	NULL - Null Reference [00000000]			3.000000	CT_Player_Damage_Universal_Tier30 [CURV:0080F20E]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D481E	ProtestSign01	Protest Sign - Dad Needs Job	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D4837	ProtestSign02	Protest Sign - Jobs	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D4857	ProtestSign03	Protest Sign - Against Automation	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D4864	ProtestSign04	Protest Sign - Want to Work	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D4865	ProtestSign05	Protest Sign - People First	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D4866	ProtestSign06	Protest Sign - Jobs or Blood	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D4867	ProtestSign07	Protest Sign - Give Jobs Back	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D4960	ProtestSign08	Protest Sign - Block the Bot	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
002D4A7F	ProtestSign09	Protest Sign - Men Not Machines	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	0.000000	3.000000	1	10	Quiet	0	1.800010	0	33.000000	0.000000	0.000000	None	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier19 [CURV:0080F203]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
