FormID	EDID	FULL	DESC	NNAM	XALG_Flags	KEYWORDS	SWFI	BEVA	ETIP	ETDI	ETLG	ReferencedBy	ECIL_Count	ECIL_1	ECIL_2	ECIL_3	ECIL_4	ECIL_5	ECIL_6	ECIL_7	ECIL_8	ECIL_9	ECIL_10	ECIL_11	ECIL_12	ECIL_13	ECIL_14
0041C994	ATX_ENTM_CAMP_WallDeco_Nuke_Mobile	Bombs Away Mobile	Bring some fun into your C.A.M.P. with the Bombs Away Mobile!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Bombs Away Mobile		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/WallDecoration/	ATX_CAMP_WallDeco_Nuke_Mobile.dds		0055CCF1:ATX_workshop_LL_WallDecor_Mobile:LVLI	2	ATX_CAMP_WallDeco_Nuke_Mobile_C1.ddsATX_CAMP_WallDeco_Nuke_Mobile_C2.dds													
0041C975	ATX_ENTM_CAMP_Sign_Warning_03	Warning Alligator! Sign	Tired of Wastelanders ignoring clear and perilous danger around your C.A.M.P.? Give them fair warning with the Warning Alligator! Sign.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Warning Alligator! Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Signs/	ATX_CAMP_Sign_Warning_03.dds		0041C972:ATX_workshop_LL_Signs_Warning:LVLI	2	ATX_CAMP_Sign_Warning_03_C1.ddsATX_CAMP_Sign_Warning_03_C2.dds													
0041C974	ATX_ENTM_CAMP_Sign_Warning_02	Danger of Death Sign	Tired of Wastelanders ignoring clear and perilous danger around your C.A.M.P.? Give them fair warning with the Danger of Death Sign.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Danger of Death Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Signs/	ATX_CAMP_Sign_Warning_02.dds		0041C972:ATX_workshop_LL_Signs_Warning:LVLI	2	ATX_CAMP_Sign_Warning_02_C1.ddsATX_CAMP_Sign_Warning_02_C2.dds													
0041C973	ATX_ENTM_CAMP_Sign_Warning_01	Don't Touch My Stuff Sign	Tired of Wastelanders ignoring clear and perilous danger around your C.A.M.P.? Give them fair warning with the Don't Touch My Stuff Sign.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Don't Touch My Stuff Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Signs/	ATX_CAMP_Sign_Warning_01.dds		0041C972:ATX_workshop_LL_Signs_Warning:LVLI	2	ATX_CAMP_Sign_Warning_01_C1.ddsATX_CAMP_Sign_Warning_01_C2.dds													
0041B787	ATX_ENTM_CAMP_Furniture_BarSet_FancyTable_Round	Fancy Round Table	Make your speakeasy the talk of the Wasteland with this Fancy Round Table.   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Fancy Round Table	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Furniture/	ATX_Camp_Furniture_BarSet_FancyTable_Round.dds		0041B785:ATX_workshop_LL_Decorations_BarTables:LVLI	2	ATX_Camp_Furniture_BarSet_FancyTable_Round_C1.ddsATX_Camp_Furniture_BarSet_FancyTable_Round_C2.dds													
0041A668	ATX_ENTM_Skin_WeaponModel_AssaultronHead_Sheepsquatch	Imposter Assaultron Head	Blaaaast enemies to bits with the Imposter Assaultron Head!  (Requires the Salvaged Assaultron Head Plan to be learned.)  - WEAPON IS CRAFTABLE AT WEAPON WORKBENCHES. -	Imposter Assaultron Head	Premium	004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5EE:ATX_Entitlement_Filter_Store_Skin_Weapons:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/WeaponModel/	ATX_Skin_WeaponModel_AssaultronHead_Sheepsquatch.dds		00469D22:ATX_co_mod_AssaultronHead_Sheepsquatch:COBJ	2	ATX_Skin_WeaponModel_AssaultronHead_Sheepsquatch_C1.ddsATX_Skin_WeaponModel_AssaultronHead_Sheepsquatch_C2.dds													
004182BE	ATX_ENTM_CAMP_Furniture_BarSet_FancyStool_Back	Fancy Backed Bar Stool	Make your speakeasy the talk of the Wasteland with this Fancy Backed Bar Stool.   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Fancy Backed Bar Stool	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5FC:ATX_Entitlement_Filter_Store_CAMP_Furniture:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Furniture/	ATX_Camp_Furniture_BarSet_FancyStool_Back.dds		004182BA:ATX_workshop_LL_Decorations_Chairs_Bar:LVLI	2	ATX_Camp_Furniture_BarSet_FancyStool_Back_C1.ddsATX_Camp_Furniture_BarSet_FancyStool_Back_C2.dds													
004182BD	ATX_ENTM_CAMP_Furniture_BarSet_FancyStool	Fancy Bar Stool	Make your speakeasy the talk of the Wasteland with this Fancy Bar Stool.   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Fancy Bar Stool	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5FC:ATX_Entitlement_Filter_Store_CAMP_Furniture:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Furniture/	ATX_Camp_Furniture_BarSet_FancyStool.dds		004182BA:ATX_workshop_LL_Decorations_Chairs_Bar:LVLI	2	ATX_Camp_Furniture_BarSet_FancyStool_C1.ddsATX_Camp_Furniture_BarSet_FancyStool_C2.dds													
004182BC	ATX_ENTM_CAMP_Furniture_BarSet_FancyChair	Fancy Bar Chair	Make your speakeasy the talk of the Wasteland with this Fancy Bar Chair.   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Fancy Bar Chair	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Furniture/	ATX_Camp_Furniture_BarSet_Fancy_Chair.dds		004182BA:ATX_workshop_LL_Decorations_Chairs_Bar:LVLI	2	ATX_Camp_Furniture_BarSet_Fancy_Chair_C1.ddsATX_Camp_Furniture_BarSet_Fancy_Chair_C2.dds													
00417C2B	ATX_ENTM_Apparel_Outfit_SheepsquatchMascot_Black	Baaaad News Billy Outfit	Channel your inner dirt baaaag and stir-up all kinds of trouble with the Baaaad News Billy Outfit!  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Baaaad News Billy	Premium	003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/Outfit/	ATX_Apparel_Outfit_SheepsquatchMascotOutfit_Black.dds		00417C2A:ATX_co_Clothes_Outfit_SheepsquatchMascotOutfit_Black:COBJ	2	ATX_Apparel_Outfit_SheepsquatchMascotOutfit_Black_C1.ddsATX_Apparel_Outfit_SheepsquatchMascotOutfit_Black_C2.dds													
004178DA	ATX_ENTM_CAMP_Lights_NeonSign_GoAway	Go Away Neon Sign	For when a verbal warning just won't do, show 'em you mean business with the Go Away Neon Sign.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Go Away Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Lights/	ATX_CAMP_Lights_NeonSign_GoAway.dds		0047AF3F:workshop_LL_Lights_NeonSigns:LVLI	1	ATX_CAMP_Lights_NeonSign_GoAway_C1.dds													
004178DC	ATX_ENTM_CAMP_Lights_NeonSign_NoVacancy	No Vacancy Neon Sign	No rooms, no problem! The No Vacancy Sign has your back.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	No Vacancy Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Lights/	ATX_CAMP_Lights_NeonSign_NoVacancy.dds		0047AF3F:workshop_LL_Lights_NeonSigns:LVLI	1	ATX_CAMP_Lights_NeonSign_NoVacancy_C1.dds													
004178DB	ATX_ENTM_CAMP_Lights_NeonSign_NoRestroom	No Restroom Neon Sign	Don't want visitors stopping by to use your toilet? Let 'em know with the No Restroom Neon Sign!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	No Restroom Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Lights/	ATX_CAMP_Lights_NeonSign_NoRestroom.dds		0047AF3F:workshop_LL_Lights_NeonSigns:LVLI	1	ATX_CAMP_Lights_NeonSign_NoRestroom_C1.dds													
004178DD	ATX_ENTM_CAMP_Lights_NeonSign_StayAway	Stay Away Neon Sign	Keep trespassers away with this Stay Away Neon Sign.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Stay Away Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Lights/	ATX_CAMP_Lights_NeonSign_StayAway.dds		0047AF3F:workshop_LL_Lights_NeonSigns:LVLI	1	ATX_CAMP_Lights_NeonSign_StayAway_C1.dds													
00417684	ATX_ENTM_CAMP_FloorDecor_Succulent_Set_Large_Row	Potted Row of Succulents	Not everything in the Wasteland is lost to radiation. Add some greenery to your C.A.M.P. with this Potted Row of Succulents.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Succulent Row	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_SucculentSet_Row.dds		00417681:ATX_workshop_LL_Decorations_Succulents_Large:LVLI	3	ATX_CAMP_FloorDecor_SucculentSet_Row_C1.ddsATX_CAMP_FloorDecor_SucculentSet_Row_C2.ddsATX_CAMP_FloorDecor_SucculentSet_Row_C3.dds													
00417683	ATX_ENTM_CAMP_FloorDecor_Succulent_Set_Large_Pot01	Large Potted Succulent	Not everything in the Wasteland is lost to radiation. Add some greenery to your C.A.M.P. with this Large Potted Succulent.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Large Potted Succulent	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_SucculentSet_LargePot01.dds		00417681:ATX_workshop_LL_Decorations_Succulents_Large:LVLI	3	ATX_CAMP_FloorDecor_SucculentSet_LargePot01_C1.ddsATX_CAMP_FloorDecor_SucculentSet_LargePot01_C2.ddsATX_CAMP_FloorDecor_SucculentSet_LargePot01_C3.dds													
00417680	ATX_ENTM_CAMP_FloorDecor_Succulent_Set_Large_Pot02	Arranged Potted Succulent	Not everything in the Wasteland is lost to radiation. Add some greenery to your C.A.M.P. with this Arranged Potted Succulent.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Arranged Potted Succulent	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_SucculentSet_LargePot02.dds		00417681:ATX_workshop_LL_Decorations_Succulents_Large:LVLI	3	ATX_CAMP_FloorDecor_SucculentSet_LargePot02_C1.ddsATX_CAMP_FloorDecor_SucculentSet_LargePot02_C2.ddsATX_CAMP_FloorDecor_SucculentSet_LargePot02_C3.dds													
00417689	ATX_ENTM_CAMP_FloorDecor_Cactus_Set_03	Sturdy Cactus	Not everything in the Wasteland is lost to radiation. Add some greenery to your C.A.M.P. with this Sturdy Cactus.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Sturdy Cactus	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_Cactus_Set_03.dds		00417687:ATX_workshop_LL_Decorations_Cacti:LVLI	2	ATX_CAMP_FloorDecor_Cactus_Set_03_C1.ddsATX_CAMP_FloorDecor_Cactus_Set_03_C2.dds													
00417686	ATX_ENTM_CAMP_FloorDecor_Cactus_Set_04	Photogenic Cactus	Not everything in the Wasteland is lost to radiation. Add some greenery to your C.A.M.P. with this Photogenic Cactus.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Photogenic Cactus	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_Cactus_Set_04.dds		00417687:ATX_workshop_LL_Decorations_Cacti:LVLI	3	ATX_CAMP_FloorDecor_Cactus_Set_04_C1.ddsATX_CAMP_FloorDecor_Cactus_Set_04_C2.ddsATX_CAMP_FloorDecor_Cactus_Set_04_C3.dds													
00417685	ATX_ENTM_CAMP_FloorDecor_Cactus_Set_01	Wild Cactus	Not everything in the Wasteland is lost to radiation. Add some greenery to your C.A.M.P. with this Wild Cactus.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Wild Cactus	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_Cactus_Set_01.dds		00417687:ATX_workshop_LL_Decorations_Cacti:LVLI	3	ATX_CAMP_FloorDecor_Cactus_Set_01_C1.ddsATX_CAMP_FloorDecor_Cactus_Set_01_C2.ddsATX_CAMP_FloorDecor_Cactus_Set_01_C3.dds													
00416226	ATX_ENTM_Skin_WeaponModel_Knife_Dagger_Tactical	Tactical Combat Dagger (Combat Knife Skin)	The Tactical Combat Dagger is the perfect knife for all sorts of knifing activities. Stabbing? Check. Slashing? Check. Beheading? Oh, you betcha. Maim, mutilate and maul with this beautiful Tactical Combat Dagger.  This Skin will give your weapon a unique look and maintain all mod effects.  - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Tactical Combat Dagger		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5EE:ATX_Entitlement_Filter_Store_Skin_Weapons:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/WeaponModel/	ATX_Skin_WeaponModel_Knife_TacticalDagger.dds		00416225:ATX_co_mod_melee_Knife_Dagger_Tactical:COBJ	2	ATX_Skin_WeaponModel_Knife_TacticalDagger_C1.ddsATX_Skin_WeaponModel_Knife_TacticalDagger_C2.dds													
0041622E	ATX_ENTM_Skin_WeaponModel_Knife_Dagger_Black	Black Combat Dagger (Combat Knife Skin)	The Black Combat Dagger is that perfect blade for when you need to knife someone up in the dark. Handy, reliable, and matte! With the Black Combat Dagger you can rest assured that they may have had it coming, but they sure won't see it coming!   This Skin will give your weapon a unique look and maintain all mod effects.  - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Black Combat Dagger		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5EE:ATX_Entitlement_Filter_Store_Skin_Weapons:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/WeaponModel/	ATX_Skin_WeaponModel_Knife_BlackDagger.dds		00416230:ATX_co_mod_melee_Knife_Dagger_Black:COBJ	2	ATX_Skin_WeaponModel_Knife_BlackDagger_C1.ddsATX_Skin_WeaponModel_Knife_BlackDagger_C2.dds													
0041622A	ATX_ENTM_Skin_WeaponModel_Knife_Dagger_Gold	Gold Combat Dagger (Combat Knife Skin)	Who said murder had to be barbarous? As a refined connoisseur of the stabbing arts you deserve the best. Ooh and aah your victims with this Gold Combat Dagger just before you plunge it into their heart!  This Skin will give your weapon a unique look and maintain all mod effects.  - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Gold Combat Dagger		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5EE:ATX_Entitlement_Filter_Store_Skin_Weapons:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/WeaponModel/	ATX_Skin_WeaponModel_Knife_GoldDagger.dds		0041622C:ATX_co_mod_melee_Knife_Dagger_Gold:COBJ	2	ATX_Skin_WeaponModel_Knife_GoldDagger_C1.ddsATX_Skin_WeaponModel_Knife_GoldDagger_C2.dds													
0041579A	ATX_ENTM_CAMP_Furniture_BarSet_FancyDisplay	Fancy Bar Mirror	Make your speakeasy the talk of the Wasteland with this Fancy Bar Mirror.   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Fancy Bar Mirror	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Furniture/	ATX_Camp_Furniture_BarSet_FancyDisplay.dds		004182BF:ATX_workshop_co_Decorations_BarDisplay:COBJ	2	ATX_Camp_Furniture_BarSet_FancyDisplay_C1.ddsATX_Camp_Furniture_BarSet_FancyDisplay_C2.dds													
00416665	ATX_ENTM_Skin_PipBoySkin_HotRodder	Hot Rodder Paint	Show off your Wasteland travels with the Hot Rodder Pip-Boy Paint!  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Hot Rodder Paint	Premium	004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5ED:ATX_Entitlement_Filter_Store_Skin_Pipboy:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PipBoy/	ATX_PipBoy_HotRodder.dds		00416666:ATX_co_mod_Pipboy_Skin_HotRodder:COBJ	2	ATX_PipBoy_HotRodder_C1.ddsATX_PipBoy_HotRodder_C2.dds													
00415560	ATX_ENTM_CAMP_Statue_SurviveStatue_Iron	Iron Hero of the Wasteland Statue	Who needs diplomacy when you've got a mini nuke? Decorate your C.A.M.P. with this life-sized Iron Hero of the Wasteland Statue.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Iron Hero Statue		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Statues/	ATX_CAMP_Statue_SurviveStatue_Iron.dds		0041555D:ATX_workshop_LL_Decorations_SurviveStatues:LVLI	2	ATX_CAMP_Statue_SurviveStatue_Iron_C1.ddsATX_CAMP_Statue_SurviveStatue_Iron_C2.dds													
0041555F	ATX_ENTM_CAMP_Statue_SurviveStatue_BronzePatina	Weathered Hero of the Wasteland Statue	Who needs diplomacy when you've got a mini nuke? Decorate your C.A.M.P. with this life-sized Weathered Hero of the Wasteland Statue.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Weathered Hero Statue		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Statues/	ATX_CAMP_Statue_SurviveStatue_BronzePatina.dds		0041555D:ATX_workshop_LL_Decorations_SurviveStatues:LVLI	2	ATX_CAMP_Statue_SurviveStatue_BronzePatina_C1.ddsATX_CAMP_Statue_SurviveStatue_BronzePatina_C2.dds													
0041555E	ATX_ENTM_CAMP_Statue_SurviveStatue	Hero of the Wasteland Statue	Who needs diplomacy when you've got a mini nuke? Decorate your C.A.M.P. with this life-sized Hero of the Wasteland Statue. - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Hero Statue		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Statues/	ATX_CAMP_Statue_SurviveStatue.dds		0041555D:ATX_workshop_LL_Decorations_SurviveStatues:LVLI	2	ATX_CAMP_Statue_SurviveStatue_C1.ddsATX_CAMP_Statue_SurviveStatue_C2.dds													
0041248C	ATX_ENTM_Skin_PowerArmor_Paint_TX_Camoblack	Woodland Warrior Power Armor Paint Set	Blend into the bush with these Woodland Warrior Paints for your Power Armor.  This is a unique skin that completely alters the appearance of your Power Armor. It can be equipped on the T-45, T-51, T-60 and X-01 Power Armors.  - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Woodland Warrior Paints		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5F0:ATX_Entitlement_Filter_Store_Skin_PowerArmor:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/PowerArmor/	ATX_Skin_PowerArmor_Paint_CamoBlack.dds		0041248B:ATX_co_mod_PowerArmor_T45_Helmet_Material_Paint_CamoBlack:COBJ|0041248F:ATX_co_mod_PowerArmor_T45_LeftArm_Material_Paint_CamoBlack:COBJ|00412490:ATX_co_mod_PowerArmor_T45_LeftLeg_Material_Paint_CamoBlack:COBJ|00412491:ATX_co_mod_PowerArmor_T45_RightArm_Material_Paint_CamoBlack:COBJ|00412492:ATX_co_mod_PowerArmor_T45_RightLeg_Material_Paint_CamoBlack:COBJ|00412493:ATX_co_mod_PowerArmor_T45_Torso_Material_Paint_CamoBlack:COBJ|00412494:ATX_co_mod_PowerArmor_T51_Helmet_Material_Paint_CamoBlack:COBJ|00412495:ATX_co_mod_PowerArmor_T51_LeftArm_Material_Paint_CamoBlack:COBJ|00412496:ATX_co_mod_PowerArmor_T51_LeftLeg_Material_Paint_CamoBlack:COBJ|00412497:ATX_co_mod_PowerArmor_T51_RightArm_Material_Paint_CamoBlack:COBJ|00412498:ATX_co_mod_PowerArmor_T51_RightLeg_Material_Paint_CamoBlack:COBJ|00412499:ATX_co_mod_PowerArmor_T51_Torso_Material_Paint_CamoBlack:COBJ|0041249A:ATX_co_mod_PowerArmor_T60_Helmet_Material_Paint_CamoBlack:COBJ|0041249B:ATX_co_mod_PowerArmor_T60_LeftArm_Material_Paint_CamoBlack:COBJ|0041249C:ATX_co_mod_PowerArmor_T60_LeftLeg_Material_Paint_CamoBlack:COBJ|0041249D:ATX_co_mod_PowerArmor_T60_RightArm_Material_Paint_CamoBlack:COBJ|0041249E:ATX_co_mod_PowerArmor_T60_RightLeg_Material_Paint_CamoBlack:COBJ|0041249F:ATX_co_mod_PowerArmor_T60_Torso_Material_Paint_CamoBlack:COBJ|004124A0:ATX_co_mod_PowerArmor_X01_Helmet_Material_Paint_CamoBlack:COBJ|004124A1:ATX_co_mod_PowerArmor_X01_LeftArm_Material_Paint_CamoBlack:COBJ|004124A2:ATX_co_mod_PowerArmor_X01_LeftLeg_Material_Paint_CamoBlack:COBJ|004124A3:ATX_co_mod_PowerArmor_X01_RightArm_Material_Paint_CamoBlack:COBJ|004124A4:ATX_co_mod_PowerArmor_X01_RightLeg_Material_Paint_CamoBlack:COBJ|004124A5:ATX_co_mod_PowerArmor_X01_Torso_Material_Paint_CamoBlack:COBJ	5	ATX_Skin_PowerArmor_Paint_CamoBlack_C1.ddsATX_Skin_PowerArmor_Paint_CamoBlack_C2.ddsATX_Skin_PowerArmor_Paint_CamoBlack_C3.ddsATX_Skin_PowerArmor_Paint_CamoBlack_C4.ddsATX_Skin_PowerArmor_Paint_CamoBlack_C5.dds													
