LCTN_FormID	LCTN_EDID	LCTN_FULL	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	KW_7	KW_8	KW_9	KW_10	KW_11	KW_12	KW_13	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve	Prop_4_AV	Prop_4_Val	Prop_4_Curve	Prop_5_AV	Prop_5_Val	Prop_5_Curve	Prop_6_AV	Prop_6_Val	Prop_6_Curve	Prop_7_AV	Prop_7_Val	Prop_7_Curve	Prop_8_AV	Prop_8_Val	Prop_8_Curve	Prop_9_AV	Prop_9_Val	Prop_9_Curve	Prop_10_AV	Prop_10_Val	Prop_10_Curve	Prop_11_AV	Prop_11_Val	Prop_11_Curve	Prop_12_AV	Prop_12_Val	Prop_12_Curve	Prop_13_AV	Prop_13_Val	Prop_13_Curve	Prop_14_AV	Prop_14_Val	Prop_14_Curve	Prop_15_AV	Prop_15_Val	Prop_15_Curve	Prop_16_AV	Prop_16_Val	Prop_16_Curve	Prop_17_AV	Prop_17_Val	Prop_17_Curve	Prop_18_AV	Prop_18_Val	Prop_18_Curve	Prop_19_AV	Prop_19_Val	Prop_19_Curve	Prop_20_AV	Prop_20_Val	Prop_20_Curve	Prop_21_AV	Prop_21_Val	Prop_21_Curve	Prop_22_AV	Prop_22_Val	Prop_22_Curve	Prop_23_AV	Prop_23_Val	Prop_23_Curve	Prop_24_AV	Prop_24_Val	Prop_24_Curve	Prop_25_AV	Prop_25_Val	Prop_25_Curve	Prop_26_AV	Prop_26_Val	Prop_26_Curve	Prop_27_AV	Prop_27_Val	Prop_27_Curve	Prop_28_AV	Prop_28_Val	Prop_28_Curve	Prop_29_AV	Prop_29_Val	Prop_29_Curve	Prop_30_AV	Prop_30_Val	Prop_30_Curve	Prop_31_AV	Prop_31_Val	Prop_31_Curve	Prop_32_AV	Prop_32_Val	Prop_32_Curve	Prop_33_AV	Prop_33_Val	Prop_33_Curve	Prop_34_AV	Prop_34_Val	Prop_34_Curve	Prop_35_AV	Prop_35_Val	Prop_35_Curve	Prop_36_AV	Prop_36_Val	Prop_36_Curve	Prop_37_AV	Prop_37_Val	Prop_37_Curve	Prop_38_AV	Prop_38_Val	Prop_38_Curve	Prop_39_AV	Prop_39_Val	Prop_39_Curve	Prop_40_AV	Prop_40_Val	Prop_40_Curve	Prop_41_AV	Prop_41_Val	Prop_41_Curve	Prop_42_AV	Prop_42_Val	Prop_42_Curve	Prop_43_AV	Prop_43_Val	Prop_43_Curve	Prop_44_AV	Prop_44_Val	Prop_44_Curve	DATA_UnknownInt	DATA_UnknownByte	DATA_MinLocationLevel	DATA_LocationType	DATA_MaxLocationLevel	PNAM_ParentLocation	RNAM_WorldLocationRadius	ANAM_ActorFadeMult	CNAM_Color
002F7093	SubRegionCranberry16Location	Cranberry Bog	3	000012A1:LocRegionCranberryBog:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											40	ESSChanceMainGhouls	5.000000		ESSChanceMainScorched	5.000000		ESSChanceMainRobots	5.000000		ESSChanceMainMirelurks	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubMirelurks	5.000000		ESSChanceSubRobots	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	5.000000		ESSChanceSubSuperMutants	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMegaslothGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		EMSChanceVariantNormal	45.000000		EMSChanceVariantScorched	5.000000		ESSChanceCritterABeaver	15.000000		ESSChanceCritterAFirefly	10.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	10.000000		ESSChanceCritterARadStag	5.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	15.000000		ESSChanceCritterBFirefly	10.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	10.000000		ESSChanceCritterBRadStag	5.000000		ESSChanceCritterBSquirrel	5.000000		ESSChanceMainGulperLARGE	5.000000		ESSChanceSubGulperLARGE	5.000000		ESSChanceMainCaveCricket	5.000000		ESSChanceSubCaveCricket	5.000000														0	0	0	None	0	000012A2:RegionCranberryBogLocation:Cranberry Bog	0.000000	1.000000	
002F7094	SubRegionCranberry17Location	Cranberry Bog	3	000012A1:LocRegionCranberryBog:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											40	ESSChanceMainGhouls	5.000000		ESSChanceMainScorched	5.000000		ESSChanceMainRobots	5.000000		ESSChanceMainMirelurks	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubMirelurks	5.000000		ESSChanceSubRobots	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	5.000000		ESSChanceSubSuperMutants	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMegaslothGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		EMSChanceVariantNormal	45.000000		EMSChanceVariantScorched	5.000000		ESSChanceCritterABeaver	15.000000		ESSChanceCritterAFirefly	10.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	10.000000		ESSChanceCritterARadStag	5.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	15.000000		ESSChanceCritterBFirefly	10.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	10.000000		ESSChanceCritterBRadStag	5.000000		ESSChanceCritterBSquirrel	5.000000		ESSChanceMainGulperLARGE	5.000000		ESSChanceSubGulperLARGE	5.000000		ESSChanceMainCaveCricket	5.000000		ESSChanceSubCaveCricket	5.000000														0	0	0	None	0	000012A2:RegionCranberryBogLocation:Cranberry Bog	0.000000	1.000000	
002F70EE	SubRegionMountains02Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70EF	SubRegionMountains03Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F0	SubRegionMountains04Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											41	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceMainScorpionsLARGE	5.000000		ESSChanceMainYaoGuaiLARGE	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceSubScorpionsLARGE	5.000000		ESSChanceSubYaoGuaiLARGE	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000											0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F1	SubRegionMountains05Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											41	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceMainScorpionsLARGE	5.000000		ESSChanceMainYaoGuaiLARGE	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceSubScorpionsLARGE	5.000000		ESSChanceSubYaoGuaiLARGE	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000											0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F2	SubRegionMountains06Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F3	SubRegionMountains07Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F4	SubRegionMountains08Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F5	SubRegionMountains09Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F6	SubRegionMountains10Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F7	SubRegionMountains11Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F8	SubRegionMountains12Location	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											41	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceMainScorpionsLARGE	5.000000		ESSChanceMainYaoGuaiLARGE	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceSubScorpionsLARGE	5.000000		ESSChanceSubYaoGuaiLARGE	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000											0	0	0	None	0	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
002F70F9	SubRegionMountains13LocationLOW	Savage Divide	3	001789F7:LocRegionMountain:KYWD	003A404E:LocTypeSubRegion:KYWD	003CD32C:EMSAllowLoadedReRoll:KYWD											37	ESSChanceMainGhouls	5.000000		ESSChanceMainInsects	5.000000		ESSChanceMainScorched	5.000000		ESSChanceSubGhoul	5.000000		ESSChanceSubInsect	5.000000		ESSChanceSubScorched	5.000000		ESSChanceMainSuperMutants	15.000000		ESSChanceSubSuperMutants	10.000000		ESSChanceMainLiberators	5.000000		ESSChanceMainViciousDog	5.000000		ESSChanceMainMolerats	5.000000		ESSChanceMainRats	5.000000		ESSChanceSubLiberators	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubDeathclawGIANTONLY	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceMainWolf	10.000000		ESSChanceSubWolf	10.000000		ESSChanceCritterABeaver	5.000000		ESSChanceCritterAChicken	5.000000		ESSChanceCritterAFirefly	5.000000		ESSChanceCritterAFox	5.000000		ESSChanceCritterAOpposum	5.000000		ESSChanceCritterARabbit	5.000000		ESSChanceCritterARadFrog	5.000000		ESSChanceCritterARadStag	15.000000		ESSChanceCritterASquirrel	5.000000		ESSChanceCritterBBeaver	5.000000		ESSChanceCritterBChicken	5.000000		ESSChanceCritterBFirefly	5.000000		ESSChanceCritterBFox	5.000000		ESSChanceCritterBOpposum	5.000000		ESSChanceCritterBRabbit	5.000000		ESSChanceCritterBRadFrog	5.000000		ESSChanceCritterBRadStag	15.000000		ESSChanceCritterBSquirrel	5.000000																							0	0	15	None	25	001789F8:RegionMountainLocation:Savage Divide	0.000000	1.000000	
