FormID	EDID	FULL	SHRT	RNAM_FormID	RNAM_EDID	RNAM_Name	ATKR_FormID	ATKR_EDID	ATKR_Name	INAM_FormID	INAM_EDID	TPLT_FormID	TPLT_EDID	TPLT_Name	LTPT_FormID	LTPT_EDID	LTPT_Name	LTPC_FormID	LTPC_EDID	LTPC_Name	CNAM_FormID	CNAM_EDID	CNAM_Name	VTCK_FormID	VTCK_EDID	VTCK_Name	WNAM_FormID	WNAM_EDID	DOFT_FormID	DOFT_EDID	ACBS_Flags	ACBS_XPOffset	ACBS_Level	ACBS_CalcMinLvl	ACBS_CalcMaxLvl	ACBS_DispositionBase	ACBS_TemplateFlags	AJNG_EDID	AJXG_EDID	DNAM_CalcHealth	DNAM_CalcActionPts	DNAM_FarAwayDist	DNAM_GearedUpWeapons	ZNAM_FormID	ZNAM_EDID	ECOR_FormID	ECOR_EDID	Factions_Flat
003337EA	RE_ObjectCT02_KoraCorpse	Kora		00013746	HumanRace	Human	00013746	HumanRace	Human			003ACCE5	Loot_CorpseFreeStateBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	00021842	Wastelander01		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
003E1B50	RE_ScenePS03_Robot	Mr Prize-Bot	Prize-Bot	000359F4	HandyRace	Mr. Handy	000359F4	HandyRace	Mr. Handy	0001B34B	LLD_Creature_Robot_MrHandy	00157C9D	LCharMrHandy_Standard								000EF217	MrHandyClass	Mr Handy	00019FE3	RobotMrHandy							0	8	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	35	100	0	1	000EF218	csMrHandy	0004223F	DefaultCombatMasterPackageList	CaptiveFaction[Rank:0] | RobotFaction[Rank:0] | PlayerAllyFaction[Rank:0]
003E1DD1	RE_ObjectCMB06_Loot_Corpse	Hornwright Miner		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	0006F7DA	Outfit_Loot_Corpse_Miner		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
003E1DD5	RE_ObjectCMB01_Loot_Corpse_Halloween_V	Trick-or-Treater		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	0052E478	Outfit_Loot_Corpse_Halloween_Vampire		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
003E18A4	RE_ObjectCMB01_Loot_Corpse_Halloween_W	Trick-or-Treater		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	003E189E	Outfit_Loot_Corpse_Halloween_Witch		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
003E18A3	RE_ObjectCMB01_Loot_Corpse_Halloween_S	Trick-or-Treater		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	0052E477	Outfit_Loot_Corpse_Halloween_Skeleton		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
0052E465	W05_Loot_CorpseCultistFaceF01			00013746	HumanRace	Human	00013746	HumanRace	Human	00572CD5	LLD_Creature_Cultist	00590368	W05_Loot_CorpseCultist01Template	Cultist							0005F970	raiderClass	Raider	00572BF5	W05_NPCF_GenericCultist01	Cultist	0001E572	SkinCorpse	00568631	Outfit_Cultist		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	75	50	0	1	00572DB9	csCultistRanged	0004223F	DefaultCombatMasterPackageList	CultistFaction[Rank:0]
0052E464	W05_Loot_CorpseCultistFaceM01			00013746	HumanRace	Human	00013746	HumanRace	Human	00572CD5	LLD_Creature_Cultist	00590368	W05_Loot_CorpseCultist01Template	Cultist							0005F970	raiderClass	Raider	00572BF8	W05_NPCM_GenericCultist01	Cultist	0001E572	SkinCorpse	00568631	Outfit_Cultist		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	75	50	0	1	00572DB9	csCultistRanged	0004223F	DefaultCombatMasterPackageList	CultistFaction[Rank:0]
0052E46E	W05_Loot_CorpseCultistFaceM02			00013746	HumanRace	Human	00013746	HumanRace	Human	00572CD5	LLD_Creature_Cultist	00590368	W05_Loot_CorpseCultist01Template	Cultist							0005F970	raiderClass	Raider	00572BF9	W05_NPCM_GenericCultist02	Cultist	0001E572	SkinCorpse	00568631	Outfit_Cultist		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	75	50	0	1	00572DB9	csCultistRanged	0004223F	DefaultCombatMasterPackageList	CultistFaction[Rank:0]
0052E479	RE_ObjectCMB04_Loot_Corpse	Civil War Reenactor		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	004E1030	Outfit_Loot_Corpse_CivilWar		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
0052E47C	RE_ObjectCMB02_Loot_Corpse	Greaser Corpse		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	0052E47A	Outfit_Loot_Corpse_Greaser		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
003B7D2C	LvlScorchedRanged_GreaserOutfit			0010CA5F	ScorchedRace	Scorched	0010CA5F	ScorchedRace	Scorched	0016CBC5	LLD_Creature_Scorched_Ranged	005A03BF	LvlScorched_InvType_Ranged								0016CBCD	ScorchedClass	Scorched	000666E6	CrScorchedMale		0010CA68	SkinNakedScorched	003B7D28	CreatureOutfit_ScorchedGreaser		87	68	0	0	35		Renorm_MinLVL_Tier09	Renorm_MaxLVL_Tier03	330	0	0	1	0016CC3C	csScorchedRanged	0004223F	DefaultCombatMasterPackageList	ScorchedFaction[Rank:0]
003B7D2B	LvlScorchedMelee_GreaserOutfit			0010CA5F	ScorchedRace	Scorched	0010CA5F	ScorchedRace	Scorched	004EE6C8	LLD_Creature_Scorched_Melee	005A03BA	LvlScorched_InvType_Melee								0016CBCD	ScorchedClass	Scorched	000666E6	CrScorchedMale		0010CA68	SkinNakedScorched	003B7D28	CreatureOutfit_ScorchedGreaser		87	68	0	0	35		Renorm_MinLVL_Tier09	Renorm_MaxLVL_Tier03	330	0	0	1	00194D9D	csScorchedMelee	0004223F	DefaultCombatMasterPackageList	ScorchedFaction[Rank:0]
003B7D29	LvlScorchedMelee_BaseballOutfit			0010CA5F	ScorchedRace	Scorched	0010CA5F	ScorchedRace	Scorched	004EE6C8	LLD_Creature_Scorched_Melee	005A03BA	LvlScorched_InvType_Melee		0008E624	LvlScorchedMelee					0016CBCD	ScorchedClass	Scorched	000666E6	CrScorchedMale		0010CA68	SkinNakedScorched	003B7D26	CreatureOutfit_ScorchedBaseball		87	68	0	0	35		Renorm_MinLVL_Tier09	Renorm_MaxLVL_Tier03	330	0	0	1	00194D9D	csScorchedMelee	0004223F	DefaultCombatMasterPackageList	ScorchedFaction[Rank:0]
003B7DDC	RE_SceneSM03_MusicEyeBot	EyeBot	EyeBot	000A563A	EyeBotRace	EyeBot	000A563A	EyeBotRace	EyeBot	000A7DA1	LLD_Creature_Eyebot	000EFBB4	LvlEyeBot								000A7DA2	EyebotClass	EyeBot	000AE7EC	RobotEyebot		000A563C	SkinEyeBot				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	20	100	200	1	000A7DA3	csEyebot	0004223F	DefaultCombatMasterPackageList	CaptiveFaction[Rank:0] | RobotFaction[Rank:0] | EyebotFaction[Rank:0]
003B7DD9	RE_SceneSM03_MrBarker	Mr. Barker		000359F4	HandyRace	Mr. Handy	000359F4	HandyRace	Mr. Handy	0001B34B	LLD_Creature_Robot_MrHandy	00157C9D	LCharMrHandy_Standard								000EF217	MrHandyClass	Mr Handy	003B7DDA	RobotMrHandy_RE_SceneSM03_MrBarker	Mr Barker						0	8	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	35	100	0	1	000EF218	csMrHandy	0004223F	DefaultCombatMasterPackageList	CaptiveFaction[Rank:0] | RobotFaction[Rank:0]
003B7F3A	RE_SceneDWD01_LvlRadRat			00112B95	DLC04_RadRatRace	Radrat	0001D810	MoleratRace	Mole Rat	00112F03	LLD_Creature_Radrat	00112EFF	LCharRadRat								0038990B	RadratClass	Radrat	00112F02	DLC04_CrRadRatVoice		00112B97	DLC04_SkinRadRat01	000824EA	CreatureOutfit_MoleraVariantsOutfit		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	15	50	0	1	00112F05	DLC04_csRadRat	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | MoleRatFaction[Rank:0] | CaptiveFaction[Rank:0]
003B806D	RE_ObjectCMB03_Loot_Corpse	Civil War Reenactor		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	0011074D	RainGear01_NoHat_Outfit		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
003B8148	RE_TravelCT02_LvlEyeBot	Haven Church EyeBot		000A563A	EyeBotRace	EyeBot	000A563A	EyeBotRace	EyeBot	000A7DA1	LLD_Creature_Eyebot	000EFBB4	LvlEyeBot								000A7DA2	EyebotClass	EyeBot	000AE7EC	RobotEyebot		000A563C	SkinEyeBot				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	20	100	200	1	000A7DA3	csEyebot	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EyebotFaction[Rank:0] | PlayerAllyFaction[Rank:0]
004F6122	Loot_CorpseBrahmin	Brahmin		0002047E	BrahminRace	Brahmin	0002047E	BrahminRace	Brahmin	0008E3AB	LLD_Creature_Brahmin	00020480	EncBrahmin01Template	Brahmin							001CD0A9	GenericCombatant	Combatant	0006D6D2	CrBrahminVoice		0002047C	SkinBrahmin				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	100	100	0	1	00102B5D	csBrahmin			DomesticAnimalFaction[Rank:0] | PlayerFriendFaction[Rank:0] | BrahminFaction[Rank:0]
0037E1D2	RE_TravelTS01_ResponderProtectronVendor	Vendor Bot Responder	Protectron	000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	00368F92	LvlProtectronResponderBasic	Responder Protectron							000B287C	RobotClass	Robot Class	0006E5A1	RobotProtectron	Protectron						0	5	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	60	10	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	PlayerFriendFaction[Rank:0] | RE_TravelTS01_Vendor_Faction[Rank:0]
0037E1D1	RE_TravelTS01_EyebotGuard	EyeBot Guard	EyeBot	000A563A	EyeBotRace	EyeBot	000A563A	EyeBotRace	EyeBot	000A7DA1	LLD_Creature_Eyebot	000EFBB4	LvlEyeBot								000A7DA2	EyebotClass	EyeBot	000AE7EC	RobotEyebot		000A563C	SkinEyeBot				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	20	100	200	1	000A7DA3	csEyebot	0004223F	DefaultCombatMasterPackageList	PlayerFriendFaction[Rank:0] | RE_TravelTS01_Vendor_Faction[Rank:0]
0037E427	Loot_CorpseResponderRangerMale01_Empty	Responder Corpse		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	003ACCB5	Outfit_Loot_Corpse_Responder_Ranger		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
0037E550	LvlAssaultronEnclave_MODUS			000D8417	AssaultronRace	Assaultron				0001B34D	LLD_Creature_Robot_Assaultron	000EF3F2	LvlAssaultron								000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	17	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier03	400	50	0	1	000E1AAF	csAssaultron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Assaultron_MODUS[Rank:0] | ENB_DialogueFaction_Assaultron_General[Rank:0]
0037E551	LvlMrGutsyEnclave_MODUS			000359F4	HandyRace	Mr. Handy	000359F4	HandyRace	Mr. Handy	0001B346	LLD_Creature_Robot_MrGutsy	000E9293	LvlMrGutsy								000EF217	MrHandyClass	Mr Handy	0006E59F	RobotMrGutsy							0	0.10	52	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	617	100	0	1	00149C9D	csMrGutsy	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Gutsy_MODUS[Rank:0] | ENB_DialogueFaction_Gutsy_General[Rank:0]
0037E53A	LvlAssaultronEnclave_PhotoRoom			000D8417	AssaultronRace	Assaultron				0001B34D	LLD_Creature_Robot_Assaultron	000EF3F2	LvlAssaultron								000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	17	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier03	400	50	0	1	000E1AAF	csAssaultron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Assaultron_PhotoRoom[Rank:0] | ENB_DialogueFaction_Assaultron_General[Rank:0]
0037E541	LvlProtectronButlerEnclave_MaitreD	Protectron Maitre D'		000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	00106B07	LvlProtectron								000B287C	RobotClass	Robot Class	0006E5A1	RobotProtectron	Protectron						0	5	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	60	10	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Protectron_MaitreD[Rank:0]
0037E546	LvlAssaultronEnclave_CommandCenter			000D8417	AssaultronRace	Assaultron				0001B34D	LLD_Creature_Robot_Assaultron	000EF3F2	LvlAssaultron								000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	17	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier03	400	50	0	1	000E1AAF	csAssaultron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Assaultron_CommandCenter[Rank:0] | ENB_DialogueFaction_Assaultron_General[Rank:0]
0037E53C	LvlProtectronButlerEnclave_Lounge	Protectron Butler		000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	00106B07	LvlProtectron								000B287C	RobotClass	Robot Class	0006E5A1	RobotProtectron	Protectron						0	5	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	60	10	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Protectron_Lounge[Rank:0] | ENB_DialogueFaction_Protectron_General[Rank:0]
0037E538	LvlMrGutsyEnclave_EntrywaySecurity			000359F4	HandyRace	Mr. Handy	000359F4	HandyRace	Mr. Handy	0001B346	LLD_Creature_Robot_MrGutsy	000E9293	LvlMrGutsy								000EF217	MrHandyClass	Mr Handy	0006E59F	RobotMrGutsy							0	0.10	52	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	617	100	0	1	00149C9D	csMrGutsy	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Gutsy_EntrywaySecurity[Rank:0] | ENB_DialogueFaction_Gutsy_General[Rank:0]
0037E534	LvlProtectronButlerEnclave_Entryway	Protectron Butler		000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	00106B07	LvlProtectron								000B287C	RobotClass	Robot Class	0006E5A1	RobotProtectron	Protectron						0	5	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	60	10	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Protectron_Entryway[Rank:0] | ENB_DialogueFaction_Protectron_General[Rank:0]
0037E548	LvlMrGutsyEnclave_CommandCenter			000359F4	HandyRace	Mr. Handy	000359F4	HandyRace	Mr. Handy	0001B346	LLD_Creature_Robot_MrGutsy	000E9293	LvlMrGutsy								000EF217	MrHandyClass	Mr Handy	0006E59F	RobotMrGutsy							0	0.10	52	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	617	100	0	1	00149C9D	csMrGutsy	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Gutsy_CommandCenter[Rank:0] | ENB_DialogueFaction_Gutsy_General[Rank:0]
0037E549	LvlMrGutsyEnclave_Armory			000359F4	HandyRace	Mr. Handy	000359F4	HandyRace	Mr. Handy	0001B346	LLD_Creature_Robot_MrGutsy	000E9293	LvlMrGutsy								000EF217	MrHandyClass	Mr Handy	0006E59F	RobotMrGutsy							0	0.10	52	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	617	100	0	1	00149C9D	csMrGutsy	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Gutsy_Armory[Rank:0] | ENB_DialogueFaction_Gutsy_General[Rank:0]
0037E53F	LvlAssaultronEnclave_ExamRoom			000D8417	AssaultronRace	Assaultron				0001B34D	LLD_Creature_Robot_Assaultron	000EF3F2	LvlAssaultron								000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	17	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier03	400	50	0	1	000E1AAF	csAssaultron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Assaultron_ExamRoom[Rank:0] | ENB_DialogueFaction_Assaultron_General[Rank:0]
0037E543	LvlMrGutsyEnclave_MilitaryWing			000359F4	HandyRace	Mr. Handy	000359F4	HandyRace	Mr. Handy	0001B346	LLD_Creature_Robot_MrGutsy	000E9293	LvlMrGutsy								000EF217	MrHandyClass	Mr Handy	0006E59F	RobotMrGutsy							0	0.10	52	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	617	100	0	1	00149C9D	csMrGutsy	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Gutsy_MilitaryWing[Rank:0] | ENB_DialogueFaction_Gutsy_General[Rank:0]
0037E54E	LvlAssaultronEnclave_Production			000D8417	AssaultronRace	Assaultron				0001B34D	LLD_Creature_Robot_Assaultron	000EF3F2	LvlAssaultron								000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	17	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier03	400	50	0	1	000E1AAF	csAssaultron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Assaultron_Production[Rank:0] | ENB_DialogueFaction_Assaultron_General[Rank:0]
0037E536	LvlAssaultronEnclave_Entryway			000D8417	AssaultronRace	Assaultron				0001B34D	LLD_Creature_Robot_Assaultron	000EF3F2	LvlAssaultron								000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	17	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier03	400	50	0	1	000E1AAF	csAssaultron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EnclaveFaction[Rank:0] | ENB_DialogueFaction_Assaultron_Entryway[Rank:0] | ENB_DialogueFaction_Assaultron_General[Rank:0]
0037E59A	Loot_CorpseResponderParamedicFemale01_Empty	Responder Corpse		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	004DEAA6	Outfit_Loot_Corpse_Responder_Paramedic		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
0003E25C	LvlBloatflyUnaggressive			00029463	BloatflyRace	Bloatfly	00029463	BloatflyRace	Bloatfly	000375B8	LLD_Creature_Bloatfly	0003320A	LvlBloatfly								00031757	BloatflyClass	Bloatfly	00033206	CrBloatflyVoice		000B03BE	SkinBloatflyGlow				0	27	0	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	30	100	0	1	0003935F	csBloatfly	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | InsectFaction[Rank:0] | BloatflyFaction[Rank:0]
0003320A	LvlBloatfly			00029463	BloatflyRace	Bloatfly	00029463	BloatflyRace	Bloatfly	000375B8	LLD_Creature_Bloatfly	00033208	LCharBloatfly					0016556E	ChanceLegendary		00031757	BloatflyClass	Bloatfly	00033206	CrBloatflyVoice		000B03BE	SkinBloatflyGlow				0	27	0	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	30	100	0	1	0003935F	csBloatfly	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | InsectFaction[Rank:0] | BloatflyFaction[Rank:0]
00029469	EncBloatfly01Template	Bloatfly		00029463	BloatflyRace	Bloatfly	00029463	BloatflyRace	Bloatfly	000375B8	LLD_Creature_Bloatfly										00031757	BloatflyClass	Bloatfly	00033206	CrBloatflyVoice		00029464	SkinBloatfly				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	20	100	0	1	0015079C	csBloatflyEasy	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | InsectFaction[Rank:0] | BloatflyFaction[Rank:0]
00020480	EncBrahmin01Template	Brahmin		0002047E	BrahminRace	Brahmin	0002047E	BrahminRace	Brahmin	0008E3AB	LLD_Creature_Brahmin										001CD0A9	GenericCombatant	Combatant	0006D6D2	CrBrahminVoice		0002047C	SkinBrahmin				0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	100	100	0	1	00102B5D	csBrahmin			DomesticAnimalFaction[Rank:0] | PlayerFriendFaction[Rank:0] | BrahminFaction[Rank:0]
000480FD	AudioTemplateRadRoach	AudioTemplateBloodbug		0004716C	RadRoachRace	Radroach															0002866F	BloodbugClass	Bloodbug	000480FC	CrRadRoach							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000475DF	EncRadRoach	Radroach		0004716C	RadRoachRace	Radroach	0004716C	RadRoachRace	Radroach	0004D8F9	LLD_Creature_Radroach										0005F971	radroachClass	Radroach	000480FC	CrRadRoach		000475DD	SkinRadRoach01				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	10	100	0	1	0004A094	csRadRoach			CreatureFaction[Rank:0] | InsectFaction[Rank:0] | RadroachFaction[Rank:0]
0003D628	RE_TravelJM01_LvlViciousDogNonHostile			0003578A	ViciousDogRace	Wild Mongrel	0003578A	ViciousDogRace	Wild Mongrel	0002EF6B	LLD_Creature_Dog	003CD322	LvlViciousDog					0016556E	ChanceLegendary		0005F96D	viciousDogClass	Vicious Dog	0001F6A7	CrFeralDogVoice		0022CB5B	SkinViciousDogGlowingA				0	50	50	0	35		Renorm_MinLVL_Tier07	Renorm_MaxLVL_Tier02	350	100	0	1	0003F2F2	csViciousDog			ViciousDogFaction[Rank:0]
0003B2A7	AudioTemplateDogVicious	AudioTemplateDogVicious		0003578A	ViciousDogRace	Wild Mongrel															0001326B	Citizen	Citizen	0001F6A7	CrFeralDogVoice							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
0001D15A	EncViciousDog01Template	Wild Mongrel		0003578A	ViciousDogRace	Wild Mongrel	0003578A	ViciousDogRace	Wild Mongrel	0002EF6B	LLD_Creature_Dog										0005F96D	viciousDogClass	Vicious Dog	0001F6A7	CrFeralDogVoice		00035873	SkinViciousDogA				0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	35	100	0	1	0003F2F2	csViciousDog			ViciousDogFaction[Rank:0]
00000007	Player			00013746	HumanRace	Human	00013746	HumanRace	Human												001CD0A8	ZeroSPECIALclass	Player Class	00018DF4	PlayerVoiceMale01				00012A0F	defaultPlayerOutfit		50	1	0	100	0				80	0	0	1					PlayerFaction[Rank:0]
00028FD4	GhoulBaseTEMP	Ghoul		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human												0001326B	Citizen	Citizen	00023321	MaleGhoul		00017AD1	SkinRaider				0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
0002898B	LvlBloodEagle			000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	00572CD4	LLD_Creature_BloodEagle	00564201	LCharBloodEagle					0016556E	ChanceLegendary		0005F970	raiderClass	Raider	00572BFB	W05_NPCF_GenericBloodEagle01	Blood Eagle	000EAFB8	SkinGhoulNaked	00565BD0	Outfit_BloodEagle		0	66	39	0	35		Renorm_MinLVL_Tier09	Renorm_MaxLVL_Tier03	534	50	0	1	00572DBE	csBloodEagleRanged	0004223F	DefaultCombatMasterPackageList	BloodEagleFaction[Rank:0]
0002866E	LvlBloodbug			0002456D	BloodbugRace	Bloodbug	0002456D	BloodbugRace	Bloodbug	00028667	LLD_Creature_Bloodbug	0002866D	LCharBloodbug					0016556E	ChanceLegendary		0002866F	BloodbugClass	Bloodbug	0001D967	CrBloodBugVoice		000C9790	SkinBloodbugBaseAdultGlow				0	0.10	42	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	125	0	0	1	000289A8	csBloodbug	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | InsectFaction[Rank:0] | BloodbugFaction[Rank:0]
00028669	EncBloodbug01Template	Bloodbug Hatchling		0002456D	BloodbugRace	Bloodbug	0002456D	BloodbugRace	Bloodbug	00028667	LLD_Creature_Bloodbug										0002866F	BloodbugClass	Bloodbug	0001D967	CrBloodBugVoice		0002456E	SkinBloodbugJuvenile				0	2	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	25	0	0	1	000289A8	csBloodbug	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | InsectFaction[Rank:0] | BloodbugFaction[Rank:0]
