FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	TierLabel	TierConditionFunc	TierConditionValue	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20
006311D6	QuestReward_COMP_Quest_Outtro_Full_Astronaut_Stage9100_01	Ally: Mission Out-of-Control	0056BF31:COMP_Quest_Outtro_Full_Astronaut:QUST	1	0	0	005A21A1:W05_COMP_Quest_Outtro_Full_Astronaut_LL_Quest_Reward:LVLI	1	005A1321:XP_W05_COMP_Quest_Outtro_Full_Astronaut:GLOB	005A1320:Caps_W05_COMP_Quest_Outtro_Full_Astronaut:GLOB		0000000F:Caps001:CNCY	00417C41:LegendaryItems_Armor_Rank3:LGDI	3							1	0056BF31:COMP_Quest_Outtro_Full_Astronaut:QUST																			
006311DA	QuestReward_COMP_RQ_Rescue_Stage900_01	<Alias=QuestNameOverride>	005727AD:COMP_RQ_Rescue:QUST	7	0	0	005A38E6:W05_COMP_RQ_Rescue_LL_Quest_Reward:LVLI	1	005918EA:COMP_RQ_Reward_XP:GLOB			00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	005727AD:COMP_RQ_Rescue:QUST																			
006311DA	QuestReward_COMP_RQ_Rescue_Stage900_01	<Alias=QuestNameOverride>	005727AD:COMP_RQ_Rescue:QUST	7	1	0				005918F0:COMP_RQ_RewardRank1_CapsAmount:GLOB		0000000F:Caps001:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100"	005918ED:COMP_Enum_RQ_RewardRank1:GLOB	1	005727AD:COMP_RQ_Rescue:QUST																			
006311DA	QuestReward_COMP_RQ_Rescue_Stage900_01	<Alias=QuestNameOverride>	005727AD:COMP_RQ_Rescue:QUST	7	2	0				005918F1:COMP_RQ_RewardRank2_CapsAmount:GLOB		0000000F:Caps001:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100"	005918EE:COMP_Enum_RQ_RewardRank2:GLOB	1	005727AD:COMP_RQ_Rescue:QUST																			
006311DA	QuestReward_COMP_RQ_Rescue_Stage900_01	<Alias=QuestNameOverride>	005727AD:COMP_RQ_Rescue:QUST	7	3	0				005918F2:COMP_RQ_RewardRank3_CapsAmount:GLOB		0000000F:Caps001:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100"	005918EF:COMP_Enum_RQ_RewardRank3:GLOB	1	005727AD:COMP_RQ_Rescue:QUST																			
006311DA	QuestReward_COMP_RQ_Rescue_Stage900_01	<Alias=QuestNameOverride>	005727AD:COMP_RQ_Rescue:QUST	7	4	0				005918F3:COMP_RQ_RewardRank1_TokensAmount:GLOB		003F7410:LegendaryTokens:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100"	005918ED:COMP_Enum_RQ_RewardRank1:GLOB	1	005727AD:COMP_RQ_Rescue:QUST																			
006311DA	QuestReward_COMP_RQ_Rescue_Stage900_01	<Alias=QuestNameOverride>	005727AD:COMP_RQ_Rescue:QUST	7	5	0				005918F4:COMP_RQ_RewardRank2_TokensAmount:GLOB		003F7410:LegendaryTokens:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100"	005918EE:COMP_Enum_RQ_RewardRank2:GLOB	1	005727AD:COMP_RQ_Rescue:QUST																			
006311DA	QuestReward_COMP_RQ_Rescue_Stage900_01	<Alias=QuestNameOverride>	005727AD:COMP_RQ_Rescue:QUST	7	6	0				005918F5:COMP_RQ_RewardRank3_TokensAmount:GLOB		003F7410:LegendaryTokens:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100"	005918EF:COMP_Enum_RQ_RewardRank3:GLOB	1	005727AD:COMP_RQ_Rescue:QUST																			
00631272	QuestReward_MoM04_Stage100_01	The Mistress of Mystery	00357E7A:MoM04:QUST	3	0	0	003666FB:MoM04_LL_QuestReward:LVLI	1	00411B54:XP_OneOff_MoM04:GLOB	002ABE9D:CapsMountain_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1			GetItemCount	0.000000	"GetItemCount 10001000 0.000000","IsActivePlayer 10000000 1.000000"		1	00357E7A:MoM04:QUST																			
00631272	QuestReward_MoM04_Stage100_01	The Mistress of Mystery	00357E7A:MoM04:QUST	3	0	1	0029D65F:MoM_ClothesMistressOfMysteryEyeOfRa:ARMO	1	00411B54:XP_OneOff_MoM04:GLOB	002ABE9D:CapsMountain_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1			GetItemCount	0.000000	"GetItemCount 10001000 0.000000","IsActivePlayer 10000000 1.000000"		1	00357E7A:MoM04:QUST																			
00631272	QuestReward_MoM04_Stage100_01	The Mistress of Mystery	00357E7A:MoM04:QUST	3	1	0	003666FB:MoM04_LL_QuestReward:LVLI	1	00411B54:XP_OneOff_MoM04:GLOB	002ABE9D:CapsMountain_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1			GetItemCount	1.000000	"GetItemCount 10001000 1.000000","IsActivePlayer 10000000 1.000000"		1	00357E7A:MoM04:QUST																			
00631272	QuestReward_MoM04_Stage100_01	The Mistress of Mystery	00357E7A:MoM04:QUST	3	2	0			005354BB:XPMountainBigger_Teammate:GLOB	005354BA:CapsMountain_Personal_OneOff_Teammate:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000"		1	00357E7A:MoM04:QUST																			
006313CC	QuestReward_W05_MQS_201P_Stage626_01	Trade Secrets	003F28C3:W05_MQS_201P:QUST	2	0	0			005576E3:XP_W05_MQS_201P_MidQuest01:GLOB	005576EA:Caps_W05_MQS_201P_Midquest01:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	003F28C3:W05_MQS_201P:QUST																			
006313CC	QuestReward_W05_MQS_201P_Stage626_01	Trade Secrets	003F28C3:W05_MQS_201P:QUST	2	1	0			00109C1F:XPGlobal:GLOB	00421202:CapsWastelanders_OneOff:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000"		1	003F28C3:W05_MQS_201P:QUST																			
00631356	QuestReward_V94_2_Stage980_01	Vault Mission: Meltdown<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	003F4720:V94_2:QUST	1	0	0			0041F85B:XPVaultSystemRewards_V94_2_MidquestReward_Standard:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	003F4720:V94_2:QUST																			
00631371	QuestReward_V94_3_Stage799_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	1	0	0			0041F85C:XPVaultSystemRewards_V94_3_MidquestReward_Expert:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
00631360	QuestReward_V94_3_Stage1011_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	1	0	0	0030C9A3:V94_3_LL_VaultSystemRewards_Novice:LVLI	1	0046F168:XPVaultSystemRewards_V94_3_MissionReward_Novice:GLOB	0030C99F:CapsVaultSystemRewards_V94_3_Novice:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
006311C9	QuestReward_CBZ03_Deputy_Stage200_01	Daily: Cop a Squatter	00116532:CBZ03_Deputy:QUST	3	0	0	00432F44:QuestReward_LLS_CranberryBog_All:LVLI	1	00559E5C:XP_Daily_CBz03:GLOB	00559E59:Caps_Daily_CBZ03:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	00116532:CBZ03_Deputy:QUST																			
006311C9	QuestReward_CBZ03_Deputy_Stage200_01	Daily: Cop a Squatter	00116532:CBZ03_Deputy:QUST	3	0	1	004EABFB:QuestReward_LLS_Weapon_Mods_CranberryBog:LVLI	1	00559E5C:XP_Daily_CBz03:GLOB	00559E59:Caps_Daily_CBZ03:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	00116532:CBZ03_Deputy:QUST																			
006311C9	QuestReward_CBZ03_Deputy_Stage200_01	Daily: Cop a Squatter	00116532:CBZ03_Deputy:QUST	3	0	2	003F7410:LegendaryTokens:CNCY	8	00559E5C:XP_Daily_CBz03:GLOB	00559E59:Caps_Daily_CBZ03:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	00116532:CBZ03_Deputy:QUST																			
006311C9	QuestReward_CBZ03_Deputy_Stage200_01	Daily: Cop a Squatter	00116532:CBZ03_Deputy:QUST	3	1	0			005354A9:XPCranberryBogSmaller_Teammate:GLOB	005354AA:CapsCranberryBog_Repeatable_Small_Teammate:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000"		1	00116532:CBZ03_Deputy:QUST																			
006311C9	QuestReward_CBZ03_Deputy_Stage200_01	Daily: Cop a Squatter	00116532:CBZ03_Deputy:QUST	3	2	0						0000000F:Caps001:CNCY	005380CF:LegendaryItems_Special_AllItems:LGDI	1			GetRandomPercent		"GetRandomPercent 10100100"	00432F30:QuestLegendaryDropChance:GLOB	1	00116532:CBZ03_Deputy:QUST																			
00631348	QuestReward_V94_1_Stage476_01	Vault Mission: Dead in the Water<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0005A240:V94_1:QUST	1	0	0			0046EB58:XPVaultSystemRewards_V94_1_XPStranglerHeartBossKilled:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0005A240:V94_1:QUST																			
00631361	QuestReward_V94_3_Stage1012_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	2	0	0	0041F88B:V94_3_LL_VaultSystemRewards_Standard:LVLI	1	0041F863:XPVaultSystemRewards_V94_3_MissionReward_Standard:GLOB	0041F87A:CapsVaultSystemRewards_V94_3_Standard:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
00631361	QuestReward_V94_3_Stage1012_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	2	1	0				0056DCB2:ScripVaultSystemRewards_V94_Standard:GLOB		003F7410:LegendaryTokens:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
00631362	QuestReward_V94_3_Stage1013_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	2	0	0	0041F88C:V94_3_LL_VaultSystemRewards_Expert:LVLI	1	0041F85D:XPVaultSystemRewards_V94_3_MissionReward_Expert:GLOB	0041F87D:CapsVaultSystemRewards_V94_3_Expert:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
00631362	QuestReward_V94_3_Stage1013_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	2	1	0				0056DCB3:ScripVaultSystemRewards_V94_Expert:GLOB		003F7410:LegendaryTokens:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
00631335	QuestReward_TWZ13_Stage1000_01	Daily: Buried with Honor	0010C1E3:TWZ13:QUST	3	0	0	00432CBE:QuestReward_LLS_ToxicValley_All:LVLI	1	00559E61:XP_Daily_TWz13:GLOB	00559E4F:Caps_Daily_TWZ13:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	0010C1E3:TWZ13:QUST																			
00631335	QuestReward_TWZ13_Stage1000_01	Daily: Buried with Honor	0010C1E3:TWZ13:QUST	3	0	1	0012B79F:LLS_Ammo_Powder:LVLI	2	00559E61:XP_Daily_TWz13:GLOB	00559E4F:Caps_Daily_TWZ13:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	0010C1E3:TWZ13:QUST																			
00631335	QuestReward_TWZ13_Stage1000_01	Daily: Buried with Honor	0010C1E3:TWZ13:QUST	3	0	2	003135A1:LL_Mods_Armor_RegionToxicValley:LVLI	1	00559E61:XP_Daily_TWz13:GLOB	00559E4F:Caps_Daily_TWZ13:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	0010C1E3:TWZ13:QUST																			
00631335	QuestReward_TWZ13_Stage1000_01	Daily: Buried with Honor	0010C1E3:TWZ13:QUST	3	0	3	003F7410:LegendaryTokens:CNCY	3	00559E61:XP_Daily_TWz13:GLOB	00559E4F:Caps_Daily_TWZ13:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	0010C1E3:TWZ13:QUST																			
00631335	QuestReward_TWZ13_Stage1000_01	Daily: Buried with Honor	0010C1E3:TWZ13:QUST	3	1	0			005354CA:XPToxicValleySmaller_Teammate:GLOB	005354CB:CapsToxicValley_Repeatable_Small_Teammate:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000"		1	0010C1E3:TWZ13:QUST																			
00631335	QuestReward_TWZ13_Stage1000_01	Daily: Buried with Honor	0010C1E3:TWZ13:QUST	3	2	0						0000000F:Caps001:CNCY	005380CF:LegendaryItems_Special_AllItems:LGDI	1			GetRandomPercent		"GetRandomPercent 10100100"	00432F30:QuestLegendaryDropChance:GLOB	1	0010C1E3:TWZ13:QUST																			
006311E4	QuestReward_CUT_W05_Community_RaiderBlockade_Quest_Stage50_01	Raider Blockade	00558E32:CUT_W05_Community_RaiderBlockade_Quest:QUST	1	0	0			0040F673:W05_PaymentGlobal_Low:GLOB	0040F673:W05_PaymentGlobal_Low:GLOB		0000000F:Caps001:CNCY		1							1	00558E32:CUT_W05_Community_RaiderBlockade_Quest:QUST																			
006312F7	QuestReward_SFS09_Habitat_Stage9000_01	Event: Project Paradise	005109AF:SFS09_Habitat:QUST	8	0	0	0086A8CA:RA_LL_Rewards_PublicEvents:LVLI	1			00876403:CT_Player_XP_Universal_Tier25:CURV			1							1	005109AF:SFS09_Habitat:QUST																			
006312F7	QuestReward_SFS09_Habitat_Stage9000_01	Event: Project Paradise	005109AF:SFS09_Habitat:QUST	8	1	0	005380CC:SFS09_Habitat_LL_Quest_Reward_3:LVLI	1		00885C43:Caps_E01C_SFS09_Habitat_Reward_tier3:GLOB	00876404:CT_Player_XP_Universal_Tier16:CURV	0000000F:Caps001:CNCY		1			GetGlobalValue	1.000000	"GetGlobalValue 10000000 1.000000","GetVMQuestVariableUnique 10000000 3.000000"		1	005109AF:SFS09_Habitat:QUST																			
006312F7	QuestReward_SFS09_Habitat_Stage9000_01	Event: Project Paradise	005109AF:SFS09_Habitat:QUST	8	2	0	005380CB:SFS09_Habitat_LL_Quest_Reward_2:LVLI	1		00885C42:Caps_E01C_SFS09_Habitat_Reward_tier2:GLOB	0087CC03:CT_Player_XP_Universal_Tier10:CURV	0000000F:Caps001:CNCY		1			GetGlobalValue	1.000000	"GetGlobalValue 10000000 1.000000","GetVMQuestVariableUnique 10000000 2.000000"		1	005109AF:SFS09_Habitat:QUST																			
006312F7	QuestReward_SFS09_Habitat_Stage9000_01	Event: Project Paradise	005109AF:SFS09_Habitat:QUST	8	3	0	003EFC5C:SFS09_Habitat_LL_Quest_Reward_1:LVLI	1		0042C626:Caps_E01C_SFS09_Habitat_Reward_tier1:GLOB	0087CBFE:CT_Player_XP_Universal_Tier05:CURV	0000000F:Caps001:CNCY		1			GetGlobalValue	1.000000	"GetGlobalValue 10000000 1.000000","GetVMQuestVariableUnique 10000000 1.000000"		1	005109AF:SFS09_Habitat:QUST																			
006312F7	QuestReward_SFS09_Habitat_Stage9000_01	Event: Project Paradise	005109AF:SFS09_Habitat:QUST	8	4	0	0053B787:SFS09_Habitat_LL_Quest_Reward_Alt_3:LVLI	1		00885C43:Caps_E01C_SFS09_Habitat_Reward_tier3:GLOB	00876404:CT_Player_XP_Universal_Tier16:CURV	0000000F:Caps001:CNCY		1			GetGlobalValue	0.000000	"GetGlobalValue 10000000 0.000000","GetVMQuestVariableUnique 10000000 3.000000"		1	005109AF:SFS09_Habitat:QUST																			
006312F7	QuestReward_SFS09_Habitat_Stage9000_01	Event: Project Paradise	005109AF:SFS09_Habitat:QUST	8	5	0	0053B786:SFS09_Habitat_LL_Quest_Reward_Alt_2:LVLI	1		00885C42:Caps_E01C_SFS09_Habitat_Reward_tier2:GLOB	0087CC03:CT_Player_XP_Universal_Tier10:CURV	0000000F:Caps001:CNCY		1			GetGlobalValue	0.000000	"GetGlobalValue 10000000 0.000000","GetVMQuestVariableUnique 10000000 2.000000"		1	005109AF:SFS09_Habitat:QUST																			
006312F7	QuestReward_SFS09_Habitat_Stage9000_01	Event: Project Paradise	005109AF:SFS09_Habitat:QUST	8	6	0	0053B785:SFS09_Habitat_LL_Quest_Reward_Alt_1:LVLI	1	0069FA1D:XP_MutatedEvents:GLOB	0042C626:Caps_E01C_SFS09_Habitat_Reward_tier1:GLOB	0087CBFE:CT_Player_XP_Universal_Tier05:CURV	0000000F:Caps001:CNCY		1			GetGlobalValue	0.000000	"GetGlobalValue 10000000 0.000000","GetVMQuestVariableUnique 10000000 1.000000"		1	005109AF:SFS09_Habitat:QUST																			
006312F7	QuestReward_SFS09_Habitat_Stage9000_01	Event: Project Paradise	005109AF:SFS09_Habitat:QUST	8	7	0	0067F389:LL_MutatedEvents_Rewards:LVLI	1						3		mutated	GetPublicEventHasMutation	1.000000	"GetPublicEventHasMutation 10000000 1.000000"		1	005109AF:SFS09_Habitat:QUST																			
006311E0	QuestReward_CUT_V94_2_OLD_Stage1000_01	Mission: Meltdown	0005A242:CUT_V94_2_OLD:QUST	1	0	0	0030C9A2:V94_2_LL_VaultSystemRewards_Novice:LVLI	1	0030C99B:CUT_XPVaultSystemRewards_V94_2:GLOB	0030C99E:CapsVaultSystemRewards_V94_2_Novice:GLOB		0000000F:Caps001:CNCY		1							1	0005A242:CUT_V94_2_OLD:QUST																			
0063135C	QuestReward_V94_2_Stage991_01	Vault Mission: Meltdown<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	003F4720:V94_2:QUST	1	0	0			0041F860:XPVaultSystemRewards_V94_2_MidquestReward_Expert:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	003F4720:V94_2:QUST																			
00631221	QuestReward_FF01_DeathBlossoms_Stage1000_01	Activity: Death Blossoms	00036191:FF01_DeathBlossoms:QUST	2	0	0			00109C0C:XPForest:GLOB	0022B619:AAAIgnoreMe:GLOB	00876404:CT_Player_XP_Universal_Tier16:CURV	0000000F:Caps001:CNCY		1							1	00036191:FF01_DeathBlossoms:QUST																			
00631221	QuestReward_FF01_DeathBlossoms_Stage1000_01	Activity: Death Blossoms	00036191:FF01_DeathBlossoms:QUST	2	1	0	0043457F:FF01_Reward_CorpseFlowerSeeds:LVLI	3				0000000F:Caps001:CNCY		1							1	00036191:FF01_DeathBlossoms:QUST																			
00631221	QuestReward_FF01_DeathBlossoms_Stage1000_01	Activity: Death Blossoms	00036191:FF01_DeathBlossoms:QUST	2	1	1	0086A8C0:RA_LL_Rewards_Activities:LVLI	1				0000000F:Caps001:CNCY		1							1	00036191:FF01_DeathBlossoms:QUST																			
00631221	QuestReward_FF01_DeathBlossoms_Stage1000_01	Activity: Death Blossoms	00036191:FF01_DeathBlossoms:QUST	2	1	2	0091A29E:FF01_Reward_Stamen:LVLI	1				0000000F:Caps001:CNCY		1							1	00036191:FF01_DeathBlossoms:QUST																			
0063130A	QuestReward_TestSmokeQuest22_Stage200_01	TestSmokeQuest22	00356760:TestSmokeQuest22:QUST	1	0	0	0000000F:Caps001:CNCY	1				0000000F:Caps001:CNCY		1							1	00356760:TestSmokeQuest22:QUST																			
006311A8	QuestReward_BoS03_Stage240_01	Belly of the Beast	000183CA:BoS03:QUST	2	0	0			0039F140:XPMidQuest:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	000183CA:BoS03:QUST																			
006311A8	QuestReward_BoS03_Stage240_01	Belly of the Beast	000183CA:BoS03:QUST	2	1	0			005354A7:XPMidQuest_Teammate:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000"		1	000183CA:BoS03:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	0	0	005A38E4:W05_COMP_RQ_Fetch_LL_Quest_Reward:LVLI	1	005918EA:COMP_RQ_Reward_XP:GLOB			00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	1	0				005918F0:COMP_RQ_RewardRank1_CapsAmount:GLOB		0000000F:Caps001:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100","GetValue 00000100","GetValue 00000100"	005918ED:COMP_Enum_RQ_RewardRank1:GLOB,0055620B:COMP_Enum_QuestObject_Armor:GLOB,0055620A:COMP_Enum_QuestObject_Weapon:GLOB	1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	2	0				005918F1:COMP_RQ_RewardRank2_CapsAmount:GLOB		0000000F:Caps001:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100","GetValue 00000100","GetValue 00000100"	005918EE:COMP_Enum_RQ_RewardRank2:GLOB,0055620B:COMP_Enum_QuestObject_Armor:GLOB,0055620A:COMP_Enum_QuestObject_Weapon:GLOB	1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	3	0				005918F2:COMP_RQ_RewardRank3_CapsAmount:GLOB		0000000F:Caps001:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100","GetValue 00000100","GetValue 00000100"	005918EF:COMP_Enum_RQ_RewardRank3:GLOB,0055620B:COMP_Enum_QuestObject_Armor:GLOB,0055620A:COMP_Enum_QuestObject_Weapon:GLOB	1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	4	0				005918F3:COMP_RQ_RewardRank1_TokensAmount:GLOB		003F7410:LegendaryTokens:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100","GetValue 00000100","GetValue 00000100"	005918ED:COMP_Enum_RQ_RewardRank1:GLOB,0055620B:COMP_Enum_QuestObject_Armor:GLOB,0055620A:COMP_Enum_QuestObject_Weapon:GLOB	1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	5	0				005918F4:COMP_RQ_RewardRank2_TokensAmount:GLOB		003F7410:LegendaryTokens:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100","GetValue 00000100","GetValue 00000100"	005918EE:COMP_Enum_RQ_RewardRank2:GLOB,0055620B:COMP_Enum_QuestObject_Armor:GLOB,0055620A:COMP_Enum_QuestObject_Weapon:GLOB	1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	6	0				005918F5:COMP_RQ_RewardRank3_TokensAmount:GLOB		003F7410:LegendaryTokens:CNCY		1			GetVMQuestVariable		"GetVMQuestVariable 10000100","GetValue 00000100","GetValue 00000100"	005918EF:COMP_Enum_RQ_RewardRank3:GLOB,0055620B:COMP_Enum_QuestObject_Armor:GLOB,0055620A:COMP_Enum_QuestObject_Weapon:GLOB	1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	7	0						00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	00417C41:LegendaryItems_Armor_Rank3:LGDI	3			GetValue		"GetValue 10000100"	0055620B:COMP_Enum_QuestObject_Armor:GLOB	1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311D8	QuestReward_COMP_RQ_Fetch_Stage900_01	<Alias=QuestNameOverride>	0054F1A4:COMP_RQ_Fetch:QUST	9	8	0						00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	0073DCCE:LegendaryItems_Weapons_Any_Rank3:LGDI	3			GetValue		"GetValue 10000100"	0055620A:COMP_Enum_QuestObject_Weapon:GLOB	1	0054F1A4:COMP_RQ_Fetch:QUST																			
006311AC	QuestReward_BoSZ01_Stage300_01	Forbidden Knowledge	0010D89F:BoSZ01:QUST	1	0	0	0050E3FB:LLS_BoS_Event_QuestRewards:LVLI	1	00109C1B:XPCranberryBogSmaller:GLOB	002ABE7A:CapsBrotherhood_Personal_Small:GLOB		0000000F:Caps001:CNCY		1							1	0010D89F:BoSZ01:QUST																			
006311AC	QuestReward_BoSZ01_Stage300_01	Forbidden Knowledge	0010D89F:BoSZ01:QUST	1	0	1	0043934D:QuestReward_LLS_Aid_All:LVLI	1	00109C1B:XPCranberryBogSmaller:GLOB	002ABE7A:CapsBrotherhood_Personal_Small:GLOB		0000000F:Caps001:CNCY		1							1	0010D89F:BoSZ01:QUST																			
006311AC	QuestReward_BoSZ01_Stage300_01	Forbidden Knowledge	0010D89F:BoSZ01:QUST	1	0	2	0043934C:QuestReward_LLS_Ammo_All:LVLI	1	00109C1B:XPCranberryBogSmaller:GLOB	002ABE7A:CapsBrotherhood_Personal_Small:GLOB		0000000F:Caps001:CNCY		1							1	0010D89F:BoSZ01:QUST																			
