COBJ_FormID	COBJ_EDID	CNAM_FormID	CNAM_EDID	CNAM_FULL	BNAM_FormID	BNAM_EDID	BNAM_FULL	GNAM_FormID	GNAM_EDID	GNAM_FULL	FNAM_Keywords	FVPA	ReferencedBy_Flat	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37
005282DA	co_DLC04_mod_Revolver_Receiver_CritDMG-HipAccuracy	0052708B	DLC04_mod_Revolver_Receiver_CritDMG-HipAccuracy	Vicious Receiver				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Gears:1:COBJ_Weapon_Gears|c_Oil:2:COBJ_Weapon_Oil|c_Rubber:2:COBJ_Weapon_Rubber|c_Silver:2:COBJ_Weapon_Silver|c_Steel:4:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
005282C2	co_DLC04_mod_Revolver_Barrel_Short_Base	0052707E	DLC04_mod_Revolver_Barrel_Short_Base	Short Barrel								c_Adhesive:2:COBJ_Weapon_Adhesive|c_Steel:2:COBJ_Weapon_Steel|c_Screws:3:COBJ_Weapon_Screws		0																																					
005282BC	co_DLC04_mod_Revolver_Barrel_Long_HipAccuracy	0052707B	DLC04_mod_Revolver_Barrel_Long_HipAccuracy	True Long Barrel				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:3:COBJ_Weapon_Adhesive|c_Rubber:2:COBJ_Weapon_Rubber|c_Steel:4:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
005282CA	co_DLC04_mod_Revolver_Grip_Base	00527082	DLC04_mod_Revolver_Grip_Base	Standard Grip								c_Adhesive:3:COBJ_Weapon_Adhesive|c_Steel:6:COBJ_Weapon_Steel|c_Screws:4:COBJ_Weapon_Screws		0																																					
005282DC	co_DLC04_mod_Revolver_Receiver_CritDMG	0052708A	DLC04_mod_Revolver_Receiver_CritDMG	Calibrated Receiver				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Gears:1:COBJ_Weapon_Gears|c_Oil:2:COBJ_Weapon_Oil|c_Silver:2:COBJ_Weapon_Silver|c_Steel:4:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
005282DE	co_DLC04_mod_Revolver_Receiver_Damage	0052708C	DLC04_mod_Revolver_Receiver_Damage	Hardened Receiver				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Gears:1:COBJ_Weapon_Gears|c_Oil:2:COBJ_Weapon_Oil|c_Steel:4:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
005282CC	co_DLC04_mod_Revolver_Grip_HipAccuracy	00527083	DLC04_mod_Revolver_Grip_HipAccuracy	True Grip				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:3:COBJ_Weapon_Adhesive|c_Rubber:2:COBJ_Weapon_Rubber|c_Steel:6:COBJ_Weapon_Steel|c_Screws:4:COBJ_Weapon_Screws		0																																					
005282E0	co_DLC04_mod_Revolver_Receiver_Damage-CritDMG	0052708D	DLC04_mod_Revolver_Receiver_Damage-CritDMG	Severe Receiver				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Gears:1:COBJ_Weapon_Gears|c_Oil:2:COBJ_Weapon_Oil|c_Silver:2:COBJ_Weapon_Silver|c_Steel:4:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
005282E4	co_DLC04_mod_Revolver_Receiver_FastTrigger	0052708E	DLC04_mod_Revolver_Receiver_FastTrigger	Hair Trigger Receiver				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Gears:1:COBJ_Weapon_Gears|c_Oil:6:COBJ_Weapon_Oil|c_Steel:4:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
005282E2	co_DLC04_mod_Revolver_Receiver_Damage-HipAccuracy	005269C8	DLC04_mod_Revolver_Receiver_Damage-HipAccuracy	Refined Receiver				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Gears:1:COBJ_Weapon_Gears|c_Oil:2:COBJ_Weapon_Oil|c_Rubber:2:COBJ_Weapon_Rubber|c_Steel:4:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
005282C4	co_DLC04_mod_Revolver_Barrel_Short_HipAccuracy	0052707F	DLC04_mod_Revolver_Barrel_Short_HipAccuracy	True Short Barrel				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Rubber:2:COBJ_Weapon_Rubber|c_Steel:2:COBJ_Weapon_Steel|c_Screws:3:COBJ_Weapon_Screws		0																																					
005282CE	co_DLC04_mod_Revolver_Grip_HipAccuracy-Recoil	00527084	DLC04_mod_Revolver_Grip_Recoil-HipAccuracy	Aligned Grip				00113D6A	DLC04_Revolver	Western Revolver		c_Adhesive:3:COBJ_Weapon_Adhesive|c_Rubber:2:COBJ_Weapon_Rubber|c_Springs:2:COBJ_Weapon_Springs|c_Steel:6:COBJ_Weapon_Steel|c_Screws:4:COBJ_Weapon_Screws		0																																					
00529DE8	co_meal_Chitlins_RSVP02	00529DDE	Chitlins_RSVP02	Chitlins Con Carne	00102152	Workbench_Crafting_Cooking		00529DE4	RSVP00_Book_Recipe02_Chitlins	Recipe: Delbert's Traditional Chitlins	Meal_Recipe_Meat|Meal_Recipe_Food|Meal_Recipe_Prepared	c_Wood:2:CT_COBJ_Cooking_Food_5_Wood|WaterBoiled:1:|SapVegetable:1:|WolfMeat:3:CT_COBJ_Cooking_Food_1_Primary	0043A188:Challenge_All_Recipes_Food_Formlist:FLST|0052ECA6:RSVP00_Terminal_Delbert_Sub_Cookbook:TERM	2	0043A188:Challenge_All_Recipes_Food_Formlist:FLST	0052ECA6:RSVP00_Terminal_Delbert_Sub_Cookbook:TERM																																			
00529DE9	co_meal_MudCookie_RSVP02	00529DDF	MudCookie_RSVP02	Mud Cookie	00102152	Workbench_Crafting_Cooking		00529DE5	RSVP00_Book_Recipe07_MudCookie	Recipe: Delbert's Mud Cookie	Meal_Recipe_Food|Meal_Recipe_Prepared	c_Wood:2:CT_COBJ_Cooking_Food_5_Wood|RazorgrainVegetable:2:|MirelurkEgg:2:CT_COBJ_Cooking_Food_1_Primary|Brew_BlackwaterBrew:1:	0043A188:Challenge_All_Recipes_Food_Formlist:FLST|0052ECA6:RSVP00_Terminal_Delbert_Sub_Cookbook:TERM	2	0043A188:Challenge_All_Recipes_Food_Formlist:FLST	0052ECA6:RSVP00_Terminal_Delbert_Sub_Cookbook:TERM																																			
00529DEA	co_meal_SunshineOil_RSVP02	00529DE0	SunshineOil_RSVP02	Sunshine Oil	00102152	Workbench_Crafting_Cooking		00529DE6	RSVP00_Book_Recipe09_SunshineOil	Recipe: Delbert's Sunshine Oil	Meal_Recipe_Plants|Meal_Recipe_Drink|Meal_Recipe_Prepared	c_Wood:2:CT_COBJ_Cooking_Food_5_Wood|SugarBombs:1:|GlowingOneBlood:1:|BlightVegetable:3:	0043A188:Challenge_All_Recipes_Food_Formlist:FLST|0052ECA6:RSVP00_Terminal_Delbert_Sub_Cookbook:TERM	2	0043A188:Challenge_All_Recipes_Food_Formlist:FLST	0052ECA6:RSVP00_Terminal_Delbert_Sub_Cookbook:TERM																																			
00529DE7	co_meal_TatoSaladCooked_RSVP02	00529DDD	TatoSaladCooked_RSVP02	Tato Salad Surprise	00102152	Workbench_Crafting_Cooking		00529DE3	RSVP00_Book_Recipe10_TatoSalad	Recipe: Delbert's Tato Salad Surprise	Meal_Recipe_Plants|Meal_Recipe_Food|Meal_Recipe_Prepared	c_Wood:2:CT_COBJ_Cooking_Food_5_Wood|TatoVegetableFruit:2:CT_COBJ_Cooking_Food_1_Primary|ThistleHerb:1:|CookingFlavor_Sugar:1:	0043A188:Challenge_All_Recipes_Food_Formlist:FLST|0052ECA6:RSVP00_Terminal_Delbert_Sub_Cookbook:TERM	2	0043A188:Challenge_All_Recipes_Food_Formlist:FLST	0052ECA6:RSVP00_Terminal_Delbert_Sub_Cookbook:TERM																																			
0052CA39	DEBUG_ATX_co_Headwear_FlightHelmetRed	0052CA3A	zzz_DEBUG_ATX_Headwear_FlightHelmetRed	TEST Red Flight Helmet DO NOT BUG	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Headwear	c_Wood:1:		0																																					
0052D05E	co_modScrapRecipe_Null_Component_Lead	0052D05D	modScrapRecipe_Null_Cromponent_Lead								ModRecipeFilterScrap	c_Lead_scrap:2:		0																																					
00530BA4	co_mod_UnderArmor_MarineWetsuit_MK1	0016E8CB	mod_armor_UnderArmor_Marine_Standard	Standard Lining								c_AntiBallisticFiber:5:COBJ_Armor_AntiBallisticFiber|c_Circuitry:6:COBJ_Chem_Circuitry	003D7F71:LLV_Faction_BoS:LVLI	1	003D7F71:LLV_Faction_BoS:LVLI																																				
00530B9C	co_mod_UnderArmor_Casual_MK3	0016E97D	mod_armor_UnderArmor_Casual_Resistant	Resistant Lining				003D7F9A	recipe_mod_armor_UnderArmor_Casual_Mk3	Plan: Resistant Lining Casual Underarmor		c_AntiBallisticFiber:15:COBJ_Armor_AntiBallisticFiber|c_Cloth:18:COBJ_Armor_Cloth	003D6542:LLS_Recipe_Mod_UnderArmor_Casual_Mk5_Chance:LVLI|003D7F76:LLV_Faction_FreeStates:LVLI|004FE476:LL_Vendor_Trainstations_Neutral:LVLI	3	003D6542:LLS_Recipe_Mod_UnderArmor_Casual_Mk5_Chance:LVLI	003D7F76:LLV_Faction_FreeStates:LVLI	004FE476:LL_Vendor_Trainstations_Neutral:LVLI																																		
00530B98	co_mod_UnderArmor_BoS_MK4	0016E9A5	mod_armor_UnderArmor_BOS_Protective	Protective Lining				003D6546	recipe_mod_armor_UnderArmor_BOS_Mk4	Plan: Protective Lining BoS Underarmor		c_AntiBallisticFiber:20:COBJ_Armor_AntiBallisticFiber|c_NuclearMaterial:24:COBJ_Chem_NuclearMaterial|c_NukeFlora_Purple:2:	003D1FAC:Test_LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI|003D6541:LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI	2	003D1FAC:Test_LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI	003D6541:LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI																																			
00530B96	co_mod_UnderArmor_BoS_MK2	0016E9C9	mod_armor_UnderArmor_BOS_Treated	Treated Lining				003D7F97	recipe_mod_armor_UnderArmor_BOS_Mk2	Plan: Treated Lining BoS Underarmor		c_AntiBallisticFiber:10:COBJ_Armor_AntiBallisticFiber|c_NuclearMaterial:12:COBJ_Chem_NuclearMaterial	003D1FAC:Test_LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI|003D6541:LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI|003D7F71:LLV_Faction_BoS:LVLI	3	003D1FAC:Test_LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI	003D6541:LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI	003D7F71:LLV_Faction_BoS:LVLI																																		
00530B95	co_mod_UnderArmor_BoS_MK1	0016E9EA	mod_armor_UnderArmor_BOS_Standard	Standard Lining								c_AntiBallisticFiber:5:COBJ_Armor_AntiBallisticFiber|c_NuclearMaterial:6:COBJ_Chem_NuclearMaterial	003D1FAC:Test_LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI|003D7F71:LLV_Faction_BoS:LVLI	2	003D1FAC:Test_LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI	003D7F71:LLV_Faction_BoS:LVLI																																			
00530BA3	co_mod_UnderArmor_Enclave_MK5	0016E8E8	mod_armor_UnderArmor_Enclave_Shielded	Shielded Lining				003D7F9E	recipe_mod_armor_UnderArmor_Enclave_Mk5	Plan: Shielded Lining Operative Underarmor		c_Ultracite:18:|c_AntiBallisticFiber:25:COBJ_Armor_AntiBallisticFiber|c_NukeFlora_Red:4:	002B8023:ENB_Vendor_ProductionCenter_Faction_Enclave:LVLI	1	002B8023:ENB_Vendor_ProductionCenter_Faction_Enclave:LVLI																																				
00530BB1	co_mod_UnderArmor_Raider_MK4	0016E860	mod_armor_UnderArmor_Raider_Protective	Protective Lining				003D654C	recipe_mod_armor_UnderArmor_Raider_Mk4	Plan: Protective Lining Raider Underarmor		c_AntiBallisticFiber:20:COBJ_Armor_AntiBallisticFiber|c_Cork:24:COBJ_Armor_Cork|c_NukeFlora_Orange:2:	003D6545:LLS_Recipe_Mod_UnderArmor_Raider_Mk5_Chance:LVLI|00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	2	003D6545:LLS_Recipe_Mod_UnderArmor_Raider_Mk5_Chance:LVLI	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																			
00530B9B	co_mod_UnderArmor_Casual_MK2	0016E984	mod_armor_UnderArmor_Casual_Treated	Treated Lining				003D7F99	recipe_mod_armor_UnderArmor_Casual_Mk2	Plan: Treated Lining Casual Underarmor		c_AntiBallisticFiber:10:COBJ_Armor_AntiBallisticFiber|c_Cloth:12:COBJ_Armor_Cloth	003D6542:LLS_Recipe_Mod_UnderArmor_Casual_Mk5_Chance:LVLI|003D7F76:LLV_Faction_FreeStates:LVLI|004FE476:LL_Vendor_Trainstations_Neutral:LVLI	3	003D6542:LLS_Recipe_Mod_UnderArmor_Casual_Mk5_Chance:LVLI	003D7F76:LLV_Faction_FreeStates:LVLI	004FE476:LL_Vendor_Trainstations_Neutral:LVLI																																		
00530BAF	co_mod_UnderArmor_Raider_MK2	0016E87F	mod_armor_UnderArmor_Raider_Treated	Treated Lining				003D7FA2	recipe_mod_armor_UnderArmor_Raider_Mk2	Plan: Treated Lining Raider Underarmor		c_AntiBallisticFiber:10:COBJ_Armor_AntiBallisticFiber|c_Cork:12:COBJ_Armor_Cork	002C5DED:LLV_Faction_Raiders:LVLI|003D6545:LLS_Recipe_Mod_UnderArmor_Raider_Mk5_Chance:LVLI|004FE474:LL_Vendor_Trainstations_Raiders:LVLI	3	002C5DED:LLV_Faction_Raiders:LVLI	003D6545:LLS_Recipe_Mod_UnderArmor_Raider_Mk5_Chance:LVLI	004FE474:LL_Vendor_Trainstations_Raiders:LVLI																																		
00530BA1	co_mod_UnderArmor_Enclave_MK3	0016E919	mod_armor_UnderArmor_Enclave_Resistant	Resistant Lining				003D7F9C	recipe_mod_armor_UnderArmor_Enclave_Mk3	Plan: Resistant Lining Operative Underarmor		c_Ultracite:12:|c_AntiBallisticFiber:15:COBJ_Armor_AntiBallisticFiber	002B8023:ENB_Vendor_ProductionCenter_Faction_Enclave:LVLI|003D1FAD:Test_LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI|003D6543:LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI	3	002B8023:ENB_Vendor_ProductionCenter_Faction_Enclave:LVLI	003D1FAD:Test_LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI	003D6543:LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI																																		
00530BAD	co_mod_UnderArmor_VaultSuit_MK5	00204C28	mod_armor_UnderArmor_VaultSuit_Shielded	Shielded Lining				003078BE	recipe_Dummy_LearnedViaScriptRecipes			c_AntiBallisticFiber:25:COBJ_Armor_AntiBallisticFiber|c_Gold:30:COBJ_Chem_Gold|c_NukeFlora_Blue:4:	004E49FB:MQ_Overseer_X1_NukeSiloHolotape:NOTE|00528081:MQ_Overseer_X4_NukeSiloHolotape:NOTE|00528086:MQ_Overseer_X5_NukeSiloHolotape:NOTE	3	004E49FB:MQ_Overseer_X1_NukeSiloHolotape:NOTE	00528081:MQ_Overseer_X4_NukeSiloHolotape:NOTE	00528086:MQ_Overseer_X5_NukeSiloHolotape:NOTE																																		
00530B97	co_mod_UnderArmor_BoS_MK3	0016E9B1	mod_armor_UnderArmor_BOS_Resistant	Resistant Lining				003D7F98	recipe_mod_armor_UnderArmor_BOS_Mk3	Plan: Resistant Lining BoS Underarmor		c_AntiBallisticFiber:15:COBJ_Armor_AntiBallisticFiber|c_NuclearMaterial:18:COBJ_Chem_NuclearMaterial	003D1FAC:Test_LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI|003D6541:LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI|003D7F71:LLV_Faction_BoS:LVLI	3	003D1FAC:Test_LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI	003D6541:LLS_Recipe_Mod_UnderArmor_BoS_Mk5_Chance:LVLI	003D7F71:LLV_Faction_BoS:LVLI																																		
00530BAB	co_mod_UnderArmor_VaultSuit_MK3	00204C26	mod_armor_UnderArmor_VaultSuit_Resistant	Resistant Lining				003078BE	recipe_Dummy_LearnedViaScriptRecipes			c_AntiBallisticFiber:15:COBJ_Armor_AntiBallisticFiber|c_Gold:18:COBJ_Chem_Gold	004EC630:MQ_Overseer_08_CampVentureHolotape:NOTE	1	004EC630:MQ_Overseer_08_CampVentureHolotape:NOTE																																				
00530B9F	co_mod_UnderArmor_Enclave_MK1	0016E932	mod_armor_UnderArmor_Enclave_Standard	Standard Lining								c_Ultracite:6:|c_AntiBallisticFiber:5:COBJ_Armor_AntiBallisticFiber		0																																					
00530BA9	co_mod_UnderArmor_VaultSuit_MK1	00204C24	mod_armor_UnderArmor_VaultSuit_Standard	Standard Lining								c_AntiBallisticFiber:5:COBJ_Armor_AntiBallisticFiber|c_Gold:6:COBJ_Chem_Gold		0																																					
00530B99	co_mod_UnderArmor_BoS_MK5	0016E9A0	mod_armor_UnderArmor_BOS_Shielded	Shielded Lining				003D6547	recipe_mod_armor_UnderArmor_BOS_Mk5	Plan: Shielded Lining BoS Underarmor		c_AntiBallisticFiber:25:COBJ_Armor_AntiBallisticFiber|c_NuclearMaterial:30:COBJ_Chem_NuclearMaterial|c_NukeFlora_Purple:4:		0																																					
00530BA7	co_mod_UnderArmor_MarineWetsuit_MK4	0016E8B6	mod_armor_UnderArmor_Marine_Protective	Protective Lining				003D654A	recipe_mod_armor_UnderArmor_Marine_Mk4	Plan: Protective Lining Marine Underarmor		c_AntiBallisticFiber:20:COBJ_Armor_AntiBallisticFiber|c_Circuitry:24:COBJ_Chem_Circuitry|c_NukeFlora_Orange:2:	003D6544:LLS_Recipe_Mod_UnderArmor_Marine_Mk5_Chance:LVLI|0069F285:MPE_AllChaseRareRecipesKnown_Condition:CNDF|0075F0D4:LLS_XPD_AC_LL_Sidequest_Reward_RarePlans:LVLI	3	003D6544:LLS_Recipe_Mod_UnderArmor_Marine_Mk5_Chance:LVLI	0069F285:MPE_AllChaseRareRecipesKnown_Condition:CNDF	0075F0D4:LLS_XPD_AC_LL_Sidequest_Reward_RarePlans:LVLI																																		
00530B9D	co_mod_UnderArmor_Casual_MK4	0016E96C	mod_armor_UnderArmor_Casual_Protective	Protective Lining				003D6548	recipe_mod_armor_UnderArmor_Casual_Mk4	Plan: Protective Lining Casual Underarmor		c_AntiBallisticFiber:20:COBJ_Armor_AntiBallisticFiber|c_Cloth:24:COBJ_Armor_Cloth|c_NukeFlora_Yellow:2:	003D6542:LLS_Recipe_Mod_UnderArmor_Casual_Mk5_Chance:LVLI|003D7F76:LLV_Faction_FreeStates:LVLI|004FE476:LL_Vendor_Trainstations_Neutral:LVLI	3	003D6542:LLS_Recipe_Mod_UnderArmor_Casual_Mk5_Chance:LVLI	003D7F76:LLV_Faction_FreeStates:LVLI	004FE476:LL_Vendor_Trainstations_Neutral:LVLI																																		
00530BA5	co_mod_UnderArmor_MarineWetsuit_MK2	0016E8C8	mod_armor_UnderArmor_Marine_Treated	Treated Lining				003D7FA0	recipe_mod_armor_UnderArmor_Marine_Mk2	Plan: Treated Lining Marine Underarmor		c_AntiBallisticFiber:10:COBJ_Armor_AntiBallisticFiber|c_Circuitry:12:COBJ_Chem_Circuitry	003D6544:LLS_Recipe_Mod_UnderArmor_Marine_Mk5_Chance:LVLI|003D7F71:LLV_Faction_BoS:LVLI	2	003D6544:LLS_Recipe_Mod_UnderArmor_Marine_Mk5_Chance:LVLI	003D7F71:LLV_Faction_BoS:LVLI																																			
00530BB2	co_mod_UnderArmor_Raider_MK5	0016E84E	mod_armor_UnderArmor_Raider_Shielded	Shielded Lining				003D654D	recipe_mod_armor_UnderArmor_Raider_Mk5	Plan: Shielded Lining Raider Underarmor		c_AntiBallisticFiber:25:COBJ_Armor_AntiBallisticFiber|c_Cork:30:COBJ_Armor_Cork|c_NukeFlora_Orange:4:	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
00530BA2	co_mod_UnderArmor_Enclave_MK4	0016E915	mod_armor_UnderArmor_Enclave_Protective	Protective Lining				003D7F9D	recipe_mod_armor_UnderArmor_Enclave_Mk4	Plan: Protective Lining Operative Underarmor		c_Ultracite:15:|c_AntiBallisticFiber:20:COBJ_Armor_AntiBallisticFiber|c_NukeFlora_Red:2:	002B8023:ENB_Vendor_ProductionCenter_Faction_Enclave:LVLI|003D1FAD:Test_LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI|003D6543:LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI	3	002B8023:ENB_Vendor_ProductionCenter_Faction_Enclave:LVLI	003D1FAD:Test_LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI	003D6543:LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI																																		
00530BAE	co_mod_UnderArmor_Raider_MK1	0016E88F	mod_armor_UnderArmor_Raider_Standard	Standard Lining								c_AntiBallisticFiber:5:COBJ_Armor_AntiBallisticFiber|c_Cork:6:COBJ_Armor_Cork		0																																					
00530B9A	co_mod_UnderArmor_Casual_MK1	0016E990	mod_armor_UnderArmor_Casual_Standard	Standard Lining								c_AntiBallisticFiber:5:COBJ_Armor_AntiBallisticFiber|c_Cloth:6:COBJ_Armor_Cloth	003D7F76:LLV_Faction_FreeStates:LVLI|004FE476:LL_Vendor_Trainstations_Neutral:LVLI	2	003D7F76:LLV_Faction_FreeStates:LVLI	004FE476:LL_Vendor_Trainstations_Neutral:LVLI																																			
00530BAA	co_mod_UnderArmor_VaultSuit_MK2	00204C25	mod_armor_UnderArmor_VaultSuit_Treated	Treated Lining				003078BE	recipe_Dummy_LearnedViaScriptRecipes			c_AntiBallisticFiber:5:COBJ_Armor_AntiBallisticFiber|c_Gold:12:COBJ_Chem_Gold	004EC62C:MQ_Overseer_04_FirehouseHolotape:NOTE	1	004EC62C:MQ_Overseer_04_FirehouseHolotape:NOTE																																				
00530B9E	co_mod_UnderArmor_Casual_MK5	0016E962	mod_armor_UnderArmor_Casual_Shielded	Shielded Lining				003D6549	recipe_mod_armor_UnderArmor_Casual_Mk5	Plan: Shielded Lining Casual Underarmor		c_AntiBallisticFiber:25:COBJ_Armor_AntiBallisticFiber|c_Cloth:30:COBJ_Armor_Cloth|c_NukeFlora_Yellow:4:		0																																					
00530BA6	co_mod_UnderArmor_MarineWetsuit_MK3	0016E8BF	mod_armor_UnderArmor_Marine_Resistant	Resistant Lining				003D7FA1	recipe_mod_armor_UnderArmor_Marine_Mk3	Plan: Resistant Lining Marine Underarmor		c_AntiBallisticFiber:15:COBJ_Armor_AntiBallisticFiber|c_Circuitry:18:COBJ_Chem_Circuitry	003D6544:LLS_Recipe_Mod_UnderArmor_Marine_Mk5_Chance:LVLI|003D7F71:LLV_Faction_BoS:LVLI	2	003D6544:LLS_Recipe_Mod_UnderArmor_Marine_Mk5_Chance:LVLI	003D7F71:LLV_Faction_BoS:LVLI																																			
00530BB0	co_mod_UnderArmor_Raider_MK3	0016E873	mod_armor_UnderArmor_Raider_Resistant	Resistant Lining				003D7FA3	recipe_mod_armor_UnderArmor_Raider_Mk3	Plan: Resistant Lining Raider Underarmor		c_AntiBallisticFiber:15:COBJ_Armor_AntiBallisticFiber|c_Cork:18:COBJ_Armor_Cork	002C5DED:LLV_Faction_Raiders:LVLI|003D6545:LLS_Recipe_Mod_UnderArmor_Raider_Mk5_Chance:LVLI|004FE474:LL_Vendor_Trainstations_Raiders:LVLI	3	002C5DED:LLV_Faction_Raiders:LVLI	003D6545:LLS_Recipe_Mod_UnderArmor_Raider_Mk5_Chance:LVLI	004FE474:LL_Vendor_Trainstations_Raiders:LVLI																																		
00530BA0	co_mod_UnderArmor_Enclave_MK2	0016E92D	mod_armor_UnderArmor_Enclave_Treated	Treated Lining				003D7F9B	recipe_mod_armor_UnderArmor_Enclave_Mk2	Plan: Treated Lining Operative Underarmor		c_Ultracite:9:|c_AntiBallisticFiber:10:COBJ_Armor_AntiBallisticFiber	002B8023:ENB_Vendor_ProductionCenter_Faction_Enclave:LVLI|003D1FAD:Test_LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI|003D6543:LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI	3	002B8023:ENB_Vendor_ProductionCenter_Faction_Enclave:LVLI	003D1FAD:Test_LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI	003D6543:LLS_Recipe_Mod_UnderArmor_Enclave_Mk5_Chance:LVLI																																		
00530BA8	co_mod_UnderArmor_MarineWetsuit_MK5	0016E89A	mod_armor_UnderArmor_Marine_Shielded	Shielded Lining				003D654B	recipe_mod_armor_UnderArmor_Marine_Mk5	Plan: Shielded Lining Marine Underarmor		c_AntiBallisticFiber:25:COBJ_Armor_AntiBallisticFiber|c_Circuitry:30:COBJ_Chem_Circuitry|c_NukeFlora_Orange:4:	0069F285:MPE_AllChaseRareRecipesKnown_Condition:CNDF|0075F0D4:LLS_XPD_AC_LL_Sidequest_Reward_RarePlans:LVLI	2	0069F285:MPE_AllChaseRareRecipesKnown_Condition:CNDF	0075F0D4:LLS_XPD_AC_LL_Sidequest_Reward_RarePlans:LVLI																																			
00530BAC	co_mod_UnderArmor_VaultSuit_MK4	00204C27	mod_armor_UnderArmor_VaultSuit_Protective	Protective Lining				003078BE	recipe_Dummy_LearnedViaScriptRecipes			c_AntiBallisticFiber:20:COBJ_Armor_AntiBallisticFiber|c_Gold:24:COBJ_Chem_Gold|c_NukeFlora_Blue:2:	004EC62F:MQ_Overseer_11_BackAtDefianceHolotape:NOTE	1	004EC62F:MQ_Overseer_11_BackAtDefianceHolotape:NOTE																																				
003E9D5E	DEBUG_ATX_co_mod_Pipboy_Skin_Gold01	003E9D99	DEBUG_ATX_mod_Pipboy_Skin_Gold01	Gold-Boy Paint										0																																					
003E7FDB	co_mod_Pipboy_Skin_Default	003E7FF8	mod_Pipboy_Skin_Default	Pip-Boy 2000										0																																					
003AAB2A	co_mod_armor_EnclaveScoutUniform_Lining_Limb_ImprovedCarryCapacity	0034ED70	mod_armor_EnclaveScoutUniform_Lining_Limb_ImprovedCarryCapacity	Pocketed				00054A1F	recipe_Dummy_Uncraftable_Item_NOCRAFT					0																																					
