QuestFormID	QuestEDID	QuestName	AliasIndex	AliasID	AliasName	AliasLabel	AliasKind	AliasFlags	FillLinks	Conditions	Scripts
00093187	SFS08_Heart	Event: Heart of the Swamp	17	65	InitMirelurk02	Alias	Ref	Reserves Location/Reference ; Allow Dead ; Allow Disabled ; Create Ref - Temp	ALCO=0009318E:SFS08_Heart_LvlMirelurkCrab:NPC_ ; ALPC=003E80F1:SFS08_Heart_MirelurkAmbushPackage:PACK		
00093187	SFS08_Heart	Event: Heart of the Swamp	18	44	Event_Root	Alias	Ref	Flags	ALRT=0052AE22:SFS08_Heart_EventRootLocRefType:LCRT		
00093187	SFS08_Heart	Event: Heart of the Swamp	20	89	95HealthMirelurksWave	Alias	RefCol	Optional			
00093187	SFS08_Heart	Event: Heart of the Swamp	22	90	75HealthGhoulsWave01	Alias	RefCol	Optional			
00093187	SFS08_Heart	Event: Heart of the Swamp	24	91	75HealthGhoulsWave02	Alias	RefCol	Optional			
00093187	SFS08_Heart	Event: Heart of the Swamp	26	92	50HealthMirelurksWave	Alias	RefCol	Optional			
00093187	SFS08_Heart	Event: Heart of the Swamp	28	93	25HealthBossWave	Alias	RefCol	Optional	ALPC=0011D173:SFS08_Heart_BossSandboxPackage:PACK		
00093187	SFS08_Heart	Event: Heart of the Swamp	30	94	10HealthMixWave	Alias	RefCol	Optional			
00093187	SFS08_Heart	Event: Heart of the Swamp	32	95	AllEnemies	Alias	RefCol	Optional	ALPC=0052C78A:SFS08_Heart_EnemySandboxPackage:PACK		
00095360	FFZ11_Pack	Activity: Leader of the Pack	0	2	PackLocation01	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FFZ11_Pack_SpawnAreaLRT [LCRT:00369C25]|00 00 00 00|0|-1|Subject|	
00095360	FFZ11_Pack	Activity: Leader of the Pack	1	22	PackLocation02	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FFZ11_Pack_SpawnAreaLRT [LCRT:00369C25]|00 00 00 00|0|-1|Subject|	
00095360	FFZ11_Pack	Activity: Leader of the Pack	2	23	PackLocation03	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FFZ11_Pack_SpawnAreaLRT [LCRT:00369C25]|00 00 00 00|0|-1|Subject|	
00095360	FFZ11_Pack	Activity: Leader of the Pack	3	31	AlphaWolfLocation	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FFZ11_Pack_SpawnAreaLRT [LCRT:00369C25]|00 00 00 00|0|-1|Subject|	
00095360	FFZ11_Pack	Activity: Leader of the Pack	4	13	Pack1LocationSpawnArea	Alias	Ref	Flags	ALRT=00369C25:FFZ11_Pack_SpawnAreaLRT:LCRT		
00095360	FFZ11_Pack	Activity: Leader of the Pack	5	14	Pack2LocationSpawnArea	Alias	Ref	Flags	ALRT=00369C25:FFZ11_Pack_SpawnAreaLRT:LCRT		
00095360	FFZ11_Pack	Activity: Leader of the Pack	6	15	Pack3LocationSpawnArea	Alias	Ref	Flags	ALRT=00369C25:FFZ11_Pack_SpawnAreaLRT:LCRT		
00095360	FFZ11_Pack	Activity: Leader of the Pack	7	33	AlphaWolfLocationSpawnArea	Alias	Ref	Flags	ALRT=00369C25:FFZ11_Pack_SpawnAreaLRT:LCRT		
00095360	FFZ11_Pack	Activity: Leader of the Pack	9	19	Pack1Followers	Alias	RefCol	Create Ref - Temp	ALCO=00110A47:LvlWolf:NPC_ ; Keyword=0005D5E6:LinkCustom01:KYWD ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALFC=00369C30:FFZ11_Pack_CreatureFaction:FACT ; ALPC=00369C2F:FFZ11_Pack_FollowLinkCustom01:PACK		
00095360	FFZ11_Pack	Activity: Leader of the Pack	11	20	Pack2Followers	Alias	RefCol	Create Ref - Temp	ALCO=00110A47:LvlWolf:NPC_ ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALFC=00369C30:FFZ11_Pack_CreatureFaction:FACT ; ALPC=00369C2F:FFZ11_Pack_FollowLinkCustom01:PACK		
00095360	FFZ11_Pack	Activity: Leader of the Pack	13	21	Pack3Followers	Alias	RefCol	Create Ref - Temp	ALCO=00110A47:LvlWolf:NPC_ ; Keyword=0005D5E6:LinkCustom01:KYWD ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALFC=00369C30:FFZ11_Pack_CreatureFaction:FACT ; ALPC=00369C2F:FFZ11_Pack_FollowLinkCustom01:PACK		
00095360	FFZ11_Pack	Activity: Leader of the Pack	14	27	Pack1Leader	Alias	Ref	Uses Stored Text ; Create Ref - Temp	ALCO=0050ACFF:FFZ11_LvlWolfPackLeader:NPC_ ; Keyword=0005D5E6:LinkCustom01:KYWD ; ALDN=0052DCC7:FFZ11_Pack_PackLeaderNameOverride:MESG ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALPC=00369C2E:FFZ11_Pack_SandboxLinkCustom013000:PACK		
00095360	FFZ11_Pack	Activity: Leader of the Pack	15	28	Pack2Leader	Alias	Ref	Uses Stored Text ; Create Ref - Temp	ALCO=0050ACFF:FFZ11_LvlWolfPackLeader:NPC_ ; Keyword=0005D5E6:LinkCustom01:KYWD ; ALDN=0052DCC7:FFZ11_Pack_PackLeaderNameOverride:MESG ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALPC=00369C2E:FFZ11_Pack_SandboxLinkCustom013000:PACK		
00095360	FFZ11_Pack	Activity: Leader of the Pack	16	30	Pack3Leader	Alias	Ref	Uses Stored Text ; Create Ref - Temp	ALCO=0050ACFF:FFZ11_LvlWolfPackLeader:NPC_ ; Keyword=0005D5E6:LinkCustom01:KYWD ; ALDN=0052DCC7:FFZ11_Pack_PackLeaderNameOverride:MESG ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALPC=00369C2E:FFZ11_Pack_SandboxLinkCustom013000:PACK		
00095360	FFZ11_Pack	Activity: Leader of the Pack	17	32	AlphaWolf	Alias	Ref	Allow Disabled ; Initially Disabled ; Create Ref - Temp	ALCO=008AA91E:FFZ11_LvlAlphaWolf:NPC_ ; ALSP=008A6032:crEnemyNormalization_Events_BossEnemy_Spell:SPEL		
00095360	FFZ11_Pack	Activity: Leader of the Pack	18	34	EventRoot	Alias	Ref	Flags	ALFR=002C6141:event_root_tylercountyfairgrounds:REFR		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	1	1	FSS02Players	Alias	RefCol	Optional	Keyword=00019281:FSS02_Vigilant_QuestActiveKeyword:KYWD		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	2	2	RelayTowerLocations	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FSS02_Vigilant_EventRootLocRefType [LCRT:00524C47]|00 00 00 00|0|-1|Subject|	
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	3	3	ChosenRelayTowerLocation	Alias	Loc	Forced by Aliases			
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	4	4	PowerBox	Alias	Ref	Flags	ALRT=002E5B11:FSS02_Vigilant_PowerBoxLocRefType:LCRT		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	5	9	RelayTowerTerminal	Alias	Ref	Flags	ALRT=002E5B19:FSS02_Vigilant_TerminalLocRefType:LCRT		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	6	5	RoverDownMarker	Alias	Ref	Allow Dead ; Allow Disabled ; Allow Destroyed	ALRT=002E5B14:FSS02_Vigilant_RoverDownLocRefType:LCRT		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	7	11	RoverFixMarker	Alias	Ref	Flags	ALRT=002E5B24:FSS02_Vigilant_FurnitureLocRefType:LCRT		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	8	12	RoverAimMarker	Alias	Ref	Allow Dead ; Allow Disabled ; Allow Destroyed	ALRT=002E5B29:FSS02_Vigilant_RoverAimLocRefType:LCRT		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	9	13	RoverHome	Alias	Ref	Flags	ALRT=0035C966:FSS02_Vigilant_RoverHomeLocRefType:LCRT		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	10	18	RoverPod	Alias	Ref	Flags	ALRT=00592557:FSS02_Vigilant_RoverPodLocRefType:LCRT		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	11	0	Rover	Alias	Ref	Essential ; Create Ref - Temp	ALCO=00019282:FSS02_Vigilant_Rover:NPC_ ; ALFC=002E5B26:FSS02_Vigilant_RoverFaction:FACT ; ALPC=002E5B15:FSS02_Vigilant_RoverFixPackage:PACK ; ALPC=00592558:FSS02_Vigilant_RoverPodPackage:PACK		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	13	6	Hostiles	Alias	RefCol	Optional	ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALFC=002E5B25:FSS02_Vigilant_HostileFaction:FACT ; ALPC=0029CC15:FSS02_Vigilant_HostilesPackage:PACK		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	15	7	HostileBosses	Alias	RefCol	Optional	ALPC=0029CC15:FSS02_Vigilant_HostilesPackage:PACK		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	16	15	Event_Root	Alias	Ref	Flags	ALRT=00524C47:FSS02_Vigilant_EventRootLocRefType:LCRT		
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	17	19	SpawnCenter	Alias	Ref	Flags	ALRT=00524C45:FSS02_Vigilant_CenterMarkerLocRefType:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	0	2	BeerHouseLocation	Alias	Loc	Flags	ALFL=0010A0B8:LocMountainSonsOfDaneCompoundLocation:LCTN		
0010BAE1	MTNS04_Night	Event: One Violent Night	2	1	activePlayers	Alias	RefCol	Optional	Keyword=00127FC7:MTNS04_Night_QuestActive_Keyword:KYWD		
0010BAE1	MTNS04_Night	Event: One Violent Night	4	27	PlayersPlayingInstruments	Alias	RefCol	Optional	Keyword=0043B4D5:MTNS04_Night_PlayingInstrument_Keyword:KYWD ; ALFC=0030E9F7:MTNS04_ActivatorFaction:FACT		
0010BAE1	MTNS04_Night	Event: One Violent Night	6	30	PlayersWhoHeardBroadcast	Alias	RefCol	Optional	Keyword=00182E99:MTNS04_Night_HeardBroadcast_Keyword:KYWD		
0010BAE1	MTNS04_Night	Event: One Violent Night	7	20	HallTrigger	Alias	Ref	Optional	ALRT=0030E9F2:MTNS04_HallTrigger_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	8	9	MTNS04HallMarker	Alias	Ref	Flags	ALRT=00129539:MTNS04_HallMarker_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	9	38	MTNS04SpawnMarker	Alias	Ref	Flags	ALRT=0043BD12:MTNS04_SpawnMarker_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	10	31	GuitarSwordMarker	Alias	Ref	Flags	ALRT=003BD3CB:MTNS04_GuitarSwordMarker_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	11	32	DeathTamboMarker	Alias	Ref	Flags	ALRT=003BD3CC:MTNS04_DeathTamboMarker_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	12	33	WarDrumMarker	Alias	Ref	Flags	ALRT=003BD3CD:MTNS04_WarDrumMarker_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	13	25	RadioTransmitter	Alias	Ref	Uses Stored Text	ALRT=0051AD34:MTNS04_RadioTransmitter_LocRef:LCRT ; ALDN=0052193B:MTNS04_RadioName:MESG		
0010BAE1	MTNS04_Night	Event: One Violent Night	15	3	Microphones	Alias	RefCol	Reserves Location/Reference	ALRT=0012952C:MTNS04_Microphone_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	16	15	Instrument01	Alias	Ref	Reserves Location/Reference	ALRT=0030E9F0:MTNS04_Instrument_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	17	16	Instrument02	Alias	Ref	Reserves Location/Reference	ALRT=0030E9F0:MTNS04_Instrument_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	18	17	Instrument03	Alias	Ref	Reserves Location/Reference	ALRT=0030E9F0:MTNS04_Instrument_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	19	23	Instrument04	Alias	Ref	Reserves Location/Reference	ALRT=0030E9F0:MTNS04_Instrument_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	20	24	Instrument05	Alias	Ref	Reserves Location/Reference	ALRT=0030E9F0:MTNS04_Instrument_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	21	26	LightEnableMarker	Alias	Ref	Allow Disabled	ALRT=00129614:MTNS04_EnableMarker_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	22	4	Generator	Alias	Ref	Allow Destroyed	ALRT=0012952D:MTNS04_Generator_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	23	21	Jukebox	Alias	Ref	Allow Disabled ; Allow Destroyed	ALRT=0030E9F6:MTNS04_JukeBox_LocRef:LCRT ; ALFC=0030E9F7:MTNS04_ActivatorFaction:FACT		
0010BAE1	MTNS04_Night	Event: One Violent Night	24	10	SpawnCenter	Alias	Ref	Flags	ALRT=00093BFD:SpawnCenterRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	26	11	Wave01	Alias	RefCol	Optional	ALFC=0030E9F8:MTNS04_CreatureFaction:FACT		
0010BAE1	MTNS04_Night	Event: One Violent Night	28	12	Boss	Alias	RefCol	Optional ; Uses Stored Text	Keyword=00042241:DMP_Combat_HoldPosition:KYWD ; ALFC=00077C6C:FeralGhoulFaction:FACT ; ALPC=005191BE:MTNS04_WendigoTravel:PACK		
0010BAE1	MTNS04_Night	Event: One Violent Night	29	28	JukeboxSoundMarker	Alias	Ref	Allow Disabled ; Initially Disabled	ALRT=0051AD37:MTNS04_JukeboxSoundMarker_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	30	34	GuitarSword	Alias	Ref	Create Ref - Temp	ALCO=0000DC56:GuitarSword:WEAP		
0010BAE1	MTNS04_Night	Event: One Violent Night	31	35	DeathTambo	Alias	Ref	Create Ref - Temp	ALCO=0000DC55:DeathTambo:WEAP		
0010BAE1	MTNS04_Night	Event: One Violent Night	32	36	WarDrum	Alias	Ref	Create Ref - Temp	ALCO=0000DC57:WarDrum:WEAP		
0010BAE1	MTNS04_Night	Event: One Violent Night	34	37	FurnitureInUse	Alias	RefCol	Optional	Keyword=0043A97B:MTNS04_FurnitureInUseKeyword:KYWD		
0010BAE1	MTNS04_Night	Event: One Violent Night	35	39	note	Alias	Ref	Allow Reserved	ALRT=0043CD8A:MTNS04_Note_LocRef:LCRT		
0010BAE1	MTNS04_Night	Event: One Violent Night	36	40	BigfootSpawner	Alias	Ref	Optional	ALRT=008AEBA2:RA_BigfootSpawnLocRefType:LCRT		
0010C1E3	TWZ13	Daily: Buried with Honor	0	5	Player	Alias	Ref	Allow Dead ; Create Ref - Temp ; Unknown 25		00110100|SQ_TimestampToday [GLOB:00117B42]|GetValue|00 00 00|00 00|DailyQuestAVToxicValley_TWZ13 [AVIF:003E835F]|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetEventData|00 00 00|00 00|GetIsID:Keyword1|TWZ13_RegionalDailyQuestKeyword [KYWD:003E8322]|0|None|Event Data|	
0010C1E3	TWZ13	Daily: Buried with Honor	1	0	Curator	Alias	Ref	Flags	ALFR=00268083:TW009CuratorRef:ACHR		
0010C1E3	TWZ13	Daily: Buried with Honor	2	1	BodyMarker	Alias	Ref	Create Ref - Temp	ALFR=0011C8FB:TWZ13_BodyMarker:REFR		
0010C1E3	TWZ13	Daily: Buried with Honor	3	2	Remains	Alias	Ref	Quest Object ; Initially Disabled ; Create Ref - Temp	ALCO=0012B666:TWZ13_Body:MISC		
0010C1E3	TWZ13	Daily: Buried with Honor	4	15	GraveCollectedObjects	Alias	Ref	Flags	ALFR=004517A5::REFR		
0010C1E3	TWZ13	Daily: Buried with Honor	5	3	Grave	Alias	Ref	Allow Disabled	ALFR=00030D08:TWZ13_GraveTriggerRef:REFR		
0010C1E3	TWZ13	Daily: Buried with Honor	7	6	Encounter	Alias	RefCol	Optional	ALPC=0013B7AC:TWZ13_StayNearSpawn:PACK		
0010C1E3	TWZ13	Daily: Buried with Honor	8	8	Mayor	Alias	Ref	Uses Stored Text	ALFR=0030A74C:TWGraftonMayorRef:ACHR		
0010C1E3	TWZ13	Daily: Buried with Honor	9	11	DirtTriggerBox	Alias	Ref	Flags	ALFR=00524C74:TWZ13_DirtTriggerBox:REFR		
0010C1E3	TWZ13	Daily: Buried with Honor	10	16	ShovelMarker	Alias	Ref	Flags	ALFR=00490B47:TWZ13PlaceShovelMarker:REFR		
0010E200	TW003	Activity: Manhunt	0	7	EasternRegionalPen	Alias	Loc	Unknown 25	ALFL=000158E5:LocToxicEasternRegionalPenLocation:LCTN		
0010E200	TW003	Activity: Manhunt	1	0	Warden	Alias	Ref	Unknown 25	ALFR=00380138::REFR ; VTCK=00157C5F:EncMrHandy:NPC_		
0010E200	TW003	Activity: Manhunt	2	12	MadDogMarker	Alias	Ref	Flags	ALFR=0032C004:TW003MadDogMaloneMarker:REFR		
0010E200	TW003	Activity: Manhunt	3	13	MadDogMalone	Alias	Ref	Optional ; Essential ; Uses Stored Text ; Create Ref - Temp ; Unknown 40	ALDN=00127E5F:TW003MadDogMaloneName:MESG ; ALPC=004FE047:TW003MadDogHoldPosition:PACK		
0010E200	TW003	Activity: Manhunt	5	22	TempMadDogMalone	Alias	RefCol	Optional ; Uses Stored Text	ALDN=00127E5F:TW003MadDogMaloneName:MESG ; ALSP=008A6032:crEnemyNormalization_Events_BossEnemy_Spell:SPEL ; ALPC=004FE047:TW003MadDogHoldPosition:PACK		
0010E200	TW003	Activity: Manhunt	6	20	SuperMutantSpawnMarker	Alias	Ref	Flags	ALFR=003E42D0:TW003GhoulCenterMarker:REFR		
0010E200	TW003	Activity: Manhunt	8	14	MadDogSuperMutants	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALPC=004FE048:TW003SandboxAndGuard:PACK		
0010E200	TW003	Activity: Manhunt	9	16	MarshalStartMarker	Alias	Ref	Flags	ALFR=0052EDEE:TW003MarshalStart:REFR		
0010E200	TW003	Activity: Manhunt	10	15	Marshal	Alias	Ref	Allow Disabled ; Initially Disabled ; Create Ref - Temp	ALCO=0007DA44:TW003_LvlMrGutsy:NPC_ ; ALFC=003E2207:TW003DamDoorFaction:FACT ; ALPC=00127E48:TW003_MarshalGoToMadDog:PACK ; ALPC=00003641:DefaultStayAtEditorLocation:PACK		
0010E200	TW003	Activity: Manhunt	12	18	PlayersNearby	Alias	RefCol	Optional ; Allow Reuse in Quest			
001155AF	TWZ03	Daily: Target Rich Environment	0	0	Player	Alias	Ref	Allow Dead ; Unknown 25		00110100|SQ_TimestampToday [GLOB:00117B42]|GetValue|00 00 00|00 00|DailyQuestAVToxicValley_TWZ03 [AVIF:00282A6A]|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetEventData|00 00 00|00 00|GetIsID:Keyword1|TWZ03_RegionalDailyQuestKeyword [KYWD:00282A6D]|0|None|Event Data|	
001155AF	TWZ03	Daily: Target Rich Environment	1	12	RegionToxicValleyLocation	Alias	Loc	Flags	ALFL=00088ABA:RegionToxicValleyLocation:LCTN		
001155AF	TWZ03	Daily: Target Rich Environment	2	1	Attendant	Alias	Ref	Flags	ALFR=0010BAA1:ShootingRangeAttendantRef:ACHR		
001155AF	TWZ03	Daily: Target Rich Environment	3	2	TargetsLocation	Alias	Loc	Flags		10000000|0.000000|GetInCurrentLocation|00 00 00|00 00|LocToxicClarksburgLocation "Clarksburg" [LCTN:0005CC3C]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetInCurrentLocation|00 00 00|00 00|LocToxicEasternRegionalPenLocation "Eastern Regional Penitentiary" [LCTN:000158E5]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|IsInInstancedLocation|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|LocationHasRefType|00 00 00|00 00|BossContainer [LCRT:0003F1E5]|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|LocationHasKeyword|00 00 00|00 00|LocRegionToxicValley [KYWD:00088AAB]|00 00 00 00|0|-1|Subject|	
001155AF	TWZ03	Daily: Target Rich Environment	4	3	BossChest	Alias	Ref	Flags	ALRT=0003F1E5:BossContainer:LCRT		
001155AF	TWZ03	Daily: Target Rich Environment	5	4	Targets	Alias	Ref	Quest Object ; Initially Disabled ; Create Ref - Temp	ALCO=0013DB3D:TWZ03_Target:MISC		
001155AF	TWZ03	Daily: Target Rich Environment	7	5	Encounter	Alias	RefCol	Optional	ALPC=0019B09E:TWZ03_EncounterNearRange:PACK		
001155AF	TWZ03	Daily: Target Rich Environment	8	6	Target01	Alias	Ref	Flags	ALFR=0016C547::REFR		
001155AF	TWZ03	Daily: Target Rich Environment	9	7	Target02	Alias	Ref	Flags	ALFR=0005F063::REFR		
001155AF	TWZ03	Daily: Target Rich Environment	10	8	Target03	Alias	Ref	Flags	ALFR=0005F065::REFR		
001155AF	TWZ03	Daily: Target Rich Environment	11	10	Target04	Alias	Ref	Flags	ALFR=0005F067::REFR		
001155AF	TWZ03	Daily: Target Rich Environment	12	11	Target05	Alias	Ref	Flags	ALFR=0005F069::REFR		
00116532	CBZ03_Deputy	Daily: Cop a Squatter	0	5	Player	Alias	Ref	Allow Dead ; Unknown 25		00110100|SQ_TimestampToday [GLOB:00117B42]|GetValue|00 00 00|00 00|CBZ03_DailyQuestAV [AVIF:003791F1]|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetEventData|00 00 00|00 00|GetIsID:Keyword1|CBZ03_Deputy_Start_FirstTime [KYWD:001165E8]|0|-1|Subject| ; 10010000|1.000000|GetEventData|00 00 00|00 00|GetIsID:Keyword1|CBZ03_Deputy_Daily [KYWD:00559E69]|0|-1|Subject| ; 10010000|0.000000|GetNumTimesCompletedQuest|00 00 00|00 00|CBZ03_Deputy "Daily: Cop a Squatter" [QUST:00116532]|00 00 00 00|0|-1|Subject|	
00116532	CBZ03_Deputy	Daily: Cop a Squatter	1	1	Chief	Alias	Ref	Stores Text	ALUA=00008A19:CBZ03_Chief:NPC_		
00116532	CBZ03_Deputy	Daily: Cop a Squatter	2	2	DUNGEON	Alias	Loc	Stores Text ; Unknown 25 ; Unknown 37		10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|RegionCranberryBogLocation "Cranberry Bog" [LCTN:000012A2]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetInCurrentLocation|00 00 00|00 00|LocCranberryWatogaHighSchoolLocation "Watoga High School" [LCTN:00073D7D]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetInCurrentLocation|00 00 00|00 00|LocCranberryWatogaEmergencyServicesLocation "Watoga Emergency Services" [LCTN:00007333]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|LocationHasKeyword|00 00 00|00 00|LocEncMainRobots [KYWD:000581DF]|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|LocationHasKeyword|00 00 00|00 00|LocTypeDungeonPOI [KYWD:0037FA7F]|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|LocationHasRefType|00 00 00|00 00|LocationClearActor [LCRT:00003956]|00 00 00 00|0|-1|Subject|	
00116532	CBZ03_Deputy	Daily: Cop a Squatter	4	3	Bosses	Alias	RefCol	Flags	ALRT=00003956:LocationClearActor:LCRT		
00116532	CBZ03_Deputy	Daily: Cop a Squatter	5	6	MapMarker	Alias	Ref	Optional	ALRT=0002271F:MapMarkerRefType:LCRT		
0011D76B	TW004	Daily: Big Game Hunter	0	11	Player	Alias	Ref	Allow Dead		00110100|SQ_TimestampToday [GLOB:00117B42]|GetValue|00 00 00|00 00|DailyQuestAVToxicValley_TW004 [AVIF:0002BB9A]|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetEventData|00 00 00|00 00|GetIsID:Keyword1|TW004_RegionalDailyQuestKeyword [KYWD:0002BB93]|0|None|Event Data|	
0011D76B	TW004	Daily: Big Game Hunter	1	1	BlackBearLodge	Alias	Loc	Allow Reserved	ALFL=000725FA:LocToxicBlackBearLodgeLocation:LCTN		
0011D76B	TW004	Daily: Big Game Hunter	2	2	Huntmaster	Alias	Ref	Flags	ALFR=003875FC::REFR ; VTCK=00157C5F:EncMrHandy:NPC_		
0011D76B	TW004	Daily: Big Game Hunter	3	18	HuntMarker01	Alias	Ref	Flags	ALFF=0033D910:TW004_HuntMarker:LCRT	10000000|1.000000|HasRefType|00 00 00|00 00|TW004_HuntMarker [LCRT:0033D910]|00 00 00 00|0|-1|Subject|	
0011D76B	TW004	Daily: Big Game Hunter	4	19	HuntMarker02	Alias	Ref	Flags	ALFF=0033D910:TW004_HuntMarker:LCRT	10000000|1.000000|HasRefType|00 00 00|00 00|TW004_HuntMarker [LCRT:0033D910]|00 00 00 00|0|-1|Subject|	
0011D76B	TW004	Daily: Big Game Hunter	5	20	HuntMarker03	Alias	Ref	Create Ref - Temp	ALFF=0033D910:TW004_HuntMarker:LCRT	10000000|1.000000|HasRefType|00 00 00|00 00|TW004_HuntMarker [LCRT:0033D910]|00 00 00 00|0|-1|Subject|	
0011D76B	TW004	Daily: Big Game Hunter	6	21	CreatureName01	Alias	Loc	Optional ; Stores Text			
0011D76B	TW004	Daily: Big Game Hunter	7	22	CreatureName02	Alias	Loc	Optional ; Stores Text			
0011D76B	TW004	Daily: Big Game Hunter	8	23	CreatureName03	Alias	Loc	Optional ; Stores Text			
0011D76B	TW004	Daily: Big Game Hunter	10	24	Group1Creatures	Alias	RefCol	Optional	ALPC=0046FFB4:TW004Sandbox01:PACK		
0011D76B	TW004	Daily: Big Game Hunter	12	25	Group2Creatures	Alias	RefCol	Optional	ALPC=0046FFB5:TW004Sandbox02:PACK		
0011D76B	TW004	Daily: Big Game Hunter	14	26	Group3Creatures	Alias	RefCol	Optional	ALPC=0046FFB6:TW004Sandbox03:PACK		
00124487	SFZ04_Waste	Daily: Waste Not	0	26	SFZ04Player	Alias	Ref	Allow Dead	Keyword=000954F4:SFZ04_Waste_QuestActiveKeyword:KYWD	00110100|SQ_TimestampToday [GLOB:00117B42]|GetValue|00 00 00|00 00|DailyQuestAVRegionSwamp_SFZ04_Waste [AVIF:003C478E]|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetEventData|00 00 00|00 00|GetIsID:Keyword1|SFZ04_Waste_QuestStartKeyword [KYWD:0036C246]|0|None|Event Data|	
00124487	SFZ04_Waste	Daily: Waste Not	1	67	CoresHoldingContainer	Alias	Ref	Create Ref - Temp	ALFR=0038C106:RegionHoldingContainerMireRef:REFR		
00124487	SFZ04_Waste	Daily: Waste Not	3	68	CoresInWorld	Alias	RefCol	Optional ; Quest Object ; Unknown 41			
00124487	SFZ04_Waste	Daily: Waste Not	5	55	CoresInHolding	Alias	RefCol	Optional ; Quest Object ; Create Ref - Temp	ALCO=000954B3:SFZ04_Waste_Core:MISC ; Keyword=004F87A6:SFZ04_Waste_CoreKeyword:KYWD		
