ACTI_FormID	ACTI_EDID	ACTI_FULL	XALG_Flags	CanBeInstanced	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve	Prop_4_AV	Prop_4_Val	Prop_4_Curve	Prop_5_AV	Prop_5_Val	Prop_5_Curve	Prop_6_AV	Prop_6_Val	Prop_6_Curve	VMAD_ScriptCount	VMAD_Scripts
0022D2D7	Workshop_HighTechLightFloor03_Dirty_Cream_On	Lamp			1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
0022D9D8	WorkshopStrobeLight01	Strobe Light			2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					1	WorkshopItemClampDirection	1.000000	NULL - Null Reference [00000000]																0	
0022F2D3	DoorGarageDecoActivator01				1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
002377BC	TrapFlamethrower	Flamethrower Trap		False	4	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	00186401:ObjectTypeTrap:KYWD	0045039F:TrapHomeDefense2:KYWD			2	Safety	3.000000	NULL - Null Reference [00000000]	Shelters_DoNotSpawnAtShelterEntranceAV	1.000000	NULL - Null Reference [00000000]													1	TrapFlamethrower::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapFlamethrower::DisarmAnim=tripped##TrapFlamethrower::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapFlamethrower::RequiredDisarmPerks=003896F7:HomeDefense02:PERK##TrapFlamethrower::SelfDamageOnFire=3.000000##TrapFlamethrower::SoundArray=000ED8A3:TRPDisarmLoTech:SNDR##TrapFlamethrower::TrapDisarmedReward=00224A4A:TrapFlamethrowerReward:LVLI##TrapFlamethrower::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapFlamethrower::TrapFlamethrowerDummyCaster=00204142:TrapFlamethrowerDummyCaster:ACTI##TrapFlamethrower::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapFlamethrower::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapFlamethrower::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapFlamethrower::UseDefaultDisarm=False##TrapFlamethrower::WarnTime=0.200000##TrapFlamethrower::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapFlamethrower::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
002377BD	TrapRadiation	Radiation Emitter		False	4	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	00186401:ObjectTypeTrap:KYWD	004503A0:TrapHomeDefense3:KYWD			2	Safety	2.000000	NULL - Null Reference [00000000]	Shelters_DoNotSpawnAtShelterEntranceAV	1.000000	NULL - Null Reference [00000000]													1	TrapRadiationScript::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapRadiationScript::DestructibleHealth=00091FD6:WorkshopDestructionHealth_01Small:GLOB##TrapRadiationScript::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapRadiationScript::RequiredDisarmPerks=003896F8:HomeDefense03:PERK##TrapRadiationScript::SoundArray=000ED8A4:TRPDisarmHiTech:SNDR##TrapRadiationScript::TrapDisarmedReward=00145718:TrapRadReward:LVLI##TrapRadiationScript::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapRadiationScript::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapRadiationScript::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapRadiationScript::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapRadiationScript::TrapRadiationHazard=00145715:TrapRadiationHazard:HAZD##TrapRadiationScript::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapRadiationScript::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
00238599	TurretTripodAshpileCart	Ash Pile			1	0018FB4B:IsAshpile:KYWD						0																			0	
0023859A	TurretTripodAshpile	Ash Pile			1	0018FB4B:IsAshpile:KYWD						0																			0	
0023859B	TurretTripodAshpileMounted	Ash Pile			1	0018FB4B:IsAshpile:KYWD						0																			0	
00239530	WorkshopGeneratorWindmill	Generator - Windmill	Camera Weapon Detectable	False	1	00054BA4:WorkshopPowerConnectionKW:KYWD						5	PowerGenerated	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreSimpleIntersections	1.000000	NULL - Null Reference [00000000]	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]	WorkshopPlacementAllowWaterAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]				2	DefaultBlockActivationOnLoad::=##WorkshopObjectScript::WorkshopParent=0002058E:WorkshopParent:QUST
0023AD18	FlightAvoidArea				0							0																			0	
0023D8FF	vltelevatorExteriorPrewar				0							0																			0	
0023E580	POIRocketEngine				0							0																			0	
002404BB	WorkshopPowerSource	Circuit Breaker			4	0004455C:WorkshopStartUnpoweredOff:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001690A4:WorkshopSwitchActivatorKeyword:KYWD	001CC46A:UnscrappableObject:KYWD			1	PowerGenerated	20.000000	NULL - Null Reference [00000000]																0	
002408BC	SpectacleIslandPowerSourcePrimitive	Generator			0							0																			0	
00240A70	WorkshopPowerConnectorFloor01	Floor Power Conduit			3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				2	PowerRadiation	500.000000	NULL - Null Reference [00000000]	WorkshopAnythingIsGround	1.000000	NULL - Null Reference [00000000]													0	
00245974	WorkshopHighTechTelevision01	Television			2	0003037E:WorkshopCanBePowered:KYWD	001690A4:WorkshopSwitchActivatorKeyword:KYWD					0																			0	
0024626E	WorkshopEatOTronic01Dirty	Eat-o-Tronic			0							0																			0	
00248526	TrapGunShotgunGrip				0							0																			1	TrapGun::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapGun::GripPositions=##TrapGun::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapGun::LPIGuns=003A90F9:TrapGun_LPI_SMG:LVLI|003A90F8:TrapGun_LPI_MissileLauncher:LVLI|003A90F7:TrapGun_LPI_Pistol:LVLI|003A90F6:TrapGun_LPI_Rifle:LVLI|003A90F5:TrapGun_LPI_Shotgun:LVLI##TrapGun::ReFireTime=1.000000##TrapGun::SelfDamageOnFire=0.000000##TrapGun::ShotLimit=2##TrapGun::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapGun::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapGun::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapGun::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapGun::WarnTime=0.000000##TrapGun::WeaponType=4##TrapGun::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapGun::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
00248527	TrapGunAutoGrip				0							0																			1	TrapGun::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapGun::GripPositions=##TrapGun::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapGun::LPIGuns=003A90F9:TrapGun_LPI_SMG:LVLI|003A90F8:TrapGun_LPI_MissileLauncher:LVLI|003A90F7:TrapGun_LPI_Pistol:LVLI|003A90F6:TrapGun_LPI_Rifle:LVLI|003A90F5:TrapGun_LPI_Shotgun:LVLI##TrapGun::ReFireTime=0.100000##TrapGun::SelfDamageOnFire=0.000000##TrapGun::ShotLimit=15##TrapGun::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapGun::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapGun::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapGun::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapGun::WarnTime=0.000000##TrapGun::WeaponType=0##TrapGun::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapGun::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
00249198	DefaultUnlockDoorOnTriggerEnter				0							0																			1	DefaultUnlockDoorOnTriggerEnter::=
0000B8BC	SlabMarkerMedium			False	0							0																			1	SlabMarkerScript::=
0000B8F8	SlabMarkerLarge			False	0							0																			1	SlabMarkerScript::=
0000C30A	SlabMarkerSmall			False	0							0																			1	SlabMarkerScript::=
0000E420	DebugKurtButton01	Detonator			0							0																			1	testKurtActivateScript::=
0000F35A	RaidHackMaster	Default Dummy			0							0																			1	RaidHackMasterScript::AttackerEffect=0000F360:RaidHackAttackerFXS:EFSH##RaidHackMasterScript::DefenderEffect=0000F361:RaidHackDefenderFXS:EFSH##RaidHackMasterScript::LinkCustom01=0005D5E6:LinkCustom01:KYWD##RaidHackMasterScript::LinkCustom02=0005D5E7:LinkCustom02:KYWD
0000F362	RaidHackJoinAttackerNotification	Stand here to join Attackers.			0							0																			0	
0000F365	RaidHackJoinDefenderNotification	Stand here to join Defenders.			0							0																			0	
0000F369	RaidHackLoadoutCQCNotification	Stand here for CQC Loadout			0							0																			0	
0000F36D	RaidHackLoadoutMediumNotification	Stand here for Medium Range Loadout			0							0																			0	
0000F371	RaidHackLoadoutLongNotification	Stand here for Long Range Loadout			0							0																			0	
0000F7CD	TestJayQuestTrigger	Detonator			0							0																			1	TestJayQuestTriggerScript::QuestToStart=0000F7CC:TestJayQuest:QUST
000125AD	AgCenterQuestSwitch	Switch			0							0																			0	
000134DD	VSTempResourceCollectorActivator	Resource Collector			0							0																			0	
00013DAA	test_workshop_ShackWallOuter01A_TestDestruction	Test Destruction Shack Wall			0							2	WorkshopStackableItem	1.000000	NULL - Null Reference [00000000]	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]													0	
00013FF9	CameraAttachDustToxicLake				0							0																			1	CameraAttachScriptFX::CameraAttachFX=00013FFB:CameraAttachDustToxicLakeFX:RFCT##CameraAttachScriptFX::CameraAttachFX2=
0001596B	workshop_ShackWallFlat_DestructA	Test Destruction Wall			0							1	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]																0	
00011A41	CameraAttachCoalFXSmokeWisps				0							0																			1	CameraAttachScriptFX::CameraAttachFX=00011A43:CameraAttachCoalFXSmokeWispsFX:RFCT##CameraAttachScriptFX::CameraAttachFX2=
00011A44	CameraAttachCoalFXSparksWindy				0							0																			1	CameraAttachScriptFX::CameraAttachFX=00011A46:CameraAttachCoalFXSparksWindyFX:RFCT##CameraAttachScriptFX::CameraAttachFX2=
00017F68	SQ_AirDropMarker				2	00015B17:SQ_AirDropKeyword:KYWD	0004AF68:MustPersist:KYWD					0																			0	
000361DF	FF_Small01_Trigger				0							0																			0	
0008AACB	RelayTowerButton01	Button		False	1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::=##RelayTowerActivationScript::LinkCustom01=0005D5E6:LinkCustom01:KYWD##RelayTowerActivationScript::RelayTowerButtonMessage=0008C563:RelayTowerButtonMessage:MESG##RelayTowerActivationScript::RelayTowerCoolDownMessage=0008C833:RelayTowerCoolDownMessage:MESG##RelayTowerActivationScript::RelayTowerJammerConfirmationMessage=000074AE:RelayTowerJammerConfirmationMessage:MESG##RelayTowerActivationScript::RelayTowerLootCacheQuest=0008C5B3:RelayTowerLootCacheQuest:QUST##RelayTowerActivationScript::RelayTowerLootCacheQuestStart=0008C832:RelayTowerLootCacheQuestStart:KYWD
0008C5B1	RelayTowerLootCacheActivator	Loot Cache			0							0																			0	
00004034	SwampGasBubble01				0							0																			0	
00004C44	CB_Mine_DropSite01	Drop Site 01			1	00098970:CB_Mine_DropSite:KYWD						0																			1	CB_Mine_DropSiteContainerScript::=
00098953	Mine_Controller				1	0004AF68:MustPersist:KYWD						0																			1	SQ_MineScript::LinkDisable=0002B79D:LinkDisable:KYWD##SQ_MineScript::LinkMineDefenderSpawner=0010A3A8:LinkMineDefenderSpawner:KYWD
00098963	CB_Mine_EntranceClosed	Collapsed Tunnel			0							0																			1	MineEntranceClosed::CB_MineClosed_TempMsg=00185748:CB_MineClosed_TempMsg:MESG##MineEntranceClosed::LinkMine=00098965:LinkMine:KYWD##MineEntranceClosed::SendStoryEventKeyword=00098968:CB00_MineRepairStart:KYWD
0009896B	CB_Mine_DropSite02	Drop Site 02			1	00098970:CB_Mine_DropSite:KYWD						0																			1	CB_Mine_DropSiteContainerScript::=
0009896C	CB_Mine_DropSite03	Drop Site 03			1	00098970:CB_Mine_DropSite:KYWD						0																			1	CB_Mine_DropSiteContainerScript::=
0010A3A4	CB_Mine_DefenderSpawner				0							0																			1	MineDefenderSpawner::Defender=00075338:LvlDeathclaw:NPC_
0010961A	ResponderRadio				0							0																			0	
0010D461	DefaultShowMessageOnTriggerEnter				0							0																			0	
0010D462	test_MPScriptTestClientEventKeywordButton	Client Event Keyword: Only this Client should see the reference appear.			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::Anim=Play01##MPScriptTestClientEventKeyword::=
0010D467	test_MPScriptTestServertEventKeywordButton	Server Event Keyword: All Clients should see the reference appear.			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::Anim=Play01##MPScriptTestServerEventKeyword::=
0010D46B	test_MPScriptTestClientFunctionKeywordButton	Client Function Keyword: Only this Client should see the reference appear.			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::Anim=Play01##MPScriptTestClientFunctionKeyword::=
0010D46F	test_MPScriptTestServerFunctionKeywordButton	Server Function Keyword: All Clients should see the reference appear.			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::Anim=Play01##MPScriptTestServerFunctionKeyword::=
0010D473	test_MPScriptTestClientBroadcastKeywordButton	ClientBroadcast Keyword: All Clients should see the reference appear.			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::Anim=Play01##MPScriptTestClientBroadcastKeyword::=
0010D477	test_MPScriptTestSyncPropertyKeywordButton	Sync Property Keyword: All Clients should see both references appear.			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::Anim=Play01##MPScriptTestSyncPropertyKeyword::=
0010F2E9	DLC01MechSecretDoor01				1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
0010F30D	MacMechTrackArmD01				0							0																			0	
0010F430	MacRoboBrainInterface01				0							0																			0	
0010F432	RoboBrainActivator01				0							0																			0	
0010F547	MechBlastDoors01				1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
0010F548	MechRampDoors01				0							0																			0	
0010FF2E	WorkshopCyclingLightbulb01	Cycling Light			3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001F57D7:LinkTerminalLightbox:KYWD				2	PowerRequired	1.000000	NULL - Null Reference [00000000]	WorkshopItemClampDirection	1.000000	NULL - Null Reference [00000000]													1	WorkshopLightboxScript::LightBrightness=Bright|Normal|Dim##WorkshopLightboxScript::LightColors=Red|Orange|yellow|Green|Blue|Purple|White##WorkshopLightboxScript::WorkshopTerminalLightBrightness=00210C77:WorkshopTerminalLightBrightness:AVIF##WorkshopLightboxScript::WorkshopTerminalLightColor=001F57D2:WorkshopTerminalLightColor:AVIF
0010FFB3	DLC02WorkshopNeonLightSign-AnimatedOpen	Neon Sign - Open		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					0																			0	
0010FFB8	DLC02WorkshopNeonLightLetter01-Blue-A	Neon Letter - A		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										0	
0010FFB9	DLC02WorkshopNeonLightLetter01-Blue-B	Neon Letter - B		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										0	
0010FFBA	DLC02WorkshopNeonLightLetter01-Blue-C	Neon Letter - C		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										0	
0010FFBB	DLC02WorkshopNeonLightLetter01-Red-A	Neon Letter - A		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	4.000000	NULL - Null Reference [00000000]										0	
0010FFBC	DLC02WorkshopNeonLightLetter01-White-A	Neon Letter - A		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	4.000000	NULL - Null Reference [00000000]										0	
0010FFBD	DLC02WorkshopNeonLightLetter01-Blue-E	Neon Letter - E		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										0	
0010FFBE	DLC02WorkshopNeonLightLetter01-Blue-H	Neon Letter - H		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										0	
0010FFBF	DLC02WorkshopNeonLightLetter01-Blue-L	Neon Letter - L		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										0	
0010FFC0	DLC02WorkshopNeonLightLetter01-Blue-M	Neon Letter - M		False	2	0003037E:WorkshopCanBePowered:KYWD	001CD02B:BlockPlayerActivation:KYWD					3	WorkshopSnapPointRadius	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreNonRefOccupiedSnapPointAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										0	
