SPEL_FormID	SPEL_EDID	EffectIndex	CondIndex	Type_Raw	Operator	AndOr	RunOn	Function	Param1	Param2	Param3	CompareValue	Reference	Condition
00393F67	AbPerkGrenadier	0	0	10000000	=	AND	Subject	HasPerk	Grenadier02 "Grenadier" [PERK:00393F69]	00 00 00 00		0.000000	0	Subject.HasPerk(Grenadier02 "Grenadier" [PERK:00393F69], 00 00 00 00) = 0.000000 AND
00393F67	AbPerkGrenadier	1	0	10000000	=	AND	Subject	HasPerk	Grenadier02 "Grenadier" [PERK:00393F69]	00 00 00 00		1.000000	0	Subject.HasPerk(Grenadier02 "Grenadier" [PERK:00393F69], 00 00 00 00) = 1.000000 AND
00393F6F	AbPerkHomebody	0	0	10000000	=	AND	Subject	HasPerk	Homebody01 "Homebody" [PERK:00393F6E]	00 00 00 00		1.000000	0	Subject.HasPerk(Homebody01 "Homebody" [PERK:00393F6E], 00 00 00 00) = 1.000000 AND
00393F6F	AbPerkHomebody	0	1	10010000	=	OR	Subject	LocationHasPlayerOwnedWorkshop	00 00 00 00	00 00 00 00		1.000000	0	Subject.LocationHasPlayerOwnedWorkshop(00 00 00 00, 00 00 00 00) = 1.000000 OR
00393F6F	AbPerkHomebody	0	2	10010000	=	OR	Subject	IsPlayerInCampOwned	00 00 00 00	00 00 00 00		1.000000	0	Subject.IsPlayerInCampOwned(00 00 00 00, 00 00 00 00) = 1.000000 OR
00393F6F	AbPerkHomebody	0	3	10010000	=	OR	Subject	IsPlayerInShelterOwned	00 00 00 00	00 00 00 00		1.000000	0	Subject.IsPlayerInShelterOwned(00 00 00 00, 00 00 00 00) = 1.000000 OR
00393F6F	AbPerkHomebody	1	0	10000000	=	AND	Subject	HasPerk	Homebody01 "Homebody" [PERK:00393F6E]	00 00 00 00		1.000000	0	Subject.HasPerk(Homebody01 "Homebody" [PERK:00393F6E], 00 00 00 00) = 1.000000 AND
00393F6F	AbPerkHomebody	1	1	10010000	=	OR	Subject	LocationHasPlayerOwnedWorkshop	00 00 00 00	00 00 00 00		1.000000	0	Subject.LocationHasPlayerOwnedWorkshop(00 00 00 00, 00 00 00 00) = 1.000000 OR
00393F6F	AbPerkHomebody	1	2	10010000	=	OR	Subject	IsPlayerInCampOwned	00 00 00 00	00 00 00 00		1.000000	0	Subject.IsPlayerInCampOwned(00 00 00 00, 00 00 00 00) = 1.000000 OR
00393F6F	AbPerkHomebody	1	3	10010000	=	OR	Subject	IsPlayerInShelterOwned	00 00 00 00	00 00 00 00		1.000000	0	Subject.IsPlayerInShelterOwned(00 00 00 00, 00 00 00 00) = 1.000000 OR
00397CB6	PerkRevenantSpell	0	0	10100000	<=	AND	Subject	GetNumActiveEffectsWithKeyword	PerkRevenantEffectKeyword [KYWD:0084BC71]	00 00 00 00		1.000000	0	Subject.GetNumActiveEffectsWithKeyword(PerkRevenantEffectKeyword [KYWD:0084BC71], 00 00 00 00) <= 1.000000 AND
003989C1	AbRaceHoneyBeastBeeSwarm	0	0	10000000	=	AND	Subject	HasKeyword	BeeSwarmNoDisperseKeyword [KYWD:006AF9AA]	00 00 00 00		0.000000	0	Subject.HasKeyword(BeeSwarmNoDisperseKeyword [KYWD:006AF9AA], 00 00 00 00) = 0.000000 AND
003989C1	AbRaceHoneyBeastBeeSwarm	1	0	10000000	=	AND	Subject	HasKeyword	BeeSwarmNoDisperseKeyword [KYWD:006AF9AA]	00 00 00 00		1.000000	0	Subject.HasKeyword(BeeSwarmNoDisperseKeyword [KYWD:006AF9AA], 00 00 00 00) = 1.000000 AND
00398B36	AbRaceMegaSloth	1	0	10000000	=	AND	Subject	GetGlobalValue	TrueGlobal [GLOB:00036E00]	00 00 00 00		0.000000	0	Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00], 00 00 00 00) = 0.000000 AND
0039A01D	AbRaceRadtoad	1	0	10000000	=	AND	Subject	GetGlobalValue	TrueGlobal [GLOB:00036E00]	00 00 00 00		0.000000	0	Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00], 00 00 00 00) = 0.000000 AND
0039AE10	AbRaceSnallygaster	1	0	10000000	=	AND	Subject	GetGlobalValue	TrueGlobal [GLOB:00036E00]	00 00 00 00		0.000000	0	Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00], 00 00 00 00) = 0.000000 AND
0039AF7F	AbRaceWendigo	1	0	10000000	=	AND	Subject	GetGlobalValue	TrueGlobal [GLOB:00036E00]	00 00 00 00		0.000000	0	Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00], 00 00 00 00) = 0.000000 AND
003BDC8E	MTNZ03_OverheatStrongSpell	0	0	11000000	>=	AND	Subject	GetItemCount	MTNZ12_BlackBox01 "Black Box" [MISC:00052C76]	00 00 00 00		1.000000	0	Subject.GetItemCount(MTNZ12_BlackBox01 "Black Box" [MISC:00052C76], 00 00 00 00) >= 1.000000 AND
003BDC8F	MTNZ03_OverheatDeadlySpell	0	0	11000000	>=	AND	Subject	GetItemCount	MTNZ12_BlackBox01 "Black Box" [MISC:00052C76]	00 00 00 00		1.000000	0	Subject.GetItemCount(MTNZ12_BlackBox01 "Black Box" [MISC:00052C76], 00 00 00 00) >= 1.000000 AND
003BDC8D	MTNZ03_OverheatLightSpell	0	0	11000000	>=	AND	Subject	GetItemCount	MTNZ12_BlackBox01 "Black Box" [MISC:00052C76]	00 00 00 00		1.000000	0	Subject.GetItemCount(MTNZ12_BlackBox01 "Black Box" [MISC:00052C76], 00 00 00 00) >= 1.000000 AND
003C2E05	WaterRadiationSevereHazard	0	0	10000000	=	AND	Subject	GetInFaction	CurrentCompanionFaction [FACT:00023C01]	00 00 00 00		0.000000	0	Subject.GetInFaction(CurrentCompanionFaction [FACT:00023C01], 00 00 00 00) = 0.000000 AND
003C2E05	WaterRadiationSevereHazard	0	1	10000000	=	AND	Subject	HasPerk	Aquaboy01 "Aquaboy" [PERK:000E36F9]	00 00 00 00		0.000000	0	Subject.HasPerk(Aquaboy01 "Aquaboy" [PERK:000E36F9], 00 00 00 00) = 0.000000 AND
003C2E05	WaterRadiationSevereHazard	0	2	10000000	=	AND	Subject	HasPerk	Aquagirl01 "Aquagirl" [PERK:000E9453]	00 00 00 00		0.000000	0	Subject.HasPerk(Aquagirl01 "Aquagirl" [PERK:000E9453], 00 00 00 00) = 0.000000 AND
003C4045	Mutation_EggHead	0	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 1.000000 AND
003C4045	Mutation_EggHead	1	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C4045	Mutation_EggHead	1	1	10000000	=	AND	Subject	IsSpellTarget	Serum_EggHead "Egg Head Serum" [ALCH:0050A5CB]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_EggHead "Egg Head Serum" [ALCH:0050A5CB], 00 00 00 00) = 0.000000 AND
003C4045	Mutation_EggHead	2	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C4045	Mutation_EggHead	2	1	10000000	=	AND	Subject	IsSpellTarget	Serum_EggHead "Egg Head Serum" [ALCH:0050A5CB]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_EggHead "Egg Head Serum" [ALCH:0050A5CB], 00 00 00 00) = 0.000000 AND
003C4045	Mutation_EggHead	3	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C4045	Mutation_EggHead	4	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C4037	Mutation_EagleEyes	0	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 1.000000 AND
003C4037	Mutation_EagleEyes	1	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C4037	Mutation_EagleEyes	2	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C4037	Mutation_EagleEyes	3	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C4037	Mutation_EagleEyes	4	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C4037	Mutation_EagleEyes	5	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C4037	Mutation_EagleEyes	5	1	10000000	=	AND	Subject	IsSpellTarget	Serum_EagleEyes "Eagle Eyes Serum" [ALCH:0050A5C9]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_EagleEyes "Eagle Eyes Serum" [ALCH:0050A5C9], 00 00 00 00) = 0.000000 AND
003C4049	Mutation_Carnivore	0	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 1.000000 AND
003C4049	Mutation_Carnivore	1	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C4049	Mutation_Carnivore	2	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C4049	Mutation_Carnivore	3	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C4049	Mutation_Carnivore	3	1	10000000	=	AND	Subject	IsSpellTarget	Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF], 00 00 00 00) = 0.000000 AND
003C4049	Mutation_Carnivore	4	0	10000000	=	AND	Subject	IsSpellTarget	Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF], 00 00 00 00) = 0.000000 AND
003C4049	Mutation_Carnivore	4	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C4049	Mutation_Carnivore	5	0	10000000	=	AND	Subject	IsSpellTarget	Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF], 00 00 00 00) = 0.000000 AND
003C4049	Mutation_Carnivore	5	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C4049	Mutation_Carnivore	6	0	10000000	=	AND	Subject	IsSpellTarget	Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF], 00 00 00 00) = 1.000000 AND
003C4049	Mutation_Carnivore	6	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C4049	Mutation_Carnivore	7	0	10000000	=	AND	Subject	IsSpellTarget	Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(Serum_Carnivore "Carnivore Serum" [ALCH:0050A5BF], 00 00 00 00) = 1.000000 AND
003C4049	Mutation_Carnivore	7	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	0	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	1	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	2	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	3	0	10000000	=	AND	Subject	HasPerk	ClassFreak01 "Class Freak" [PERK:00391F0E]	00 00 00 00		0.000000	0	Subject.HasPerk(ClassFreak01 "Class Freak" [PERK:00391F0E], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	3	1	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	3	2	10000000	=	AND	Subject	IsSpellTarget	Serum_TwistedMuscles "Twisted Muscles Serum" [ALCH:0050A5F9]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_TwistedMuscles "Twisted Muscles Serum" [ALCH:0050A5F9], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	5	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	6	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	7	0	10000000	=	AND	Subject	HasPerk	ClassFreak02 "Class Freak" [PERK:00391F11]	00 00 00 00		0.000000	0	Subject.HasPerk(ClassFreak02 "Class Freak" [PERK:00391F11], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	7	1	10000000	=	AND	Subject	HasPerk	ClassFreak01 "Class Freak" [PERK:00391F0E]	00 00 00 00		1.000000	0	Subject.HasPerk(ClassFreak01 "Class Freak" [PERK:00391F0E], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	7	2	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	7	3	10000000	=	AND	Subject	IsSpellTarget	Serum_TwistedMuscles "Twisted Muscles Serum" [ALCH:0050A5F9]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_TwistedMuscles "Twisted Muscles Serum" [ALCH:0050A5F9], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	8	0	10000000	=	AND	Subject	HasPerk	ClassFreak03 "Class Freak" [PERK:00391F12]	00 00 00 00		0.000000	0	Subject.HasPerk(ClassFreak03 "Class Freak" [PERK:00391F12], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	8	1	10000000	=	AND	Subject	HasPerk	ClassFreak02 "Class Freak" [PERK:00391F11]	00 00 00 00		1.000000	0	Subject.HasPerk(ClassFreak02 "Class Freak" [PERK:00391F11], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	8	2	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	8	3	10000000	=	AND	Subject	IsSpellTarget	Serum_TwistedMuscles "Twisted Muscles Serum" [ALCH:0050A5F9]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_TwistedMuscles "Twisted Muscles Serum" [ALCH:0050A5F9], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	9	0	10000000	=	AND	Subject	HasPerk	ClassFreak03 "Class Freak" [PERK:00391F12]	00 00 00 00		1.000000	0	Subject.HasPerk(ClassFreak03 "Class Freak" [PERK:00391F12], 00 00 00 00) = 1.000000 AND
003C402F	Mutation_TwistedMuscles	9	1	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C402F	Mutation_TwistedMuscles	9	2	10000000	=	AND	Subject	IsSpellTarget	Serum_TwistedMuscles "Twisted Muscles Serum" [ALCH:0050A5F9]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_TwistedMuscles "Twisted Muscles Serum" [ALCH:0050A5F9], 00 00 00 00) = 0.000000 AND
003C404E	Mutation_Herbivore	0	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 1.000000 AND
003C404E	Mutation_Herbivore	1	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C404E	Mutation_Herbivore	2	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C404E	Mutation_Herbivore	3	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C404E	Mutation_Herbivore	3	1	10000000	=	AND	Subject	IsSpellTarget	Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4], 00 00 00 00) = 0.000000 AND
003C404E	Mutation_Herbivore	4	0	10000000	=	AND	Subject	IsSpellTarget	Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4], 00 00 00 00) = 0.000000 AND
003C404E	Mutation_Herbivore	4	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C404E	Mutation_Herbivore	5	0	10000000	=	AND	Subject	IsSpellTarget	Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4], 00 00 00 00) = 0.000000 AND
003C404E	Mutation_Herbivore	5	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C404E	Mutation_Herbivore	6	0	10000000	=	AND	Subject	IsSpellTarget	Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4], 00 00 00 00) = 1.000000 AND
003C404E	Mutation_Herbivore	6	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C404E	Mutation_Herbivore	7	0	10000000	=	AND	Subject	IsSpellTarget	Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(Serum_Herbivore "Herbivore Serum" [ALCH:0050A5C4], 00 00 00 00) = 1.000000 AND
003C404E	Mutation_Herbivore	7	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	0	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		1.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	1	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	2	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	3	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C403D	Mutation_BirdBones	3	1	10000000	=	AND	Subject	IsSpellTarget	Serum_BirdBones "Bird Bones Serum" [ALCH:0050A5BC]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(Serum_BirdBones "Bird Bones Serum" [ALCH:0050A5BC], 00 00 00 00) = 0.000000 AND
003C403D	Mutation_BirdBones	4	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	5	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	6	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C403D	Mutation_BirdBones	6	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	7	0	10000000	=	AND	Subject	IsSpellTarget	RadX "Rad-X" [ALCH:00024057]	00 00 00 00		0.000000	0	Subject.IsSpellTarget(RadX "Rad-X" [ALCH:00024057], 00 00 00 00) = 0.000000 AND
003C403D	Mutation_BirdBones	7	1	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	8	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseNormalVersion [CNDF:00467939]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseNormalVersion [CNDF:00467939], 00 00 00 00) = 1.000000 AND
003C403D	Mutation_BirdBones	9	0	10000000	=	AND	Subject	IsTrueForConditionForm	Mutation_Check_UseSuperVersion [CNDF:0046793B]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(Mutation_Check_UseSuperVersion [CNDF:0046793B], 00 00 00 00) = 1.000000 AND
003CD03B	SURV_Disease_SwampItch	0	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		0.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 0.000000 AND
003CD033	SURV_WellRested2	0	0	00000000	!=	AND	Subject	GetGlobalValue	Spotlight_RandR [GLOB:004836A3]	00 00 00 00		1.000000	0	Subject.GetGlobalValue(Spotlight_RandR [GLOB:004836A3], 00 00 00 00) != 1.000000 AND
003CD033	SURV_WellRested2	1	0	10000000	=	AND	Subject	GetGlobalValue	Spotlight_RandR [GLOB:004836A3]	00 00 00 00		1.000000	0	Subject.GetGlobalValue(Spotlight_RandR [GLOB:004836A3], 00 00 00 00) = 1.000000 AND
