set	item_formid	edid	name	section	worldspace	cell	x	y	z	ref_formid	holder	loc_name	loc_source
notes	003A13BC	POI108_DWDMountainNukeCrater02Note01	Research Note	BOOK			-1387.703613	-63.954682	56.053379	003A13CC			
notes	003A13BC	POI108_DWDMountainNukeCrater02Note01	Research Note	BOOK			84620.914062	-115254.109375	17571.070313	003A13E0			
notes	003A13B9	POI231_DWDSpruceKnobLakeNote01	Salty Sam's Pricing	BOOK			39489.187500	-118476.328125	33535.406250	003A13C7			
notes	003A13B9	POI231_DWDSpruceKnobLakeNote01	Salty Sam's Pricing	BOOK			-1421.860839	-63.733963	56.053379	003A13C9			
notes	003A13BB	POI143_DWDPostCardMonorailElevatorNote01	Postcard to Parents	BOOK			84073.507813	-128524.664063	16935.734375	003A13C5			
notes	003A13BB	POI143_DWDPostCardMonorailElevatorNote01	Postcard to Parents	BOOK			-1379.058594	-85.913010	56.053394	003A13CB			
notes	003A13BA	POI232_DWDSpruceKnobChannelsNote01	Salty Note	BOOK			-1439.121582	-63.033585	56.053379	003A13CA			
notes	003A13BA	POI232_DWDSpruceKnobChannelsNote01	Salty Note	BOOK			30722.746093	-127828.703125	32903.519531	003A13DF			
notes	003A13BD	POI107_DWDMountainNukeCrater01Note01	Disgruntled Note	BOOK			-1372.113770	-64.325821	56.053379	003A13CD			
notes	003A13BD	POI107_DWDMountainNukeCrater01Note01	Disgruntled Note	BOOK			66712.281250	-112853.960937	30760.867187	003A13E1			
notes	003A13BF	POI233_DWDLakeEloiseNote01	Little Girl's Note	BOOK			-1400.267334	-86.892319	56.053375	003A13CF			
notes	003A13BF	POI233_DWDLakeEloiseNote01	Little Girl's Note	BOOK			57609.710938	-158962.484375	24147.228516	003A13E2			
notes	003A13BE	POI085_DWDMonongahOverlookNote01	Bird Watching List	BOOK			42024.183594	104468.710937	31281.099609	003A13C4			
notes	003A13BE	POI085_DWDMonongahOverlookNote01	Bird Watching List	BOOK			-1405.300293	-63.948486	56.053379	003A13CE			
notes	003A13C0	POI268_DWDHighlandMarshNote01	Mirelurk Research	BOOK			173226.062500	131307.546875	13462.512695	003A13C1			
notes	003A13C0	POI268_DWDHighlandMarshNote01	Mirelurk Research	BOOK			-1420.846679	-83.038834	56.053379	003A13D0			
notes	003A1774	FS_Abbie_ReturnScenarios	Scenarios: Returning from Raleigh's	BOOK			37.536141	1888.192993	-541.071106	00501A9F			
notes	003A17D4	NewRiverGorgeResort_Note02	Jamey's Note 2	BOOK			-79335.242188	9877.508789	12769.628906	003A17D6			
notes	003A17D3	NewRiverGorgeResort_Note01	Jamey's Note 1	BOOK			-79344.187500	9862.375000	12769.628906	003A17D5			
notes	003A17BF	AmmoDump_Note01	Carol's Note	BOOK			91128.476563	100288.546875	25704.007812	003A17C0			
notes	003A17C2	OrwellOrchards_Note01	Cheryl's Journal	BOOK			-130371.218750	-4192.530761	12415.742188	003A17C3			
notes	003A1B07	LC110_MeditationNoiseNote	About the Noise	BOOK			59325.875000	172300.875000	28368.136718	003A1B0A			
notes	003A1B1C	LC110_ChildsNote	Child's Note	BOOK			55646.382813	162625.593750	27929.164062	003A1B1D			
notes	003A1B1E	LC117_CultLeaderManuscript02	Sermon: Impending Doom	BOOK			-177437.015625	75195.351562	340.899994	003A1B1F			
notes	003A2030	RSVP00_Book_LORE_Colonel_Kid	Dear Daddy	BOOK			-105427.289063	22218.353516	3617.978760	003A2031			
notes	003A2025	RSVP00_Book_Recipe13_GrannysTea	Recipe: Delbert's Granny's Sweet Tea	BOOK			3056.661865	-282.525879	311.968750	004304F0			
notes	003A2025	RSVP00_Book_Recipe13_GrannysTea	Recipe: Delbert's Granny's Sweet Tea	BOOK			171234.750000	-68801.710937	6838.932617	00439D1C			
notes	003A2008	RSVP03_Book_LORE_FlatwoodsKiosks	Flatwoods Kiosks	BOOK			-13925.569336	101007.906250	11117.107422	003A2009			
notes	003A2006	RSVP03_Book_LORE_Tasks	Tasks	BOOK			-13562.047852	100883.484375	11120.857422	003A2007			
notes	003A2034	RSVP00_Book_LORE_Sorry	Sorry	BOOK			-105366.929688	22220.710938	3662.153321	003A2035			
notes	003A2038	RSVP00_Book_LORE_Prayer	Prayer	BOOK			177085.640625	42424.324219	7204.647461	003A2039			
notes	003A203A	RSVP00_Book_LORE_Iforgiveyou_Colonelkid	I forgive you, Dad	BOOK			-105410.687500	22217.966797	3674.247559	003A203B			
notes	003A204A	RSVP00_Book_LORE_IrememberYouMom	I remember you, Mom	BOOK			-20724.310547	108679.515625	11579.420899	003A204B			
notes	003A204D	RSVP00_Book_LORE_Sweetheart	Sweetheart	BOOK			-22221.582031	106113.921875	11123.803711	003A204E			
notes	003A1FF6	RSVP03_Book_LORE_FlatwoodsSupplyDelivery	Flatwoods Supply Delivery	BOOK			-13802.312500	101739.109375	11099.409180	003A1FF7			
notes	003A201C	RSVP00_Book_Recipe11_LabradorTea	Recipe: Delbert's Sweet Labrador Tea	BOOK			3084.172851	-259.573639	311.968750	004304EE			
notes	003A201C	RSVP00_Book_Recipe11_LabradorTea	Recipe: Delbert's Sweet Labrador Tea	BOOK			836.090210	1234.960571	-455.300598	00439D14			
notes	003A202D	RSVP00_Book_LORE_Guestbook	Guestbook	BOOK			-105416.656250	22193.400391	3598.575440	003A202E			
notes	003A2004	RSVP03_Book_LORE_DontTouch	DON'T TOUCH	BOOK			-14078.046875	101884.031250	11411.091797	003A2005			
notes	003A2021	RSVP00_Book_Recipe12_CompanyTea	Recipe: Delbert's Company Tea	BOOK			3083.224853	-238.076690	311.968750	004304EF			
notes	003A2021	RSVP00_Book_Recipe12_CompanyTea	Recipe: Delbert's Company Tea	BOOK			123050.031250	-104724.679688	8318.441406	00439D18			
notes	003A2036	RSVP00_Book_LORE_NothingHelps	NOTHING HELPS!	BOOK			-105367.992188	22220.843750	3651.949219	003A2037			
notes	003A2032	RSVP00_Book_LORE_Imissyoudad_Colonelkid	I miss you, Dad	BOOK			-105451.945313	22217.150391	3617.616943	003A2033			
notes	003A2002	RSVP03_Book_LORE_Sweetbean	Sweet bean	BOOK			-13510.125977	101177.375000	11095.588867	003A2003			
notes	0051E216	WilliamKellerNote_IsolatedCabin02	Ghoul's Note 2	BOOK			-88362.750000	67877.406250	5724.206055	0051E218			
notes	0051E215	WilliamKellerNote_IsolatedCabin01	Ghoul's Note 1	BOOK			-88366.054688	67880.718750	5743.110352	0051E217			
notes	0051E20E	OBMountainPOI07Ext_Note01	Raider Note	BOOK			75924.171875	-48656.437500	32016.660156	0051E20F			
notes	0051E21D	WilliamKellerNote_Grafton01	Ghoul's Note	BOOK			-52181.968750	144982.156250	12985.197265	0051E21E			
notes	0051E234	BoS_GraftonDam_FinalOrdersNote	Final Orders for Grafton Dam	BOOK			3787.270507	121734.101563	13498.415039	003CF5CF			
notes	0051E22E	BoS_SpruceKnob_WarGamesNote	War Game Orders	BOOK			41345.828125	-122355.093750	33242.246094	0050FBEE			
notes	0051E236	BoS_Defiance_PoolTableNote	Pool Table Rules	BOOK			622.386596	1062.120727	1314.429688	003CF5C2			
notes	0051E23B	BoS_Defiance_NoSatellitesNotes	No More Satellites	BOOK			-840.457459	-11.816273	779.286011	003CF5C7			
notes	0051E233	BoS_Venture_GoodbyeNote	Goodbye Alpha	BOOK			162194.453125	-39939.382812	8865.315430	003CF5D2			
notes	0051E239	BoS_Venture_DeSilvaEulogyNote	Maxson's Eulogy for De Silva	BOOK			159909.500000	-38011.500000	9351.651367	003CF5D9			
notes	0051E22F	BoS_SpruceKnob_TaggerdyJournal01Note	Taggerdy's Journal: OCT 21 2077	BOOK			41011.910156	-122195.164062	33242.222656	0050FBEC			
notes	0051E231	BoS_Venture_AnonymousNote	Anonymous Diary Page	BOOK			159042.781250	-39556.484375	9342.062500	003CF5D6			
notes	0051E230	BoS_SpruceKnob_TaggerdyJournal02Note	Taggerdy's Journal: NOV 04 2077	BOOK			40925.328125	-121982.695312	33345.613281	0050FBED			
notes	0051E235	BoS_GraftonDam_EspositoNote	Esposito Diary - Page 12	BOOK			3383.696777	121736.390625	13498.415039	003CF5D1			
notes	0051E23A	BoS_Defiance_NoWayOutNote	No Way Out	BOOK			-438.915466	1770.352906	825.625916	003CF5C5			
notes	0051E232	BoS_Venture_StoreRoomNote	Store Room Report	BOOK			161403.640625	-40711.382812	8378.730469	003A0BAE			
notes	0051E237	BoS_Defiance_LastThunderNote	Last of the Thunder	BOOK			-537.261475	1145.171997	1219.212036	003CF5C9			
notes	0051E238	BoS_Defiance_IAmKnightNote	I am a Knight	BOOK			-817.976685	1699.962647	1208.500000	003CF5C8			
notes	0051E51B	LC001_NewCrewNote	New Crew	BOOK			183085.890625	-95275.125000	7202.300781	0051E522			
notes	0051E518	LC001_ExplodingLabsNote	Exploding Labs	BOOK			183276.734375	-94366.351563	7633.039551	0051E51C			
notes	0051E51A	LC001_WhereToGoNote	End of Bog Town	BOOK			184344.265625	-97383.453125	7114.766602	0051E524			
notes	0051E519	LC001_VillaAvailableNote	Villa Available	BOOK			182778.328125	-94131.890625	7617.620606	0051E527			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			107896.453125	-142405.000000	11356.697265	003CFD8F			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			102659.265625	-136808.953125	11149.553711	003CFD90			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			103928.085938	-136428.078125	11115.727539	003CFD91			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			103660.296875	-136071.125000	11122.953125	003CFD92			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			103768.164062	-136062.062500	11119.127930	003CFD93			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			181057.546875	-96650.281250	7154.070313	003D104C			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			183712.875000	-79853.343750	7159.667481	003D104E			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			84472.625000	-91246.804688	23624.494140	003D104F			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			180173.328125	-91655.109375	7114.591309	003D10C1			
notes	0051E9C7	LC004_AlleghenyAsylum_CBLore_NoticeOfExpulsion	Notice of Expulsion	BOOK			-445.374939	-50.995316	55.968781	00501D92			
notes	00501993	RelayTower_Note	Letter to Linda	BOOK			3501.454101	29633.964844	16830.767579	00501992			
notes	00501AA4	FS_Ella_Observations	Scorched Observations	BOOK			-359.314972	321.193085	0.000000	003D0C0A			
notes	00501B11	LC196_SonsOfDaneBeerNote	My Whiskey	BOOK			104209.117188	97080.460938	25270.677734	00501B12			
notes	00501B0E	LC138_LunchThiefNote	I'm Watching You	BOOK			1620.641358	6936.507812	57.014385	00501B10			
notes	00501D93	LC004_AlleghenyAsylum_CBLore_GateGuardPrimer	Gate Guard Primer	BOOK			103759.156250	-136740.359375	11241.869141	003CFD95			
notes	00501D93	LC004_AlleghenyAsylum_CBLore_GateGuardPrimer	Gate Guard Primer	BOOK			-429.097321	-53.437119	55.968735	00501D94			
notes	00501D85	LC174_WatogaHigh_CBLore_MorningAnnouncements	November Announcements Draft	BOOK			-1783.283081	253.603195	56.143929	003CFF38			
notes	00501D85	LC174_WatogaHigh_CBLore_MorningAnnouncements	November Announcements Draft	BOOK			-611.639953	4062.086426	55.051773	004941AC			
notes	00501D85	LC174_WatogaHigh_CBLore_MorningAnnouncements	November Announcements Draft	BOOK			-456.941681	-21.278603	55.968781	00501D91			
notes	00501D85	LC174_WatogaHigh_CBLore_MorningAnnouncements	November Announcements Draft	BOOK			2701.307617	-7086.539062	56.253380	005A4BF0			
notes	00501D99	LC004_AlleghenyAsylum_CBLore_DuransNotes03	Clara Duran's Notes 1/78	BOOK			7487.751465	1947.871460	832.490479	003CFD98			
notes	00501D99	LC004_AlleghenyAsylum_CBLore_DuransNotes03	Clara Duran's Notes 1/78	BOOK			-448.183411	-72.179535	55.968765	00501D9A			
notes	00501D95	LC004_AlleghenyAsylum_CBLore_DuransNotes01	Clara Duran's Notes 11/77	BOOK			4911.816407	2919.088135	821.135376	003CFD9B			
notes	00501D95	LC004_AlleghenyAsylum_CBLore_DuransNotes01	Clara Duran's Notes 11/77	BOOK			-421.038757	-72.493927	55.968765	00501D96			
notes	00501D97	LC004_AlleghenyAsylum_CBLore_DuransNotes02	Clara Duran's Notes 12/77	BOOK			5686.958496	2976.529052	824.730652	003CFD9A			
notes	00501D97	LC004_AlleghenyAsylum_CBLore_DuransNotes02	Clara Duran's Notes 12/77	BOOK			-434.494537	-73.572861	55.968735	00501D98			
notes	003CE68D	EN01_BackOffSam	Back Off Sam	BOOK			-625.237243	3257.542725	-567.485413	003CE68E			
notes	003CE68D	EN01_BackOffSam	Back Off Sam	BOOK			-1260.618897	1623.676148	55.968735	003CE697			
notes	003CE670	MTR05_BlackwellNoOn6	Sam Blackwell: "NO" on Measure 6	BOOK			828.754944	2472.030030	1976.034180	003CE671			
notes	003CE684	MTR06_StudyMaterial_MineSignals	Mine Signaling Quick Reference	BOOK			-1839.551147	1042.154052	55.968750	003CE685			
notes	003CE684	MTR06_StudyMaterial_MineSignals	Mine Signaling Quick Reference	BOOK			-106304.476563	-67881.820313	10544.631836	003CE68A			
notes	003CE688	MTR06_StudyMaterial_FightingScorched	Anti-Scorched Tactics	BOOK			-106835.031250	-67953.187500	10527.511718	003CE68C			
notes	003CE682	MTR06_StudyMaterial_FirstAid	Fire Breathers' First Aid Guide	BOOK			-1810.604003	1040.763061	55.968750	003CE683			
notes	003CE682	MTR06_StudyMaterial_FirstAid	Fire Breathers' First Aid Guide	BOOK			-105737.320312	-68344.671875	10513.074218	003CE68B			
notes	003CE690	EN01_DeptAgProjects	Department of Ag Projects	BOOK			-1260.488526	1649.547486	55.968735	003CE696			
notes	003CE690	EN01_DeptAgProjects	Department of Ag Projects	BOOK			70.231499	3043.766845	-548.798584	003CE698			
notes	003CE67D	MTR06_StudyMaterial_Breathing	Asphyxiation and You!	BOOK			-1813.182495	985.986329	55.968743	003CE680			
notes	003CE67D	MTR06_StudyMaterial_Breathing	Asphyxiation and You!	BOOK			-107425.515625	-68020.718750	10528.671875	003CE689			
notes	003CE6AB	LC148_Sutton_DIYAirplane_RippedNote	List of Parts	BOOK			-361.181488	-11.566513	55.968750	003CE6AC			
notes	003CE6AB	LC148_Sutton_DIYAirplane_RippedNote	List of Parts	BOOK			-61099.906250	22644.037110	9304.843750	003CFD27			
notes	003CE6A7	LC148_Sutton_HorseshoeHouse_ShoppingList	Shopping List	BOOK			-334.387909	-9.919258	55.968750	003CE6A8			
notes	003CE6A7	LC148_Sutton_HorseshoeHouse_ShoppingList	Shopping List	BOOK			-57221.007813	31967.423828	8563.291015	003CFD28			
notes	003CE6A5	LC148_Sutton_BodyShop_Note01	Body Shop Note	BOOK			-320.764435	-10.438164	55.968781	003CE6A6			
notes	003CE6A5	LC148_Sutton_BodyShop_Note01	Body Shop Note	BOOK			-63650.160156	24693.343750	8779.823242	003CFD2B			
notes	003CE6A9	LC148_Sutton_PartyHouse_EndoftheWorldParty01	End of the World Party Flier	BOOK			-347.485626	-9.828087	55.968743	003CE6AA			
notes	003CE6A9	LC148_Sutton_PartyHouse_EndoftheWorldParty01	End of the World Party Flier	BOOK			-59886.078125	21067.673828	9661.559571	003CFD2A			
notes	003CE69E	LC004_AlleghenyAsylum_CBLore_CharlestonHerald_AsylumEditorial	Herald Editorial on Allegheny Asylum	BOOK			-462.246002	-53.243702	55.968735	003CE69F			
notes	003CE69E	LC004_AlleghenyAsylum_CBLore_CharlestonHerald_AsylumEditorial	Herald Editorial on Allegheny Asylum	BOOK			180583.562500	-92861.117188	7167.529297	003D104D			
notes	003CE69E	LC004_AlleghenyAsylum_CBLore_CharlestonHerald_AsylumEditorial	Herald Editorial on Allegheny Asylum	BOOK			183733.406250	-92899.929687	7114.749023	003D1050			
notes	003CE69E	LC004_AlleghenyAsylum_CBLore_CharlestonHerald_AsylumEditorial	Herald Editorial on Allegheny Asylum	BOOK			557.761414	-434.490479	-7.829764	003D1051			
notes	003CE69E	LC004_AlleghenyAsylum_CBLore_CharlestonHerald_AsylumEditorial	Herald Editorial on Allegheny Asylum	BOOK			176837.234375	-91651.109375	6951.195800	003D10C2			
notes	003CE69C	LC004_AlleghenyAsylum_CBLore_DuransNotes04	Clara Duran's Notes 3/78	BOOK			-462.508026	-72.425820	55.968750	003CE69D			
notes	003CE69C	LC004_AlleghenyAsylum_CBLore_DuransNotes04	Clara Duran's Notes 3/78	BOOK			5975.015137	1672.881714	448.013794	003CFD97			
notes	003CE6A1	LC178_WatogaPlaza_CBLore_AsylumArticleDraft	Draft of Allegheny Asylum Article	BOOK			-438.129730	-21.195992	55.968735	003CE6A2			
notes	003CE6A1	LC178_WatogaPlaza_CBLore_AsylumArticleDraft	Draft of Allegheny Asylum Article	BOOK			136709.609375	-143028.671875	7514.761230	003CFF35			
notes	003CE6A3	LC148_Sutton_CultChurch_LeadersJournal01	Leader's Journal	BOOK			-307.469269	-10.230583	55.968750	003CE6A4			
notes	003CE6A3	LC148_Sutton_CultChurch_LeadersJournal01	Leader's Journal	BOOK			-58515.296875	21750.039062	9591.343750	003CFD29			
notes	003CE6B3	CharlestonHerald_AMSArticle	AMS: Corporate Bully	BOOK			-104143.703125	-46024.546875	9139.582031	003CE6B5			
notes	003CEA82	LC058_EvacuationNote	EMERGENCY ORDER A19	BOOK			-2127.149903	-755.094665	568.500000	003CEA83			
notes	003CEA82	LC058_EvacuationNote	EMERGENCY ORDER A19	BOOK			-909.623902	-177.400910	55.968693	003CEA85			
notes	003CEA82	LC058_EvacuationNote	EMERGENCY ORDER A19	BOOK			317.110412	-984.186890	56.499996	003CEA86			
notes	003CEA82	LC058_EvacuationNote	EMERGENCY ORDER A19	BOOK			-1800.932006	-468.095947	0.000000	003CEA87			
notes	003CEA8C	LC058_EvacuationNote02	EMERGENCY ORDER A19	BOOK			-1841.025512	-838.708130	311.604706	003CEA8D			
notes	003CF44C	LC010_DWDBeckleyNote01	Warning	BOOK			-186501.531250	-120879.164063	7924.469727	003CF450			
notes	003CF44C	LC010_DWDBeckleyNote01	Warning	BOOK			-1455.848632	-81.848740	56.053375	003CF464			
notes	003CF44B	POI235_DWDAnchorFarmNote01	Note to Darla	BOOK			-1437.297851	-86.682144	56.053379	003CF463			
notes	003CF44D	LC100_DWDMountBlairTranyardNote01	Note to Hornwright	BOOK			-1455.749267	-63.960877	56.053375	003CF465			
notes	003CF44D	LC100_DWDMountBlairTranyardNote01	Note to Hornwright	BOOK			-125293.085938	-122555.507813	18988.033203	003CF466			
notes	003CF483	LC075_LewisburgVisitorsCenterNote	Note to Lorri	BOOK			-58801.781250	-112371.531250	21760.882812	003CF484			
notes	003CF486	LC075_LewisburgRaidersNote	Easy Pickins	BOOK			-61627.386718	-109787.695313	22004.173828	003CF488			
notes	003CF48D	CampMcClintock_LoreNote01	Sgt. Elk's Journal	BOOK			-69195.750000	-12199.532226	15193.176758	003CF48E			
notes	003CF556	LC191_MessagesNote	Waste Problem	BOOK			203.062225	-152126.750000	33623.386719	003CF558			
notes	003CF7A0	LC139_Summersville_LakeHouse_Note01	Lakehouse Note	BOOK			-320.801117	-71.666214	55.968735	003CF7A1			
notes	003CF7A0	LC139_Summersville_LakeHouse_Note01	Lakehouse Note	BOOK			-60393.019532	-28002.730468	9936.000000	003D127E			
notes	003CF79E	LC139_Summersville_VotingFlier	Voting Flier	BOOK			-307.565857	-71.407921	55.968750	003CF79F			
notes	003CF79E	LC139_Summersville_VotingFlier	Voting Flier	BOOK			-43250.808594	-18136.691406	9553.276367	003D127C			
notes	003CF79E	LC139_Summersville_VotingFlier	Voting Flier	BOOK			-46948.148437	-15126.578125	9456.338867	003D127D			
notes	003CF7A5	LC143_SummersvilleMansions_NoiseComplaint	On Your Recent Noise Levels	BOOK			-352.838043	-71.206650	55.968750	003CF7A6			
notes	003CF7A5	LC143_SummersvilleMansions_NoiseComplaint	On Your Recent Noise Levels	BOOK			-55916.273438	-61087.226563	11290.190429	003D0874			
notes	003CF7A2	LC148_Sutton_PartyHouse_EndoftheWorldParty02	End of the World Party Flier	BOOK			-347.362121	-28.963501	55.968735	0050BDE8			
notes	003CF7A3	LC143_SummersvilleMansions_PestsNote01	Regarding the Infestation	BOOK			-340.031402	-71.478699	55.968750	003CF7A4			
notes	003CF7A3	LC143_SummersvilleMansions_PestsNote01	Regarding the Infestation	BOOK			-46638.800781	-51934.898438	11551.568360	003D0875			
notes	003CF804	LC013_BigBendNote3	Scattered Journal Page #3	BOOK			-3866.479004	17363.423828	489.684510	003CF7FB			
notes	003CF802	LC013_BigBendNote1	Scattered Journal Page #1	BOOK			-2855.880615	12054.173829	79.057938	003CF7F6			
notes	003CF807	LC013_BigBendNote6	Scattered Journal Page #6	BOOK			1542.151489	4159.749023	28.684294	003CF801			
notes	003CF803	LC013_BigBendNote2	Scattered Journal Page #2	BOOK			-3866.961426	22157.332031	236.630249	003CF7F9			
notes	003CF805	LC013_BigBendNote4	Scattered Journal Page #4	BOOK			-1815.461792	9694.005860	88.106934	003CF7FD			
notes	003CF806	LC013_BigBendNote5	Scattered Journal Page #5	BOOK			-1443.983154	29271.228516	213.001693	003CF7FF			
notes	003CFB3D	ENB_NukedFloraGuide_Purple	Mutated Flora: Flux {Violet}	BOOK			-13475.004883	-5080.995117	-230.375015	003CFB43			
notes	003CFB3D	ENB_NukedFloraGuide_Purple	Mutated Flora: Flux {Violet}	BOOK			-1231.430420	1523.878906	55.968750	003CFB51			
notes	003CFB3B	ENB_NukedFloraGuide_Yellow	Mutated Flora: Flux {Yellowcake}	BOOK			-13606.527344	-5447.291015	-239.875000	003CFB45			
