FormID	EDID	FULL_Name	NNAM_DisplayName	TNAM_Type	CNAM_Color	DNAM_Notes	FNAM_Unknown	XALG_Flags	FormTags	ENAM_IconName	DATA_AttractionRule	NTWK_NetworkMarker	ReferencedByCount
0016A70A	AOT_Gen_AbandonedRecently			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016A70B	AOT_Gen_Fortified			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016A70C	AOT_Gen_Loud			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016A70D	AOT_Gen_Quiet			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016A70E	AOT_Gen_Gross-Disgusting			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016A70F	AOT_Gen_Exposed			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016A710	AOT_Gen_Safe			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016A711	AOT_Gen_Smelly			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016A712	AOT_Gen_HighTech			Dialogue Subtype		Keyword for Dialogue Subtypes used by AO_Comment system			0000000000000000000000000000000000000000000000000000000000000000				0
0016AC68	WorkshopRecipeFilterResource02Power03Wire	Wire		Recipe Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0016BAE0	AnimFurnNPCMapLean			None					0000000000000000000000000000000000000000000000000000000000000000				9
0016BAE1	AnimFurnNPCMapPoint			None					0000000000000000000000000000000000000000000000000000000000000000				2
0016BAE2	AnimFurnNPCMapStand			None					0000000000000000000000000000000000000000000000000000000000000000				4
0016BFFF	DisableDeathclawIdle			None					0000000000000000000000000000000000000000000000000000000000000000				2
0016C02A	CAT_Event_SleepTogetherWake			Dialogue Subtype		Dialogue Subtype for Companion Affinity events			0000000000000000000000000000000000000000000000000000000000000000				0
0016D540	s_40_ShotgunDoubleBarrel			Sound					0000000000000000000000000000000000000000000000000000000000000000				19
0016FC1B	AnimFurnDoctorUseSyringe			None					0000000000000000000000000000000000000000000000000000000000000000				2
0016FF00	PowerArmorWorkbenchKeyword			None		Double duty on Power Armor Workbench - used to link bench to crafting recipes while also used in DBO to assist in making Power Armor Frame the temp Workbench			0000000000000000000000000000000000000000000000000000000000000000				148
0016FF02	IgnoreWorkbenchData			None					0000000000000000000000000000000000000000000000000000000000000000				108
00170370	ap_gun_BarrelHandle			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				26
00170371	ap_gun_BarrelPivot			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				26
00170378	remapNode_CBarrelPivot_P-BarrelPivot			Function Call					0000000000000000000000000000000000000000000000000000000000000000				2
00170379	remapNode_CBarrelHandle_P-BarrelHandle			Function Call					0000000000000000000000000000000000000000000000000000000000000000				2
0017037C	ap_gun_Missile	Magazine		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				22
0017037D	remapNode_CMissile_P-Missile			Function Call					0000000000000000000000000000000000000000000000000000000000000000				2
00171B2C	AnimsCryolator			None					0000000000000000000000000000000000000000000000000000000000000000				12
00174E16	AnimFurnVirgilPushingCar			None					0000000000000000000000000000000000000000000000000000000000000000				2
00176ABE	ma_T51_Torso			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				99
00176ABF	ma_T51_Helmet			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				69
00176AC0	ma_T51_LArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				65
00176AC1	ma_T51_RArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				65
00176AC2	ma_T51_LLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				65
00176AC3	ma_T51_RLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				65
00178F31	AnimFurnMemoryDenChaiseLounge			None					0000000000000000000000000000000000000000000000000000000000000000				1
001790F7	ma_CombatRifle			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				127
0017915F	s_40_Cryolator			Sound					0000000000000000000000000000000000000000000000000000000000000000				12
00179612	if_Protectron_DrinkingBuddy			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				1
001796A5	MonkeyTrap			None					0000000000000000000000000000000000000000000000000000000000000000				23
001796AD	AnimFurnCookingCauldron			None					0000000000000000000000000000000000000000000000000000000000000000				4
00179B4C	ap_gun_ScopeMove			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				38
00179B55	remapNode_CScopeMove_P-ScopeMove			Function Call					0000000000000000000000000000000000000000000000000000000000000000				18
00179C60	ActorTypeFeralGhoulGlowingOne			None					0000000000000000000000000000000000000000000000000000000000000000				13
0017A4A6	if_tmp_Melee_Serrated			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A4B3	if_PA_Cold			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A5BC	if_PA_Optimized			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A5BD	if_PA_Scavenger			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A5BE	if_PA_VATSChance			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A5BF	if_PA_Carry			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A5C0	if_PA_Sprint			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A5C7	if_PA_BatRegen			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A5DB	if_PA_Rad			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017A5DF	if_PA_T51_Misc_Emergency			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0017B3A2	AnimFurnWorkbenchWeapons			None					0000000000000000000000000000000000000000000000000000000000000000				10
0017B499	AnimFaceArchetypeSomber	Somber		Anim Face			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				710
0017D742	AnimFurnMemoryLoungeInstantEnter			None					0000000000000000000000000000000000000000000000000000000000000000				1
0017DAA7	ap_PowerArmor_Misc	Misc		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3934
0017DAA8	ap_PowerArmor_Paint	Material		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				106
0017DAA9	ap_PowerArmor_Lining	Lining		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3349
00180E41	AnimFurnLibertyPrimeScanArea			None					0000000000000000000000000000000000000000000000000000000000000000				0
00180FD8	ma_T60_Helmet			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				61
00180FD9	ma_T60_LArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				61
00180FDA	ma_T60_LLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				60
00180FDB	ma_T60_RArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				60
00180FDC	ma_T60_RLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				60
00180FDD	ma_T60_Torso			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				91
001820BF	WorkbenchPlayerGruntTopic	WorkbenchPlayerGrunt		Dialogue Subtype			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
001820C0	WorkbenchPlayerHumWhistleTopic	WorkbenchPlayerHumWhistle		Dialogue Subtype			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00182CD5	ma_PA_Helmet			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				957
00182CD6	ma_T45_LArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				50
00182CD7	ma_T45_LLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				50
00182CD8	ma_T45_RArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				50
00182CD9	ma_T45_RLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				50
00182CDA	ma_T45_Torso			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				85
00182E5A	ap_armor_Size	Size		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				328
00182E70	dn_HasSize_A			None					0000000000000000000000000000000000000000000000000000000000000000				1
00182E71	dn_HasSize_B			None					0000000000000000000000000000000000000000000000000000000000000000				16
00182E72	dn_HasSize_C			None					0000000000000000000000000000000000000000000000000000000000000000				16
00182E73	dn_HasMaterial_0			None					0000000000000000000000000000000000000000000000000000000000000000				48
00182E74	dn_HasMaterial_1			None					0000000000000000000000000000000000000000000000000000000000000000				59
00182E75	dn_HasMaterial_2			None					0000000000000000000000000000000000000000000000000000000000000000				61
00182E76	dn_HasMaterial_3			None					0000000000000000000000000000000000000000000000000000000000000000				60
00182E77	dn_HasMaterial_4			None					0000000000000000000000000000000000000000000000000000000000000000				59
00182E78	if_tmp_armor_Light			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				198
00182E79	if_tmp_armor_Medium			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				199
00182E7A	if_tmp_armor_Heavy			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				199
00183194	ma_X01_Helmet			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				57
00183195	ma_X01_LArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				52
00183196	ma_X01_LLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				52
00183197	ma_X01_RArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				52
00183198	ma_X01_RLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				52
00183199	ma_X01_Torso			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				85
001833A2	ma_armor_Universal_Lining_Head			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				5
