QuestFormID	QuestEDID	QuestName	StageIndex	StageFlags	LogEntryIndex	LogFlags	LogText	NextQuest	Fragments	Conditions	Links
0025C090	TWZ05	Event: Swarm of Suitors	300		0				Fragment_Stage_0300_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	310		0				Fragment_Stage_0310_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	315		0				Fragment_Stage_0315_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	325		0				Fragment_Stage_0325_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	350		0				Fragment_Stage_0350_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	375		0				Fragment_Stage_0375_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	400		0				Fragment_Stage_0400_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	500		0				Fragment_Stage_0500_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	510		0				Fragment_Stage_0510_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	515		0				Fragment_Stage_0515_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	525		0				Fragment_Stage_0525_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	550		0				Fragment_Stage_0550_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	575		0				Fragment_Stage_0575_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	600		0				Fragment_Stage_0600_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	700		0				Fragment_Stage_0700_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	750		0				Fragment_Stage_0750_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	900		0		I wasn't able to stop all the Mirelurks from getting to the lake. The Mirelurk Queen has arrived and I have to kill her now.		Fragment_Stage_0900_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	999	Timer End	0	Fail Quest			Fragment_Stage_0999_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	1000		0	Complete Quest	I wiped out the Mirelurk horde before it could reach the lake and get to the Queen.		Fragment_Stage_1000_Item_00		QRWD=0063132F:QuestReward_TWZ05_Stage1000_01:GMRW
0025C090	TWZ05	Event: Swarm of Suitors	1001		0	Fail Quest	I've killed the mirelurk queen and ended the mirelurk threat.		Fragment_Stage_1001_Item_00		
0025C090	TWZ05	Event: Swarm of Suitors	9991		0	Fail Quest			Fragment_Stage_9991_Item_00		
0025C0F4	TWZ07	Activity: Grafton Day	0	Timer End	0	Fail Quest			Fragment_Stage_0000_Item_00		
0025C0F4	TWZ07	Activity: Grafton Day	50		0						
0025C0F4	TWZ07	Activity: Grafton Day	100	Run On Start ; Start Timer	0		Grafton's mayor has announced Grafton Day. The Grafton Monster will be marching in a "parade." Nothing good can come from this.		Fragment_Stage_0100_Item_00		
0025C0F4	TWZ07	Activity: Grafton Day	200		0				Fragment_Stage_0200_Item_00		
0025C0F4	TWZ07	Activity: Grafton Day	300		0				Fragment_Stage_0300_Item_00		
0025C0F4	TWZ07	Activity: Grafton Day	999	Timer End	0	Fail Quest			Fragment_Stage_0999_Item_00		
0025C0F4	TWZ07	Activity: Grafton Day	1000		0	Complete Quest	I killed the Grafton Monster that was rampaging in Grafton.		Fragment_Stage_1000_Item_00		QRWD=00631332:QuestReward_TWZ07_Stage1000_01:GMRW
00275BC5	SFZ08_Fear	Activity: Irrational Fear	0		0						
00275BC5	SFZ08_Fear	Activity: Irrational Fear	10	Run On Start ; Start Timer	0		I found a Mr. Handy in the Mire talking to himself. I should see if I can find out what he's doing.		Fragment_Stage_0010_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	25		0						
00275BC5	SFZ08_Fear	Activity: Irrational Fear	50		0				Fragment_Stage_0050_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	100		0		I found a Mr. Handy named Beckham who is trying to collect honey, but has a fear of bees. He's asked me to protect him as he harvests the hives in the area.		Fragment_Stage_0100_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	110		0				Fragment_Stage_0110_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	120		0				Fragment_Stage_0120_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	130		0				Fragment_Stage_0130_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	200		0		I found a Mr. Handy named Beckham who is trying to collect honey, but has a fear of bees. He's asked me to protect him as he harvests the hives in the area.		Fragment_Stage_0200_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	210		0				Fragment_Stage_0210_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	220		0				Fragment_Stage_0220_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	230		0				Fragment_Stage_0230_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	300		0		I found a Mr. Handy named Beckham who is trying to collect honey, but has a fear of bees. He's asked me to protect him as he harvests the hives in the area.		Fragment_Stage_0300_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	310		0				Fragment_Stage_0310_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	320		0				Fragment_Stage_0320_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	400		0				Fragment_Stage_0400_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	500		0	Complete Quest			Fragment_Stage_0500_Item_00		QRWD=006312FA:QuestReward_SFZ08_Fear_Stage500_01:GMRW
00275BC5	SFZ08_Fear	Activity: Irrational Fear	1000		0				Fragment_Stage_1000_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	1100		0	Fail Quest			Fragment_Stage_1100_Item_00		
00275BC5	SFZ08_Fear	Activity: Irrational Fear	1110		0				Fragment_Stage_1110_Item_00		
002B477F	EN06_Pres	Event: Race for the Presidency	5		0		The Presidential race				
002B477F	EN06_Pres	Event: Race for the Presidency	10		0		The Presidential Race has begun! Time to collect ballots and drop them off at any of the "Vote Counters" in the region! Person with the most ballots wins!		Fragment_Stage_0010_Item_00		
002B477F	EN06_Pres	Event: Race for the Presidency	11		0						
002B477F	EN06_Pres	Event: Race for the Presidency	30		0		A Presidential Endorsement is set to become available, and it's worth a whole pile of votes! Time to make a decision - head out and wait to collect it? Or keep collecting ballots?				
002B477F	EN06_Pres	Event: Race for the Presidency	35		0		The Presidential Endorsement is now available! Time to track it down and claim it!				
002B477F	EN06_Pres	Event: Race for the Presidency	100		0	Complete Quest	The race for the Presidency is over! The victors now just need to report to the Charleston State House to collect their prizes. Once they have, they'll  be granted access to the Whitespring's Presidential Suite!		Fragment_Stage_0100_Item_00		QRWD=0063121A:QuestReward_EN06_Pres_Stage100_01:GMRW
002B477F	EN06_Pres	Event: Race for the Presidency	110		0				Fragment_Stage_0110_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	10	Run On Start	0				Fragment_Stage_0010_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	100	Start Timer	0				Fragment_Stage_0100_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	150		0				Fragment_Stage_0150_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	170		0						
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	200		0				Fragment_Stage_0200_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	300		0				Fragment_Stage_0300_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	350		0				Fragment_Stage_0350_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	360		0				Fragment_Stage_0360_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	370		0						
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	400		0				Fragment_Stage_0400_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	500		0				Fragment_Stage_0500_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	550		0				Fragment_Stage_0550_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	575		0						
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	600		0				Fragment_Stage_0600_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	700		0				Fragment_Stage_0700_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	800		0				Fragment_Stage_0800_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	900		0				Fragment_Stage_0900_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	950		0				Fragment_Stage_0950_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	1000	Timer End	0				Fragment_Stage_1000_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	6401		0				Fragment_Stage_6401_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	6402		0				Fragment_Stage_6402_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	6403		0				Fragment_Stage_6403_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	7601		0				Fragment_Stage_7601_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	7602		0				Fragment_Stage_7602_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	7603		0				Fragment_Stage_7603_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	7604		0				Fragment_Stage_7604_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	7605		0				Fragment_Stage_7605_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	7699		0						
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	9000		0				Fragment_Stage_9000_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	9100		0				Fragment_Stage_9100_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	9200		0				Fragment_Stage_9200_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	9300		0				Fragment_Stage_9300_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	9400		0				Fragment_Stage_9400_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	9998		0	Fail Quest			Fragment_Stage_9998_Item_00		
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	9999		0	Complete Quest			Fragment_Stage_9999_Item_00		QRWD=006312AA:QuestReward_MTR11_Delve_Stage9999_01:GMRW
002D64EE	FF11_Raid	Activity: Collision Course	10		0				Fragment_Stage_0010_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	25		0				Fragment_Stage_0025_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	50		0				Fragment_Stage_0050_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	100	Start Timer	0		We received an automated emergency transmission about a Cargobot on its way to make a supply drop at Morgantown Airport. If we don't clear the landing zone of hostiles, the Cargobot will abort the supply drop.		Fragment_Stage_0100_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	110		0				Fragment_Stage_0110_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	120		0				Fragment_Stage_0120_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	125		0				Fragment_Stage_0125_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	150		0				Fragment_Stage_0150_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	175		0				Fragment_Stage_0175_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	200		0				Fragment_Stage_0200_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	225		0				Fragment_Stage_0225_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	250		0				Fragment_Stage_0250_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	275		0				Fragment_Stage_0275_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	300		0				Fragment_Stage_0300_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	325		0				Fragment_Stage_0325_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	350		0				Fragment_Stage_0350_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	500		0		We received an automated emergency transmission about a Vertibot on its way to make a supply drop at Morgantown Airport. We had to fight off a horde of Scorched, but were were finally able to secure the landing zone. Now we're waiting for the Vertibot to make its delivery.		Fragment_Stage_0500_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	1300		0				Fragment_Stage_1300_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	9000		0	Complete Quest	We received an automated emergency transmission about a cargobot on its way to make a supply drop at Morgantown Airport. We had to fight off a horde of Scorched, but we were finally able to secure the landing zone so the cargobot could successfully complete its mission.		Fragment_Stage_9000_Item_00		QRWD=0063122C:QuestReward_FF11_Raid_Stage9000_01:GMRW
002D64EE	FF11_Raid	Activity: Collision Course	9991	Timer End	0	Fail Quest	We received an automated emergency transmission about a cargobot on its way to make a supply drop at Morgantown Airport. A horde of Scorched swarmed the area and we failed to secure the landing zone in time. As a result, the cargobot abandoned the supply drop.		Fragment_Stage_9991_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	9992		0				Fragment_Stage_9992_Item_00		
002D64EE	FF11_Raid	Activity: Collision Course	9993		0				Fragment_Stage_9993_Item_00		
00304A39	FSS01_Trap	Activity: It's a Trap	1		0						
00304A39	FSS01_Trap	Activity: It's a Trap	200	Run On Start	0		The Scorchbeast detector has gone off, reporting an attack. I'm at the nearest trap, so it falls on me to use it.		Fragment_Stage_0200_Item_00		
00304A39	FSS01_Trap	Activity: It's a Trap	300	Start Timer	0		I set off the lure and there are some crazy noises being blasted into the area. I guess this might attract trouble.		Fragment_Stage_0300_Item_00		
00304A39	FSS01_Trap	Activity: It's a Trap	400		0		I managed to lure the Scorchbeast here and the trap is keeping it grounded, at least for a while.		Fragment_Stage_0400_Item_00		
00304A39	FSS01_Trap	Activity: It's a Trap	600		0						
00304A39	FSS01_Trap	Activity: It's a Trap	900		0	Fail Quest			Fragment_Stage_0900_Item_00		
00304A39	FSS01_Trap	Activity: It's a Trap	950		0	Fail Quest			Fragment_Stage_0950_Item_00		
00304A39	FSS01_Trap	Activity: It's a Trap	1000		0	Complete Quest	The Scorchbeast is dead!		Fragment_Stage_1000_Item_00		QRWD=00631240:QuestReward_FSS01_Trap_Stage1000_01:GMRW
00304A39	FSS01_Trap	Activity: It's a Trap	2000	Run On Stop	0				Fragment_Stage_2000_Item_00		
00311433	BoSr01	Event: Line in the Sand	0		0						
00311433	BoSr01	Event: Line in the Sand	1	Run On Start	0				Fragment_Stage_0001_Item_00		
00311433	BoSr01	Event: Line in the Sand	2		0				Fragment_Stage_0002_Item_00		
00311433	BoSr01	Event: Line in the Sand	50		0						
00311433	BoSr01	Event: Line in the Sand	100		0		A mass of Scorched has been detected. If we get the Sonic Generator online we can fight them using the Brotherhood of Steel's defenses.		Fragment_Stage_0100_Item_00		
00311433	BoSr01	Event: Line in the Sand	200		0				Fragment_Stage_0200_Item_00		
00311433	BoSr01	Event: Line in the Sand	300		0				Fragment_Stage_0300_Item_00		
00311433	BoSr01	Event: Line in the Sand	325	Start Timer	0		The Scorched are attacking Fort Defiance. We have to use the Brotherhood's defenses to defeat them.		Fragment_Stage_0325_Item_00		
00311433	BoSr01	Event: Line in the Sand	400		0				Fragment_Stage_0400_Item_00		
00311433	BoSr01	Event: Line in the Sand	500		0				Fragment_Stage_0500_Item_00		
00311433	BoSr01	Event: Line in the Sand	600		0				Fragment_Stage_0600_Item_00		
00311433	BoSr01	Event: Line in the Sand	700		0	Complete Quest			Fragment_Stage_0700_Item_00		QRWD=006311AA:QuestReward_BoSr01_Stage700_01:GMRW
00311433	BoSr01	Event: Line in the Sand	8900		0	Fail Quest			Fragment_Stage_8900_Item_00		
00311433	BoSr01	Event: Line in the Sand	9000	Run On Stop	0				Fragment_Stage_9000_Item_00		
00311433	BoSr01	Event: Line in the Sand	9900		0	Fail Quest			Fragment_Stage_9900_Item_00		
0031307F	BoSZ03	Activity: Distant Thunder	0		0						
0031307F	BoSZ03	Activity: Distant Thunder	1	Run On Start ; Start Timer	0				Fragment_Stage_0001_Item_00		
0031307F	BoSZ03	Activity: Distant Thunder	2		0				Fragment_Stage_0002_Item_00		
0031307F	BoSZ03	Activity: Distant Thunder	50		0						
0031307F	BoSZ03	Activity: Distant Thunder	100		0		The Artillery Battery at Fort Defiance is online and has Scorched targets available. A forward observer needs to go and use a Recon Scope to mark the targets for the artillery.		Fragment_Stage_0100_Item_00		
0031307F	BoSZ03	Activity: Distant Thunder	200		0		The targets are marked. Artillery is inbound. It's time to evacuate the area.		Fragment_Stage_0200_Item_00		QRWD=006311AE:QuestReward_BoSZ03_Stage200_01:GMRW
0031307F	BoSZ03	Activity: Distant Thunder	210		0				Fragment_Stage_0210_Item_00		
0031307F	BoSZ03	Activity: Distant Thunder	300		0		The targets are marked. Artillery is inbound. It's time to evacuate the area.		Fragment_Stage_0300_Item_00		
0031307F	BoSZ03	Activity: Distant Thunder	350		0				Fragment_Stage_0350_Item_00		
0031307F	BoSZ03	Activity: Distant Thunder	400		0				Fragment_Stage_0400_Item_00		
0031307F	BoSZ03	Activity: Distant Thunder	500		0	Complete Quest			Fragment_Stage_0500_Item_00		QRWD=006311AF:QuestReward_BoSZ03_Stage500_01:GMRW
0031307F	BoSZ03	Activity: Distant Thunder	8900		0	Fail Quest			Fragment_Stage_8900_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	1		0						
00320E08	MTR04_Dross	Daily: Dross Toss	100	Run On Start ; Checkpoint	0		I need to find the "Dross Toss" booth. I'm not sure what this will entail but it sounds different.		Fragment_Stage_0100_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	200		0				Fragment_Stage_0200_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	201	Checkpoint	0				Fragment_Stage_0201_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	202		0				Fragment_Stage_0202_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	250	Checkpoint	0		I need to grab the dross on the counter to begin the timer.		Fragment_Stage_0250_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	300		0		I have these chunks of "dross" I need to toss through each of the three hanging tires before I run out of time. Piece of cake!		Fragment_Stage_0300_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	310		0				Fragment_Stage_0310_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	320		0				Fragment_Stage_0320_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	330		0				Fragment_Stage_0330_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	400		0				Fragment_Stage_0400_Item_00		
00320E08	MTR04_Dross	Daily: Dross Toss	900		0	Complete Quest	That didn't go well.		Fragment_Stage_0900_Item_00		QRWD=0063129E:QuestReward_MTR04_Dross_Stage900_01:GMRW
00320E08	MTR04_Dross	Daily: Dross Toss	1000		0	Complete Quest	That was fun! I won some tokens.		Fragment_Stage_1000_Item_00		QRWD=0063129D:QuestReward_MTR04_Dross_Stage1000_01:GMRW
00320E08	MTR04_Dross	Daily: Dross Toss	1500	Run On Stop	0				Fragment_Stage_1500_Item_00		
00320E09	MTR04_Chow	Daily: The Chow Line	1		0						
00320E09	MTR04_Chow	Daily: The Chow Line	100	Run On Start ; Checkpoint	0		I need to find the "Chow Line".		Fragment_Stage_0100_Item_00		
