FormID	EDID	FULL - Name	DESC - Description	Quest Type	LNAM - Location	Reward0	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Reward9	GMRWRef0	GMRWRef1	GMRWRef2	GMRWRef3	GMRWRef4	GMRWRef5	GMRWRef6	GMRWRef7	GMRWRef8	GMRWRef9	PartyCrasherCount	PartyCrasher_NPC_0	PartyCrasher_NPC_1	PartyCrasher_NPC_2	PartyCrasher_NPC_3	PartyCrasher_NPC_4	PartyCrasher_NPC_5	PartyCrasher_NPC_6	PartyCrasher_NPC_7	PartyCrasher_NPC_8	PartyCrasher_NPC_9	PartyCrasher_GLOB_0	PartyCrasher_GLOB_1	PartyCrasher_GLOB_2	PartyCrasher_GLOB_3	PartyCrasher_GLOB_4	PartyCrasher_GLOB_5	PartyCrasher_GLOB_6	PartyCrasher_GLOB_7	PartyCrasher_GLOB_8	PartyCrasher_GLOB_9	PartyCrasher_MESG	InvadersTakeOver
005984BB	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_013_ChemAdditive_has_CultistsOrBloodEagles			None																						0																						0
005984BA	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_011_AncientVirus_in_CivicCommSchool			None																						0																						0
005984B9	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_012_VolatileChemCanister_has_RaidersOrBloodEagles			None																						0																						0
005984B8	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_010_AlienMagnet_in_Military			None																						0																						0
005984B7	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_009_SacredOffering_has_RatsOrInsects			None																						0																						0
005984B6	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_008_CrypticMessage_in_Subterranean			None																						0																						0
005984B5	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_007_AlienFluids_in_CabinCampFarm			None																						0																						0
005984B4	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_006_AlienDecoy_in_HouseSchoolFarm			None																						0																						0
005984B3	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_005_CryptidCharm_in_MountainsAshHeap			None																						0																						0
005984B2	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_004_PopulationTracker_in_Medical			None																						0																						0
00598296	W05_Dialogue_JonahIto			None																						0																						0
00597301	W05_DialogueDenizens_Scenes			None																						0																						0
00596E10	W05_Dialogue_GilbertHopson			None																						0																						0
00596B81	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_019_ScorchedMegaSloth_in_CranberryBog			None																						0																						0
00596B80	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_017_FlatwoodsMonster_CampCabinFarm			None																						0																						0
00596B7F	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_016_Mothman_DamLookoutTowerWilderness			None																						0																						0
00596B7E	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_015_ScorchedFogCrawler_hasRatsOrInsects			None																						0																						0
00596B7D	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_014_ScorchedWendigo_MountainsAshHeap			None																						0																						0
00596B7C	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_013_ScorchedWendigo_hasBloodbugsTicks			None																						0																						0
00596B7B	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_012_ScorchedSnallygaster_has_RatsOrInsects			None																						0																						0
00596B7A	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_011_Mothman_has_CultistsOrBloodEagles			None																						0																						0
00596B79	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_010_ScorchedGulper_in_MireOrCranberryBog			None																						0																						0
00596B78	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_009_ScorchedMegaSloth_CranberryBog			None																						0																						0
00596B77	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_018_ScorchedWendigo_Subterranean			None																						0																						0
00596B76	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_008_ScorchedSnallygaster_in_ToxicValley			None																						0																						0
00596B75	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_007_Sheepsquatch_MountainsAshHeap			None																						0																						0
00596B74	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_000_ScorchedGulper_Subterranean			None																						0																						0
00596B73	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_006_ScorchedHoneyBeast_MireForest			None																						0																						0
00596B72	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_005_ScorchedFogCrawler_in_ToxicValley			None																						0																						0
00596B71	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_004_ScorchedAngler_MireForest			None																						0																						0
00596B70	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_003_Mothman_CabinCampFarm			None																						0																						0
00596B6F	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_Kill_002_ScorchedGraftonMonster_hasGhoulsSuperMutants			None																						0																						0
00596B6E	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchReturn_003_StrangeDevice_in_Military			None																						0																						0
00596B6D	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchKeep_002_LegendaryWeaponOrArmor_in_Subterranean			None																						0																						0
00596B6C	COMP_RQ_SpecificAliases_RaiderPunk_Radiant_FetchKeep_001_LegendaryWeaponOrArmor_has_ScorchedOrMoleMiners			None																						0																						0
005966FB	DELETED_COMP_RQ_Fetch_SpecificAliases_Beckett_014_BearHolotapeDatabase	Beckett: Specific Aliases 014		None																						0																						0
00594DFD	W05_MQ_001P_Wayward_MiscPointer			Miscellaneous																						0																						0
00594DFC	W05_MQ_001P_Wayward_MiscPointer_Master			Miscellaneous																						0																						0
005930B2	W05_MQR_Choice	Siding with Crater	Make a choice to side with Crater for the Vault 79 heist.	Primary																						0																						0
00592500	W05_MQS_Choice	Siding with Foundation	The Settlers want me to venture into Vault 79 with them.	Primary																						0																						0
00591E06	W05_MQ_101P_OnIncreaseLevel			None																						0																						0
00591AB3	W05_MQ_101P_OnLocationChange			None																						0																						0
0059193A	W05_RE_CampAF09	Camp - Weapon Vendor		None																						0																						0
00591937	W05_RE_CampAF08	Camp - Misc Vendor		None																						0																						0
00591935	W05_RE_CampAF07	Camp - Clothing Vendor		None																						0																						0
00591931	W05_RE_CampAF06	Camp - Food Vendor		None																						0																						0
0059192E	W05_RE_CampAF05	Camp - Armor Vendor		None																						0																						0
005913EF	W05_RE_CampAF04	Camp - Clinic Vendor		None																						0																						0
005913E5	E05_Caravan_Misc	[Misc Pointer to Big Bend Tunnel]		Miscellaneous																						0																						0
005910FF	W05_RE_ObjectDWD04	Floater Ambush		None																						0																						0
005902F1	W05_RE_TravelDWD07	Floater Flotilla with Super Mutants		None																						0																						0
005902F0	W05_RE_TravelDWD06	Floater Flotilla with Behemoth		None																						0																						0
005902EF	W05_RE_TravelDWD05	Floater Flotilla vs Sentry Bot		None																						0																						0
005902EE	W05_RE_TravelDWD04	Floater Flotilla		None																						0																						0
005901CA	W05_RE_AssaultDWD07	Floaters vs Scorched		None																						0																						0
005901C9	W05_RE_AssaultDWD06	Floaters vs Cultists		None																						0																						0
005901C8	W05_RE_AssaultDWD05	Floaters vs Blood Eagles		None																						0																						0
005901C7	W05_RE_AssaultDWD04_Nuke	Wendigo Colossus Assault		None																						0																						0
0058F740	E06_Dialogue_Maggie	[Maggie Williams Dialogue]		None																						0																						0
0058F2D0	W05_CrChineseSoldiers			None																						0																						0
0058F275	COMP_RE_Camp_LiteAllySpawn	Camp - Ally		None																						0																						0
0058D3B4	W05_RE_Camp_JP34_ReturningCamper	Returning Camper		None																						0																						0
0058CEBF	W05_RE_Camp_JP33_MobCamp_Molemen	Moleman Hostile Camp		None																						0																						0
0058CEBE	W05_RE_Camp_JP32_MobCamp_Ghouls	Ghouls Hostile Camp		None																						0																						0
0058CEBD	W05_RE_Camp_JP31_MobCamp_Scorched	Scorched Hostile Camp		None																						0																						0
0058CEBC	W05_RE_Camp_JP30_MobCamp_YaoGuai	Yao Guai Hostile Camp		None																						0																						0
0058CEBB	W05_RE_Camp_JP29_MobCamp_Wolves	Wolves Hostile Camp		None																						0																						0
0058CEB8	W05_RE_Camp_JP28_MobCamp_Assaultrons	Assaultron Hostile Camp		None																						0																						0
0058CEB6	W05_RE_Camp_JP27_MobCamp_HoundsKilledBEs	Hounds Hostile Camp		None																						0																						0
0058CEB5	W05_RE_Camp_JP26_DeadMutantsAndBloodEagle	Blood Eagle Hostile Camp		None																						0																						0
0058CEB0	W05_RE_Camp_JP25_DeadSettlersAndBloodEagle	Blood Eagle Hostile Camp		None																						0																						0
0058CEA9	W05_RE_Camp_JP24_DeadCultists	Blood Eagle Hostile Camp		None																						0																						0
0058CEA8	W05_RE_Camp_JP23_MobCamp_Cultists	Cultist Hostile Camp		None																						0																						0
0058CEA7	W05_RE_Camp_JP22_MobCamp_BloodEagleHounds	Blood Eagle Hound Hostile Camp		None																						0																						0
0058CEA6	W05_RE_Camp_JP21_MobCamp_ThreeFloatersDeadSMs	Floater Hostile Camp		None																						0																						0
0058CEA3	W05_RE_Camp_JP20_MobCamp_SMsHoundFloater	Super Mutants, Hound and Floater Camp		None																						0																						0
0058CEA2	W05_RE_Camp_JP19_MobCamp_BloodEagle	Blood Eagle Hostile Camp		None																						0																						0
0058CE9B	OLD_COMP_RQ_Fetch_SpecificAliases_Astronaut_RETIRED_003			None																						0																						0
0058CE9A	OLD_COMP_RQ_Fetch_SpecificAliases_Astronaut_RETIRED_003B			None																						0																						0
0058BCFE	E05_Radiation_MiscQuest	[Misc Quest to track rads and pointer]		Miscellaneous																						0																						0
0058AFC3	E05_DialogueMarionCopeland			None																						0																						0
005894BF	W05_MQ_002P_Radical_TylerCounty			None																						0																						0
00589140	E06_PocketWatch	Something Sentimental	Help Maggie Williams retrieve a priceless item from Monongah Mine.	Secondary												00631207:QuestReward_E06_PocketWatch_Stage9000_01										0																						0
0058912C	E06_PocketWatch_Misc	[Misc Pointer to Maggie]		Miscellaneous																						0																						0
00587BCB	W05_RE_Scene_TravelersJM04	Cultists moving to cultist location	Cultists moving to cultist location	None												006313D5:QuestReward_W05_RE_Scene_TravelersJM04_Stage850_01										0																						0
00587BCA	W05_RE_Scene_TravelersJM05	Blood Eagles moving to closest BE location	Blood Eagles moving to closest BE location	None												006313D6:QuestReward_W05_RE_Scene_TravelersJM05_Stage850_01										0																						0
0058624B	W05_RE_Camp_JP18_DeadBullies	Former Bullies		None																						0																						0
0058624A	W05_RE_Camp_JP16_SuperMutantsAndFloater	Super Mutants Admire Floater		None																						0																						0
00586249	W05_RE_Camp_JP15_TwoSoldiers	commanding officer and lackey		None																						0																						0
00586248	W05_RE_Camp_JP14_SoldierAndScientist	soldier with techy		None																						0																						0
00586247	W05_RE_Camp_JP12_DateNight	couple on a date		None																						0																						0
00586246	W05_RE_Camp_JP17_Campers	Campers		None																						0																						0
00586245	W05_RE_Camp_JP11_BloodEagleCamp	Blood Eagle Eavesdrop		None																						0																						0
00586244	W05_RE_Camp_JP13_TwoScientists	two scientists		None																						0																						0
00585BD2	COMP_Quest_Intro_Lite_Scavenger	Ally: Scavenger	Invite the Scavenger to your C.A.M.P.	Secondary																						0																						0
005856CF	W05_HolotapeQuest_MJP	[Holotapes]		None																						0																						0
005855DF	W05_DialogueMothmanCultist			None																						0																						0
005851DD	W05_MQ_001P_Wayward_PenningtonScene			None																						0																						0
00584C7A	W05_HolotapeQuest_DM	[Holotapes]		None																						0																						0
00584B7A	E05_Radiation_MasterQuest		[Quest to handle scavenger travel packages and deletion]	None																						0																						0
00584A5D	LazyInstancingStressTest	Lazy Instancing Stress Test		None																						0																						0
005849E3	W05_DialogueDenizens			None																						0																						0
005849E2	W05_RE_SceneAF04	Scene - Out of Ammo		None																						0																						0
00584887	Dialogue_LC129_JackCOPY0000			None																						0																						0
00583D14	E06_Colossus	Event: A Colossal Problem	What horrors lurk at the bottom of Monongah Mine?	Public Event	MonongahMineIntLocation "Monongah Mine" [LCTN:005A4E33]	IconCR_Recipe | Unique Crafting Recipes	IconCR_Camp | Unique CAMP Items	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes						00631206:QuestReward_E06_Colossus_Stage9000_01										0																						0
00583BC4	W05_DialogueBloodEaglesGeneric	[Dialogue quest for generic Blood Eagle NPCs]		None																						0																						0
00583422	W05_Dialogue_Gail			None																						0																						0
005832EF	W05_DialogueRaidersCraterOutpost_Interior	[Dialogue quest for Aldridge]		None																						0																						0
0058303C	Vault79VaultQuest	Vault 79 Dialogue Quest		None																						0																						0
00582173	COMP_Quest_Intro_Lite_Wanderer	Ally: Settler Wanderer	Invite the Settler Wanderer to your C.A.M.P.	Secondary																						0																						0
