LCTN_FormID	LCTN_EDID	LCSR_Index	LocRefType_FormID	LocRefType_EDID	Ref_FormID	Ref_Display	WorldCell	GridX	GridY
00073D7B	LocCranberryWatogaTransitHubLocation	16	004E21EA	ActorGroupTriggerLocRefType	0051AAD0	[REFR:0051AAD0] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in WatogaTransitHubExt [CELL:00260F38] (in Appalachia "Appalachia" [WRLD:0025DA15] at 33,-35))	Appalachia "Appalachia" [WRLD:0025DA15]	33	-35
00073D7B	LocCranberryWatogaTransitHubLocation	17	00098A65	SpawnMax6144	0051AAD1	[REFR:0051AAD1] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-35)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-35
00073D7B	LocCranberryWatogaTransitHubLocation	18	0008C8E1	SpawnFindPlayer7168	0051AAD1	[REFR:0051AAD1] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-35)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-35
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	0	0002271F	MapMarkerRefType	00072616	WatogaCivicCenterMapMarkerREF [REFR:00072616] (Places MapMarker [STAT:00000010] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	1	00038C13	LocationEdgeMarker	0013FA5A	[REFR:0013FA5A] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 34,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	34	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	2	00039433	OutsideEntranceMarker	0013FA5B	[REFR:0013FA5B] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 34,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	34	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	3	0042F5A6	W05_MQR_203P_ArenaBackEntrance_LocRef	0026A472	[REFR:0026A472] (Places HitDoorSm01Load "Door" [DOOR:000E1C42] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 34,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	34	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	4	003D4B0D	PriorityLootContainerMedHealingLocRefType	002A9918	[REFR:002A9918] (Places LootPriorityPrewar_Medkit "First Aid" [CONT:0004B6E9] in WatogaCivicCenterExt02 [CELL:00260F37] (in Appalachia "Appalachia" [WRLD:0025DA15] at 33,-34))	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	5	003D4B0C	PriorityLootContainerMiscLocRefType	002A991D	[REFR:002A991D] (Places LootPriorityPrewar_ToolBox "Toolbox" [CONT:000670B1] in WatogaCivicCenterExt02 [CELL:00260F37] (in Appalachia "Appalachia" [WRLD:0025DA15] at 33,-34))	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	6	003D4B0C	PriorityLootContainerMiscLocRefType	003505BB	[REFR:003505BB] (Places LootPriorityPrewar_ToolBox "Toolbox" [CONT:000670B1] in WatogaCivicCenterExt02 [CELL:00260F37] (in Appalachia "Appalachia" [WRLD:0025DA15] at 33,-34))	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	7	003D4B0C	PriorityLootContainerMiscLocRefType	003C752F	[REFR:003C752F] (Places LootPriorityPrewar_WoodCrate "Wooden Crate" [CONT:000655D6] in WatogaCivicCenterExt [CELL:00260E6E] (in Appalachia "Appalachia" [WRLD:0025DA15] at 34,-34))	Appalachia "Appalachia" [WRLD:0025DA15]	34	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	8	003D4B0C	PriorityLootContainerMiscLocRefType	00505BF8	[REFR:00505BF8] (Places LootPriority_ToolboxLarge "Large Toolbox" [CONT:001A037F] in WatogaCivicCenterExt [CELL:00260E6E] (in Appalachia "Appalachia" [WRLD:0025DA15] at 34,-34))	Appalachia "Appalachia" [WRLD:0025DA15]	34	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	9	004E21EA	ActorGroupTriggerLocRefType	0050C397	[REFR:0050C397] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	10	00098A64	SpawnMax5120	0050C398	[REFR:0050C398] (Places SpawnCenter_Min00_Max5120 [STAT:0033F803] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	11	0008C8E0	SpawnFindPlayer6144	0050C398	[REFR:0050C398] (Places SpawnCenter_Min00_Max5120 [STAT:0033F803] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	12	003D4B0C	PriorityLootContainerMiscLocRefType	0051BE88	[REFR:0051BE88] (Places LootPriority_FootLocker "Footlocker" [CONT:00175500] in WatogaCivicCenterExt [CELL:00260E6E] (in Appalachia "Appalachia" [WRLD:0025DA15] at 34,-34))	Appalachia "Appalachia" [WRLD:0025DA15]	34	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	13	00528460	EN06_FireworksMortarGroup03RefType	00528613	[REFR:00528613] (Places EN06_FireworkLauncherGroup03 [ACTI:0052845F] in WatogaCivicCenterExt02 [CELL:00260F37] (in Appalachia "Appalachia" [WRLD:0025DA15] at 33,-34))	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	14	00358545	Boss	005A2445	[ACHR:005A2445] (Places LvlSupermutantMinigun [NPC_:0010924D] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	15	004E21EA	ActorGroupTriggerLocRefType	005A2472	[REFR:005A2472] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	16	00093BF9	SpawnMax2560	005A2473	[REFR:005A2473] (Places SpawnCenter_Min00_Max2560 [STAT:0033F7FD] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7C	LocCranberryWatogaCivicCenterExteriorLocation	17	0008C8D3	SpawnFindPlayer3072	005A2473	[REFR:005A2473] (Places SpawnCenter_Min00_Max2560 [STAT:0033F7FD] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 33,-34)	Appalachia "Appalachia" [WRLD:0025DA15]	33	-34
00073D7D	LocCranberryWatogaHighSchoolLocation	0	001E819A	NoObjectCombinationReftype	000501A7	[REFR:000501A7] (Places HitFloorEdgeStairsTop01 [STAT:000782DF] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	1	001E819A	NoObjectCombinationReftype	0006F6EB	[REFR:0006F6EB] (Places HitFloorEdgeStairsTop01 [STAT:000782DF] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	2	0002271F	MapMarkerRefType	0007260C	WatogaHighSchoolMapMarker [REFR:0007260C] (Places MapMarker [STAT:00000010] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 37,-36)	Appalachia "Appalachia" [WRLD:0025DA15]	37	-36
00073D7D	LocCranberryWatogaHighSchoolLocation	3	00075C6A	CB02_TeleportMarker_RefType	00075C50	CB02_Monster_EventRoot [REFR:00075C50] (Places XMarkerHeading [STAT:00000034] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	4	00075D78	CB02_WaitHereMarker_RefType	00075C76	CB02_GhoulSpawnCenterMarker_Ref [REFR:00075C76] (Places XMarker [STAT:0000003B] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	5	001E819A	NoObjectCombinationReftype	00089278	[REFR:00089278] (Places HitFloorEdge02Stairs01 [STAT:00080D8C] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	6	001E819A	NoObjectCombinationReftype	00112C03	[REFR:00112C03] (Places HitFloorEdgeStairsTop01 [STAT:000782DF] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	7	001D50B5	EncMainLongMarkerLocRef	0012BC6E	[ACHR:0012BC6E] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	8	0021B2D6	LocationCreaturesMain	0012BC6E	[ACHR:0012BC6E] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	9	0021B2DE	LocationCreaturesAll	0012BC6E	[ACHR:0012BC6E] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	10	00003956	LocationClearActor	0012BC6E	[ACHR:0012BC6E] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	11	00075C40	CB02_Disable_RefType	0012BC6E	[ACHR:0012BC6E] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	12	001D50B7	EncMainShortMarkerLocRef	0012BC6F	[ACHR:0012BC6F] (Places LvlMainShort [NPC_:001D5137] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	13	0021B2DE	LocationCreaturesAll	0012BC6F	[ACHR:0012BC6F] (Places LvlMainShort [NPC_:001D5137] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	14	0021B2D6	LocationCreaturesMain	0012BC6F	[ACHR:0012BC6F] (Places LvlMainShort [NPC_:001D5137] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	15	00003956	LocationClearActor	0012BC6F	[ACHR:0012BC6F] (Places LvlMainShort [NPC_:001D5137] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	16	00075C40	CB02_Disable_RefType	0012BC6F	[ACHR:0012BC6F] (Places LvlMainShort [NPC_:001D5137] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	17	001D50BC	EncMainHelperMarkerLocRef	0012BC70	[ACHR:0012BC70] (Places LvlMainHelper [NPC_:001D57DB] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	18	0021B2D6	LocationCreaturesMain	0012BC70	[ACHR:0012BC70] (Places LvlMainHelper [NPC_:001D57DB] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	19	0021B2DE	LocationCreaturesAll	0012BC70	[ACHR:0012BC70] (Places LvlMainHelper [NPC_:001D57DB] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	20	00003956	LocationClearActor	0012BC70	[ACHR:0012BC70] (Places LvlMainHelper [NPC_:001D57DB] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	21	00075C40	CB02_Disable_RefType	0012BC70	[ACHR:0012BC70] (Places LvlMainHelper [NPC_:001D57DB] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	22	001D50B8	EncMainMeleeMarkerLocRef	0012BC71	[ACHR:0012BC71] (Places LvlMainMelee [NPC_:001D513D] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	23	0021B2D6	LocationCreaturesMain	0012BC71	[ACHR:0012BC71] (Places LvlMainMelee [NPC_:001D513D] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	24	0021B2DE	LocationCreaturesAll	0012BC71	[ACHR:0012BC71] (Places LvlMainMelee [NPC_:001D513D] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	25	00003956	LocationClearActor	0012BC71	[ACHR:0012BC71] (Places LvlMainMelee [NPC_:001D513D] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	26	00075C40	CB02_Disable_RefType	0012BC71	[ACHR:0012BC71] (Places LvlMainMelee [NPC_:001D513D] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	27	001E7B84	EncSubMeleeMarkerLocRef	0012BC72	[ACHR:0012BC72] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	28	0021B2DE	LocationCreaturesAll	0012BC72	[ACHR:0012BC72] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	29	0021B2D8	LocationCreaturesSub	0012BC72	[ACHR:0012BC72] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	30	00075C40	CB02_Disable_RefType	0012BC72	[ACHR:0012BC72] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	31	001E7B84	EncSubMeleeMarkerLocRef	0012BC73	[ACHR:0012BC73] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	32	0021B2DE	LocationCreaturesAll	0012BC73	[ACHR:0012BC73] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	33	0021B2D8	LocationCreaturesSub	0012BC73	[ACHR:0012BC73] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	34	00075C40	CB02_Disable_RefType	0012BC73	[ACHR:0012BC73] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	35	001D50B6	EncMainMediumMarkerLocRef	0012BC74	[ACHR:0012BC74] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	36	0021B2DE	LocationCreaturesAll	0012BC74	[ACHR:0012BC74] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	37	0021B2D6	LocationCreaturesMain	0012BC74	[ACHR:0012BC74] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	38	00003956	LocationClearActor	0012BC74	[ACHR:0012BC74] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	39	00075C40	CB02_Disable_RefType	0012BC74	[ACHR:0012BC74] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	40	001D50B5	EncMainLongMarkerLocRef	0012BC75	[ACHR:0012BC75] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	41	0021B2D6	LocationCreaturesMain	0012BC75	[ACHR:0012BC75] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	42	0021B2DE	LocationCreaturesAll	0012BC75	[ACHR:0012BC75] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	43	00003956	LocationClearActor	0012BC75	[ACHR:0012BC75] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	44	00075C40	CB02_Disable_RefType	0012BC75	[ACHR:0012BC75] (Places LvlMainLong [NPC_:001D5135] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	45	001D50B6	EncMainMediumMarkerLocRef	0012BC76	[ACHR:0012BC76] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	46	0021B2DE	LocationCreaturesAll	0012BC76	[ACHR:0012BC76] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	47	0021B2D6	LocationCreaturesMain	0012BC76	[ACHR:0012BC76] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	48	00003956	LocationClearActor	0012BC76	[ACHR:0012BC76] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	49	00075C40	CB02_Disable_RefType	0012BC76	[ACHR:0012BC76] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	50	001D50B6	EncMainMediumMarkerLocRef	0012BC77	[ACHR:0012BC77] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	51	0021B2DE	LocationCreaturesAll	0012BC77	[ACHR:0012BC77] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	52	0021B2D6	LocationCreaturesMain	0012BC77	[ACHR:0012BC77] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	53	00003956	LocationClearActor	0012BC77	[ACHR:0012BC77] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	54	00075C40	CB02_Disable_RefType	0012BC77	[ACHR:0012BC77] (Places LvlMainMedium [NPC_:001D5136] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	55	001E7B84	EncSubMeleeMarkerLocRef	0012BC78	[ACHR:0012BC78] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	56	0021B2DE	LocationCreaturesAll	0012BC78	[ACHR:0012BC78] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	57	0021B2D8	LocationCreaturesSub	0012BC78	[ACHR:0012BC78] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
00073D7D	LocCranberryWatogaHighSchoolLocation	58	00075C40	CB02_Disable_RefType	0012BC78	[ACHR:0012BC78] (Places LvlSubMelee [NPC_:001D57D7] in WatogaHighSchool01 "Watoga High School" [CELL:00004183])	WatogaHighSchool01 "Watoga High School" [CELL:00004183]	32767	32767
