ENCH_FormID	ENCH_EDID	ENCH_FULL	ENIT_Flags	ENIT_CastType	ENIT_TargetType	ENIT_EnchantType	ENIT_ChargeTime	ENIT_EnchantCost	ENIT_EnchantAmount	Effects_Count	Effect_1_MGEF_FID	Effect_1_MGEF_EID	Effect_1_Magnitude	Effect_1_Area	Effect_1_Duration	Effect_1_CURV_EID	Effect_2_MGEF_FID	Effect_2_MGEF_EID	Effect_2_Magnitude	Effect_2_Area	Effect_2_Duration	Effect_2_CURV_EID	Effect_3_MGEF_FID	Effect_3_MGEF_EID	Effect_3_Magnitude	Effect_3_Area	Effect_3_Duration	Effect_3_CURV_EID	Effect_4_MGEF_FID	Effect_4_MGEF_EID	Effect_4_Magnitude	Effect_4_Area	Effect_4_Duration	Effect_4_CURV_EID	Effect_5_MGEF_FID	Effect_5_MGEF_EID	Effect_5_Magnitude	Effect_5_Area	Effect_5_Duration	Effect_5_CURV_EID	Effect_6_MGEF_FID	Effect_6_MGEF_EID	Effect_6_Magnitude	Effect_6_Area	Effect_6_Duration	Effect_6_CURV_EID	Effect_7_MGEF_FID	Effect_7_MGEF_EID	Effect_7_Magnitude	Effect_7_Area	Effect_7_Duration	Effect_7_CURV_EID	Effect_8_MGEF_FID	Effect_8_MGEF_EID	Effect_8_Magnitude	Effect_8_Area	Effect_8_Duration	Effect_8_CURV_EID	Effect_9_MGEF_FID	Effect_9_MGEF_EID	Effect_9_Magnitude	Effect_9_Area	Effect_9_Duration	Effect_9_CURV_EID	Effect_10_MGEF_FID	Effect_10_MGEF_EID	Effect_10_Magnitude	Effect_10_Area	Effect_10_Duration	Effect_10_CURV_EID	Effect_11_MGEF_FID	Effect_11_MGEF_EID	Effect_11_Magnitude	Effect_11_Area	Effect_11_Duration	Effect_11_CURV_EID	Effect_12_MGEF_FID	Effect_12_MGEF_EID	Effect_12_Magnitude	Effect_12_Area	Effect_12_Duration	Effect_12_CURV_EID	Effect_13_MGEF_FID	Effect_13_MGEF_EID	Effect_13_Magnitude	Effect_13_Area	Effect_13_Duration	Effect_13_CURV_EID	Effect_14_MGEF_FID	Effect_14_MGEF_EID	Effect_14_Magnitude	Effect_14_Area	Effect_14_Duration	Effect_14_CURV_EID	Effect_15_MGEF_FID	Effect_15_MGEF_EID	Effect_15_Magnitude	Effect_15_Area	Effect_15_Duration	Effect_15_CURV_EID	Effect_16_MGEF_FID	Effect_16_MGEF_EID	Effect_16_Magnitude	Effect_16_Area	Effect_16_Duration	Effect_16_CURV_EID	Effect_17_MGEF_FID	Effect_17_MGEF_EID	Effect_17_Magnitude	Effect_17_Area	Effect_17_Duration	Effect_17_CURV_EID	Effect_18_MGEF_FID	Effect_18_MGEF_EID	Effect_18_Magnitude	Effect_18_Area	Effect_18_Duration	Effect_18_CURV_EID	Effect_19_MGEF_FID	Effect_19_MGEF_EID	Effect_19_Magnitude	Effect_19_Area	Effect_19_Duration	Effect_19_CURV_EID	Effect_20_MGEF_FID	Effect_20_MGEF_EID	Effect_20_Magnitude	Effect_20_Area	Effect_20_Duration	Effect_20_CURV_EID	Effect_21_MGEF_FID	Effect_21_MGEF_EID	Effect_21_Magnitude	Effect_21_Area	Effect_21_Duration	Effect_21_CURV_EID	Effect_22_MGEF_FID	Effect_22_MGEF_EID	Effect_22_Magnitude	Effect_22_Area	Effect_22_Duration	Effect_22_CURV_EID	Effect_23_MGEF_FID	Effect_23_MGEF_EID	Effect_23_Magnitude	Effect_23_Area	Effect_23_Duration	Effect_23_CURV_EID	Effect_24_MGEF_FID	Effect_24_MGEF_EID	Effect_24_Magnitude	Effect_24_Area	Effect_24_Duration	Effect_24_CURV_EID	Effect_25_MGEF_FID	Effect_25_MGEF_EID	Effect_25_Magnitude	Effect_25_Area	Effect_25_Duration	Effect_25_CURV_EID	Effect_26_MGEF_FID	Effect_26_MGEF_EID	Effect_26_Magnitude	Effect_26_Area	Effect_26_Duration	Effect_26_CURV_EID	Effect_27_MGEF_FID	Effect_27_MGEF_EID	Effect_27_Magnitude	Effect_27_Area	Effect_27_Duration	Effect_27_CURV_EID	Effect_28_MGEF_FID	Effect_28_MGEF_EID	Effect_28_Magnitude	Effect_28_Area	Effect_28_Duration	Effect_28_CURV_EID	Effect_29_MGEF_FID	Effect_29_MGEF_EID	Effect_29_Magnitude	Effect_29_Area	Effect_29_Duration	Effect_29_CURV_EID	Effect_30_MGEF_FID	Effect_30_MGEF_EID	Effect_30_Magnitude	Effect_30_Area	Effect_30_Duration	Effect_30_CURV_EID	Globals_Count	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37	Ref_38	Ref_39	Ref_40	Ref_41	Ref_42	Ref_43	Ref_44	Ref_45	Ref_46	Ref_47	Ref_48	Ref_49	Ref_50	Ref_51	Ref_52	Ref_53	Ref_54	Ref_55	Ref_56	Ref_57	Ref_58	Ref_59	Ref_60	Ref_61	Ref_62	Ref_63	Ref_64	Ref_65	Ref_66	Ref_67	Ref_68	Ref_69	Ref_70	Ref_71	Ref_72	Ref_73	Ref_74	Ref_75	Ref_76	Ref_77	Ref_78	Ref_79	Ref_80	Ref_81	Ref_82	Ref_83	Ref_84	Ref_85	Ref_86	Ref_87	Ref_88	Ref_89	Ref_90	Ref_91	Ref_92	Ref_93	Ref_94	Ref_95	Ref_96	Ref_97	Ref_98	Ref_99	Ref_100	Ref_101	Ref_102	Ref_103	Ref_104	Ref_105	Ref_106	Ref_107	Ref_108	Ref_109	Ref_110	Ref_111	Ref_112	Ref_113	Ref_114	Ref_115	Ref_116	Ref_117	Ref_118	Ref_119	Ref_120	Ref_121	Ref_122	Ref_123	Ref_124	Ref_125	Ref_126	Ref_127	Ref_128	Ref_129	Ref_130	Ref_131	Ref_132	Ref_133	Ref_134	Ref_135	Ref_136	Ref_137	Ref_138	Ref_139	Ref_140	Ref_141	Ref_142	Ref_143	Ref_144	Ref_145	Ref_146	Ref_147	Ref_148	Ref_149	Ref_150	Ref_151	Ref_152	Ref_153	Ref_154	Ref_155	Ref_156	Ref_157	Ref_158	Ref_159	Ref_160	Ref_161	Ref_162	Ref_163	Ref_164	Ref_165	Ref_166	Ref_167	Ref_168	Ref_169	Ref_170	Ref_171	Ref_172	Ref_173	Ref_174	Ref_175	Ref_176	Ref_177	Ref_178	Ref_179	Ref_180	Ref_181	Ref_182	Ref_183	Ref_184	Ref_185	Ref_186	Ref_187	Ref_188	Ref_189	Ref_190	Ref_191	Ref_192	Ref_193
0010FCED	DLC01EnchBot_FortifyResistDamageWasteland08	EnchBot_DamageResist	0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	0010EA51:DLC01Bot_FortifyResistDamage	12.000000	0	0																																																																																																																																																																																	0	14	0010EA7D:POST_DLC01Bot_Torso_MrHandy_Eye_Armor_Wasteland08_Left:OMOD	0010EA7E:POST_DLC01Bot_Torso_MrHandy_Eye_Armor_Wasteland08_Right:OMOD	0010F751:POST_DLC01Bot_Legs_Sentry_Armor_Wasteland08_Left:OMOD	0010F757:POST_DLC01Bot_Legs_Sentry_Armor_Wasteland08_Right:OMOD	0010F75A:POST_DLC01Bot_Torso_Sentry_Armor_Wasteland08_Top:OMOD	0010F75F:POST_DLC01Bot_Torso_Sentry_Armor_Wasteland08_Front:OMOD	0010F7D6:POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland08_Left:OMOD	0010F7DE:POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland08_Right:OMOD	0010F7E3:POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland08_Front:OMOD	0010F7EA:POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland08_Rear:OMOD	0010F9D2:POST_DLC01Bot_Head_Sentry_Armor_Wasteland08_Unstable:OMOD	0010FA0E:POST_DLC01Bot_Arm_MrHandy_Armor_Wasteland08:OMOD	0010FA13:POST_DLC01Bot_Torso_MrHandy_Eye_Armor_Wasteland08:OMOD	0010FA1A:POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland08_Front:OMOD																																																																																																																																																																																			
0010FCEE	DLC01EnchBot_FortifyResistDamageWasteland09	EnchBot_DamageResist	0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	0010EA51:DLC01Bot_FortifyResistDamage	13.000000	0	0																																																																																																																																																																																	0	18	0010F73F:POST_DLC01Bot_Arm_Sentry_Armor_Wasteland09_Left:OMOD	0010F746:POST_DLC01Bot_Arm_Sentry_Armor_Wasteland09_Right:OMOD	0010F74B:POST_DLC01Bot_Head_Sentry_Armor_Wasteland09_Unstable:OMOD	0010F75B:POST_DLC01Bot_Torso_Sentry_Armor_Wasteland09_Top:OMOD	0010F7D7:POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland09_Left:OMOD	0010F7DF:POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland09_Right:OMOD	0010F7E4:POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland09_Front:OMOD	0010F7EB:POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland09_Rear:OMOD	0010F7EF:POST_DLC01Bot_Legs_Assaultron_Armor_Wasteland09_Left:OMOD	0010F7F3:POST_DLC01Bot_Legs_Assaultron_Armor_Wasteland09_Right:OMOD	0010FA0F:POST_DLC01Bot_Arm_MrHandy_Armor_Wasteland09:OMOD	0010FA1B:POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland09_Front:OMOD	0010FA20:POST_DLC01Bot_Legs_MrHandy_Thruster_Armor_Wasteland09:OMOD	0010FA27:POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland09_Rear:OMOD	0010FAE8:POST_DLC01Bot_Hand_Protectron_Armor_Wasteland09_Left:OMOD	0010FAEA:POST_DLC01Bot_Hand_Protectron_Armor_Wasteland09_Right:OMOD	0010FAEB:POST_DLC01Bot_Head_Protectron_Armor_Wasteland09_Unstable:OMOD	0010FAED:POST_DLC01Bot_Legs_Protectron_Armor_Wasteland09_Right:OMOD																																																																																																																																																																															
0010FCEF	DLC01EnchBot_FortifyResistDamageWasteland10	EnchBot_DamageResist	0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	0010EA51:DLC01Bot_FortifyResistDamage	14.000000	0	0																																																																																																																																																																																	0	26	0010F145:POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Rear:OMOD	0010F146:POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Front:OMOD	0010F148:POST_DLC01Bot_Arm_MrHandy_Armor_Wasteland10:OMOD	0010F14A:POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Left:OMOD	0010F14B:POST_DLC01Bot_Arm_Assaultron_Armor_Wasteland10_Right:OMOD	0010F14C:POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland10_Left:OMOD	0010F14D:POST_DLC01Bot_Hand_Assaultron_Claw_Armor_Wasteland10_Right:OMOD	0010F151:POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Front:OMOD	0010F152:POST_DLC01Bot_Torso_Assaultron_Armor_Wasteland10_Rear:OMOD	0010F154:POST_DLC01Bot_Legs_Sentry_Armor_Wasteland10_Left:OMOD	0010F155:POST_DLC01Bot_Legs_Sentry_Armor_Wasteland10_Right:OMOD	0010F158:POST_DLC01Bot_Torso_MrHandy_Armor_Wasteland10_Top:OMOD	0010F16A:POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Left:OMOD	0010F16B:POST_DLC01Bot_Hand_Protectron_Armor_Wasteland10_Right:OMOD	0010F16C:POST_DLC01Bot_Head_Protectron_Armor_Wasteland10_Unstable:OMOD	0010F16D:POST_DLC01Bot_Legs_Protectron_Armor_Wasteland10_Left:OMOD	0010F6A9:POST_DLC01Bot_Torso_Assaultron_Armor_Satchel_Wasteland10_Front:OMOD	0010F6AA:POST_DLC01Bot_Torso_Assaultron_Armor_Satchel_Wasteland10_Rear:OMOD	0010F6B2:POST_DLC01Bot_Torso_Protectron_Armor_Satchel_Wasteland10_Front:OMOD	0010F6B3:POST_DLC01Bot_Torso_Protectron_Armor_Satchel_Wasteland10_Rear:OMOD	0010F71A:POST_DLC01Bot_Torso_Sentry_Armor_Satchel_Wasteland10_Front:OMOD	0010F722:POST_DLC01Bot_Torso_Sentry_Armor_Satchel_Wasteland10_Top:OMOD	0010F740:POST_DLC01Bot_Arm_Sentry_Armor_Wasteland10_Left:OMOD	0010F747:POST_DLC01Bot_Arm_Sentry_Armor_Wasteland10_Right:OMOD	0010F74C:POST_DLC01Bot_Head_Sentry_Armor_Wasteland10_Unstable:OMOD	0010F9D1:POST_DLC01Bot_Head_Sentry_Armor_Wasteland_Jangles_Unstable:OMOD																																																																																																																																																																							
0010FCF0	DLC01EnchBot_FortifyResistDamageWasteland11	EnchBot_DamageResist	0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	0010EA51:DLC01Bot_FortifyResistDamage	15.000000	0	0																																																																																																																																																																																	0	1	0010F9CF:POST_DLC01Bot_Head_Sentry_Armor_Wasteland11_Unstable:OMOD																																																																																																																																																																																																
0010FCF1	DLC01EnchBot_FortifyCarryWeightSatchel01	DLC01EnchBot_FortifyCarryWeight25	0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	0010EA4E:DLC01Bot_FortifyCarryWeightEffect	20.000000	0	0																																																																																																																																																																																	0	51	0010EA72:POST_DLC01Bot_Torso_MrHandy_Eye_Armor_Construction01_Left:OMOD	0010EA73:POST_DLC01Bot_Torso_MrHandy_Eye_Armor_Construction01_Right:OMOD	0010F6A9:POST_DLC01Bot_Torso_Assaultron_Armor_Satchel_Wasteland10_Front:OMOD	0010F6AA:POST_DLC01Bot_Torso_Assaultron_Armor_Satchel_Wasteland10_Rear:OMOD	0010F6AB:DLC01Bot_Legs_Assaultron_Armor_Satchel_Standard_Waist:OMOD	0010F6AC:POST_DLC01Bot_Legs_Assaultron_Armor_Satchel_Wasteland01_Waist:OMOD	0010F6AD:DLC01Bot_Torso_Assaultron_Armor_Satchel_Standard_Front:OMOD	0010F6AE:DLC01Bot_Torso_Assaultron_Armor_Satchel_Standard_Rear:OMOD	0010F6AF:DLC01Bot_Torso_Protectron_Armor_Satchel_Standard_Front:OMOD	0010F6B0:DLC01Bot_Legs_Protectron_Armor_Satchel_Standard_Waist:OMOD	0010F6B1:POST_DLC01Bot_Legs_Protectron_Armor_Satchel_Wasteland01_Waist:OMOD	0010F6B2:POST_DLC01Bot_Torso_Protectron_Armor_Satchel_Wasteland10_Front:OMOD	0010F6B3:POST_DLC01Bot_Torso_Protectron_Armor_Satchel_Wasteland10_Rear:OMOD	0010F716:DLC01Bot_Torso_Sentry_Armor_Satchel_Standard_Front:OMOD	0010F717:DLC01Bot_Torso_Sentry_Armor_Satchel_Standard_Top:OMOD	0010F719:POST_DLC01Bot_Torso_Sentry_Armor_Satchel_Wasteland01_Front:OMOD	0010F71A:POST_DLC01Bot_Torso_Sentry_Armor_Satchel_Wasteland10_Front:OMOD	0010F71B:POST_DLC01Bot_Legs_Sentry_Armor_Satchel_Wasteland01_Left:OMOD	0010F71C:POST_DLC01Bot_Legs_Sentry_Armor_Satchel_Wasteland01_Rear:OMOD	0010F71D:POST_DLC01Bot_Legs_Sentry_Armor_Satchel_Wasteland01_Right:OMOD	0010F71E:DLC01Bot_Legs_Sentry_Armor_Satchel_Standard_Rear:OMOD	0010F71F:POST_DLC01Bot_Legs_Sentry_Armor_Satchel_Wasteland01_Waist:OMOD	0010F720:DLC01Bot_Legs_Sentry_Armor_Satchel_Standard_Waist:OMOD	0010F721:POST_DLC01Bot_Torso_Sentry_Armor_Satchel_Wasteland01_Top:OMOD	0010F722:POST_DLC01Bot_Torso_Sentry_Armor_Satchel_Wasteland10_Top:OMOD	0010F805:POST_DLC01Bot_Torso_Sentry_Armor_Construction01_Front:OMOD	0010F807:POST_DLC01Bot_Torso_Sentry_Armor_Construction01_Rear:OMOD	0010F809:POST_DLC01Bot_Legs_Sentry_Armor_Construction01_Left:OMOD	0010F80B:POST_DLC01Bot_Legs_Sentry_Armor_Construction01_Rear:OMOD	0010F80D:POST_DLC01Bot_Legs_Sentry_Armor_Construction01_Right:OMOD	0010F80F:POST_DLC01Bot_Legs_Sentry_Armor_Construction01_Waist:OMOD	0010F915:POST_DLC01Bot_Torso_Assaultron_Armor_Construction01_Front:OMOD	0010F916:POST_DLC01Bot_Torso_Assaultron_Armor_Construction01_Rear:OMOD	0010F917:POST_DLC01Bot_Legs_Assaultron_Armor_Construction01_Left:OMOD	0010F918:POST_DLC01Bot_Legs_Assaultron_Armor_Construction01_Right:OMOD	0010F9FC:POST_DLC01Bot_Legs_MrHandy_Thruster_Armor_Construction01:OMOD	0010F9FD:POST_DLC01Bot_Torso_MrHandy_Armor_Construction01_Front:OMOD	0010F9FF:POST_DLC01Bot_Torso_MrHandy_Armor_Construction01_Top:OMOD	0010FA00:POST_DLC01Bot_Torso_MrHandy_Eye_Armor_Construction01:OMOD	0010FA55:POST_DLC01Bot_Torso_MrHandy_Armor_Satchel_Wasteland01_Rear:OMOD	0010FA56:POST_DLC01Bot_Torso_MrHandy_Armor_Satchel_Wasteland01_Front:OMOD	0010FA57:DLC01Bot_Torso_MrHandy_Armor_Satchel_Standard_Front:OMOD	0010FA59:DLC01Bot_Torso_MrHandy_Armor_Satchel_Standard_Top:OMOD	0010FA5A:POST_DLC01Bot_Torso_MrHandy_Armor_Construction01_Rear:OMOD	0010FA5B:DLC01Bot_Torso_MrHandy_Armor_Satchel_Standard_Rear:OMOD	0010FA5C:DLC01Bot_Legs_Sentry_Armor_Satchel_Standard_Right:OMOD	0010FA5D:DLC01Bot_Legs_Sentry_Armor_Satchel_Standard_Left:OMOD	0010FAF3:POST_DLC01Bot_Legs_Protectron_Armor_Construction01_Left:OMOD	0010FAF6:POST_DLC01Bot_Legs_Protectron_Armor_Construction01_Right:OMOD	0010FAF9:POST_DLC01Bot_Torso_Protectron_Armor_Construction01_Front:OMOD	0010FAFC:POST_DLC01Bot_Torso_Protectron_Armor_Construction01_Rear:OMOD																																																																																																																																														
0010FD16	DLC01EnchWeapRobobrainGhostFlash	DLC01EnchWeapRobobrainGhostFlash	001	Fire and Forget	Contact	Enchantment	0.000000			1	0010FD15:DLC01RobobrainGhostEffectPlayerFlash	1.000000	0	5																																																																																																																																																																																	0	1	0010F3AB:crDLC01BotWeapRobobrainMezmatronHead:WEAP																																																																																																																																																																																																
0010FDEF	DLC01EnchBot_Lockpick	DLC01EnchBot_Lockpick	0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	0010FDF3:DLC01EnchBot_LockpickEffect	1.000000	0	0																																																																																																																																																																																	0	1	0010FDED:POST_DLC01Bot_Torso_Misc_Lockpick:OMOD																																																																																																																																																																																																
0010FDF1	DLC01EnchBot_Hack	DLC01EnchBot_Hack	0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	0010FDF4:DLC01EnchBot_HackEffect	1.000000	0	0																																																																																																																																																																																	0	1	0010FDEE:POST_DLC01Bot_Torso_Misc_Hack:OMOD																																																																																																																																																																																																
0011081A	DEPRECATED_ench_mod_Legendary_Weapon_IronSightsSlowTime		0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	00110827:DEPRECATED_mod_Legendary_Weapon_SlowTimeBreiflyEffect	0.000000	0	0																																																																																																																																																																																	0	0																																																																																																																																																																																																	
0011081B	zzz_ench_LegendaryWeapon_BlockFreezes		1	Constant Effect	Self	Enchantment	0.000000			1	0011082E:zzz_Legendary_OnBlockCryoEffect	0.000000	0	0																																																																																																																																																																																	0	1	001A7B80:zzz_mod_Legendary_Weapon4_Melee_BlockFreeze:OMOD																																																																																																																																																																																																
0011081C	ench_LegendaryWeapon_DamageResistSights		1	Constant Effect	Self	Enchantment	0.000000			2	0004A0AC:AbPerkFortifyResistDamage	50.000000	0	0			006C1F4B:AbDamageResistSights_Description	50.000000	0	0																																																																																																																																																																											0	2	004E89AE:zzz_mod_Legendary_Weapon_IronSightsIncreaseDamageResist:OMOD	004F5772:mod_Legendary_Weapon3_Guns_ResistSights:OMOD																																																																																																																																																																																															
0011081E	DEPRECATED_ench_mod_Legendary_Weapon_FinalBulletSlowsTime		0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	00110827:DEPRECATED_mod_Legendary_Weapon_SlowTimeBreiflyEffect	0.000000	0	0																																																																																																																																																																																	0	0																																																																																																																																																																																																	
0011081F	ench_LegendaryWeapon_FinalBulletDealsIncreasedDamage		0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			1	0011082D:Legendary_IncreaseDamageForFinalBulletEffect	0.000000	0	0																																																																																																																																																																																	0	0																																																																																																																																																																																																	
00110820	ench_LegendaryWeapon_BlockElectrocutes		1	Constant Effect	Self	Enchantment	0.000000			1	0011082C:Legendary_OnBlockElectricalEffect	0.000000	0	0																																																																																																																																																																																	0	1	001A7B88:zzz_mod_Legendary_Weapon4_Melee_BlockElectrocutes:OMOD																																																																																																																																																																																																
00110821	ench_LegendaryWeapon_DamageResistReload		1	Constant Effect	Self	Enchantment	0.000000			7	006C1F55:AbResistReload_Description	500.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	500.000000	0	0			000559A4:AbPerkFortifyResistEnergy	500.000000	0	0			0004D86E:AbPerkFortifyResistFire	500.000000	0	0			0004D86B:AbPerkFortifyResistPoison	500.000000	0	0			0062B799:AbPerkFortifyResistCryo	500.000000	0	0			0004C47D:AbPerkFortifyResistRadiationExpose	500.000000	0	0																																																																																																																																													0	1	004F5777:mod_Legendary_Weapon3_Guns_ResistReload:OMOD																																																																																																																																																																																																
00110822	ench_LegendaryWeapon_DmgSights	Hitman's	1	Constant Effect	Self	Enchantment	0.000000			2	004F6AB0:abPerkFortifyDmgAll	25.000000	0	0			006C2220:AbDmgSights_Description	25.000000	0	0																																																																																																																																																																											0	1	0052414E:mod_Legendary_Weapon2_Guns_DmgSights:OMOD																																																																																																																																																																																																
00110823	ench_LegendaryWeapon_BlockBurns		1	Constant Effect	Self	Enchantment	0.000000			1	00110828:Legendary_OnBlockFireEffect	0.000000	0	0																																																																																																																																																																																	0	1	00527F6D:zzz_mod_Legendary_Weapon4_Melee_BlockBurns:OMOD																																																																																																																																																																																																
00110912	ench_LegendaryArmor_AutoStimpak		1	Constant Effect	Self	Enchantment	0.000000			1	00110911:Legendary_AutoStimpakEffect	0.000000	0	1																																																																																																																																																																																	0	2	00521915:mod_Legendary_Armor1_LowHealthTriggersStimpak:OMOD	0060625F:mod_Legendary_PowerArmor1_LowHealthTriggersStimpak:OMOD																																																																																																																																																																																															
0011094C	ench_LegendaryArmor_OnMeleeHitBurn		1	Constant Effect	Self	Enchantment	0.000000			1	00110954:Legendary_OnMeleeBurnAttacker	0.000000	0	0																																																																																																																																																																																	0	1	00527F7F:zzz_mod_Legendary_Armor4_OnMeleeHitBurn:OMOD																																																																																																																																																																																																
0011094D	ench_LegendaryArmor_OnMeleeHitFreeze		1	Constant Effect	Self	Enchantment	0.000000			1	00110955:Legendary_OnMeleeFreezeAttacker	0.000000	0	0																																																																																																																																																																																	0	1	00527F7D:zzz_mod_Legendary_Armor4_OnMeleeHitFreeze:OMOD																																																																																																																																																																																																
0011094E	ench_LegendaryArmor_CloakOnMelee		1	Constant Effect	Self	Enchantment	0.000000			1	00110956:Legendary_OnMeleeCloakEffect	0.000000	0	0																																																																																																																																																																																	0	0																																																																																																																																																																																																	
001109D3	EnchWeapMod_HarpoonGunBleed		101	Fire and Forget	Contact	Enchantment	0.000000			1	002387E2:modWeapBleedEffect	10.000000	0	15																																																																																																																																																																																	0	4	001109CF:DLC03_HarpoonGun:WEAP	0040345D:zzz_HarpoonGun:WEAP	0042B0D0:Survival_HarpoonGun_Kingfisher:WEAP	0082F6D0:crDLC03_HarpoonGun:WEAP																																																																																																																																																																																													
001109D5	DLC03_ench_mod_Legendary_Armor_RadsIncreaseStrength		0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			8	0004D885:AbFortifyStrength	0.000000	0	0			0004D885:AbFortifyStrength	1.000000	0	0			0004D885:AbFortifyStrength	1.000000	0	0			0004D885:AbFortifyStrength	1.000000	0	0			0004D885:AbFortifyStrength	1.000000	0	0			0004D885:AbFortifyStrength	1.000000	0	0			0004D885:AbFortifyStrength	1.000000	0	0			0004D885:AbFortifyStrength	1.000000	0	0																																																																																																																																							0	0																																																																																																																																																																																																	
001109F7	ench_LegendaryArmor_LowHealthIncreasesStats	Unyielding Armor	1	Constant Effect	Self	Enchantment	0.000000			7	006C1376:AbUnyielding_Description	0.000000	0	0			00496FBF:AbPerkFortifyLuck	0.000000	0	0			00496FC0:AbPerkFortifyAgility	0.000000	0	0			004351E1:AbPerkFortifyIntelligence	0.000000	0	0			004351E3:AbPerkFortifyStrength	0.000000	0	0			004351E2:AbPerkFortifyPerception	0.000000	0	0			00496FC1:AbPerkFortifyCharisma	0.000000	0	0																																																																																																																																													0	1	0052414A:mod_Legendary_Armor1_LowHealthIncreasesStats:OMOD																																																																																																																																																																																																
00110EA4	DLC03_enchAtomsBulwark	Atom's Bulwark	0000000000000000000000000000000000000000000000000000000000000000	Constant Effect	Self	Enchantment	0.000000			20	000559A4:AbPerkFortifyResistEnergy	15.000000	0	0			000559A4:AbPerkFortifyResistEnergy	20.000000	0	0			000559A4:AbPerkFortifyResistEnergy	25.000000	0	0			000559A4:AbPerkFortifyResistEnergy	30.000000	0	0			000559A4:AbPerkFortifyResistEnergy	35.000000	0	0			000559A4:AbPerkFortifyResistEnergy	40.000000	0	0			000559A4:AbPerkFortifyResistEnergy	45.000000	0	0			000559A4:AbPerkFortifyResistEnergy	50.000000	0	0			000559A4:AbPerkFortifyResistEnergy	55.000000	0	0			000559A4:AbPerkFortifyResistEnergy	60.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	15.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	20.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	25.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	30.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	35.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	40.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	45.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	50.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	55.000000	0	0			0004A0AC:AbPerkFortifyResistDamage	60.000000	0	0																																																															0	0																																																																																																																																																																																																	
00110EA5	enchRadiumRifle	Radium Rifle	0000000000000000000000000000000000000000000000000000000000000000	Fire and Forget	Contact	Enchantment	0.000000			1	00248D77:DamageRadiationGammaGun	30.000000	0	2																																																																																																																																																																																	0	1	008EDF29:mod_Custom_CamdenWhacker_RAD:OMOD																																																																																																																																																																																																
