NOTE_FormID	NOTE_EDID	FULL	DNAM_Type	Model	ICON	DATA_Value	DATA_Weight	VCRY_FormID	VCRY_EDID	PTRN	YNAM_PickupSound	ZNAM_PutdownSound	SNAM_Scene_FormID	SNAM_Scene_EDID	SNAM_Scene_FULL	DIQO_Quest_FormID	DIQO_Quest_EDID	DIQO_Quest_FULL	PNAM_ProgramFile	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33
0026AA2C	OverseerPersonal_01_VTecAgHolotape	Overseer's Journal, Entry 1	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					8	0012F8A0:OverseerPersonal_HolotapesList:FLST	001E7DAF:QAHolotapesChest:CONT	0026AA2D::REFR	0026AA34:OverseerPersonal:QUST	0043ACE6:Challenge_Lifetime_Collect_Holotapes_Overseer_Journal_01:CHAL	0044D472:Challenge_Holotapes_All_Audio:FLST	00499216:OverseerPersonal_MiscStart:QUST	00525407:BabylonExcludeList:FLST																									
0026A05D	OverseerPersonal_02_FamilyHolotape	Overseer's Journal, Entry 2	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					7	0012F8A0:OverseerPersonal_HolotapesList:FLST	001E7DAF:QAHolotapesChest:CONT	0026AA2F::REFR	0026AA34:OverseerPersonal:QUST	0043ACE7:Challenge_Lifetime_Collect_Holotapes_Overseer_Journal_02:CHAL	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																										
00318D36	LC137_SpruceKnobCampsite_RaiderHolotape	Impromptu Raider Meeting	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	0033369D::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0031BC22	LC020_PleasantValleySkiResort_GeraldineHolotape	Geraldine Fitzsimmon's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	002C60AE::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0031BC23	LC020_PleasantValleySkiResort_HoldenHolotape	Holden McMerrick's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	002C60AB::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0031A4FC	LC093_MonongahTownship_DanielHornwrightHolotape	Hornwright's Proposal	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	002BA049::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0051A5AB	RespondersLoreHolotape_FreeStates	Report on Harpers Ferry Attack	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	0041C83B::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
00383CFA	RSVP00_Holotape_SurvivorStories_WillieMae	Survivor Story: Willie Mae	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	001E7DAF:QAHolotapesChest:CONT	003D1552:RSVP00_Corpse_WillieMae:NPC_	0043ACFF:Challenge_Lifetime_Collect_Holotapes_SurvivorStories_10:CHAL	0044D472:Challenge_Holotapes_All_Audio:FLST	0050A2EE:RSVP00_Quest_Master:QUST	00525407:BabylonExcludeList:FLST																											
00383CFC	RSVP00_Holotape_SurvivorStories_Tabitha	Survivor Story: Tabitha	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	001E7DAF:QAHolotapesChest:CONT	0043ACFE:Challenge_Lifetime_Collect_Holotapes_SurvivorStories_09:CHAL	0043E673::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0050A2EE:RSVP00_Quest_Master:QUST	00525407:BabylonExcludeList:FLST																											
00383CFB	RSVP00_Holotape_SurvivorStories_Scott	Survivor Story: Nurse Scott	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	001E7DAF:QAHolotapesChest:CONT	0043ACFC:Challenge_Lifetime_Collect_Holotapes_SurvivorStories_07:CHAL	0043E671:RSVP00_Loot_Raider_Cooler:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	0050A2EE:RSVP00_Quest_Master:QUST	00525407:BabylonExcludeList:FLST																											
0038EB1F	RE_ObjectCMB03_Holotape	Appalachia Landmarks - Prickett's Fort	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	003B806D:RE_ObjectCMB03_Loot_Corpse:NPC_	0044D472:Challenge_Holotapes_All_Audio:FLST	004EAC81:HolotapeQuest_CMB:QUST	004F87D0::REFR	00525407:BabylonExcludeList:FLST																												
0038EB1E	RE_ObjectCMB01_Holotape	Appalachia Landmarks - Pumpkin House	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					7	003E18A3:RE_ObjectCMB01_Loot_Corpse_Halloween_S:NPC_	003E18A4:RE_ObjectCMB01_Loot_Corpse_Halloween_W:NPC_	003E1DD5:RE_ObjectCMB01_Loot_Corpse_Halloween_V:NPC_	0044D472:Challenge_Holotapes_All_Audio:FLST	004EAC81:HolotapeQuest_CMB:QUST	004F87CF::REFR	00525407:BabylonExcludeList:FLST																										
004ECC68	RespondersLoreHolotape_Raiders	The Christmas Flood	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004ECC6A::REFR	00525407:BabylonExcludeList:FLST																														
0031C714	RE_ObjectSM01_Holotape01	We Have Failed	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	003DC803::REFR	00434B2E:RE_ObjectSM01_Doctors_Bag:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
004E71A0	EN01_WereComingForYouHolotape	We're Coming For You	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003CE68F::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0052F212	RE_ObjectCMB04_Holotape	Appalachia Landmarks - Philippi's Cemetery Battlefield	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0044D472:Challenge_Holotapes_All_Audio:FLST	004EAC81:HolotapeQuest_CMB:QUST	004F87D1::REFR	00525407:BabylonExcludeList:FLST	0052E479:RE_ObjectCMB04_Loot_Corpse:NPC_																												
004E1032	RE_SceneSM01_Holotape01	The Golden Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0031C709:HolotapeQuest_SM:QUST	003DC804::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	004E102F:RE_SceneSM01_Loot_CorpseWillie:NPC_	00525407:BabylonExcludeList:FLST																												
004E10EA	LC044_TrappedResponderHolotape	Responder's Plea	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	002B92E2::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	004E10E0:LC044_Loot_CorpseTrappedResponder:NPC_	00525407:BabylonExcludeList:FLST																													
004E10F1	LC044_HiddenCacheHolotape	A Reminder to Myself	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	002B92E6::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	004E10EF:LC044_HiddenCacheFootLocker:CONT	00525407:BabylonExcludeList:FLST																													
0052ECA5	RSVP02_Holotape_Login_Delbert	Delbert's Pantry Login	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																															
002C60DF	RE_ObjectCT01_Holotape	Ford's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					5	002C60E0:RE_ObjectCT01_FordCorpse:NPC_	003337E7:RE_ObjectCT02:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E1094:RE_ObjectCT01:QUST	00525407:BabylonExcludeList:FLST																												
003337D9	POI284_GymRatHolotape	Gym Session Notes	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	002B92EE::REFR	003337DA::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
003337E4	LC044_IrritableSurvivorHolotape	I Hate Flatwoods	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	002B92E7::REFR	003337E5::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0033384C	RE_SceneBB04_Holotape01	Scope Out The Crash	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	003337EF:HolotapeQuest_BB:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST	0052F17B:RE_SceneBB04:QUST	0059C12F::REFR																												
003E156C	RE_ObjectCT02_Holotape	The Government's Plan	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					3	003337EA:RE_ObjectCT02_KoraCorpse:NPC_	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0037E12E	CrashedTruckPOI_Holotape	John Bunton's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0037E12B::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0037E1D0	RE_SceneTS06_Holotape	Responder Protectron Config Tape	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0037E1C3:RE_SceneTS06:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0037E597	LC096_StarvingResponderHolotape	Responder's Personal Log	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	002B92E9::REFR	0041C6F0::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0037D257	LC116_MorrisStevensHolotape	Morris Stevens' Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	002CB4C1::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0037D258	LC144_RaidersComplainHolotape	Meg's Concerns	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																															
0037D253	LC150_DavidRosalynnHolotape	Rosalynn and David's Ski Trip	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	002CB4C2::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0037D256	POI272_WalterHolotape	Trappers' Warning	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	002CB4C3::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0037D255	LC002_FreddieLangHolotape	Freddie Lang's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	002CB4F2::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0037D254	LC020_HarlandMargieHolotape	Harland's Up To No Good	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	002CB4F1::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
002CB4BB	LC144_MegGrobergHolotape	Concerns With Margie	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	002CB4C4::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003DC3D7	LC146_SundayBrothersCabin_JesusHolotape01	Jesus Sunday's Holotape - Part 1	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D78F5:LC146_SundayBros_JesusHoloRef01:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003DC3D8	LC146_SundayBrothersCabin_JesusHolotape02	Jesus Sunday's Holotape - Part 2	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D78F6:LC146_SundayBros_JesusHoloRef02:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003DC3D9	LC146_SundayBrothersCabin_JesusHolotape03	Jesus Sunday's Holotape - Part 3	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003CDE97:LC146_SundayBros_JesusHoloRef03:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003DC3DB	LC146_SundayBrothersCabin_JesusHolotape05	Jesus Sunday's Holotape - Part 5	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	003CDE99:LC146_Loot_CorpseJesusSunday:NPC_	0044D472:Challenge_Holotapes_All_Audio:FLST	004F8A10:LC146_SundayBrothersCabinMisc:QUST	00525407:BabylonExcludeList:FLST																													
003DC3B7	LC007_HopewellCave_AnthropologistHolotape	Anthropologist's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	002B94EA:LC007_HopewellCave_HoloRef:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003DC3DA	LC146_SundayBrothersCabin_JesusHolotape04	Jesus Sunday's Holotape - Part 4	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003CDE98:LC146_SundayBros_JesusHoloRef04:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003DC3CF	LC161_ValleyGalleria_GhoulHolotape	A Safe Haven	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D42FD:LC_161_ValleyGalleria_GhoulHolotapeRef:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003CD8D9	MTR02_HaroldFrostHolotape	Harold Frost's R&D Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003867FF::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003CD8D8	MTR07_BuckNixonHolotape	Buck Nixon's Rockhound Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003867FE::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003CDB16	LC060_GolfClub02Holotape	They're Coming	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	003CDB17::REFR	0043C6AE::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0050E616:LC060_Whitespring02:QUST	00525407:BabylonExcludeList:FLST																												
003CDB21	LC060_JoyceMessageHolotape	Joyce's Message	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0043C6B1::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0050E616:LC060_Whitespring02:QUST	00525407:BabylonExcludeList:FLST	006279C2::REFR																												
003CDB23	LC060_JoyceMeetingHolotape	The Whitespring Staff Meeting, 12.27.79	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0043C6B0::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0050E616:LC060_Whitespring02:QUST	00525407:BabylonExcludeList:FLST	006279C1::REFR																												
003CDB18	LC060_BridgeClubHolotape	Bridge Club Recording	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0043C6AC::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0050E616:LC060_Whitespring02:QUST	00525407:BabylonExcludeList:FLST	006263CA::REFR																												
003CDB25	LC060_JoyceToastHolotape	One Last Toast	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0043C6B2::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0050E616:LC060_Whitespring02:QUST	00525407:BabylonExcludeList:FLST	006263C9::REFR																												
003CDB1A	LC060_GolfFeedbackHolotape	Springhill Feedback	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	003CDB1B::REFR	0043C6AF::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0050E616:LC060_Whitespring02:QUST	00525407:BabylonExcludeList:FLST																												
003CDB1D	LC060_ChangesHolotape	Everything Changes	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0043C6AD::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0050E616:LC060_Whitespring02:QUST	00525407:BabylonExcludeList:FLST	006263C8::REFR																												
002B785F	LC106_NIRA_DoctorsReportHolotape	NIRA Site Doctor's Report	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D42FF::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
002B7860	LC110_PalaceOfTheWindingPath_CyrusHolotape	Cyrus's Concern	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	0051149D::REFR	00525407:BabylonExcludeList:FLST																														
002B7861	LC116_BoltonGreens_MagnusHolotape	Magnus Westbrooke's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D78FB::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
002B7862	LC182_WendigoCave_MorrisEndHolotape	Morris's End	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	002B9094::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
002B785E	LC067_Huntersville_IncidentHolotape	The Huntersville Incident	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D42DA::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
002B7BD4	LC182_WendigoCaveStory_Soldier_Holotape01	Wendigo Cave - Soldier's Story	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	002B7BDD::REFR	002B7BDF::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
003CB496	MTR_Welch_EvictionNotice	Eviction Notice Recording: The Kaminskis	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D6630::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003CB4AD	MTR_MountBlair_The197FromDC	The 197 from DC	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003CB4B2:MTR_MtBlairTrainyard_LootPrewar_Safe_Wall:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003CB4BB	MTR06_ScoutingReport	Madigan Scouting Report - Garrahan	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003CB4BC::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003CB4A0	MTR_RustyPick_AutoMinerSupport	Join the Auto-Miners Support Squad!	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003CB4A3::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
