WEAP_FormID	WEAP_EDID	WEAP_FULL	WEAP_Model	XALG_Flags	EILV_Level	ETYP_EquipType	PTRN_PreviewTransform	IBSD_BreakSound	KeywordCount	Keywords	APPR_SlotCount	APPR_Slots
004F43D8	LC060_WhitespringSign_BlackPowderRifleNoName				15	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]	UIBreakWeapon [SNDR:004ED233]	0		13	ap_gun_Scope [KYWD:00022499]|ap_gun_Muzzle "No Muzzle" [KYWD:0002249C]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_gun_ProjectileNode [KYWD:0004B6E1]|ap_gun_Projectile "Projectile" [KYWD:0007F058]|ap_gun_FrontSight [KYWD:0012ECF2]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
004F4A84	crHoneyBeastBeeSwarmSpawn	Honey Beast Bee Swarm Spawn				MiddleHand [EQUP:0001A02F]			0		0	
004F5783	zzz_10mm_Legendary_Jason				1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		15	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]	1	ap_gun_Receiver "Receiver" [KYWD:00024004]
004F60A8	crUnarmedMirelurkSpawn	Unarmed Mirelurk Spawn				BothHands [EQUP:00013F45]			2	AnimsUnarmed [KYWD:0002405E]|WeaponTypeUnarmed "Fist" [KYWD:0005240E]	0	
004F6AAC	zzz_Debug_Legendary1_10mm_Junkies	Junk			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		16	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|NonPlayerTradable [KYWD:00499F7A]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
004F6AAD	zzz_Debug_Legendary1_10mm_Executioners	Junk			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		16	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|NonPlayerTradable [KYWD:00499F7A]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
004F6D75	zzz_Debug_Legendary1_10mm_DmgConsecutiveHits	Junk			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		16	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|NonPlayerTradable [KYWD:00499F7A]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
00509162	zzz_TEST_Balance10mm_LVL50	Level50 Test10mm			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		15	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]	2	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]
00509163	zzz_TEST_Balance10mm_LVL30	Level30 Test10mm			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		15	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]	2	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]
00509164	zzz_TEST_Balance10mm_LVL20	Level20 Test10mm			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		15	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]	2	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]
00509166	zzz_TEST_Balance10mm_LVL10	Level10 Test10mm			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		15	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]	2	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]
00509165	zzz_TEST_Balance10mm_LVL40	Level40 Test10mm			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		15	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]	2	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]
00509168	zzz_TEST_BalancecrUnarmedScorched_LVL20	Unarmed Scorched_LVL20			1	BothHands [EQUP:00013F45]			4	AnimsUnarmed [KYWD:0002405E]|WeaponTypeUnarmed "Fist" [KYWD:0005240E]|ActorTypeScorched [KYWD:0005CB01]|CanUnarmedBlockKeyword [KYWD:00230326]	0	
00509167	zzz_TEST_BalancecrUnarmedScorched_LVL10	Unarmed Scorched_LVL10			1	BothHands [EQUP:00013F45]			4	AnimsUnarmed [KYWD:0002405E]|WeaponTypeUnarmed "Fist" [KYWD:0005240E]|ActorTypeScorched [KYWD:0005CB01]|CanUnarmedBlockKeyword [KYWD:00230326]	0	
0050916C	zzz_TEST_Balance10mm	Test10mm			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		15	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]	2	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]
00509169	zzz_TEST_BalancecrUnarmedScorched_LVL30	Unarmed Scorched_LVL30			1	BothHands [EQUP:00013F45]			4	AnimsUnarmed [KYWD:0002405E]|WeaponTypeUnarmed "Fist" [KYWD:0005240E]|ActorTypeScorched [KYWD:0005CB01]|CanUnarmedBlockKeyword [KYWD:00230326]	0	
0050916A	zzz_TEST_BalancecrUnarmedScorched_LVL40	Unarmed Scorched_LVL40			1	BothHands [EQUP:00013F45]			4	AnimsUnarmed [KYWD:0002405E]|WeaponTypeUnarmed "Fist" [KYWD:0005240E]|ActorTypeScorched [KYWD:0005CB01]|CanUnarmedBlockKeyword [KYWD:00230326]	0	
0050916B	zzz_TEST_BalancecrUnarmedScorched_LVL50	Unarmed Scorched_LVL50			1	BothHands [EQUP:00013F45]			4	AnimsUnarmed [KYWD:0002405E]|WeaponTypeUnarmed "Fist" [KYWD:0005240E]|ActorTypeScorched [KYWD:0005CB01]|CanUnarmedBlockKeyword [KYWD:00230326]	0	
00518416	crUnarmedFrog	Unarmed Frog			1	BothHands [EQUP:00013F45]			2	AnimsUnarmed [KYWD:0002405E]|WeaponTypeUnarmed "Fist" [KYWD:0005240E]	0	
0052193E	crMegaslothAreaAttack				1	MiddleHand [EQUP:0001A02F]	xTranPistol [TRNS:00031C13]		2	crWeaponRanged [KYWD:00189348]|NoRicochet [KYWD:002049E5]	0	
005253FF	zzz_TEST_Sword_Legendary_Debug	Chinese Officer Sword			10	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	9	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|AnimsStabWeapon [KYWD:000CF6B7]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_ChineseOfficerSword [KYWD:0018782C]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeSword [KYWD:0033AB17]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]	6	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
005253FE	zzz_Sword_Legendary_Jason				10	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	9	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|AnimsStabWeapon [KYWD:000CF6B7]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_ChineseOfficerSword [KYWD:0018782C]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeSword [KYWD:0033AB17]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]	1	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]
00525404	zzz_Debug_Legendary1_10mm_DmgVsGhouls	Junk			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		16	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|NonPlayerTradable [KYWD:00499F7A]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
00527F90	zzz_Debug_Legendary3_10mm_Medic	Junk			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		16	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|NonPlayerTradable [KYWD:00499F7A]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
005299F1	zzz10mm_Legendary_Knockback				1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]		15	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
0052A4A4	zzz_Test_BalanceLaserGun_Dmg20	Laser			5	BothHands [EQUP:00013F45]	xTranLaserGun [TRNS:00248ABB]	UIBreakWeapon [SNDR:004ED233]	14	s_IronSightsRifle [KYWD:0003ADB4]|dn_weap_EnergyGun [KYWD:0003E208]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|s_40_Laser [KYWD:0008530B]|WeaponTypeLaser [KYWD:00092A84]|ma_LaserGun [KYWD:000D1052]|modskill_EnergyGuns [KYWD:000D192C]|VATSWeaponLaserBeam [KYWD:000EA8FB]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|WeaponTypeEnergy "Energy" [KYWD:0033A7C9]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
0052A4A5	zzz_Test_BalanceLaserGun_Dmg20Noscaledrop	Laser			5	BothHands [EQUP:00013F45]	xTranLaserGun [TRNS:00248ABB]	UIBreakWeapon [SNDR:004ED233]	14	s_IronSightsRifle [KYWD:0003ADB4]|dn_weap_EnergyGun [KYWD:0003E208]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|s_40_Laser [KYWD:0008530B]|WeaponTypeLaser [KYWD:00092A84]|ma_LaserGun [KYWD:000D1052]|modskill_EnergyGuns [KYWD:000D192C]|VATSWeaponLaserBeam [KYWD:000EA8FB]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|WeaponTypeEnergy "Energy" [KYWD:0033A7C9]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
0052A4A6	zzz_Test_BalanceLaserGun_Dmg20Nofactor	Laser			5	BothHands [EQUP:00013F45]	xTranLaserGun [TRNS:00248ABB]	UIBreakWeapon [SNDR:004ED233]	14	s_IronSightsRifle [KYWD:0003ADB4]|dn_weap_EnergyGun [KYWD:0003E208]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|s_40_Laser [KYWD:0008530B]|WeaponTypeLaser [KYWD:00092A84]|ma_LaserGun [KYWD:000D1052]|modskill_EnergyGuns [KYWD:000D192C]|VATSWeaponLaserBeam [KYWD:000EA8FB]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|WeaponTypeEnergy "Energy" [KYWD:0033A7C9]	6	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
0052EEF7	crTurretASAMMissileLauncherLeft	Turret Missile Launcher				LeftHand [EQUP:00013F43]	xTranLauncher [TRNS:0010A2C5]		14	s_IronSightsRifle [KYWD:0003ADB4]|WeaponTypeHeavyGun "Big Gun" [KYWD:0004A0A3]|AnimsMissileLauncher [KYWD:000A1B8A]|s_40_LauncherMissile [KYWD:000A4CF3]|AnimsGripShoulderFired [KYWD:000AA937]|VATSCamMissileLauncherCams [KYWD:000D8F98]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|ma_MissileLauncher [KYWD:00188A0C]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|BigStagger [KYWD:001D604C]|NoRicochet [KYWD:002049E5]|WeaponTypeMissileLauncher [KYWD:0022575B]|WeaponTypeRanged [KYWD:0033A7C8]	0	
0052EEF8	crScorchbeastQueenSonicAttack	Scorchbeast Sonic Attack			1	AltAttackSlot2 [EQUP:00136256]			1	WeaponTypeRanged [KYWD:0033A7C8]	0	
0052EEF9	crScorchbeastQueenStrafeAttack	Scorchbeast Strafe Attack			1	AltAttackSlot1 [EQUP:00136255]			0		0	
001A7A7E	zzz_Debug_Legendary2_ChineseOfficerSword_ReflectMelee	Junk			10	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	10	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|AnimsStabWeapon [KYWD:000CF6B7]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_ChineseOfficerSword [KYWD:0018782C]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeSword [KYWD:0033AB17]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]|NonPlayerTradable [KYWD:00499F7A]	6	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
0034CBD7	zzz_MTNL01_PumpActionShotgun_Fancy	Fancy Pump Action Shotgun			5	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]	UIBreakWeapon [SNDR:004ED233]	12	AnimsPumpActionShotgun [KYWD:00018465]|AnimsSequentialReload [KYWD:000187D4]|s_IronSightsRifle [KYWD:0003ADB4]|s_40_ShotgunPump [KYWD:00089AC5]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|WeaponTypeShotgun "Shotgun" [KYWD:00226454]|IgnoreAccuracyBonusInUI [KYWD:00247F26]|WeaponTypeRanged [KYWD:0033A7C8]|ma_FancyPumpActionShotgun [KYWD:0034CC86]|UI_WeaponTypeShotgun [KYWD:003CFD8A]	5	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]
